doc_id,start_pos,end_pos,surface,type,identifier,score
https://digitalzibaldone.net/node/p1290_1,821,827,Vossio,PER,Q785925,-1.225471019744873
https://digitalzibaldone.net/node/p1302_1,910,917,Gravina,PER,Q602054,-0.14913389086723328
https://digitalzibaldone.net/node/p1313_1,239,247,Proposta,WORK,Q3924026,-0.8488779067993164
https://digitalzibaldone.net/node/p1329_1,356,364,Lancetti,PER,Q3826642,-0.8401550054550171
https://digitalzibaldone.net/node/p1329_1,380,388,Proposta,WORK,Q3924026,-0.645518958568573
https://digitalzibaldone.net/node/p1350_1,163,169,Sulzer,PER,Q670100,-0.4509316086769104
https://digitalzibaldone.net/node/p1350_1,305,308,ib.,WORK,Q951150,-0.26375052332878113
https://digitalzibaldone.net/node/p1366_1,21,26,Petr.,PER,Q33923,-0.5824618339538574
https://digitalzibaldone.net/node/p1366_1,323,329,Grecia,LOC,Q41,-0.13758137822151184
https://digitalzibaldone.net/node/p1366_1,590,598,Proposta,WORK,Q3924026,-0.8605581521987915
https://digitalzibaldone.net/node/p1378_1,721,726,Gelli,PER,Q1499745,-0.7644786238670349
https://digitalzibaldone.net/node/p1378_1,728,733,Circe,WORK,Q187602,-0.10929600894451141
https://digitalzibaldone.net/node/p1378_1,798,807,Incredulo,WORK,Q3149975,-0.23364968597888947
https://digitalzibaldone.net/node/p1445_1,129,135,Thomas,PER,Q9438,-0.39701664447784424
https://digitalzibaldone.net/node/p1445_1,136,156,Essai sur les Eloges,WORK,Q249697,-0.7638092041015625
https://digitalzibaldone.net/node/p1445_1,248,279,de Festis Graecorum o Romanorum,WORK,Q1180734,-1.9053208827972412
https://digitalzibaldone.net/node/p1447_3,408,421,"Vit. Plotini,",WORK,Q134189,-0.11311270296573639
https://digitalzibaldone.net/node/p1450_1,1012,1022,il Rinaldo,WORK,Q767249,-0.22951966524124146
https://digitalzibaldone.net/node/p1454_1,561,565,vita,WORK,Q3,-0.11428923159837723
https://digitalzibaldone.net/node/p1501_1,387,394,francia,LOC,Q150,-0.17963892221450806
https://digitalzibaldone.net/node/p1601_1,665,673,Grandeur,WORK,Q1208295,-0.7423722743988037
https://digitalzibaldone.net/node/p1659_1,1064,1073,Perticari,PER,Q1401,-0.7713509798049927
https://digitalzibaldone.net/node/p1659_1,1822,1830,Salviati,PER,Q704594,-0.19579868018627167
https://digitalzibaldone.net/node/p1671_1,1137,1148,Gerusalemme,WORK,Q1218,-0.08406128734350204
https://digitalzibaldone.net/node/p1671_1,1321,1331,il Furioso,WORK,Q37484,-1.0477129220962524
https://digitalzibaldone.net/node/p1671_1,1340,1351,il Goffredo,WORK,Q552234,-0.18281954526901245
https://digitalzibaldone.net/node/p1678_1,383,388,monti,PER,Q8502,-0.3614373803138733
https://digitalzibaldone.net/node/p1678_1,390,398,Proposta,WORK,Q3924026,-0.3426019847393036
https://digitalzibaldone.net/node/p1678_1,637,643,Crusca,WORK,Q188672,-0.20058882236480713
https://digitalzibaldone.net/node/p1678_1,691,697,Crusca,WORK,Q188672,-0.19391000270843506
https://digitalzibaldone.net/node/p1678_1,751,757,Crusca,WORK,Q188672,-0.13001751899719238
https://digitalzibaldone.net/node/p1699_2,1323,1334,Veterinaria,WORK,Q170201,-0.4505521357059479
https://digitalzibaldone.net/node/p1699_2,1391,1396,Cioni,PER,Q529974,-0.37296193838119507
https://digitalzibaldone.net/node/p1699_2,1398,1405,Lettera,WORK,Q133492,-0.15343625843524933
https://digitalzibaldone.net/node/p1699_2,1408,1418,G. Capponi,PER,Q3657794,-0.4044605493545532
https://digitalzibaldone.net/node/p1794_1,230,251,Coti re de' Paflagoni,PER,Q3695894,-0.40650802850723267
https://digitalzibaldone.net/node/p1794_1,335,354,῾Eλληνικῶν ἱστοριῶν,WORK,Q665934,-0.38705557584762573
https://digitalzibaldone.net/node/p1822_1,605,614,Sallustio,WORK,Q7170,-0.05747898295521736
https://digitalzibaldone.net/node/p1822_1,618,634,Dureau Delamalle,PER,Q2629249,-2.0376875400543213
https://digitalzibaldone.net/node/p1831_1,296,316,mezzogiorno d'Europa,LOC,Q27509,-0.212286114692688
https://digitalzibaldone.net/node/p1858_1,279,288,Pittagora,PER,Q2705569,-0.9100330471992493
https://digitalzibaldone.net/node/p1858_1,315,328,Card. di Cusa,PER,Q1048,-0.7947944402694702
https://digitalzibaldone.net/node/p1867_1,1912,1933,Considerazioni civili,WORK,Q1491202,-1.29978609085083
https://digitalzibaldone.net/node/p1867_1,1937,1955,Remigio Fiorentino,PER,Q367208,-1.6693719625473022
https://digitalzibaldone.net/node/p1867_1,1965,1973,Historie,WORK,Q1192726,-0.6307098269462585
https://digitalzibaldone.net/node/p1950_1,220,225,Staël,PER,Q470551,-0.4539854824542999
https://digitalzibaldone.net/node/p1980_1,396,401,Celso,PER,Q315370,-0.1870369017124176
https://digitalzibaldone.net/node/p1980_1,402,427,sull'orig. della medicina,WORK,Q315370,-0.2179585099220276
https://digitalzibaldone.net/node/p2735_1,880,893,impero latino,LOC,Q178897,-0.09777627885341644
https://digitalzibaldone.net/node/p2771_1,241,245,Caro,PER,Q204064,-0.2939860224723816
https://digitalzibaldone.net/node/p2778_1,1690,1696,Ammon.,PER,Q473433,-0.2554795444011688
https://digitalzibaldone.net/node/p2778_1,1697,1721,de Different. vocabulor.,WORK,Q178161,-0.9171010255813599
https://digitalzibaldone.net/node/p2778_1,1753,1760,Demost.,PER,Q17487893,-0.17796461284160614
https://digitalzibaldone.net/node/p2778_1,1767,1773,epist.,WORK,Q215495,-0.22322320938110352
https://digitalzibaldone.net/node/p2779_2,474,483,la Gramm.,WORK,Q3209442,-0.3759140968322754
https://digitalzibaldone.net/node/p2779_2,487,491,Pad.,LOC,Q276173,-0.44570866227149963
https://digitalzibaldone.net/node/p2825_2,559,568,Mustoxidi,PER,Q1522109,-2.00197434425354
https://digitalzibaldone.net/node/p2825_2,577,582,Scinà,PER,Q1219227,-1.7134554386138916
https://digitalzibaldone.net/node/p2825_2,589,622,Collezione di vari aneddoti greci,WORK,Q193206,-1.1997617483139038
https://digitalzibaldone.net/node/p2840_1,919,924,Ennio,PER,Q1343364,-0.49046269059181213
https://digitalzibaldone.net/node/p2840_1,1013,1019,Cincio,PER,Q1952825,-1.553837537765503
https://digitalzibaldone.net/node/p2882_1,288,295,Ammiano,PER,Q3614416,-0.21127860248088837
https://digitalzibaldone.net/node/p2882_1,300,308,Forcell.,WORK,Q213678,-0.7966957688331604
https://digitalzibaldone.net/node/p2882_1,628,633,Festo,PER,Q249707,-0.10683099925518036
https://digitalzibaldone.net/node/p2882_1,880,888,Forcell.,WORK,Q1970197,-0.8738024830818176
https://digitalzibaldone.net/node/p2882_1,1376,1387,il Glossar.,WORK,Q1132324,-0.4286979138851166
https://digitalzibaldone.net/node/p2882_1,1388,1393,Cang.,PER,Q23309776,-1.5283896923065186
https://digitalzibaldone.net/node/p2882_1,1664,1672,Glossar.,WORK,Q3772464,-0.4596624970436096
https://digitalzibaldone.net/node/p2923_3,152,162,Corticelli,PER,Q3694796,-0.36946535110473633
https://digitalzibaldone.net/node/p2932_1,826,833,Diomede,PER,Q208256,-0.11535105109214783
https://digitalzibaldone.net/node/p2932_1,1245,1251,Gloss.,WORK,Q1132324,-0.2850745916366577
https://digitalzibaldone.net/node/p2932_1,1754,1765,il Glossar.,WORK,Q3635451,-0.5054013133049011
https://digitalzibaldone.net/node/p2932_1,1870,1875,R. R.,WORK,Q18287233,-0.459091454744339
https://digitalzibaldone.net/node/p2935_2,71,83,il Glossario,WORK,Q2049965,-0.4606527090072632
https://digitalzibaldone.net/node/p2965_1,984,988,Vita,WORK,Q3,-0.18090756237506866
https://digitalzibaldone.net/node/p2983_2,508,514,Crusca,WORK,Q188672,-0.2110419124364853
https://digitalzibaldone.net/node/p2983_2,885,898,il Forcellini,WORK,Q853122,-1.3727425336837769
https://digitalzibaldone.net/node/p2983_2,901,913,il Glossario,WORK,Q3772464,-0.4683765769004822
https://digitalzibaldone.net/node/p2987_1,146,202,Historia del famoso Predicador Fray Gerundio de Campazas,WORK,Q8962728,-0.4240015149116516
https://digitalzibaldone.net/node/p2987_1,237,252,Bastian Borrego,PER,Q718511,-2.1868948936462402
https://digitalzibaldone.net/node/p2996_1,833,838,Forc.,PER,Q48832071,-0.7642248868942261
https://digitalzibaldone.net/node/p3001_1,126,134,Forcell.,WORK,Q1990745,-0.7347456812858582
https://digitalzibaldone.net/node/p3001_1,172,178,Gloss.,WORK,Q26972580,-1.5308945178985596
https://digitalzibaldone.net/node/p3006_1,69,79,Forcellini,WORK,Q1436657,-0.48291584849357605
https://digitalzibaldone.net/node/p3006_1,98,104,Gloss.,WORK,Q1132324,-0.7710430026054382
https://digitalzibaldone.net/node/p3053_1,263,271,Forcell.,WORK,Q16621795,-0.6596327424049377
https://digitalzibaldone.net/node/p3053_1,356,367,il Glossar.,WORK,Q3772464,-0.48850059509277344
https://digitalzibaldone.net/node/p3055_1,919,926,Phaedr.,WORK,Q777435,-0.3524862825870514
https://digitalzibaldone.net/node/p3055_1,927,934,Manheim,LOC,Q2705499,-0.4110049903392792
https://digitalzibaldone.net/node/p3057_1,169,209,Sermone Quod nemo laedatur nisi a seipso,WORK,Q2526755,-1.049978256225586
https://digitalzibaldone.net/node/p3060_2,79,87,Forcell.,WORK,Q16621795,-0.6037490963935852
https://digitalzibaldone.net/node/p3060_2,119,124,Festo,PER,Q249707,-0.09713146090507507
https://digitalzibaldone.net/node/p3071_1,262,266,Diz.,WORK,Q975413,-0.47475260496139526
https://digitalzibaldone.net/node/p3071_1,582,593,il Glossar.,WORK,Q2049965,-0.49337658286094666
https://digitalzibaldone.net/node/p3072_3,408,464,Orazione in morte del Gran Duca di Toscana Cosimo primo.,WORK,Q48547,-0.24562446773052216
https://digitalzibaldone.net/node/p3073_3,214,220,Gloss.,WORK,Q42365,-0.44164854288101196
https://digitalzibaldone.net/node/p3077_1,677,686,Perticari,PER,Q2307037,-0.8746320605278015
https://digitalzibaldone.net/node/p3077_1,782,790,Forcell.,WORK,Q48832071,-0.8172913193702698
https://digitalzibaldone.net/node/p3103_1,924,934,Panegirico,WORK,Q591055,-0.08936351537704468
https://digitalzibaldone.net/node/p3103_1,949,955,Battie,PER,Q221182,-1.011337399482727
https://digitalzibaldone.net/node/p3103_1,956,983,Isocr. Oratt. 7. et epistt.,WORK,Q221182,-0.12781822681427002
https://digitalzibaldone.net/node/p3103_1,984,994,Cantabrig.,LOC,Q5033522,-1.2655019760131836
https://digitalzibaldone.net/node/p3103_1,1707,1714,Longino,PER,Q319947,-0.10162452608346939
https://digitalzibaldone.net/node/p3103_1,1809,1814,Plut.,PER,Q152262,-0.43332505226135254
https://digitalzibaldone.net/node/p3103_1,1834,1840,Strabo,PER,Q21580651,-0.25073549151420593
https://digitalzibaldone.net/node/p3103_1,1857,1866,Aristoph.,PER,Q868,-0.26848238706588745
https://digitalzibaldone.net/node/p3103_1,2113,2118,Chil.,WORK,Q405711,-0.8639850616455078
https://digitalzibaldone.net/node/p3103_1,2175,2179,Var.,WORK,Q206119,-0.17400968074798584
https://digitalzibaldone.net/node/p3103_1,2299,2306,Fabric.,PER,Q1232665,-0.6025372743606567
https://digitalzibaldone.net/node/p3103_1,2307,2312,B. G.,WORK,Q748004,-0.8881917595863342
https://digitalzibaldone.net/node/p3103_1,2335,2341,Meurs.,PER,Q12626,-0.5985779166221619
https://digitalzibaldone.net/node/p3103_1,2342,2352,Bibl. Att.,WORK,Q40309,-0.6392634510993958
https://digitalzibaldone.net/node/p3103_1,2361,2381,Diss. ad Ep. Phalar.,WORK,Q1123131,-1.8007627725601196
https://digitalzibaldone.net/node/p3141_1,261,268,Argante,PER,Q18337880,-0.16009721159934998
https://digitalzibaldone.net/node/p3141_1,280,288,Solimano,PER,Q1551262,-0.2874152958393097
https://digitalzibaldone.net/node/p3141_1,300,307,Argante,PER,Q18337880,-0.14974482357501984
https://digitalzibaldone.net/node/p3141_1,409,415,Gerus.,WORK,Q1218,-0.21746866405010223
https://digitalzibaldone.net/node/p3141_1,888,896,Solimano,PER,Q8474,-0.23938293755054474
https://digitalzibaldone.net/node/p3141_1,900,907,Argante,PER,Q18337880,-0.1467394232749939
https://digitalzibaldone.net/node/p3169_1,22,30,Grammat.,WORK,Q8091,-0.3715549409389496
https://digitalzibaldone.net/node/p3169_1,35,41,Weller,PER,Q2557763,-0.4380870461463928
https://digitalzibaldone.net/node/p3202_1,801,807,Caluso,PER,Q9131,-0.28153058886528015
https://digitalzibaldone.net/node/p3202_1,814,821,Lettera,WORK,Q133492,-0.2123975306749344
https://digitalzibaldone.net/node/p3202_1,834,838,Vita,WORK,Q3,-0.3718303143978119
https://digitalzibaldone.net/node/p3202_1,1523,1531,Ermogene,PER,Q236029,-0.3545226752758026
https://digitalzibaldone.net/node/p3202_1,1586,1597,Cancellieri,PER,Q3655154,-0.2166723906993866
https://digitalzibaldone.net/node/p3202_1,1598,1613,sugli Smemorati,WORK,Q3798919,-1.8838587999343872
https://digitalzibaldone.net/node/p3235_2,49,54,Astio,PER,Q4026292,-1.1045747995376587
https://digitalzibaldone.net/node/p3235_2,300,304,Ast.,PER,Q29507,-0.2646721303462982
https://digitalzibaldone.net/node/p3235_2,794,800,Astius,PER,Q293522,-0.5370211601257324
https://digitalzibaldone.net/node/p3235_2,1453,1458,Timeo,PER,Q15886004,-0.10498829931020737
https://digitalzibaldone.net/node/p3235_2,1466,1483,Lessico Platonico,WORK,Q8096,-0.14683502912521362
https://digitalzibaldone.net/node/p3235_2,1492,1499,Fabric.,PER,Q20099174,-0.9572860598564148
https://digitalzibaldone.net/node/p3235_2,1500,1505,B. G.,WORK,Q2554861,-0.7330450415611267
https://digitalzibaldone.net/node/p3283_2,754,760,Gloss.,WORK,Q1132324,-0.6129602193832397
https://digitalzibaldone.net/node/p3284_1,66,75,Perticari,PER,Q3762094,-1.6547993421554565
https://digitalzibaldone.net/node/p3312_2,351,361,Forcellini,WORK,Q1495276,-1.861806869506836
https://digitalzibaldone.net/node/p3350_3,38,43,Forc.,WORK,Q48832071,-0.9435911774635315
https://digitalzibaldone.net/node/p3357_3,435,440,Scap.,WORK,Q35497,-0.5094425082206726
https://digitalzibaldone.net/node/p3357_3,773,781,Forcell.,PER,Q3750001,-1.6765213012695312
https://digitalzibaldone.net/node/p3365_1,30,39,Louisiane,LOC,Q1588,-0.15947775542736053
https://digitalzibaldone.net/node/p3365_1,461,500,Correspondance du rince Royal de Prusse,WORK,Q360496,-0.9404367208480835
https://digitalzibaldone.net/node/p3365_1,574,579,Cirey,LOC,Q740985,-0.13844965398311615
https://digitalzibaldone.net/node/p3365_1,674,692,Oeuvres Complettes,WORK,Q3594150,-1.2672698497772217
https://digitalzibaldone.net/node/p3411_1,357,361,Rep.,WORK,Q123397,-0.4026094973087311
https://digitalzibaldone.net/node/p3541_1,346,356,Forcellini,WORK,Q18020497,-2.0704193115234375
https://digitalzibaldone.net/node/p3541_2,116,122,Polit.,WORK,Q547921,-0.46956491470336914
https://digitalzibaldone.net/node/p3541_2,135,140,Flor.,PER,Q2044,-0.719010591506958
https://digitalzibaldone.net/node/p3541_2,245,254,la Crusca,WORK,Q338489,-0.398687481880188
https://digitalzibaldone.net/node/p3544_1,38,45,Fabric.,PER,Q1232665,-0.6304842829704285
https://digitalzibaldone.net/node/p3544_1,46,53,B. Lat.,WORK,Q1182119,-0.5743746161460876
https://digitalzibaldone.net/node/p3544_1,57,61,Ven.,LOC,Q547870,-0.6455262899398804
https://digitalzibaldone.net/node/p3568_2,128,137,Victorius,PER,Q494785,-0.6829947829246521
https://digitalzibaldone.net/node/p3568_2,201,206,Flor.,PER,Q1106019,-0.9059203267097473
https://digitalzibaldone.net/node/p3569_2,597,607,Forcellini,WORK,Q48832071,-1.9203001260757446
https://digitalzibaldone.net/node/p3579_1,727,734,ispagna,LOC,Q1321,-0.19097645580768585
https://digitalzibaldone.net/node/p3579_1,920,926,Cristo,PER,Q642420,-0.14740267395973206
https://digitalzibaldone.net/node/p3579_1,2106,2113,ispagna,LOC,Q1321,-0.4284672439098358
https://digitalzibaldone.net/node/p3593_1,283,288,Ugone,PER,Q2017913,-0.28703397512435913
https://digitalzibaldone.net/node/p3593_1,291,299,Goffredo,PER,Q552234,-0.15013711154460907
https://digitalzibaldone.net/node/p3593_1,311,318,Rinaldo,PER,Q727316,-0.25234654545783997
https://digitalzibaldone.net/node/p3621_2,53,61,Forcell.,WORK,Q16621795,-0.7795861959457397
https://digitalzibaldone.net/node/p3621_2,150,160,Forcellini,PER,Q1436657,-0.3632180988788605
https://digitalzibaldone.net/node/p3636_1,674,681,Alberti,PER,Q2831707,-0.1366819590330124
https://digitalzibaldone.net/node/p3636_1,963,970,Propos.,WORK,Q117364,-0.10155986249446869
https://digitalzibaldone.net/node/p3636_1,1334,1344,Forcellini,WORK,Q48832071,-2.0193369388580322
https://digitalzibaldone.net/node/p3684_5,186,194,Forcell.,WORK,Q16621795,-0.8428264260292053
https://digitalzibaldone.net/node/p3684_5,215,221,Gloss.,WORK,Q1132324,-0.6652424335479736
https://digitalzibaldone.net/node/p3686_2,76,84,Forcell.,WORK,Q16621795,-0.6654641032218933
https://digitalzibaldone.net/node/p3687_1,437,446,la Crusca,WORK,Q338489,-0.5130438804626465
https://digitalzibaldone.net/node/p3695_1,336,344,Forcell.,WORK,Q16621795,-0.7495914101600647
https://digitalzibaldone.net/node/p3715_1,1250,1255,Orat.,WORK,Q2278654,-0.22919102013111115
https://digitalzibaldone.net/node/p3715_1,1557,1562,Forc.,WORK,Q3748890,-0.7745305299758911
https://digitalzibaldone.net/node/p3754_1,275,280,Forc.,WORK,Q3748890,-0.6694728136062622
https://digitalzibaldone.net/node/p3758_1,232,237,Forc.,PER,Q3748890,-0.6116098165512085
https://digitalzibaldone.net/node/p3758_1,587,592,Forc.,PER,Q1990745,-0.6191472411155701
https://digitalzibaldone.net/node/p3758_1,796,801,Forc.,PER,Q3748890,-0.63651043176651
https://digitalzibaldone.net/node/p3811_4,1296,1323,Annali di Scienze e lettere,WORK,Q3098897,-0.8254898190498352
https://digitalzibaldone.net/node/p3828_1,16,24,Forcell.,WORK,Q1990745,-0.7505438327789307
https://digitalzibaldone.net/node/p3842_1,303,339,Meletemata e disciplina antiquitatis,WORK,Q6009551,-2.568732976913452
https://digitalzibaldone.net/node/p3845_2,130,135,Festo,PER,Q249707,-0.11412731558084488
https://digitalzibaldone.net/node/p3875_1,741,746,Forc.,WORK,Q3748890,-0.4284153878688812
https://digitalzibaldone.net/node/p3887_1,617,624,Lettere,WORK,Q133492,-0.5561672449111938
https://digitalzibaldone.net/node/p3887_1,1058,1069,Bentivoglio,PER,Q2365088,-0.3005807101726532
https://digitalzibaldone.net/node/p3887_1,1083,1093,Lucchesini,PER,Q20953647,-0.6443704962730408
https://digitalzibaldone.net/node/p3907_2,88,96,2. lett.,WORK,Q131107,-0.7140569090843201
https://digitalzibaldone.net/node/p3907_2,100,109,Feder. II,PER,Q130221,-0.10473920404911041
https://digitalzibaldone.net/node/p3907_2,169,177,Forcell.,WORK,Q16621795,-0.6072162985801697
https://digitalzibaldone.net/node/p3931_3,101,137,Sur la faiblesse de l'esprit humain.,WORK,Q19955995,-1.607810139656067
https://digitalzibaldone.net/node/p3931_3,138,156,oeuvres complettes,WORK,Q1978454,-1.2655967473983765
https://digitalzibaldone.net/node/p3961_1,89,95,Gloss.,WORK,Q1132324,-0.5683314800262451
https://digitalzibaldone.net/node/p3963_1,75,80,Forc.,PER,Q3748890,-0.8531700968742371
https://digitalzibaldone.net/node/p3963_1,689,694,Forc.,PER,Q868,-0.518955647945404
https://digitalzibaldone.net/node/p3963_1,745,750,Forc.,PER,Q868,-0.6346619129180908
https://digitalzibaldone.net/node/p3963_1,868,873,Forc.,PER,Q868,-0.5387194752693176
https://digitalzibaldone.net/node/p3963_1,901,906,Forc.,PER,Q868,-0.6121741533279419
https://digitalzibaldone.net/node/p3963_1,1329,1334,Forc.,PER,Q868,-0.7118046283721924
https://digitalzibaldone.net/node/p3980_1,706,713,Amberes,LOC,Q4777474,-0.4458628296852112
https://digitalzibaldone.net/node/p3980_3,42,50,Forcell.,WORK,Q550353,-0.5900653004646301
https://digitalzibaldone.net/node/p3986_3,273,281,Forcell.,PER,Q16621795,-0.7939616441726685
https://digitalzibaldone.net/node/p3988_1,161,164,odo,WORK,Q488383,-0.44784849882125854
https://digitalzibaldone.net/node/p3988_1,213,222,De Rogati,PER,Q47412,-1.4678645133972168
https://digitalzibaldone.net/node/p3988_1,246,252,Anacr.,PER,Q1146843,-0.6865223050117493
https://digitalzibaldone.net/node/p3988_1,253,256,od.,WORK,Q16275627,-0.4002035856246948
https://digitalzibaldone.net/node/p3988_1,412,415,oda,WORK,Q3486454,-0.4195491075515747
https://digitalzibaldone.net/node/p3992_5,537,545,la Crus.,WORK,Q1211210,-0.741534411907196
https://digitalzibaldone.net/node/p4000_1,465,470,Canz.,WORK,Q51670,-0.28080374002456665
https://digitalzibaldone.net/node/p4000_4,694,699,Forc.,WORK,Q1990745,-0.5602243542671204
https://digitalzibaldone.net/node/p4000_4,919,925,Gloss.,WORK,Q1860,-0.49907708168029785
https://digitalzibaldone.net/node/p4000_4,933,939,Gloss.,WORK,Q1860,-0.4088899493217468
https://digitalzibaldone.net/node/p4000_4,1347,1354,Alberti,PER,Q182046,-0.1349083036184311
https://digitalzibaldone.net/node/p4000_4,1437,1446,la Crusca,WORK,Q338489,-0.4045174717903137
