doc_id,surface,start_pos,end_pos,type,identifier
https://digitalzibaldone.net/node/p1445_1,Thomas,129,135,PER,Q301210
https://digitalzibaldone.net/node/p1445_1,Essai sur les Eloges,136,156,WORK,Q107263862
https://digitalzibaldone.net/node/p1445_1,Meursio,210,217,PER,Q547901
https://digitalzibaldone.net/node/p1447_3,"Vit. Plotini,",408,421,WORK,Q19239197
https://digitalzibaldone.net/node/p1450_1,il Rinaldo,1012,1022,WORK,Q16596667
https://digitalzibaldone.net/node/p1454_1,vita,561,565,WORK,Q4014914
https://digitalzibaldone.net/node/p1487_1,Sulzer,328,334,PER,Q116036
https://digitalzibaldone.net/node/p1601_1,Grandeur,665,673,WORK,Q2994610
https://digitalzibaldone.net/node/p1659_1,Perticari,1064,1073,PER,Q3769747
https://digitalzibaldone.net/node/p1659_1,Salviati,1822,1830,PER,Q3830435
https://digitalzibaldone.net/node/p1671_1,Sismondi,1084,1092,PER,Q124073
https://digitalzibaldone.net/node/p1671_1,Lusiade,1099,1106,WORK,Q781898
https://digitalzibaldone.net/node/p1671_1,Gerusalemme,1137,1148,WORK,Q1053313
https://digitalzibaldone.net/node/p1671_1,il Furioso,1321,1331,WORK,Q48922
https://digitalzibaldone.net/node/p1671_1,il Goffredo,1340,1351,WORK,viaf4683159477963327990007
https://digitalzibaldone.net/node/p1678_1,monti,383,388,PER,Q723643
https://digitalzibaldone.net/node/p1678_1,Proposta,390,398,WORK,Q42194678
https://digitalzibaldone.net/node/p1678_1,Crusca,637,643,WORK,Q4015911
https://digitalzibaldone.net/node/p1678_1,Crusca,691,697,WORK,Q4015911
https://digitalzibaldone.net/node/p1678_1,Crusca,751,757,WORK,Q4015911
https://digitalzibaldone.net/node/p1699_2,Veterinaria,1323,1334,WORK,Q22683901
https://digitalzibaldone.net/node/p1699_2,Cioni,1391,1396,PER,Q76648171
https://digitalzibaldone.net/node/p1699_2,Lettera,1398,1405,WORK,zibbibl016
https://digitalzibaldone.net/node/p1699_2,G. Capponi,1408,1418,PER,Q719985
https://digitalzibaldone.net/node/p1794_1,Coti re de' Paflagoni,230,251,PER,Q14330931
https://digitalzibaldone.net/node/p1794_1,῾Eλληνικῶν ἱστοριῶν,335,354,WORK,Q674638
https://digitalzibaldone.net/node/p1822_1,Sallustio,605,614,WORK,viaf317009079
https://digitalzibaldone.net/node/p1822_1,Dureau Delamalle,618,634,PER,Q3164057
https://digitalzibaldone.net/node/p1831_1,mezzogiorno d'Europa,296,316,LOC,Q27449
https://digitalzibaldone.net/node/p1858_1,Pittagora,279,288,PER,Q10261
https://digitalzibaldone.net/node/p1858_1,Card. di Cusa,315,328,PER,Q154751
https://digitalzibaldone.net/node/p1867_1,Remigio Fiorentino,1937,1955,PER,Q21768292
https://digitalzibaldone.net/node/p1867_1,Historie,1965,1973,WORK,Q3973880
https://digitalzibaldone.net/node/p1950_1,Staël,220,225,PER,Q123041
https://digitalzibaldone.net/node/p1980_1,sull'orig. della medicina,402,427,WORK,Q1180144
https://digitalzibaldone.net/node/p2735_1,Cic.,374,378,PER,Q1541
https://digitalzibaldone.net/node/p2735_1,Orat. pro Archia poeta,380,402,WORK,Q3922215
https://digitalzibaldone.net/node/p2735_1,impero latino,880,893,LOC,Q2277
https://digitalzibaldone.net/node/p2771_1,Caro,241,245,PER,Q566851
https://digitalzibaldone.net/node/p2778_1,Ammon.,1690,1696,PER,Q695923
https://digitalzibaldone.net/node/p2778_1,Demost.,1753,1760,PER,Q117253
https://digitalzibaldone.net/node/p2779_2,Pad.,487,491,LOC,Q617
https://digitalzibaldone.net/node/p2825_2,Mustoxidi,559,568,PER,Q902399
https://digitalzibaldone.net/node/p2836_1,Georg.,107,113,WORK,Q674439
https://digitalzibaldone.net/node/p2840_1,Ennio,919,924,PER,Q47130
https://digitalzibaldone.net/node/p2840_1,Cincio,1013,1019,PER,Q867394
https://digitalzibaldone.net/node/p2882_1,Forcell.,300,308,WORK,Q15851274
https://digitalzibaldone.net/node/p2882_1,Festo,628,633,PER,Q302723
https://digitalzibaldone.net/node/p2882_1,Forcell.,880,888,WORK,Q15851274
https://digitalzibaldone.net/node/p2882_1,Ispagna,1250,1257,LOC,Q29
https://digitalzibaldone.net/node/p2882_1,il Glossar.,1376,1387,WORK,Q1240983
https://digitalzibaldone.net/node/p2882_1,Cang.,1388,1393,PER,Q442240
https://digitalzibaldone.net/node/p2882_1,Glossar.,1664,1672,WORK,Q1240983
https://digitalzibaldone.net/node/p2923_3,Corticelli,152,162,PER,Q21124239
https://digitalzibaldone.net/node/p2932_1,Diomede,826,833,PER,Q1226908
https://digitalzibaldone.net/node/p2932_1,Gloss.,1245,1251,WORK,Q15851274
https://digitalzibaldone.net/node/p2932_1,il Glossar.,1754,1765,WORK,Q15851274
https://digitalzibaldone.net/node/p2932_1,Varrone,1856,1863,PER,Q206119
https://digitalzibaldone.net/node/p2932_1,R. R.,1870,1875,WORK,Q1180731
https://digitalzibaldone.net/node/p2935_2,il Glossario,71,83,WORK,Q1240983
https://digitalzibaldone.net/node/p2965_1,Vita,984,988,WORK,Q4014914
https://digitalzibaldone.net/node/p2983_2,Crusca,508,514,WORK,Q4015911
https://digitalzibaldone.net/node/p2983_2,il Forcellini,885,898,WORK,Q15851274
https://digitalzibaldone.net/node/p2983_2,il Glossario,901,913,WORK,Q1240983
https://digitalzibaldone.net/node/p2987_1,Bastian Borrego,237,252,PER,Q1370880
https://digitalzibaldone.net/node/p2996_1,Forc.,833,838,PER,Q550353
https://digitalzibaldone.net/node/p3001_1,Forcell.,126,134,WORK,Q15851274
https://digitalzibaldone.net/node/p3001_1,Gloss.,172,178,WORK,Q1240983
https://digitalzibaldone.net/node/p3006_1,Forcellini,69,79,WORK,Q15851274
https://digitalzibaldone.net/node/p3006_1,Gloss.,98,104,WORK,Q1240983
https://digitalzibaldone.net/node/p3037_3,S. Giacomo,504,514,PER,Q43999
https://digitalzibaldone.net/node/p3053_1,Forcell.,263,271,WORK,Q15851274
https://digitalzibaldone.net/node/p3053_1,il Glossar.,356,367,WORK,Q1240983
https://digitalzibaldone.net/node/p3055_1,Desbillons,905,915,PER,Q3083432
https://digitalzibaldone.net/node/p3055_1,Phaedr.,919,926,WORK,Q3738146
https://digitalzibaldone.net/node/p3055_1,Manheim,927,934,LOC,Q2119
https://digitalzibaldone.net/node/p3060_2,Forcell.,79,87,WORK,Q15851274
https://digitalzibaldone.net/node/p3060_2,Festo,119,124,PER,Q302723
https://digitalzibaldone.net/node/p3071_1,de Rep.,132,139,WORK,Q656161
https://digitalzibaldone.net/node/p3071_1,Cic.,143,147,PER,Q1541
https://digitalzibaldone.net/node/p3071_1,Richelet,249,257,PER,Q1236889
https://digitalzibaldone.net/node/p3071_1,Diz.,262,266,WORK,Q19164497
https://digitalzibaldone.net/node/p3071_1,il Glossar.,582,593,WORK,Q1240983
https://digitalzibaldone.net/node/p3072_3,Bern. Davanzati,391,406,PER,Q2737973
https://digitalzibaldone.net/node/p3073_3,Gloss.,214,220,WORK,Q1240983
https://digitalzibaldone.net/node/p3077_1,Perticari,677,686,PER,Q3769747
https://digitalzibaldone.net/node/p3077_1,Forcell.,782,790,WORK,Q15851274
https://digitalzibaldone.net/node/p3103_1,Lusiade,630,637,WORK,Q781898
https://digitalzibaldone.net/node/p3103_1,Panegirico,924,934,WORK,Q3893205
https://digitalzibaldone.net/node/p3103_1,Battie,949,955,PER,Q977855
https://digitalzibaldone.net/node/p3103_1,Isocr. Oratt. 7. et epistt.,956,983,WORK,Q3893205
https://digitalzibaldone.net/node/p3103_1,Cantabrig.,984,994,LOC,Q350
https://digitalzibaldone.net/node/p3103_1,Longino,1707,1714,PER,Q436634
https://digitalzibaldone.net/node/p3103_1,Aristoph.,1857,1866,PER,Q43353
https://digitalzibaldone.net/node/p3103_1,Herodot.,1994,2002,PER,Q26825
https://digitalzibaldone.net/node/p3103_1,Tzetz.,2106,2112,PER,Q530515
https://digitalzibaldone.net/node/p3103_1,Chil.,2113,2118,WORK,Q3624946
https://digitalzibaldone.net/node/p3103_1,Var.,2175,2179,WORK,Q26257556
https://digitalzibaldone.net/node/p3103_1,Fabric.,2299,2306,PER,Q61894
https://digitalzibaldone.net/node/p3103_1,B. G.,2307,2312,WORK,Q20552068
https://digitalzibaldone.net/node/p3103_1,Meurs.,2335,2341,PER,Q547901
https://digitalzibaldone.net/node/p3141_1,Argante,261,268,PER,Q12956187
https://digitalzibaldone.net/node/p3141_1,Clorinda,270,278,PER,Q17625742
https://digitalzibaldone.net/node/p3141_1,Argante,300,307,PER,Q12956187
https://digitalzibaldone.net/node/p3141_1,Gerus.,409,415,WORK,Q1053313
https://digitalzibaldone.net/node/p3141_1,Argante,900,907,PER,Q12956187
https://digitalzibaldone.net/node/p3169_1,Weller,35,41,PER,Q111128
https://digitalzibaldone.net/node/p3169_1,Lips.,49,54,LOC,Q2079
https://digitalzibaldone.net/node/p3202_1,Caluso,801,807,PER,Q3531273
https://digitalzibaldone.net/node/p3202_1,Vita,834,838,WORK,Q4014914
https://digitalzibaldone.net/node/p3202_1,Ermogene,1523,1531,PER,Q738027
https://digitalzibaldone.net/node/p3202_1,Cancellieri,1586,1597,PER,Q3612445
https://digitalzibaldone.net/node/p3235_2,Astio,49,54,PER,Q77636
https://digitalzibaldone.net/node/p3235_2,Lips.,70,75,LOC,Q2079
https://digitalzibaldone.net/node/p3235_2,Ast.,300,304,PER,Q77636
https://digitalzibaldone.net/node/p3235_2,Astius,794,800,PER,Q77636
https://digitalzibaldone.net/node/p3235_2,Timeo,1453,1458,PER,Q267682
https://digitalzibaldone.net/node/p3235_2,Lessico Platonico,1466,1483,WORK,viaf185276824
https://digitalzibaldone.net/node/p3235_2,Fabric.,1492,1499,PER,Q61894
https://digitalzibaldone.net/node/p3235_2,B. G.,1500,1505,WORK,Q20552068
https://digitalzibaldone.net/node/p3283_2,Gloss.,754,760,WORK,Q1240983
https://digitalzibaldone.net/node/p3284_1,Perticari,66,75,PER,Q3769747
https://digitalzibaldone.net/node/p3312_2,Forcellini,351,361,WORK,Q15851274
https://digitalzibaldone.net/node/p3332_1,Cic.,1849,1853,PER,Q1541
https://digitalzibaldone.net/node/p3350_3,Forc.,38,43,WORK,Q15851274
https://digitalzibaldone.net/node/p3357_3,Forcell.,773,781,PER,Q550353
https://digitalzibaldone.net/node/p3365_1,Cirey,574,579,LOC,Q817024
https://digitalzibaldone.net/node/p3403_1,Floro,1229,1234,PER,Q316483
https://digitalzibaldone.net/node/p3411_1,Rep.,357,361,WORK,Q69539
https://digitalzibaldone.net/node/p3541_1,Forcellini,346,356,WORK,Q15851274
https://digitalzibaldone.net/node/p3541_2,Aristot.,107,115,PER,Q868
https://digitalzibaldone.net/node/p3541_2,Polit.,116,122,WORK,Q69539
https://digitalzibaldone.net/node/p3541_2,Flor.,135,140,PER,Q316483
https://digitalzibaldone.net/node/p3541_2,la Crusca,245,254,WORK,Q4015911
https://digitalzibaldone.net/node/p3544_1,Fabric.,38,45,PER,Q61894
https://digitalzibaldone.net/node/p3544_1,B. Lat.,46,53,WORK,Q42187344
https://digitalzibaldone.net/node/p3544_1,Ven.,57,61,LOC,Q641
https://digitalzibaldone.net/node/p3544_1,Corn. Nep.,99,109,PER,Q109594
https://digitalzibaldone.net/node/p3568_2,Victorius,128,137,PER,Q784373
https://digitalzibaldone.net/node/p3568_2,Polit.,184,190,WORK,Q69539
https://digitalzibaldone.net/node/p3568_2,Flor.,201,206,PER,Q316483
https://digitalzibaldone.net/node/p3569_2,Forcellini,597,607,WORK,Q15851274
https://digitalzibaldone.net/node/p3579_1,Cristo,920,926,PER,Q302
https://digitalzibaldone.net/node/p3593_1,Ugone,283,288,PER,Q1053313a
https://digitalzibaldone.net/node/p3593_1,Goffredo,291,299,PER,Q76721
https://digitalzibaldone.net/node/p3593_1,Rinaldo,311,318,PER,person151
https://digitalzibaldone.net/node/p3621_2,Forcell.,53,61,WORK,Q15851274
https://digitalzibaldone.net/node/p3621_2,Forcellini,150,160,PER,Q550353
https://digitalzibaldone.net/node/p3636_1,Alberti,674,681,PER,Q3080944
https://digitalzibaldone.net/node/p3636_1,Propos.,963,970,WORK,Q42194678
https://digitalzibaldone.net/node/p3636_1,Prudenzio,1210,1219,PER,Q347250
https://digitalzibaldone.net/node/p3636_1,Forcellini,1334,1344,WORK,Q15851274
https://digitalzibaldone.net/node/p3684_5,Forcell.,186,194,WORK,Q15851274
https://digitalzibaldone.net/node/p3684_5,Gloss.,215,221,WORK,Q1240983
https://digitalzibaldone.net/node/p3686_2,Forcell.,76,84,WORK,Q15851274
https://digitalzibaldone.net/node/p3687_1,la Crusca,437,446,WORK,Q4015911
https://digitalzibaldone.net/node/p3695_1,Forcell.,336,344,WORK,Q15851274
https://digitalzibaldone.net/node/p3715_1,Orat.,1250,1255,WORK,Q2028309
https://digitalzibaldone.net/node/p3715_1,Forc.,1557,1562,WORK,Q15851274
https://digitalzibaldone.net/node/p3754_1,Forc.,275,280,WORK,Q15851274
https://digitalzibaldone.net/node/p3758_1,Forc.,232,237,PER,Q550353
https://digitalzibaldone.net/node/p3758_1,Forc.,587,592,PER,Q550353
https://digitalzibaldone.net/node/p3758_1,Forc.,796,801,PER,Q550353
https://digitalzibaldone.net/node/p3828_1,Forcell.,16,24,WORK,Q15851274
https://digitalzibaldone.net/node/p3842_1,Creuzer,295,302,PER,Q69685
https://digitalzibaldone.net/node/p3842_1,Lips.,349,354,LOC,Q2079
https://digitalzibaldone.net/node/p3845_2,Festo,130,135,PER,Q302723
https://digitalzibaldone.net/node/p3875_1,Forc.,741,746,WORK,Q15851274
https://digitalzibaldone.net/node/p3887_1,Alberoni,1045,1053,PER,Q539927
https://digitalzibaldone.net/node/p3887_1,Bentivoglio,1058,1069,PER,Q1364155
https://digitalzibaldone.net/node/p3887_1,Lucchesini,1083,1093,PER,Q216115
https://digitalzibaldone.net/node/p3887_1,S. Pietro,3128,3137,PER,Q33923
https://digitalzibaldone.net/node/p3902_1,Petr.,62,67,PER,Q1401
https://digitalzibaldone.net/node/p3902_1,San Flaviano,172,184,PER,Q509569
https://digitalzibaldone.net/node/p3907_2,Feder. II,100,109,PER,Q33550
https://digitalzibaldone.net/node/p3907_2,Forcell.,169,177,WORK,Q15851274
https://digitalzibaldone.net/node/p3961_1,Gloss.,89,95,WORK,Q1240983
https://digitalzibaldone.net/node/p3963_1,Forc.,75,80,PER,Q550353
https://digitalzibaldone.net/node/p3963_1,Forc.,689,694,PER,Q550353
https://digitalzibaldone.net/node/p3963_1,Forc.,745,750,PER,Q550353
https://digitalzibaldone.net/node/p3963_1,Forc.,868,873,PER,Q550353
https://digitalzibaldone.net/node/p3963_1,Forc.,901,906,PER,Q550353
https://digitalzibaldone.net/node/p3963_1,Forc.,1329,1334,PER,Q550353
https://digitalzibaldone.net/node/p3980_1,D. Quijote,254,264,WORK,Q480
https://digitalzibaldone.net/node/p3980_1,Sancho,441,447,PER,Q630823
https://digitalzibaldone.net/node/p3980_1,D. Quijote,658,668,WORK,Q480
https://digitalzibaldone.net/node/p3980_3,Forcell.,42,50,WORK,Q15851274
https://digitalzibaldone.net/node/p3986_3,Forcell.,273,281,PER,Q550353
https://digitalzibaldone.net/node/p3988_1,odo,161,164,WORK,Q145973
https://digitalzibaldone.net/node/p3988_1,De Rogati,213,222,PER,Q15672757
https://digitalzibaldone.net/node/p3988_1,Anacr.,246,252,PER,Q213484
https://digitalzibaldone.net/node/p3988_1,od.,253,256,WORK,Q145973
https://digitalzibaldone.net/node/p3988_1,oda,412,415,WORK,Q145973
https://digitalzibaldone.net/node/p3992_5,D. Quijote,254,264,WORK,Q480
https://digitalzibaldone.net/node/p3992_5,D. Quijote,483,493,WORK,Q480
https://digitalzibaldone.net/node/p3992_5,la Crus.,537,545,WORK,Q4015911
https://digitalzibaldone.net/node/p4000_1,Canz.,465,470,WORK,Q777574
https://digitalzibaldone.net/node/p4000_4,Forc.,694,699,WORK,Q15851274
https://digitalzibaldone.net/node/p4000_4,Gloss.,919,925,WORK,Q1240983
https://digitalzibaldone.net/node/p4000_4,Gloss.,933,939,WORK,Q1240983
https://digitalzibaldone.net/node/p4000_4,Alberti,1347,1354,PER,Q3080944
https://digitalzibaldone.net/node/p4000_4,la Crusca,1437,1446,WORK,Q4015911
