doc_id,surface,start_pos,end_pos,identifier,type,alias,score
document_121187.html,Italia,715,721,Q38,LOC,Italia,104.470458984375
document_121194.html,Riccardo Bauer,86,100,Q3430358,PER,Riccardo Bauer,188.34031677246094
document_121204.html,Bari,84,88,Q3519,LOC,Bari,113.22903442382812
document_121222.html,Europa,73,79,Q46,LOC,Europa,107.00877380371094
document_121222.html,Italia,182,188,Q38,LOC,Italia,102.87873077392578
document_121238.html,Italia,89,95,Q38,LOC,Italia,102.49859619140625
document_121238.html,Maria Montessori,167,183,Q131117,PER,Maria Montessori,145.8971405029297
document_121238.html,Italia,279,285,Q38,LOC,Italia,103.50440979003906
document_121241.html,Maria Montessori,514,530,Q131117,PER,Maria Montessori,151.83438110351562
document_121241.html,Italia,579,585,Q38,LOC,Italia,105.11184692382812
document_121241.html,Italia,690,696,Q38,LOC,Italia,105.41873168945312
document_121241.html,Montessori,800,810,Q131117,PER,Maria Montessori,120.65773010253906
document_121241.html,Italia,1004,1010,Q38,LOC,Italia,104.94087219238281
document_121241.html,Maria Montessori,1043,1059,Q131117,PER,Maria Montessori,146.34033203125
document_121241.html,Nigeria,1131,1138,Q1033,LOC,Nigeria,114.20394134521484
document_121241.html,India,1160,1165,Q668,LOC,India,109.75991821289062
document_121241.html,Inghilterra,1213,1224,Q21,LOC,Inghilterra,111.81995391845703
document_121242.html,Russo Perez,72,83,Q16658125,PER,Guido Russo Perez,152.43336486816406
document_122019.html,Pajetta,15,22,Q3762932,PER,Gian Carlo Pajetta,138.7130889892578
document_122036.html,Fanfani,134,141,Q273228,PER,Amintore Fanfani,124.81340789794922
document_122036.html,Fanfani,570,577,Q273228,PER,Amintore Fanfani,130.88755798339844
document_122041.html,De Gasperi,458,468,Q153832,PER,Alcide De Gasperi,150.40374755859375
document_122048.html,Togliatti,76,85,Q310158,PER,Palmiro Togliatti,118.32540893554688
document_122048.html,Togliatti,116,125,Q310158,PER,Palmiro Togliatti,119.39070129394531
document_122061.html,democrazia cristiana,112,132,Q815348,ORG,Democrazia Cristiana,136.46717834472656
document_122077.html,DC,93,95,Q815348,ORG,Democrazia Cristiana,121.90571594238281
document_122077.html,DC,129,131,Q815348,ORG,Democrazia Cristiana,113.94715118408203
document_131008.html,Sicilia,69,76,Q1460,LOC,Sicilia,110.90890502929688
document_131008.html,D.C.,162,166,Q815348,ORG,Democrazia Cristiana,157.32618713378906
document_131010.html,Comunità Economica Europea,306,332,Q52847,ORG,Comunità economica europea,121.85905456542969
document_131016.html,Democrazia Cristiana,3,23,Q815348,ORG,Democrazia Cristiana,155.67822265625
document_131016.html,De Gasperi,106,116,Q153832,PER,Alcide De Gasperi,144.8433837890625
document_131016.html,Democrazia Cristiana,414,434,Q815348,ORG,Democrazia Cristiana,140.43429565429688
document_131016.html,Italia,1106,1112,Q38,LOC,Italia,102.36146545410156
document_131021.html,Democrazia Cristiana,751,771,Q815348,ORG,Democrazia Cristiana,121.5799560546875
document_131021.html,D.C.,785,789,Q815348,ORG,Democrazia Cristiana,143.8766326904297
document_131021.html,D.C.,864,868,Q815348,ORG,Democrazia Cristiana,146.9917449951172
document_131024.html,D.C.,198,202,Q815348,ORG,Democrazia Cristiana,146.20541381835938
document_131024.html,D.C.,367,371,Q815348,ORG,Democrazia Cristiana,149.05361938476562
document_131025.html,De Rosa,208,215,Q3756578,PER,Gabriele De Rosa,144.39254760742188
document_131025.html,Gonella,232,239,Q1553555,PER,Guido Gonella,130.9635009765625
document_131025.html,Democrazia Cristiana,372,392,Q815348,ORG,Democrazia Cristiana,136.96136474609375
document_131025.html,Democrazia Cristiana,937,957,Q815348,ORG,Democrazia Cristiana,125.57168579101562
document_131030.html,Democrazia Cristiana,295,315,Q815348,ORG,Democrazia Cristiana,127.82679748535156
document_131030.html,D.C.,651,655,Q815348,ORG,Democrazia Cristiana,139.7490997314453
document_131045.html,Fanfani,135,142,Q273228,PER,Amintore Fanfani,128.19825744628906
document_131045.html,DC,281,283,Q815348,ORG,Democrazia Cristiana,111.20057678222656
document_131047.html,Fanfani,60,67,Q273228,PER,Amintore Fanfani,128.5003662109375
document_131047.html,Democrazia Cristiana,444,464,Q815348,ORG,Democrazia Cristiana,124.966552734375
document_131052.html,PCI,1586,1589,Q461886,ORG,Partito Comunista Italiano,119.09146881103516
document_131055.html,Signorello,326,336,Q3876364,PER,Nicola Signorello,141.84561157226562
document_131055.html,Italia,619,625,Q38,LOC,Italia,106.36407470703125
document_131055.html,Italia,1350,1356,Q38,LOC,Italia,105.023681640625
document_131059.html,Democrazia Cristiana,260,280,Q815348,ORG,Democrazia Cristiana,130.8787078857422
document_131071.html,Milano,632,638,Q490,LOC,Milano,108.89620971679688
document_131090.html,Firenze,147,154,Q2044,LOC,Firenze,108.44993591308594
document_131090.html,DC,253,255,Q815348,ORG,Democrazia Cristiana,115.26693725585938
document_131090.html,DC,790,792,Q815348,ORG,Democrazia Cristiana,114.11582946777344
document_131098.html,Napoli,173,179,Q2634,LOC,Napoli,109.56314849853516
document_131098.html,DC,257,259,Q815348,ORG,Democrazia Cristiana,114.25070190429688
document_131098.html,D.C.,472,476,Q815348,ORG,Democrazia Cristiana,146.8641357421875
document_131098.html,DC,598,600,Q815348,ORG,Democrazia Cristiana,115.91682434082031
document_131098.html,Napoli,887,893,Q2634,LOC,Napoli,112.31314086914062
document_131099.html,DC,55,57,Q815348,ORG,Democrazia Cristiana,127.68783569335938
document_131101.html,Napoli,87,93,Q2634,LOC,Napoli,108.99357604980469
document_131118.html,Cittadella,2,12,Q6671,LOC,Cittadella (Italia),131.80860900878906
document_131118.html,D.C.,52,56,Q815348,ORG,Democrazia Cristiana,165.9124755859375
document_131118.html,Veneto,136,142,Q1243,LOC,Veneto,114.77838134765625
document_131118.html,D.C.,190,194,Q815348,ORG,Democrazia Cristiana,148.44322204589844
document_131118.html,D.C.,330,334,Q815348,ORG,Democrazia Cristiana,154.3730010986328
document_131120.html,DC,191,193,Q815348,ORG,Democrazia Cristiana,109.46580505371094
document_131120.html,DC,467,469,Q815348,ORG,Democrazia Cristiana,112.57127380371094
document_131120.html,DC,636,638,Q815348,ORG,Democrazia Cristiana,112.28912353515625
document_131120.html,DC,874,876,Q815348,ORG,Democrazia Cristiana,114.2803955078125
document_131122.html,Italia,25,31,Q38,LOC,Italia,103.63467407226562
document_131122.html,Democrazia Cristiana,345,365,Q815348,ORG,Democrazia Cristiana,130.91212463378906
document_131130.html,democrazia cristiana,281,301,Q815348,ORG,Democrazia Cristiana,127.33280944824219
document_131130.html,Togliatti,315,324,Q310158,PER,Palmiro Togliatti,119.74357604980469
document_131130.html,partito comunista,538,555,Q461886,ORG,Partito Comunista Italiano,121.833251953125
document_131135.html,Democrazia Cristiana,105,125,Q815348,ORG,Democrazia Cristiana,131.06605529785156
document_131135.html,Democrazia Cristiana,258,278,Q815348,ORG,Democrazia Cristiana,134.3826446533203
document_131143.html,Democrazia Cristiana,150,170,Q815348,ORG,Democrazia Cristiana,124.13243103027344
document_131143.html,partito comunista,498,515,Q461886,ORG,Partito Comunista Italiano,122.92706298828125
document_131143.html,partito comunista,740,757,Q461886,ORG,Partito Comunista Italiano,120.45005798339844
document_131144.html,Democrazia Cristiana,126,146,Q815348,ORG,Democrazia Cristiana,129.02182006835938
document_131144.html,Italia,187,193,Q38,LOC,Italia,105.65077209472656
document_131148.html,Democrazia Cristiana,132,152,Q815348,ORG,Democrazia Cristiana,131.0478515625
document_131148.html,Democrazia Cristiana,343,363,Q815348,ORG,Democrazia Cristiana,129.6865997314453
document_131148.html,Democrazia Cristiana,503,523,Q815348,ORG,Democrazia Cristiana,128.86509704589844
document_131148.html,Democrazia Cristiana,610,630,Q815348,ORG,Democrazia Cristiana,125.1746826171875
document_131160.html,Leone,71,76,Q1235,PER,Giovanni Leone,133.89697265625
document_131161.html,Partito Socialista Italiano,110,137,Q590750,ORG,Partito Socialista Italiano,155.32827758789062
document_131163.html,D.C.,282,286,Q815348,ORG,Democrazia Cristiana,152.16355895996094
document_131163.html,Democrazia Cristiana,381,401,Q815348,ORG,Democrazia Cristiana,139.09243774414062
document_131163.html,partito comunista,505,522,Q461886,ORG,Partito Comunista Italiano,128.46029663085938
document_131163.html,D.C.,547,551,Q815348,ORG,Democrazia Cristiana,148.8157196044922
document_132010.html,Mario Missiroli,192,207,Q3848827,PER,Mario Missiroli (giornalista),197.67361450195312
document_132010.html,Salizzoni,519,528,Q3617210,PER,Angelo Salizzoni,143.40878295898438
document_132011.html,Italia,25,31,Q38,LOC,Italia,103.04725646972656
document_132011.html,Italia,684,690,Q38,LOC,Italia,104.36654663085938
document_132011.html,Italia,1088,1094,Q38,LOC,Italia,105.02212524414062
document_132014.html,Dc,999,1001,Q815348,ORG,Democrazia Cristiana,112.80616760253906
document_132014.html,Dc,1359,1361,Q815348,ORG,Democrazia Cristiana,113.6160659790039
document_132022.html,Bari,2,6,Q3519,LOC,Bari,111.97244262695312
document_132022.html,Dc,118,120,Q815348,ORG,Democrazia Cristiana,119.20914459228516
document_132022.html,Dc,313,315,Q815348,ORG,Democrazia Cristiana,113.21530151367188
document_132022.html,Bari,328,332,Q3519,LOC,Bari,114.99250793457031
document_132022.html,Dc,744,746,Q815348,ORG,Democrazia Cristiana,112.04891204833984
document_132022.html,Dc,884,886,Q815348,ORG,Democrazia Cristiana,113.37046813964844
document_132026.html,Nazioni Unite,255,268,Q1065,ORG,Organizzazione delle Nazioni Unite,119.55796813964844
document_132026.html,alleanza,650,658,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,115.49573516845703
document_132026.html,alleanza,905,913,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,114.72538757324219
document_132031.html,Italia,126,132,Q38,LOC,Italia,100.73698425292969
document_132031.html,Africa,165,171,Q15,LOC,Africa,112.84115600585938
document_132031.html,Addis Abeba,242,253,Q3624,LOC,Addis Abeba,133.31932067871094
document_132031.html,Italia,391,397,Q38,LOC,Italia,100.86983489990234
document_132035.html,Ancona,35,41,Q3415,LOC,Ancona,110.93495178222656
document_132035.html,Ancona,123,129,Q3415,LOC,Ancona,109.86265563964844
document_132035.html,Ancona,833,839,Q3415,LOC,Ancona,109.9893569946289
document_132052.html,Italia,1172,1178,Q38,LOC,Italia,104.69464111328125
document_132069.html,Milano,49,55,Q490,LOC,Milano,108.61613464355469
document_132069.html,Milano,146,152,Q490,LOC,Milano,106.10116577148438
document_132073.html,Bari,67,71,Q3519,LOC,Bari,111.5396728515625
document_132079.html,Dc,58,60,Q815348,ORG,Democrazia Cristiana,133.00894165039062
document_132079.html,Dc,906,908,Q815348,ORG,Democrazia Cristiana,114.30290222167969
document_132081.html,Sud Vietnam,1503,1514,Q180573,LOC,Vietnam del Sud,130.53256225585938
document_132083.html,Partito comunista,1737,1754,Q461886,ORG,Partito Comunista Italiano,121.74636840820312
document_132087.html,Johnson,25,32,Q9640,PER,Lyndon B. Johnson,127.61089324951172
document_132087.html,Fanfani,107,114,Q273228,PER,Amintore Fanfani,135.31068420410156
document_132087.html,Johnson,545,552,Q9640,PER,Lyndon B. Johnson,125.82542419433594
document_132089.html,Johnson,82,89,Q9640,PER,Lyndon B. Johnson,133.52920532226562
document_132089.html,Fanfani,180,187,Q273228,PER,Amintore Fanfani,126.04442596435547
document_132091.html,signora Johnson,115,130,Q233648,PER,Lady Bird Johnson,132.86825561523438
document_132091.html,Italia,232,238,Q38,LOC,Italia,107.5824203491211
document_132091.html,Boston,456,462,Q100,LOC,Boston,106.65635681152344
document_132092.html,Fanfani,99,106,Q273228,PER,Amintore Fanfani,126.78260040283203
document_132092.html,Johnson,194,201,Q9640,PER,Lyndon B. Johnson,127.92729187011719
document_132092.html,Italia,405,411,Q38,LOC,Italia,105.41195678710938
document_132099.html,Democrazia Cristiana,110,130,Q815348,ORG,Democrazia Cristiana,139.59304809570312
document_132099.html,partito,171,178,Q815348,ORG,Democrazia Cristiana,126.98483276367188
document_132099.html,Emilio Rubbi,228,240,Q3724516,PER,Emilio Rubbi,181.76649475097656
document_132099.html,Dc,271,273,Q815348,ORG,Democrazia Cristiana,121.07266998291016
document_132099.html,Dc,533,535,Q815348,ORG,Democrazia Cristiana,116.80778503417969
document_132099.html,Bologna,886,893,Q1891,LOC,Bologna,110.96390533447266
document_132099.html,Dc,986,988,Q815348,ORG,Democrazia Cristiana,114.05337524414062
document_132117.html,Firenze,57,64,Q2044,LOC,Firenze,113.95530700683594
document_132117.html,Firenze,180,187,Q2044,LOC,Firenze,104.37312316894531
document_132122.html,Fanfani,69,76,Q273228,PER,Amintore Fanfani,128.2333984375
document_132124.html,Jugoslavia,39,49,Q36704,LOC,Jugoslavia,111.05110168457031
document_132127.html,Elisabetta Conci,168,184,Q3723216,PER,Elisabetta Conci,212.4446258544922
document_132136.html,Fanfani,224,231,Q273228,PER,Amintore Fanfani,129.24819946289062
document_132136.html,Fanfani,866,873,Q273228,PER,Amintore Fanfani,127.7480697631836
document_132139.html,socialdemocratico,562,579,Q665335,ORG,Partito Socialista Democratico Italiano,122.97195434570312
document_132139.html,Democrazia Cristiana,1466,1486,Q815348,ORG,Democrazia Cristiana,117.38760375976562
document_132144.html,Tanassi,772,779,Q3849140,PER,Mario Tanassi,149.13290405273438
document_132147.html,Brescia,96,103,Q6221,LOC,Brescia,104.15721130371094
document_132147.html,Brescia,230,237,Q6221,LOC,Brescia,100.90145111083984
document_132147.html,Italia,290,296,Q38,LOC,Italia,102.0591812133789
document_132149.html,Comitato Olimpico Internazionale,20,52,Q40970,ORG,Comitato Olimpico Internazionale,179.61163330078125
document_132151.html,Italia,79,85,Q38,LOC,Italia,103.36778259277344
document_132151.html,Italia,142,148,Q38,LOC,Italia,102.68366241455078
document_132166.html,Brindisi,79,87,Q13496,LOC,Brindisi,109.33480834960938
document_132166.html,Napoli,160,166,Q2634,LOC,Napoli,109.86975860595703
document_132170.html,Fanfani,86,93,Q273228,PER,Amintore Fanfani,129.3343963623047
document_132171.html,Berlino,218,225,Q64,LOC,Berlino,104.5321044921875
document_132174.html,Coni,193,197,Q1114833,ORG,Comitato olimpico nazionale italiano,137.83438110351562
document_132180.html,Belgirate,55,64,Q23247,LOC,Belgirate,130.68099975585938
document_132180.html,Italia,1474,1480,Q38,LOC,Italia,103.75454711914062
document_132181.html,Alto Adige,558,568,Q15124,LOC,Provincia autonoma di Bolzano,122.14045715332031
document_132207.html,Milano,77,83,Q490,LOC,Milano,105.44075012207031
document_132208.html,Milano,209,215,Q490,LOC,Milano,105.01974487304688
document_132208.html,Milano,350,356,Q490,LOC,Milano,106.41465759277344
document_132208.html,Milano,383,389,Q490,LOC,Milano,108.50630187988281
document_132210.html,Italia,255,261,Q38,LOC,Italia,103.62934875488281
document_132214.html,Paolo Bonomi,215,227,Q3893797,PER,Paolo Bonomi,219.2752685546875
document_132224.html,Roma,202,206,Q220,LOC,Roma,107.87018585205078
document_132237.html,Sicilia,15,22,Q1460,LOC,Sicilia,107.48260498046875
document_132240.html,Catania,55,62,Q1903,LOC,Catania,115.13813781738281
document_132240.html,Sicilia,104,111,Q1460,LOC,Sicilia,112.9572982788086
document_132240.html,Sicilia,691,698,Q1460,LOC,Sicilia,105.55718231201172
document_132251.html,Gaetano Martino,142,157,Q139055,PER,Gaetano Martino,173.76817321777344
document_132257.html,Cuneo,2,7,Q5968,LOC,Cuneo,112.22604370117188
document_132257.html,Giovanni Giraudo,171,187,Q3767386,PER,Giovanni Giraudo,177.3380126953125
document_132257.html,Cuneo,346,351,Q5968,LOC,Cuneo,112.3093490600586
document_132259.html,Italia,619,625,Q38,LOC,Italia,102.73797607421875
document_132259.html,Firenze,647,654,Q2044,LOC,Firenze,104.63777160644531
document_132263.html,Democrazia Cristiana,52,72,Q815348,LOC,Democrazia Cristiana,140.79298400878906
document_132263.html,Rumor,319,324,Q316288,PER,Mariano Rumor,138.32540893554688
document_132264.html,Dc,45,47,Q815348,ORG,Democrazia Cristiana,119.41061401367188
document_132264.html,Italia,368,374,Q38,LOC,Italia,103.08108520507812
document_132264.html,Democrazia Cristiana,1070,1090,Q815348,ORG,Democrazia Cristiana,127.70700073242188
document_132292.html,CONI,809,813,Q1114833,ORG,Comitato olimpico nazionale italiano,142.47860717773438
document_132294.html,Italia,818,824,Q38,LOC,Italia,103.81976318359375
document_132299.html,Foggia,46,52,Q13464,LOC,Foggia,106.39973449707031
document_132299.html,Italia,205,211,Q38,LOC,Italia,101.69010925292969
document_132303.html,Democrazia Cristiana,208,228,Q815348,ORG,Democrazia Cristiana,122.62142944335938
document_132305.html,Palermo,2,9,Q2656,LOC,Palermo,110.78084564208984
document_132305.html,Sicilia,160,167,Q1460,LOC,Sicilia,102.10021209716797
document_141002.html,Unione italiana delle Camere di Commercio,218,259,Q21236933,ORG,"Unione italiana delle Camere di commercio, industria, artigianato e agricoltura",196.35153198242188
document_141031.html,Gaspari,82,89,Q3932481,PER,Remo Gaspari,132.5447998046875
document_141053.html,America Latina,300,314,Q12585,LOC,America Latina,114.89684295654297
document_141064.html,Europa,381,387,Q46,LOC,Europa,104.95469665527344
document_141065.html,Consiglio d’Europa,146,164,Q8908,ORG,Consiglio d'Europa,133.93980407714844
document_141065.html,Grecia,559,565,Q41,LOC,Grecia,117.13565063476562
document_141065.html,Consiglio d’Europa,570,588,Q8908,ORG,Consiglio d'Europa,133.67478942871094
document_141065.html,Grecia,724,730,Q41,LOC,Grecia,112.93751525878906
document_141069.html,Comunità europea,47,63,Q52847,ORG,Comunità economica europea,114.4025650024414
document_141082.html,Medio Oriente,129,142,Q7204,LOC,Medio Oriente,114.1091537475586
document_141082.html,Roma,219,223,Q220,LOC,Roma,107.91120147705078
document_141082.html,Graham Martin,224,237,Q724360,PER,Graham Martin,161.064208984375
document_141084.html,Bulgaria,27,35,Q219,LOC,Bulgaria,109.91452026367188
document_141084.html,Italia,109,115,Q38,LOC,Italia,103.90033721923828
document_141084.html,Bulgaria,121,129,Q219,LOC,Bulgaria,113.37071228027344
document_141087.html,Turchia,40,47,Q43,LOC,Turchia,104.75511169433594
document_141087.html,Italia,133,139,Q38,LOC,Italia,104.73092651367188
document_141091.html,Cambogia,243,251,Q424,LOC,Cambogia,112.0163345336914
document_141096.html,Roma,45,49,Q220,LOC,Roma,105.9803466796875
document_141108.html,Europa,53,59,Q46,LOC,Europa,106.60557556152344
document_141108.html,Italia,68,74,Q38,LOC,Italia,104.99356079101562
document_141108.html,Comunità europea,255,271,Q52847,ORG,Comunità economica europea,117.0505142211914
document_141108.html,Italia,393,399,Q38,LOC,Italia,103.46917724609375
document_141108.html,Europa,482,488,Q46,LOC,Europa,109.02766418457031
document_141108.html,Europa,1049,1055,Q46,LOC,Europa,105.48607635498047
document_141114.html,Libia,163,168,Q1016,LOC,Libia,107.53408813476562
document_141118.html,Tunisie,25,32,Q948,LOC,Tunisia,114.63499450683594
document_141119.html,Mediterraneo,78,90,Q4918,LOC,Mar Mediterraneo,112.91682434082031
document_141119.html,Medio Oriente,241,254,Q7204,LOC,Medio Oriente,109.54930114746094
document_141120.html,Teheran,26,33,Q3616,LOC,Teheran,113.00141143798828
document_141136.html,Etiopia,47,54,Q115,LOC,Etiopia,105.30780029296875
document_141136.html,Hailé Selassié I,56,72,Q41178,PER,Hailé Selassié,208.7774200439453
document_141136.html,Italia,80,86,Q38,LOC,Italia,105.03083801269531
document_141140.html,Indonesia,189,198,Q252,LOC,Indonesia,106.01522827148438
document_141140.html,Italia,203,209,Q38,LOC,Italia,102.54249572753906
document_141149.html,Istituto Italo Latino-americano,170,201,Q605682,ORG,Istituto italo-latino americano,185.95066833496094
document_141149.html,Organizzazione degli Stati Americani,211,247,Q123759,ORG,Organizzazione degli Stati americani,154.42123413085938
document_141149.html,Roma,311,315,Q220,LOC,Roma,109.7271728515625
document_141149.html,America Latina,356,370,Q12585,LOC,America Latina,118.82380676269531
document_141149.html,Medellin,449,457,Q48278,LOC,Medellín,125.5178451538086
document_141149.html,Colombia,459,467,Q739,LOC,Colombia,108.78575897216797
document_141154.html,Israele,149,156,Q801,LOC,Israele,107.4134521484375
document_141155.html,Israele,46,53,Q801,LOC,Israele,112.08372497558594
document_141155.html,Gerusalemme,206,217,Q1218,LOC,Gerusalemme,104.59951782226562
document_141155.html,Gerusalemme,498,509,Q1218,LOC,Gerusalemme,106.23271179199219
document_141163.html,Roma,52,56,Q220,LOC,Roma,111.0640869140625
document_141163.html,Italia,359,365,Q38,LOC,Italia,104.12773895263672
document_141163.html,Ottawa,473,479,Q1930,LOC,Ottawa,121.14265441894531
document_141163.html,Roma,537,541,Q220,LOC,Roma,109.90464782714844
document_141169.html,Kinshasa,83,91,Q3838,LOC,Kinshasa,125.55895233154297
document_141169.html,Italia,175,181,Q38,LOC,Italia,101.99140167236328
document_141169.html,Repubblica Democratica del Congo,187,219,Q974,LOC,Repubblica Democratica del Congo,157.64202880859375
document_141171.html,Libia,22,27,Q1016,LOC,Libia,108.43302917480469
document_141173.html,Roma,66,70,Q220,LOC,Roma,108.10347747802734
document_141173.html,Medio Oriente,111,124,Q7204,LOC,Medio Oriente,113.25465393066406
document_141181.html,Africa,49,55,Q15,LOC,Africa,108.375
document_141181.html,Continente africano,243,262,Q15,LOC,Africa,116.9565658569336
document_141189.html,Bari,28,32,Q3519,LOC,Bari,117.19001770019531
document_141189.html,Italia,129,135,Q38,LOC,Italia,103.03071594238281
document_141189.html,Democrazia Cristiana,562,582,Q815348,ORG,Democrazia Cristiana,123.02374267578125
document_141192.html,Irlanda,158,165,Q27,LOC,Irlanda,107.7078628540039
document_141193.html,Bouteflika,103,113,Q57308,PER,Abdelaziz Bouteflika,196.8143310546875
document_141193.html,Algérie,173,180,Q262,LOC,Algeria,130.7099151611328
document_141195.html,Algérie,13,20,Q262,LOC,Algeria,120.92144775390625
document_141209.html,Democrazia Cristiana,102,122,Q815348,ORG,Democrazia Cristiana,134.25216674804688
document_141209.html,Democrazia Cristiana,500,520,Q815348,ORG,Democrazia Cristiana,133.97645568847656
document_141210.html,Comunità Economiche Europee,300,327,Q52847,ORG,Comunità economica europea,141.55963134765625
document_141211.html,Nixon,201,206,Q9588,PER,Richard Nixon,108.97126770019531
document_141211.html,Pechino,259,266,Q956,LOC,Pechino,108.17108917236328
