doc_id,surface,start_pos,end_pos,identifier,type,alias,score
document_110090.html,Presidente Roos[e]velt,27,49,Q332360,PER,Denis Healey,172.94908142089844
document_110090.html,Betlemme,919,927,Q5776,LOC,Betlemme,113.99040222167969
document_110095.html,Premier,21,28,Q192361,PER,Pascoal Ranieri Mazzilli,125.79293823242188
document_110095.html,paese,105,110,Q7275,LOC,Stato,117.74044799804688
document_110095.html,Churchill,531,540,Q8016,PER,Winston Churchill,119.51213073730469
document_110095.html,Italia,593,599,Q38,LOC,Italia,105.53002166748047
document_110095.html,Forze Armate,676,688,Q128781,ORG,Wehrmacht,116.1201171875
document_110095.html,Roma,720,724,Q220,LOC,Roma,110.77436065673828
document_110095.html,paese,770,775,Q38,LOC,Italia,113.448486328125
document_110108.html,Benedetto Croce,41,56,Q192348,PER,Benedetto Croce,146.56515502929688
document_110108.html,Italia,128,134,Q38,LOC,Italia,101.97107696533203
document_110114.html,Italia,114,120,Q38,LOC,Italia,102.18380737304688
document_110118.html,Carlo Rosselli,42,56,Q611927,PER,Carlo Rosselli,161.601806640625
document_110137.html,Alberto Savinio,35,50,Q691973,PER,Alberto Savinio,225.93045043945312
document_110139.html,Tunisia,172,179,Q948,LOC,Tunisia,107.31629943847656
document_110139.html,Italia,302,308,Q38,LOC,Italia,101.9844970703125
document_110143.html,Italia,27,33,Q38,LOC,Italia,102.65611267089844
document_110144.html,Padre,38,43,Q190,PER,Dio,124.2651138305664
document_110156.html,Lorenzo Barbaro,18,33,Q6680661,PER,Lorenzo Cantarello,224.55909729003906
document_110156.html,Europa,368,374,Q46,LOC,Europa,105.26651000976562
document_110160.html,Sindacati,31,40,Q178790,ORG,Sindacato,117.16655731201172
document_110160.html,Italia,85,91,Q38,LOC,Italia,102.41129302978516
document_110160.html,Sindacati,188,197,Q178790,ORG,Sindacato,114.97321319580078
document_110162.html,partito,194,201,Q606620,ORG,Südtiroler Volkspartei,123.92709350585938
document_110162.html,Italia,302,308,Q38,LOC,Italia,105.16675567626953
document_110169.html,Movimento Laureati,3,21,Q338662,ORG,Caduta libera accelerata,173.0275421142578
document_110169.html,Azione Cattolica,36,52,Q3318304,ORG,Azione Cattolica,146.90350341796875
document_110183.html,Sezione,254,261,Q5296,ORG,Pagina principale,129.53121948242188
document_110183.html,Italia,476,482,Q38,LOC,Italia,103.251220703125
document_110183.html,Movimento Laureati,659,677,Q55832384,ORG,Università a Milano,160.87794494628906
document_110183.html,Movimento,749,758,Q1126102,ORG,Movimento Sociale Italiano - Destra Nazionale,122.91560363769531
document_110183.html,paese,1490,1495,Q7275,LOC,Stato,113.86964416503906
document_110183.html,Azione Cattolica,1616,1632,Q3318304,ORG,Azione Cattolica,120.0797119140625
document_110183.html,Movimento Laureati,1639,1657,Q3866583,ORG,Movimento Gen,151.68060302734375
document_110183.html,paese,1741,1746,Q38,LOC,Italia,112.5875244140625
document_110192.html,Chiesa,167,173,Q170174,ORG,Stato Pontificio,113.23237609863281
document_110194.html,paese,37,42,Q7275,LOC,Stato,114.83004760742188
document_110194.html,paese,86,91,Q7275,LOC,Stato,113.39442443847656
document_110198.html,Italia,33,39,Q38,LOC,Italia,105.3626708984375
document_110213.html,Roma,52,56,Q2739,LOC,Associazione Sportiva Roma,121.06256866455078
document_110213.html,Laureati Cattolici,84,102,Q475007,ORG,Pontificia Università Lateranense,159.38192749023438
document_110213.html,Unioni Professionali,111,131,Q41075,ORG,Unione civile,167.3498077392578
document_110218.html,Arturo Carlo Jemolo,0,19,Q3624507,PER,Arturo Carlo Jemolo,214.4075164794922
document_110218.html,Firenze,84,91,Q2044,LOC,Firenze,111.85929107666016
document_110218.html,Jemolo,296,302,Q3624507,PER,Arturo Carlo Jemolo,140.358642578125
document_110222.html,Università,17,27,Q499911,ORG,Università degli Studi di Torino,121.61944580078125
document_110223.html,Roma,41,45,Q220,LOC,Roma,108.43218994140625
document_110223.html,Movimento,110,119,Q49773,ORG,Movimento (sociologia),129.8401641845703
document_110223.html,Movimento Laureati,402,420,Q382037,ORG,Teoria della grande unificazione,157.63272094726562
document_110226.html,Movimento,280,289,Q706633,ORG,Resistenza italiana,125.48992919921875
document_121001.html,Italia,59,65,Q38,LOC,Italia,104.90148162841797
document_121005.html,Grassi,351,357,Q47583,PER,Gianfranco Fini,137.56793212890625
document_121005.html,Basso,362,367,Q3619753,PER,Antonio Leopoldo Basso,147.7952880859375
document_121005.html,Cevolotto,373,382,Q3848440,PER,Mario Cevolotto,152.98880004882812
document_121007.html,Assemblea costituente italiana,77,107,Q1053185,ORG,Assemblea Costituente (Italia),170.72174072265625
document_121009.html,conferenza per la pace,84,106,Q757644,ORG,Atomi per la pace,145.22254943847656
document_121021.html,La Pira,334,341,Q543393,PER,Giorgio La Pira,159.17601013183594
document_121021.html,Basso,363,368,Q3619753,PER,Antonio Leopoldo Basso,142.32846069335938
document_121029.html,Dossetti,144,152,Q370039,PER,Giuseppe Dossetti,143.34278869628906
document_121032.html,Lucifero,102,110,Q715214,PER,Lucifero di Cagliari,141.5906982421875
document_121032.html,Lucifero,400,408,Q3838763,PER,Lucifero Martini,147.7060546875
document_121034.html,Basso,71,76,Q525989,PER,Alberto Basso,144.05145263671875
document_121053.html,Presidente,89,99,Q8007,PER,Franklin Delano Roosevelt,117.33019256591797
document_121060.html,Basso,70,75,Q3619753,PER,Antonio Leopoldo Basso,141.13804626464844
document_121063.html,Togliatti,110,119,Q310158,PER,Palmiro Togliatti,121.20565795898438
document_121063.html,Cevolotto,262,271,Q3848440,PER,Mario Cevolotto,142.50563049316406
document_121077.html,Cevolotto,95,104,Q3848440,PER,Mario Cevolotto,159.59237670898438
document_121082.html,Togliatti,188,197,Q310158,PER,Palmiro Togliatti,122.27760314941406
document_121092.html,Terracini,87,96,Q4003497,PER,Umberto Terracini,159.13719177246094
document_121092.html,Nobile,102,108,Q3733956,PER,Ettore Lombardo Pellegrino,173.72601318359375
document_121092.html,Lussu,248,253,Q1179963,PER,Joyce Lussu,135.62022399902344
document_121093.html,Nobile,208,214,Q123432,PER,Aristocrazia,122.64196014404297
document_121093.html,Consulta araldica,660,677,Q1822839,ORG,Consulta araldica,171.22018432617188
document_121105.html,Roma,63,67,Q220,LOC,Roma,108.74720764160156
document_121107.html,Assemblea costituente,39,60,Q876424,ORG,Assemblea nazionale costituente,139.00921630859375
document_121107.html,commissione dei settantacinque,161,191,Q21403297,ORG,Commissione Moro,217.38560485839844
document_121107.html,Assemblea costituente,243,264,Q1053185,ORG,Assemblea Costituente (Italia),137.11819458007812
document_121107.html,Assemblea,1158,1167,Q47423,ORG,Assemblea generale delle Nazioni Unite,120.30015563964844
document_121124.html,Leone,75,80,Q1235,PER,Giovanni Leone,141.974365234375
document_121124.html,Bettiol,86,93,Q3770116,PER,Giuseppe Bettiol,187.89999389648438
document_121124.html,presidente della sottocommissione,154,187,Q6360077,PER,Presidente della Camera dei deputati (Italia),165.91033935546875
document_121135.html,Sullo,244,249,Q3454848,PER,Referendum costituzionale in Italia del 2006,164.72705078125
document_121153.html,Röpke,4,9,Q221602,PER,Allmänna Idrottsklubben Fotboll,157.13482666015625
document_121153.html,Röpke,814,819,Q62444,PER,Wilhelm Röpke,147.62527465820312
document_121160.html,presidente,30,40,Q11696,PER,Presidente degli Stati Uniti d'America,117.1469497680664
document_121164.html,Presidente,24,34,Q11696,PER,Presidente degli Stati Uniti d'America,108.23639678955078
document_121164.html,Zuccarini,109,118,Q50772684,PER,Oliviero Zuccarini,153.27493286132812
document_121164.html,Gronchi,205,212,Q1241,PER,Giovanni Gronchi,155.4537353515625
document_121164.html,Assemblea,305,314,Q47423,ORG,Assemblea generale delle Nazioni Unite,122.76689910888672
document_121180.html,Assemblea costituente,71,92,Q1053185,ORG,Assemblea Costituente (Italia),138.7684326171875
document_121187.html,Italia,715,721,Q38,LOC,Italia,104.470458984375
document_121194.html,Riccardo Bauer,86,100,Q3430358,PER,Riccardo Bauer,188.34031677246094
document_121204.html,Bari,84,88,Q3519,LOC,Bari,113.22903442382812
document_121210.html,relatore,25,33,Q3955184,PER,Senato Subalpino,140.565185546875
document_121222.html,Europa,73,79,Q46,LOC,Europa,107.00877380371094
document_121222.html,Italia,182,188,Q38,LOC,Italia,102.87873077392578
document_121238.html,Italia,89,95,Q38,LOC,Italia,102.49859619140625
document_121238.html,Maria Montessori,167,183,Q131117,PER,Maria Montessori,145.8971405029297
document_121238.html,Italia,279,285,Q38,LOC,Italia,103.50440979003906
document_121241.html,Maria Montessori,514,530,Q131117,PER,Maria Montessori,151.83438110351562
document_121241.html,Italia,579,585,Q38,LOC,Italia,105.11184692382812
document_121241.html,Italia,690,696,Q38,LOC,Italia,105.41873168945312
document_121241.html,Montessori,800,810,Q131117,PER,Maria Montessori,120.65773010253906
document_121241.html,Olanda,880,886,Q170072,LOC,Repubblica delle Sette Province Unite,114.60517883300781
document_121241.html,Italia,1004,1010,Q38,LOC,Italia,104.94087219238281
document_121241.html,Maria Montessori,1043,1059,Q131117,PER,Maria Montessori,146.34033203125
document_121241.html,Nigeria,1131,1138,Q1033,LOC,Nigeria,114.20394134521484
document_121241.html,India,1160,1165,Q668,LOC,India,109.75991821289062
document_121241.html,Inghilterra,1213,1224,Q21,LOC,Inghilterra,111.81995391845703
document_121242.html,Russo Perez,72,83,Q16658125,PER,Guido Russo Perez,152.43336486816406
document_121242.html,Lupis,89,94,Q3559289,PER,Banda di Tambov,150.06729125976562
document_121247.html,Bertola,34,41,Q775717,PER,Aurelio de' Giorgi Bertola,150.94070434570312
document_122004.html,Marchesi,1454,1462,Q3778140,PER,Gualtiero Marchesi,134.21002197265625
document_122019.html,Pajetta,15,22,Q3762932,PER,Gian Carlo Pajetta,138.7130889892578
document_122028.html,Russo,125,130,Q3764852,PER,Gioacchino Russo,123.57966613769531
document_122036.html,Fanfani,134,141,Q273228,PER,Amintore Fanfani,124.81340789794922
document_122036.html,Ministro,208,216,Q47583,PER,Gianfranco Fini,120.5810317993164
document_122036.html,Fanfani,570,577,Q273228,PER,Amintore Fanfani,130.88755798339844
document_122036.html,Egli,708,712,Q47583,PER,Gianfranco Fini,127.35770416259766
document_122041.html,De Gasperi,458,468,Q153832,PER,Alcide De Gasperi,150.40374755859375
document_122048.html,Togliatti,76,85,Q310158,PER,Palmiro Togliatti,118.32540893554688
document_122048.html,Togliatti,116,125,Q310158,PER,Palmiro Togliatti,119.39070129394531
document_122053.html,Ministro,229,237,Q78802,PER,Giovanni Amadeo Francesco di Paola Thugut,123.22906494140625
document_122061.html,democrazia cristiana,112,132,Q815348,ORG,Democrazia Cristiana,136.46717834472656
document_122071.html,Morelli,49,56,Q4000320,PER,Tullio Gaetano Minelli,150.40328979492188
document_122077.html,DC,93,95,Q815348,ORG,Democrazia Cristiana,121.90571594238281
document_122077.html,DC,129,131,Q815348,ORG,Democrazia Cristiana,113.94715118408203
document_122077.html,piazza San Ferdinando,157,178,Q3902444,LOC,Piazza della Repubblica (Napoli),190.7384033203125
document_131008.html,Sicilia,69,76,Q1460,LOC,Sicilia,110.90890502929688
document_131008.html,D.C.,162,166,Q815348,ORG,Democrazia Cristiana,157.32618713378906
document_131010.html,D.C.,49,53,Q213614,ORG,Savinien Cyrano de Bergerac,148.20712280273438
document_131010.html,Comunità Economica Europea,306,332,Q52847,ORG,Comunità economica europea,121.85905456542969
document_131016.html,Democrazia Cristiana,3,23,Q815348,ORG,Democrazia Cristiana,155.67822265625
document_131016.html,De Gasperi,106,116,Q153832,PER,Alcide De Gasperi,144.8433837890625
document_131016.html,Democrazia Cristiana,414,434,Q815348,ORG,Democrazia Cristiana,140.43429565429688
document_131016.html,Italia,1106,1112,Q38,LOC,Italia,102.36146545410156
document_131021.html,Capo provvisorio dello Stato,137,165,Q3657214,PER,Capo provvisorio dello Stato,129.67063903808594
document_131021.html,Democrazia Cristiana,751,771,Q815348,ORG,Democrazia Cristiana,121.5799560546875
document_131021.html,D.C.,785,789,Q815348,ORG,Democrazia Cristiana,143.8766326904297
document_131021.html,D.C.,864,868,Q815348,ORG,Democrazia Cristiana,146.9917449951172
document_131024.html,D.C.,198,202,Q815348,ORG,Democrazia Cristiana,146.20541381835938
document_131024.html,D.C.,367,371,Q815348,ORG,Democrazia Cristiana,149.05361938476562
document_131025.html,De Rosa,208,215,Q3756578,PER,Gabriele De Rosa,144.39254760742188
document_131025.html,Gonella,232,239,Q1553555,PER,Guido Gonella,130.9635009765625
document_131025.html,Gallo,253,258,Q493925,PER,Andrea Gallo,133.84378051757812
document_131025.html,Democrazia Cristiana,372,392,Q815348,ORG,Democrazia Cristiana,136.96136474609375
document_131025.html,Democrazia Cristiana,937,957,Q815348,ORG,Democrazia Cristiana,125.57168579101562
document_131030.html,Bonomi,34,40,Q313717,PER,Ivanoe Bonomi,136.33563232421875
document_131030.html,Democrazia Cristiana,295,315,Q815348,ORG,Democrazia Cristiana,127.82679748535156
document_131030.html,Bonomi,357,363,Q313717,PER,Ivanoe Bonomi,130.42037963867188
document_131030.html,Coltivatori Diretti,413,432,Q3683769,ORG,Coltivatore diretto,136.44894409179688
document_131030.html,D.C.,438,442,Q625356,ORG,Congregazione per la dottrina della fede,141.51516723632812
document_131030.html,Coltivatori Diretti,611,630,Q3683769,ORG,Coltivatore diretto,137.69525146484375
document_131030.html,D.C.,651,655,Q815348,ORG,Democrazia Cristiana,139.7490997314453
document_131030.html,Bonomi,991,997,Q313717,PER,Ivanoe Bonomi,127.89865112304688
document_131045.html,Fanfani,135,142,Q273228,PER,Amintore Fanfani,128.19825744628906
document_131045.html,DC,281,283,Q815348,ORG,Democrazia Cristiana,111.20057678222656
document_131047.html,Fanfani,60,67,Q273228,PER,Amintore Fanfani,128.5003662109375
document_131047.html,Democrazia Cristiana,444,464,Q815348,ORG,Democrazia Cristiana,124.966552734375
document_131052.html,PCI,1586,1589,Q461886,ORG,Partito Comunista Italiano,119.09146881103516
document_131055.html,Signorello,326,336,Q3876364,PER,Nicola Signorello,141.84561157226562
document_131055.html,Pastore,435,442,Q3771219,PER,Giuseppe Picedi Benettini,133.26239013671875
document_131055.html,Italia,619,625,Q38,LOC,Italia,106.36407470703125
document_131055.html,Della Porta,652,663,Q334154,PER,Giovanni Battista Della Porta,140.49053955078125
document_131055.html,D.C.,1037,1041,Q625356,ORG,Congregazione per la dottrina della fede,146.5683135986328
document_131055.html,D.C.,1267,1271,Q4448,ORG,Papa Benedetto XV,139.7359161376953
document_131055.html,Italia,1350,1356,Q38,LOC,Italia,105.023681640625
document_131059.html,Partito comunista,136,153,Q17427,ORG,Partito Comunista Cinese,126.66796875
document_131059.html,Democrazia Cristiana,260,280,Q815348,ORG,Democrazia Cristiana,130.8787078857422
document_131071.html,Partito socialista,492,510,Q665335,ORG,Partito Socialista Democratico Italiano,129.11798095703125
document_131071.html,Milano,632,638,Q490,LOC,Milano,108.89620971679688
document_131079.html,Scaglia,197,204,Q1376130,PER,Meta Heusser-Schweizer,134.3922119140625
document_131090.html,Firenze,147,154,Q2044,LOC,Firenze,108.44993591308594
document_131090.html,DC,253,255,Q815348,ORG,Democrazia Cristiana,115.26693725585938
document_131090.html,DC,790,792,Q815348,ORG,Democrazia Cristiana,114.11582946777344
document_131098.html,Napoli,173,179,Q2634,LOC,Napoli,109.56314849853516
document_131098.html,DC,257,259,Q815348,ORG,Democrazia Cristiana,114.25070190429688
document_131098.html,D.C.,472,476,Q815348,ORG,Democrazia Cristiana,146.8641357421875
document_131098.html,DC,598,600,Q815348,ORG,Democrazia Cristiana,115.91682434082031
document_131098.html,Napoli,887,893,Q2634,LOC,Napoli,112.31314086914062
document_131099.html,DC,55,57,Q815348,ORG,Democrazia Cristiana,127.68783569335938
document_131101.html,Democrazia,61,71,Q7174,ORG,Democrazia,120.03898620605469
document_131101.html,Napoli,87,93,Q2634,LOC,Napoli,108.99357604980469
document_131118.html,Cittadella,2,12,Q6671,LOC,Cittadella (Italia),131.80860900878906
document_131118.html,D.C.,52,56,Q815348,ORG,Democrazia Cristiana,165.9124755859375
document_131118.html,Veneto,136,142,Q1243,LOC,Veneto,114.77838134765625
document_131118.html,D.C.,190,194,Q815348,ORG,Democrazia Cristiana,148.44322204589844
document_131118.html,D.C.,330,334,Q815348,ORG,Democrazia Cristiana,154.3730010986328
document_131120.html,DC,191,193,Q815348,ORG,Democrazia Cristiana,109.46580505371094
document_131120.html,DC,467,469,Q815348,ORG,Democrazia Cristiana,112.57127380371094
document_131120.html,DC,636,638,Q815348,ORG,Democrazia Cristiana,112.28912353515625
document_131120.html,DC,874,876,Q815348,ORG,Democrazia Cristiana,114.2803955078125
document_131122.html,Italia,25,31,Q38,LOC,Italia,103.63467407226562
document_131122.html,Democrazia Cristiana,345,365,Q815348,ORG,Democrazia Cristiana,130.91212463378906
document_131130.html,Presidente,25,35,Q11696,PER,Presidente degli Stati Uniti d'America,113.27855682373047
document_131130.html,democrazia cristiana,281,301,Q815348,ORG,Democrazia Cristiana,127.33280944824219
document_131130.html,Togliatti,315,324,Q310158,PER,Palmiro Togliatti,119.74357604980469
document_131130.html,partito comunista,538,555,Q461886,ORG,Partito Comunista Italiano,121.833251953125
document_131135.html,Democrazia Cristiana,105,125,Q815348,ORG,Democrazia Cristiana,131.06605529785156
document_131135.html,Democrazia Cristiana,258,278,Q815348,ORG,Democrazia Cristiana,134.3826446533203
document_131143.html,Democrazia Cristiana,150,170,Q815348,ORG,Democrazia Cristiana,124.13243103027344
document_131143.html,partito comunista,498,515,Q461886,ORG,Partito Comunista Italiano,122.92706298828125
document_131143.html,partito comunista,740,757,Q461886,ORG,Partito Comunista Italiano,120.45005798339844
document_131144.html,Democrazia Cristiana,126,146,Q815348,ORG,Democrazia Cristiana,129.02182006835938
document_131144.html,Italia,187,193,Q38,LOC,Italia,105.65077209472656
document_131148.html,Democrazia Cristiana,132,152,Q815348,ORG,Democrazia Cristiana,131.0478515625
document_131148.html,Democrazia Cristiana,343,363,Q815348,ORG,Democrazia Cristiana,129.6865997314453
document_131148.html,Democrazia Cristiana,503,523,Q815348,ORG,Democrazia Cristiana,128.86509704589844
document_131148.html,Democrazia Cristiana,610,630,Q815348,ORG,Democrazia Cristiana,125.1746826171875
document_131160.html,Leone,71,76,Q1235,PER,Giovanni Leone,133.89697265625
document_131161.html,Partito Socialista Italiano,110,137,Q590750,ORG,Partito Socialista Italiano,155.32827758789062
document_131163.html,D.C.,282,286,Q815348,ORG,Democrazia Cristiana,152.16355895996094
document_131163.html,Democrazia Cristiana,381,401,Q815348,ORG,Democrazia Cristiana,139.09243774414062
document_131163.html,partito comunista,505,522,Q461886,ORG,Partito Comunista Italiano,128.46029663085938
document_131163.html,D.C.,547,551,Q815348,ORG,Democrazia Cristiana,148.8157196044922
document_132010.html,Mario Missiroli,192,207,Q3848827,PER,Mario Missiroli (giornalista),197.67361450195312
document_132010.html,Salizzoni,519,528,Q3617210,PER,Angelo Salizzoni,143.40878295898438
document_132011.html,Italia,25,31,Q38,LOC,Italia,103.04725646972656
document_132011.html,Italia,684,690,Q38,LOC,Italia,104.36654663085938
document_132011.html,Italia,1088,1094,Q38,LOC,Italia,105.02212524414062
document_132014.html,Partito,52,59,Q232595,ORG,Partito Liberal Democratico (Giappone),125.3829345703125
document_132014.html,Dc,999,1001,Q815348,ORG,Democrazia Cristiana,112.80616760253906
document_132014.html,Dc,1359,1361,Q815348,ORG,Democrazia Cristiana,113.6160659790039
document_132022.html,Bari,2,6,Q3519,LOC,Bari,111.97244262695312
document_132022.html,Dc,118,120,Q815348,ORG,Democrazia Cristiana,119.20914459228516
document_132022.html,Dc,313,315,Q815348,ORG,Democrazia Cristiana,113.21530151367188
document_132022.html,Bari,328,332,Q3519,LOC,Bari,114.99250793457031
document_132022.html,Dc,744,746,Q815348,ORG,Democrazia Cristiana,112.04891204833984
document_132022.html,Dc,884,886,Q815348,ORG,Democrazia Cristiana,113.37046813964844
document_132026.html,Nazioni Unite,255,268,Q1065,ORG,Organizzazione delle Nazioni Unite,119.55796813964844
document_132026.html,alleanza,650,658,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,115.49573516845703
document_132026.html,alleanza,905,913,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,114.72538757324219
document_132031.html,Italia,126,132,Q38,LOC,Italia,100.73698425292969
document_132031.html,Africa,165,171,Q15,LOC,Africa,112.84115600585938
document_132031.html,Addis Abeba,242,253,Q3624,LOC,Addis Abeba,133.31932067871094
document_132031.html,Italia,391,397,Q38,LOC,Italia,100.86983489990234
document_132035.html,sindaco,24,31,Q30185,PER,Sindaco,120.17450714111328
document_132035.html,Ancona,35,41,Q3415,LOC,Ancona,110.93495178222656
document_132035.html,Ancona,123,129,Q3415,LOC,Ancona,109.86265563964844
document_132035.html,Angelini,374,382,Q19621250,PER,Piero Angelini,153.69033813476562
document_132035.html,Sparapani,439,448,Q605266,PER,Antonio Stoppani,142.6480712890625
document_132035.html,Delle Fave,613,623,Q3558113,PER,Veglio della Montagna,151.8099365234375
document_132035.html,Ancona,833,839,Q3415,LOC,Ancona,109.9893569946289
document_132052.html,Italia,1172,1178,Q38,LOC,Italia,104.69464111328125
document_132069.html,Milano,49,55,Q490,LOC,Milano,108.61613464355469
document_132069.html,Milano,146,152,Q490,LOC,Milano,106.10116577148438
document_132073.html,Bari,67,71,Q3519,LOC,Bari,111.5396728515625
document_132076.html,Presidente della Repubblica,62,89,Q191954,PER,Presidente della Repubblica francese,135.5565185546875
document_132079.html,Dc,58,60,Q815348,ORG,Democrazia Cristiana,133.00894165039062
document_132079.html,Dc,906,908,Q815348,ORG,Democrazia Cristiana,114.30290222167969
document_132080.html,Coltivatori Diretti,37,56,Q3683769,ORG,Coltivatore diretto,138.49114990234375
document_132080.html,Coltivatori Diretti,156,175,Q3683769,ORG,Coltivatore diretto,142.53094482421875
document_132080.html,Bonomi,202,208,Q313717,PER,Ivanoe Bonomi,140.7769317626953
document_132081.html,Sud Vietnam,1503,1514,Q180573,LOC,Vietnam del Sud,130.53256225585938
document_132083.html,Almirante,1019,1028,Q47583,PER,Gianfranco Fini,152.27073669433594
document_132083.html,Partito comunista,1737,1754,Q461886,ORG,Partito Comunista Italiano,121.74636840820312
document_132087.html,Johnson,25,32,Q9640,PER,Lyndon B. Johnson,127.61089324951172
document_132087.html,Stati Uniti,47,58,Q11220,LOC,United States Navy,124.44963073730469
document_132087.html,Fanfani,107,114,Q273228,PER,Amintore Fanfani,135.31068420410156
document_132087.html,Johnson,545,552,Q9640,PER,Lyndon B. Johnson,125.82542419433594
document_132089.html,Stati Uniti,27,38,Q11220,LOC,United States Navy,125.01560974121094
document_132089.html,Johnson,82,89,Q9640,PER,Lyndon B. Johnson,133.52920532226562
document_132089.html,Fanfani,180,187,Q273228,PER,Amintore Fanfani,126.04442596435547
document_132089.html,Stati Uniti,1191,1202,Q49,LOC,America del Nord,120.88032531738281
document_132091.html,Presidente,7,17,Q11696,PER,Presidente degli Stati Uniti d'America,110.38658905029297
document_132091.html,Stati Uniti,67,78,Q11220,LOC,United States Navy,123.53726196289062
document_132091.html,signora Johnson,115,130,Q233648,PER,Lady Bird Johnson,132.86825561523438
document_132091.html,Italia,232,238,Q38,LOC,Italia,107.5824203491211
document_132091.html,Boston,456,462,Q100,LOC,Boston,106.65635681152344
document_132092.html,Fanfani,99,106,Q273228,PER,Amintore Fanfani,126.78260040283203
document_132092.html,Stati Uniti,113,124,Q49,LOC,America del Nord,124.01435852050781
document_132092.html,Johnson,194,201,Q9640,PER,Lyndon B. Johnson,127.92729187011719
document_132092.html,Italia,405,411,Q38,LOC,Italia,105.41195678710938
document_132092.html,Stati Uniti,418,429,Q49,LOC,America del Nord,123.23527526855469
document_132095.html,Poeta,237,242,Q172599,PER,Giacomo Leopardi,110.58541870117188
document_132099.html,Democrazia Cristiana,110,130,Q815348,ORG,Democrazia Cristiana,139.59304809570312
document_132099.html,partito,171,178,Q815348,ORG,Democrazia Cristiana,126.98483276367188
document_132099.html,Emilio Rubbi,228,240,Q3724516,PER,Emilio Rubbi,181.76649475097656
document_132099.html,Dc,271,273,Q815348,ORG,Democrazia Cristiana,121.07266998291016
document_132099.html,partito,354,361,Q461886,ORG,Partito Comunista Italiano,122.85691833496094
document_132099.html,Dc,533,535,Q815348,ORG,Democrazia Cristiana,116.80778503417969
document_132099.html,Bologna,886,893,Q1891,LOC,Bologna,110.96390533447266
document_132099.html,Dc,986,988,Q815348,ORG,Democrazia Cristiana,114.05337524414062
document_132117.html,Firenze,57,64,Q2044,LOC,Firenze,113.95530700683594
