doc_id,surface_form,start_pos,end_pos,type
document_121170.html,Targetti,189,197,PER
document_121186.html,Condorelli,353,363,PER
document_121186.html,Stato,599,604,ORG
document_121186.html,Regione,613,620,ORG
document_121196.html,DC,3,5,ORG
document_121217.html,Ella,83,87,PER
document_121217.html,Luciano Magrini,198,213,PER
document_121217.html,Il Mondo,256,264,ORG
document_121217.html,20 agosto 1949,270,284,LOC
document_121238.html,Maria Montessori,167,183,PER
document_121238.html,Italia,279,285,LOC
document_121239.html,Società per l’organizzazione internazionale,39,82,ORG
document_121239.html,Italia,431,437,LOC
document_121245.html,Italia,37,43,LOC
document_121245.html,Università,207,217,ORG
document_122004.html,Marchesi,1454,1462,PER
document_122004.html,Ministro,1606,1614,PER
document_122012.html,Polesine,152,160,LOC
document_122012.html,Nenni,298,303,PER
document_122018.html,Maria Montessori,78,94,PER
document_122018.html,Parlamento,207,217,ORG
document_122033.html,governo,36,43,ORG
document_122033.html,Covelli,246,253,PER
document_122034.html,Camera dei Deputati,63,82,ORG
document_122034.html,Regolamento,146,157,ORG
document_122034.html,legge Leone,328,339,ORG
document_122034.html,Corte Costituzionale,349,369,ORG
document_122034.html,Giunta,515,521,ORG
document_122034.html,Parlamento,955,965,ORG
document_122044.html,Giuseppe Bettiol,111,127,PER
document_122067.html,Mattei,68,74,PER
document_122067.html,nostra assemblea,404,420,LOC
document_131006.html,democristiani,6,19,ORG
document_131006.html,Sicilia,26,33,LOC
document_131006.html,Palermo,48,55,LOC
document_131058.html,Moro,45,49,PER
document_131058.html,Sala Bossi,89,99,LOC
document_131058.html,Partito comunista,264,281,ORG
document_131067.html,Consiglio Nazionale,20,39,ORG
document_131067.html,DC,649,651,ORG
document_131067.html,paese,1277,1282,LOC
document_131072.html,Presidente del Consiglio,49,73,ORG
document_131072.html,governo,232,239,ORG
document_131072.html,Morlino,434,441,PER
document_131072.html,ufficio per gli Enti locali,525,552,ORG
document_131084.html,D.C.,19,23,ORG
document_131084.html,Italia,513,519,LOC
document_131087.html,Napoli,53,59,LOC
document_131087.html,D.C.,106,110,ORG
document_131092.html,Moro,6,10,PER
document_131092.html,Napoli,198,204,LOC
document_131092.html,D.C.,1043,1047,ORG
document_131106.html,Roma,133,137,LOC
document_131106.html,Napoli,139,145,LOC
document_131106.html,Bari,147,151,LOC
document_131106.html,Pisa,153,157,LOC
document_131106.html,Foggia,159,165,LOC
document_131106.html,Televisione,368,379,ORG
document_131111.html,Berloffa,176,184,PER
document_131111.html,Direzione,545,554,ORG
document_131111.html,Commissione,964,975,ORG
document_131117.html,D.C.,3,7,ORG
document_131117.html,Società italiana,464,480,ORG
document_131119.html,Aldo Moro,89,98,PER
document_131119.html,Perugia,175,182,LOC
document_131120.html,Moro,36,40,PER
document_131120.html,Bergamo,58,65,LOC
document_131120.html,Teatro Nuovo,118,130,LOC
document_131120.html,DC,191,193,ORG
document_131126.html,Napoli,1626,1632,LOC
document_131128.html,Democrazia Cristiana,19,39,ORG
document_131128.html,Nazioni,265,272,LOC
document_131128.html,Nazioni Unite,486,499,ORG
document_131128.html,Alleanza Atlantica,925,943,ORG
document_131130.html,Presidente,25,35,PER
document_131130.html,Togliatti,315,324,PER
document_131130.html,Governo,428,435,ORG
document_131130.html,partito comunista,538,555,ORG
document_132006.html,Sommo Pontefice,25,40,PER
document_132006.html,Terrasanta,44,54,LOC
document_132006.html,Chiesa,331,337,ORG
document_132006.html,popolo italiano,442,457,PER
document_132006.html,Chiesa,476,482,ORG
document_132011.html,Italia,25,31,LOC
document_132011.html,Governo,221,228,ORG
document_132011.html,Italia,684,690,LOC
document_132011.html,partiti,799,806,ORG
document_132011.html,democrazia,1074,1084,ORG
document_132011.html,Italia,1088,1094,LOC
document_132028.html,Rai,39,42,ORG
document_132028.html,Governo,135,142,ORG
document_132047.html,Malta,164,169,LOC
document_132065.html,Presidente del Consiglio,62,86,PER
document_132065.html,IRI,167,170,ORG
document_132065.html,Alitalia,177,185,ORG
document_132065.html,Carandini,311,320,PER
document_132073.html,Aldo Moro,32,41,PER
document_132073.html,Bari,67,71,LOC
document_132073.html,giovani democratici cristiani,101,130,ORG
document_132073.html,movimento,198,207,ORG
document_132086.html,Roma,14,18,LOC
document_132086.html,Nato,137,141,ORG
document_132108.html,il Presidente,152,165,PER
document_132108.html,Togni,175,180,PER
document_132109.html,Italia,193,199,LOC
document_132109.html,Giappone,292,300,LOC
document_132115.html,Badaloni,39,47,PER
document_132115.html,Aldo Moro,131,140,PER
document_132115.html,AIMC,237,241,ORG
document_132115.html,scuola,303,309,LOC
document_132115.html,Nazione,631,638,LOC
document_132117.html,Aldo Moro,32,41,PER
document_132117.html,Firenze,57,64,LOC
document_132117.html,Sindaco di Firenze,169,187,PER
document_132124.html,Stambolic,114,123,PER
document_132165.html,Bari,54,58,LOC
document_132165.html,Italia,814,820,LOC
document_132165.html,Governo,1272,1279,ORG
document_132171.html,Ella,81,85,PER
document_132171.html,Berlino,218,225,LOC
document_132172.html,Aldo Moro,159,168,PER
document_132172.html,Ice,471,474,ORG
document_132172.html,prof. Donati,475,487,PER
document_132173.html,Cesare Battisti,64,79,PER
document_132173.html,Trento,99,105,LOC
document_132179.html,Parlamento italiano,444,463,ORG
document_132179.html,Alto Adige,983,993,LOC
document_132179.html,Camera,1080,1086,ORG
document_132183.html,Aldo Moro,32,41,PER
document_132183.html,Arcivescovo,128,139,PER
document_132183.html,Salerno,299,306,LOC
document_132183.html,Menna,342,347,PER
document_132194.html,Gorizia,36,43,LOC
document_132194.html,Patria italiana,1392,1407,LOC
document_132194.html,Oslavia,1567,1574,LOC
document_132194.html,Sabotino,1791,1799,LOC
document_132194.html,Gorizia,1802,1809,LOC
document_132198.html,Firenze,2,9,LOC
document_132198.html,presidente del Consiglio on.le Aldo Moro,13,53,PER
document_132198.html,Bargellini,77,87,PER
document_132198.html,Governo,178,185,ORG
document_132198.html,Firenze ed ai fiorentini,216,240,LOC
document_132223.html,le,24,26,PER
document_132223.html,Governo italiano,95,111,ORG
document_132223.html,Italia,206,212,LOC
document_132230.html,Rumor,505,510,PER
document_132230.html,Partito,868,875,ORG
document_132232.html,Codogno,19,26,LOC
document_132256.html,Alberobello,3,14,LOC
document_132256.html,Aldo Moro,162,171,PER
document_132256.html,Maria Badaloni,236,250,PER
document_132256.html,associazione,266,278,ORG
document_132257.html,Cuneo,2,7,LOC
document_132257.html,Aldo Moro,41,50,PER
document_132257.html,Giovanni Giraudo,171,187,PER
document_132257.html,Provincia,251,260,ORG
document_132257.html,Patria,499,505,ORG
document_132264.html,Dc,45,47,ORG
document_132264.html,Italia,368,374,LOC
document_132264.html,Democrazia Cristiana,1070,1090,ORG
document_132272.html,X Congresso Nazionale del Partito,23,56,LOC
document_132272.html,Democrazia Cristiana,235,255,ORG
document_132289.html,Governo,203,210,ORG
document_132289.html,Massimo Pilotti,387,402,PER
document_132289.html,Gaetano Azzariti,410,426,PER
document_132289.html,Andrea Torrente,435,450,PER
document_132296.html,Union Valdotaine,322,338,ORG
document_132296.html,Val d'Aosta,635,646,LOC
document_132296.html,Consiglio regionale,940,959,ORG
document_132296.html,Stato,1021,1026,ORG
document_141002.html,Stefano Brun,103,115,PER
document_141002.html,Unione italiana delle Camere di Commercio,218,259,ORG
document_141002.html,Stagni,319,325,PER
document_141002.html,Famiglia di Stefano Brun,393,417,PER
document_141009.html,PCI,101,104,ORG
document_141016.html,Democrazia Cristiana,648,668,ORG
document_141027.html,Aldo Moro,23,32,PER
document_141027.html,Democrazia Cristiana,62,82,ORG
document_141031.html,Taviani,19,26,PER
document_141031.html,Gaspari,82,89,PER
document_141036.html,Aldo Moro,6,15,PER
document_141036.html,Sassari,28,35,LOC
document_141036.html,Sardegna,77,85,LOC
document_141036.html,Italia,261,267,LOC
document_141036.html,Stato,921,926,ORG
document_141036.html,Paese,1050,1055,LOC
document_141046.html,Comunità,45,53,ORG
document_141046.html,Jugoslavia,62,72,LOC
document_141046.html,Governo,234,241,ORG
document_141061.html,Aja,121,124,LOC
document_141061.html,Bruxelles,181,190,LOC
document_141061.html,Lussemburgo,200,211,LOC
document_141061.html,Maurice Schumann,252,268,PER
document_141061.html,Sei,306,309,ORG
document_141061.html,Moro,356,360,PER
document_141094.html,Ella,185,189,PER
document_141094.html,Europa,234,240,LOC
document_141095.html,République Arabe Unie,13,34,ORG
document_141095.html,Cairo,87,92,LOC
document_141095.html,Monsieur le Ministre,255,275,PER
document_141099.html,Aldo Moro,30,39,PER
document_141099.html,Brescia,52,59,LOC
document_141104.html,Commissione,79,90,ORG
document_141104.html,Comitato dei Rappresentanti Permanenti,293,331,ORG
document_141104.html,Comunità,470,478,ORG
document_141114.html,Governo,82,89,ORG
document_141114.html,Libia,163,168,LOC
document_141155.html,Moro,0,4,PER
document_141155.html,Israele,46,53,LOC
document_141155.html,Knesset,180,187,ORG
document_141155.html,Gerusalemme,206,217,LOC
document_141168.html,Ella,52,56,PER
document_141168.html,Governo del Ghana,214,231,ORG
document_141172.html,Vostra Eccellenza,14,31,PER
document_141172.html,Governo italiano,49,65,ORG
document_141172.html,Governo indonesiano,206,225,ORG
document_141172.html,Djakarta,250,258,LOC
document_141172.html,novembre,263,271,LOC
document_141180.html,Roma,150,154,LOC
document_141193.html,Bouteflika,103,113,PER
document_141193.html,Algérie,173,180,LOC
document_141203.html,ministro federale austriaco degli Esteri,67,107,PER
document_141203.html,Moro,165,169,PER
document_141203.html,Villa Madama,223,235,LOC
document_141206.html,Comunità Economica Europea,103,129,ORG
document_141206.html,Turchia,138,145,LOC
document_141213.html,il ministro degli Esteri,47,71,PER
document_141213.html,Nixon,146,151,PER
document_141213.html,internazionale,331,345,ORG
document_141225.html,Parlamento Europeo,15,33,ORG
document_141225.html,Consiglio,52,61,ORG
document_141225.html,Comunità,178,186,ORG
document_141226.html,Moro,38,42,PER
document_141226.html,Mosca,162,167,LOC
document_141226.html,Varsavia,176,184,LOC
document_141226.html,Berlino,219,226,LOC
document_141226.html,Europa,275,281,LOC
document_141226.html,Paesi europei,723,736,LOC
document_141239.html,Moro,105,109,PER
document_141239.html,Comunità economica europea,158,184,ORG
document_141239.html,Turchia,269,276,LOC
document_141245.html,Moro,25,29,PER
document_141245.html,Mohamed Abdal Marzaban,120,142,PER
document_141245.html,Farnesina,178,187,LOC
document_141245.html,Ufficio italiano cambi,289,311,ORG
document_141245.html,Ripamonti,513,522,PER
document_141245.html,Pedini,558,564,PER
document_141245.html,Picardi,598,605,PER
document_141245.html,Gaja,674,678,PER
document_141245.html,Cairo,833,838,LOC
document_141249.html,Aldo Moro,6,15,PER
document_141249.html,San Giovanni in Fiore,28,49,LOC
document_141249.html,Catanzaro,70,79,LOC
document_141249.html,Cosenza,82,89,LOC
document_141249.html,Democrazia Cristiana,1168,1188,ORG
document_141254.html,Governo italiano,52,68,ORG
document_141254.html,Fiera Campionaria di Milano,303,330,ORG
document_141259.html,Aldo Moro,39,48,PER
document_141259.html,Cassino,52,59,LOC
document_141269.html,Comunità,78,86,ORG
document_141269.html,Dieci,307,312,ORG
document_141270.html,Repubblica Federale Tedesca,47,74,LOC
document_141270.html,Willy Brandt,132,144,PER
document_141271.html,Moro,25,29,PER
document_141271.html,Lussemburgo,58,69,LOC
document_141271.html,Bonn,217,221,LOC
document_141271.html,MEC,358,361,ORG
document_141271.html,Comunità,461,469,ORG
document_141271.html,bacino mediterraneo,533,552,LOC
document_141276.html,Governo maltese,111,126,ORG
document_141276.html,Governo italiano,310,326,ORG
document_141276.html,Bemporad,466,474,PER
document_141276.html,Cariglia,480,488,PER
document_141276.html,Repubblica federale tedesca,975,1002,ORG
document_141276.html,Canada,1009,1015,ORG
document_141294.html,Aldo Moro,73,82,PER
document_141294.html,partito socialista democratico italiano,137,176,ORG
document_141294.html,partiti,317,324,ORG
document_141302.html,Provincia,69,78,LOC
document_141302.html,Congresso Nazionale della Democrazia Cristiana,141,187,ORG
document_141302.html,Partito,377,384,ORG
document_141304.html,Democrazia Cristiana,279,299,ORG
document_142010.html,Presidente,8,18,PER
document_142010.html,colleghi,30,38,PER
document_142010.html,Governo,43,50,ORG
document_142010.html,Salvador Allende,266,282,PER
document_142022.html,Presidente,10,20,PER
document_142022.html,Parlamento,73,83,ORG
document_142022.html,Governo,226,233,ORG
document_142022.html,Paese,299,304,LOC
document_142035.html,Moro,352,356,PER
document_142035.html,Francia,492,499,LOC
document_142035.html,Italia,502,508,LOC
document_142036.html,Moro,13,17,PER
document_142036.html,Gran Bretagna,345,358,LOC
document_142036.html,Comunità,377,385,ORG
document_142036.html,Parlamento britannico,744,765,LOC
document_142041.html,Santiago del Cile,121,138,LOC
document_142041.html,governo,161,168,ORG
document_142047.html,Africa,58,64,LOC
document_142047.html,OUA,769,772,ORG
document_142051.html,Malta,160,165,LOC
document_142053.html,Moro,13,17,PER
document_142053.html,Varsavia,47,55,LOC
document_142053.html,Bruxelles,84,93,LOC
document_142053.html,Europa,202,208,LOC
document_142053.html,Urss,388,392,LOC
document_142061.html,Togliatti,32,41,PER
document_142061.html,Costituente,125,136,ORG
document_142061.html,DC,692,694,ORG
document_142061.html,Repubblica italiana,1156,1175,ORG
document_142073.html,Presidente,8,18,PER
document_142073.html,deputati,37,45,PER
document_142073.html,Senato,140,146,LOC
document_142073.html,Camera dei deputati,153,172,LOC
document_142073.html,Rognoni,913,920,PER
document_142073.html,De Martino,943,953,PER
document_142073.html,Orlandi,962,969,PER
document_142073.html,Biasini,978,985,PER
document_142079.html,Primo ministro,10,24,PER
document_142083.html,Governo italiano,4,20,ORG
document_142083.html,Nazioni Unite,122,135,ORG
document_142083.html,Organizzazione,197,211,ORG
document_142087.html,Primo Ministro,8,22,PER
document_142087.html,Roma,133,137,LOC
document_142087.html,Canadà,385,391,LOC
document_142087.html,Italia,401,407,LOC
document_142116.html,Italia,4,10,LOC
document_142116.html,Primo Ministro greco,76,96,PER
document_142116.html,Roma,125,129,LOC
document_142120.html,Mezzogiorno,84,95,LOC
document_142120.html,presidente del Consiglio,275,299,PER
document_142128.html,amici,6,11,PER
document_142128.html,Badioli,255,262,PER
document_142128.html,governo,332,339,ORG
document_142128.html,organizzazione,534,548,LOC
document_142145.html,Democrazia Cristiana,219,239,ORG
document_142145.html,Cappi,372,377,PER
document_142145.html,Piccioni,386,394,PER
document_142145.html,Gonella,403,410,PER
document_142145.html,Cingolani,419,428,PER
document_142145.html,Merlin,437,443,PER
document_142145.html,Tupini,452,458,PER
document_142145.html,Fanfani,540,547,PER
document_142145.html,Moro,556,560,PER
document_142145.html,Rumor,569,574,PER
document_142145.html,Colombo,583,590,PER
document_142145.html,Andreotti,600,609,PER
document_142145.html,Taviani,619,626,PER
document_142145.html,De Mita,763,770,PER
document_142145.html,Marcora,780,787,PER
document_142145.html,Morlino,797,804,PER
document_142145.html,Cossiga,814,821,PER
document_142145.html,Gullotti,831,839,PER
document_142145.html,Bisaglia,849,857,PER
document_142149.html,Wilson,19,25,PER
document_142160.html,Presidente del Consiglio,3,27,PER
document_142160.html,Aldo Moro,33,42,PER
document_142160.html,Trieste,55,62,LOC
document_142160.html,Vittorio Veneto,82,97,LOC
document_142160.html,Democrazia Cristiana,151,171,ORG
document_142162.html,Aldo Moro,33,42,PER
document_142162.html,Lucca,55,60,LOC
document_142162.html,Savona,62,68,LOC
document_142162.html,Democrazia Cristiana,134,154,ORG
document_142170.html,Democrazia Cristiana,62,82,ORG
document_142170.html,Italia,229,235,LOC
document_142170.html,Democrazia Cristiana,735,755,ORG
document_142186.html,Stati Uniti,56,67,LOC
document_142186.html,candidato democratico,89,110,PER
document_142196.html,Tremaglia,200,209,PER
document_142196.html,Commissione esteri,408,426,ORG
document_142209.html,Andria,11,17,LOC
document_142209.html,Moro,18,22,PER
document_142209.html,Democrazia cristiana,243,263,ORG
document_142221.html,Camere,10,16,LOC
document_142221.html,Kappler,381,388,PER
document_142222.html,D.C.,24,28,ORG
document_142222.html,partito,206,213,ORG
