doc_id,start_pos,end_pos,type,identifier,score
https://digitalzibaldone.net/node/p2721_1,41,67,WORK,Q184725,-3.7096376419067383
https://digitalzibaldone.net/node/p2721_2,195,204,PER,Q2307037,-5.774719715118408
https://digitalzibaldone.net/node/p2721_3,0,10,PER,Q868,-9.086897850036621
https://digitalzibaldone.net/node/p2721_3,60,69,PER,Q868,-9.086897850036621
https://digitalzibaldone.net/node/p2721_4,215,223,PER,Q1541,-4.701529026031494
https://digitalzibaldone.net/node/p2721_4,224,234,WORK,Q1180629,-4.701529026031494
https://digitalzibaldone.net/node/p2722_1,1355,1360,LOC,Q2683,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,868,874,PER,Q6197,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,1175,1188,PER,Q7322,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,1339,1352,PER,Q7322,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,1365,1382,PER,Q3888919,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,1194,1233,WORK,Q28600,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,1419,1426,WORK,Q603773,-9.468685150146484
https://digitalzibaldone.net/node/p2722_1,1563,1570,WORK,Q603773,-9.468685150146484
https://digitalzibaldone.net/node/p2723_1,272,277,PER,Q334188,-3.963127851486206
https://digitalzibaldone.net/node/p2723_1,395,403,PER,Q1401,-3.963127851486206
https://digitalzibaldone.net/node/p2723_1,414,423,PER,Q1402,-3.963127851486206
https://digitalzibaldone.net/node/p2723_1,464,472,PER,Q1541,-3.963127851486206
https://digitalzibaldone.net/node/p2723_1,477,483,PER,Q6197,-3.963127851486206
https://digitalzibaldone.net/node/p2727_1,432,440,PER,Q1541,-4.658863067626953
https://digitalzibaldone.net/node/p2728_1,532,539,PER,Q859,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,603,613,PER,Q868,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,619,628,PER,Q160362,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1223,1228,PER,Q312420,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1439,1444,PER,Q312420,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1354,1363,PER,Q5264,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1500,1506,PER,Q82778,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1615,1619,PER,Q89,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1621,1627,PER,Q520487,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1629,1636,PER,Q206119,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1638,1645,PER,Q4298,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1647,1656,PER,Q452676,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1671,1678,PER,Q307,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1766,1774,PER,Q1092339,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1812,1818,PER,Q229264,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,2656,2662,PER,Q229264,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,3153,3159,PER,Q229264,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,2201,2207,PER,Q1685301,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,1776,1806,WORK,Q842337,-9.612895011901855
https://digitalzibaldone.net/node/p2728_1,2213,2223,WORK,Q333,-9.612895011901855
https://digitalzibaldone.net/node/p2731_1,208,212,LOC,Q313,-7.882739543914795
https://digitalzibaldone.net/node/p2731_1,192,199,PER,Q1441240,-7.882739543914795
https://digitalzibaldone.net/node/p2731_1,787,793,PER,Q229264,-7.882739543914795
https://digitalzibaldone.net/node/p2731_1,201,207,WORK,Q9453,-7.882739543914795
https://digitalzibaldone.net/node/p2731_2,395,410,LOC,Q16869,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,493,499,LOC,Q2277,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,2104,2110,LOC,Q48349,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,1569,1575,LOC,Q11772,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,1879,1885,LOC,Q11772,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,147,153,PER,Q2161,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,176,186,PER,Q1419,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,503,513,PER,Q1419,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,322,329,PER,Q190368,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,331,336,PER,Q185223,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,338,346,PER,Q313056,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,429,437,PER,Q186153,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,439,445,PER,Q233136,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,447,453,PER,Q226858,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,679,686,PER,Q172198,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,720,726,PER,Q311456,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,952,959,PER,Q26825,-4.893427848815918
https://digitalzibaldone.net/node/p2731_2,603,621,WORK,Q1645493,-4.893427848815918
https://digitalzibaldone.net/node/p2734_1,363,367,LOC,Q617,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,482,495,LOC,Q1064023,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,642,648,LOC,Q38,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,792,799,LOC,Q205653,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,832,839,LOC,Q205653,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,893,899,LOC,Q11772,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,113,122,PER,Q44344,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,284,293,PER,Q44344,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,314,320,PER,Q1587432,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,340,350,PER,Q44024,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,396,404,PER,Q317014,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,409,416,PER,Q142999,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,578,586,PER,Q454652,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,588,595,PER,Q166876,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,722,727,PER,Q6691,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,732,740,PER,Q118992,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,959,973,PER,Q3036364,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,297,309,WORK,Q187685,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,276,280,WORK,Q46452,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,332,336,WORK,Q46452,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,382,393,WORK,Q185363,-13.087769508361816
https://digitalzibaldone.net/node/p2734_1,948,955,WORK,Q16770068,-13.087769508361816
https://digitalzibaldone.net/node/p2735_1,880,893,LOC,Q178897,-4.244577407836914
https://digitalzibaldone.net/node/p2735_1,374,378,PER,Q1541,-4.244577407836914
https://digitalzibaldone.net/node/p2735_1,944,952,PER,Q1541,-4.244577407836914
https://digitalzibaldone.net/node/p2735_1,380,402,WORK,Q3922215,-4.244577407836914
https://digitalzibaldone.net/node/p2738_1,199,212,PER,Q49767,-6.369590759277344
https://digitalzibaldone.net/node/p2738_1,606,619,PER,Q49767,-6.369590759277344
https://digitalzibaldone.net/node/p2738_1,357,361,WORK,Q16890724,-6.369590759277344
https://digitalzibaldone.net/node/p2739_1,220,224,LOC,Q220,-1.968610167503357
https://digitalzibaldone.net/node/p2739_1,34,39,PER,Q1343364,-1.968610167503357
https://digitalzibaldone.net/node/p2739_1,181,185,PER,Q1541,-1.968610167503357
https://digitalzibaldone.net/node/p2739_1,253,256,PER,Q234028,-1.968610167503357
https://digitalzibaldone.net/node/p2739_1,187,196,WORK,Q656161,-1.968610167503357
https://digitalzibaldone.net/node/p2740_1,412,418,PER,Q82778,-2.9275169372558594
https://digitalzibaldone.net/node/p2740_1,4180,4186,PER,Q82778,-2.9275169372558594
https://digitalzibaldone.net/node/p2740_1,423,431,PER,Q273003,-2.9275169372558594
https://digitalzibaldone.net/node/p2740_1,4317,4325,PER,Q273003,-2.9275169372558594
https://digitalzibaldone.net/node/p2740_1,459,477,PER,Q1411,-2.9275169372558594
https://digitalzibaldone.net/node/p2740_1,4198,4206,PER,Q252387,-2.9275169372558594
https://digitalzibaldone.net/node/p2747_1,2979,2984,LOC,Q148,-2.54919695854187
https://digitalzibaldone.net/node/p2757_1,282,288,LOC,Q1243,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,513,518,LOC,Q220,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,181,191,PER,Q192365,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,269,277,PER,Q192365,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,52,61,WORK,Q1632902,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,192,240,WORK,Q192365,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,581,592,WORK,Q16621795,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_1,608,620,WORK,Q3502928,-2.7260711193084717
https://digitalzibaldone.net/node/p2757_2,543,550,PER,Q809482,-10.86828327178955
https://digitalzibaldone.net/node/p2757_2,846,854,PER,Q1398,-10.86828327178955
https://digitalzibaldone.net/node/p2757_2,551,587,WORK,Q3995831,-10.86828327178955
https://digitalzibaldone.net/node/p2759_2,57,62,PER,Q6691,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,972,977,PER,Q6691,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,76,84,PER,Q1398,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,487,494,PER,Q41746,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,508,512,PER,Q82732,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,564,568,PER,Q82732,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,583,589,PER,Q10835843,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,734,742,PER,Q2048018,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,765,771,PER,Q579014,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,998,1005,PER,Q171839,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,1070,1080,PER,Q128176,-5.348052501678467
https://digitalzibaldone.net/node/p2759_2,540,546,WORK,Q60220,-5.348052501678467
https://digitalzibaldone.net/node/p2761_1,101,106,PER,Q6691,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,541,546,PER,Q6691,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,862,867,PER,Q6691,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,154,162,PER,Q1398,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,375,383,PER,Q1398,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,654,662,PER,Q1398,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,233,237,PER,Q82732,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,430,434,PER,Q82732,-4.75417423248291
https://digitalzibaldone.net/node/p2761_1,745,749,PER,Q82732,-4.75417423248291
https://digitalzibaldone.net/node/p2762_1,20,25,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,737,742,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,1701,1706,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,1912,1917,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,1968,1973,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2096,2101,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2695,2700,PER,Q6691,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,520,528,PER,Q1398,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2338,2346,PER,Q1398,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,892,896,PER,Q82732,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,1120,1124,PER,Q82732,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,1613,1617,PER,Q82732,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,1814,1818,PER,Q82732,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2375,2379,PER,Q82732,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2529,2535,PER,Q905162,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2587,2600,PER,Q49767,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2715,2722,PER,Q510737,-2.1120848655700684
https://digitalzibaldone.net/node/p2762_1,2605,2612,WORK,Q3233736,-2.1120848655700684
https://digitalzibaldone.net/node/p2765_1,55,60,PER,Q6691,-5.327085018157959
https://digitalzibaldone.net/node/p2767_1,7,12,PER,Q6691,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,1520,1525,PER,Q6691,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,1840,1845,PER,Q6691,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,2262,2267,PER,Q6691,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,24,30,PER,Q170473,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,463,469,PER,Q170473,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,494,500,PER,Q170473,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,591,597,PER,Q170473,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,42,49,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,300,307,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,1059,1066,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,1571,1578,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,1722,1729,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,2298,2305,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,2523,2530,PER,Q41746,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,553,561,PER,Q186271,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,813,818,PER,Q4649,-2.324693441390991
https://digitalzibaldone.net/node/p2767_1,832,836,PER,Q184437,-2.324693441390991
https://digitalzibaldone.net/node/p2770_1,22,27,PER,Q6691,-5.135397911071777
https://digitalzibaldone.net/node/p2771_1,241,245,PER,Q204064,-6.29317045211792
https://digitalzibaldone.net/node/p2771_3,2548,2556,PER,Q129772,-2.2550876140594482
https://digitalzibaldone.net/node/p2771_3,2557,2564,WORK,Q278658,-2.2550876140594482
https://digitalzibaldone.net/node/p2774_1,634,639,PER,Q677997,-3.4093241691589355
https://digitalzibaldone.net/node/p2775_1,734,741,PER,Q3772467,-13.054405212402344
https://digitalzibaldone.net/node/p2775_1,819,827,PER,Q825896,-13.054405212402344
https://digitalzibaldone.net/node/p2776_1,849,854,PER,Q3951569,-4.7790117263793945
https://digitalzibaldone.net/node/p2776_1,2113,2117,PER,Q1541,-4.7790117263793945
https://digitalzibaldone.net/node/p2778_1,1690,1696,PER,Q228002,-2.71250319480896
https://digitalzibaldone.net/node/p2778_1,1742,1747,PER,Q859,-2.71250319480896
https://digitalzibaldone.net/node/p2778_1,1753,1760,PER,Q17487893,-2.71250319480896
https://digitalzibaldone.net/node/p2778_1,1697,1721,WORK,Q178161,-2.71250319480896
https://digitalzibaldone.net/node/p2778_1,1767,1773,WORK,Q215495,-2.71250319480896
https://digitalzibaldone.net/node/p2779_2,487,491,LOC,Q276173,-3.853879928588867
https://digitalzibaldone.net/node/p2779_2,474,483,WORK,Q3209442,-3.853879928588867
https://digitalzibaldone.net/node/p2780_1,234,244,WORK,Q26972565,-9.430724143981934
https://digitalzibaldone.net/node/p2781_1,931,937,LOC,Q35497,-3.0531063079833984
https://digitalzibaldone.net/node/p2782_1,89,95,LOC,Q38,-2.8029747009277344
https://digitalzibaldone.net/node/p2782_1,370,376,LOC,Q38,-2.8029747009277344
https://digitalzibaldone.net/node/p2782_1,719,725,LOC,Q38,-2.8029747009277344
https://digitalzibaldone.net/node/p2782_1,293,300,LOC,Q150,-2.8029747009277344
https://digitalzibaldone.net/node/p2783_1,109,116,LOC,Q150,-3.2855417728424072
https://digitalzibaldone.net/node/p2783_1,736,745,PER,Q3769747,-3.2855417728424072
https://digitalzibaldone.net/node/p2783_1,746,754,WORK,Q2000718,-3.2855417728424072
https://digitalzibaldone.net/node/p2786_1,406,413,PER,Q577430,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,2187,2194,PER,Q3772467,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,536,544,PER,Q825896,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,744,752,PER,Q212475,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,1363,1371,PER,Q13888,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,2057,2065,PER,Q13888,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,2231,2239,PER,Q13888,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,1814,1822,PER,Q41683,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,1828,1835,PER,Q859,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,2200,2206,PER,Q493486,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,643,650,WORK,Q35160,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,766,773,WORK,Q35160,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,670,678,WORK,Q1153021,-4.176945209503174
https://digitalzibaldone.net/node/p2786_1,812,820,WORK,Q156498,-4.176945209503174
https://digitalzibaldone.net/node/p2788_1,311,319,PER,Q13888,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,738,746,PER,Q13888,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,359,365,PER,Q1990745,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,879,884,PER,Q6691,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,1143,1148,PER,Q6691,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,1414,1421,PER,Q7235,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,799,806,WORK,Q35160,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,908,914,WORK,Q35160,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,968,974,WORK,Q8275,-7.534055709838867
https://digitalzibaldone.net/node/p2788_1,1757,1765,WORK,Q1211210,-7.534055709838867
https://digitalzibaldone.net/node/p2790_1,18,26,PER,Q415451,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,55,64,PER,Q415451,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,509,515,PER,Q44233,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,537,542,PER,Q189527,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,551,556,PER,Q400922,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1219,1224,PER,Q6691,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1264,1269,PER,Q1067,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1290,1295,PER,Q723643,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,191,199,WORK,Q156498,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,427,433,WORK,Q8275,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1442,1448,WORK,Q8275,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1302,1310,WORK,Q1067,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1378,1384,WORK,Q35160,-3.7087459564208984
https://digitalzibaldone.net/node/p2790_1,1479,1486,WORK,Q35160,-3.7087459564208984
https://digitalzibaldone.net/node/p2791_1,198,205,WORK,Q35160,-8.445330619812012
https://digitalzibaldone.net/node/p2792_1,875,882,LOC,Q727,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,300,305,PER,Q6691,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,665,670,PER,Q6691,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,310,316,PER,Q44233,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,538,546,PER,Q453465,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,557,564,PER,Q3772467,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,861,868,PER,Q751644,-4.5209059715271
https://digitalzibaldone.net/node/p2792_1,498,505,WORK,Q35160,-4.5209059715271
https://digitalzibaldone.net/node/p2792_2,17,23,PER,Q1067679,-2.3873915672302246
https://digitalzibaldone.net/node/p2792_2,52,56,WORK,Q60220,-2.3873915672302246
https://digitalzibaldone.net/node/p2793_2,131,138,PER,Q3953273,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,230,237,PER,Q20099174,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,2553,2561,PER,Q203445,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,2626,2635,PER,Q111224,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,169,201,WORK,Q18342738,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,238,243,WORK,Q1048,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,2596,2611,WORK,Q842337,-5.445613384246826
https://digitalzibaldone.net/node/p2793_2,2636,2665,WORK,Q203445,-5.445613384246826
https://digitalzibaldone.net/node/p2796_1,467,484,PER,Q3750514,-3.6590378284454346
https://digitalzibaldone.net/node/p2796_1,500,516,PER,Q186153,-3.6590378284454346
https://digitalzibaldone.net/node/p2796_1,543,552,PER,Q186153,-3.6590378284454346
https://digitalzibaldone.net/node/p2796_1,619,626,PER,Q1232665,-3.6590378284454346
https://digitalzibaldone.net/node/p2796_1,524,539,WORK,Q24905,-3.6590378284454346
https://digitalzibaldone.net/node/p2796_1,630,635,WORK,Q1048,-3.6590378284454346
https://digitalzibaldone.net/node/p2796_2,57,68,PER,Q211133,-3.066659450531006
https://digitalzibaldone.net/node/p2799_1,579,589,PER,Q1385235,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,710,724,PER,Q236594,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,749,763,PER,Q664748,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,802,810,PER,Q18011357,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,874,882,PER,Q18011357,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,1122,1130,PER,Q18011357,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,1302,1309,PER,Q18011357,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,701,706,WORK,Q571,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,812,817,WORK,Q6382871,-8.340614318847656
https://digitalzibaldone.net/node/p2799_1,1091,1105,WORK,Q735763,-8.340614318847656
https://digitalzibaldone.net/node/p2804_1,2200,2204,LOC,Q11225429,-4.63394021987915
