doc_id,surface,start_pos,end_pos,type,identifier
document_110147.html,Nord,106,110,LOC,Q4345530
document_110147.html,Roma,288,292,LOC,Q220
document_110147.html,Milano,345,351,LOC,Q490
document_110147.html,Milano,353,359,LOC,Q490
document_110149.html,Partito della sinistra cristiana,20,52,ORG,Q386358
document_110149.html,Italia,108,114,LOC,Q38
document_110152.html,Azione Cattolica,49,65,ORG,Q3318304
document_110152.html,Azione Cattolica,244,260,ORG,Q3318304
document_110152.html,Azione Cattolica,442,458,ORG,Q3318304
document_110153.html,Università Cattolica del S. Cuore,59,92,ORG,Q229022
document_110153.html,Azione Cattolica,102,118,ORG,Q3318304
document_110154.html,Italia,1141,1147,LOC,Q38
document_110156.html,Lorenzo Barbaro,18,33,PER,Q12951532
document_110156.html,Europa,368,374,LOC,Q46
document_110158.html,Roma,73,77,LOC,Q220
document_110158.html,Italia,101,107,LOC,Q38
document_110158.html,Roma,326,330,LOC,Q220
document_110162.html,partito,194,201,ORG,Q7278
document_110162.html,Italia,302,308,LOC,Q38
document_110165.html,Nenni,57,62,PER,Q539486
document_110169.html,Movimento Laureati,3,21,ORG,Q3866579
document_110169.html,Azione Cattolica,36,52,ORG,Q3318304
document_110170.html,paese,56,61,LOC,Q38
document_110171.html,Trieste,0,7,LOC,Q546
document_110174.html,democrazia cristiana,88,108,ORG,Q815348
document_110174.html,Giuseppe Sala,112,125,PER,NIL
document_110174.html,Chiesa,378,384,ORG,Q34651
document_110175.html,Matthews,11,19,PER,Q15156
document_110176.html,Italia,19,25,LOC,Q38
document_110176.html,Nord,134,138,LOC,Q4345530
document_110176.html,Sud,151,154,LOC,Q2250397
document_110177.html,Azione Cattolica,48,64,ORG,Q3318304
document_110177.html,Roma,77,81,LOC,Q220
document_110177.html,paese,214,219,LOC,Q38
document_110177.html,Italia,404,410,LOC,Q38
document_110177.html,Azione Cattolica,1535,1551,ORG,Q3318304
document_110177.html,Paese,1608,1613,LOC,Q38
document_110177.html,paese,1930,1935,LOC,Q38
document_110181.html,Italia,130,136,LOC,Q38
document_110182.html,Italia,508,514,LOC,Q38
document_110183.html,Sezione,254,261,ORG,Q3866579
document_110183.html,Italia,476,482,LOC,Q38
document_110183.html,Movimento Laureati,659,677,ORG,Q3866579
document_110183.html,Movimento,749,758,ORG,Q3866579
document_110183.html,paese,1490,1495,LOC,Q38
document_110183.html,Azione Cattolica,1616,1632,ORG,Q3318304
document_110183.html,Movimento Laureati,1639,1657,ORG,Q3866579
document_110183.html,paese,1741,1746,LOC,Q38
document_110191.html,paese,119,124,LOC,Q38
document_110191.html,Italia,564,570,LOC,Q38
document_110193.html,Umberto Calosso,77,92,PER,Q4003345
document_110194.html,paese,37,42,LOC,Q38
document_110194.html,paese,86,91,LOC,Q38
document_110197.html,Mezzogiorno,299,310,LOC,Q207989
document_110197.html,Italia,313,319,LOC,Q38
document_110199.html,Italia,232,238,LOC,Q38
document_110199.html,Roma,436,440,LOC,Q220
document_110199.html,FUCI,509,513,ORG,Q3091708
document_110199.html,Movimento,620,629,ORG,Q3866579
document_110205.html,Margadonna,30,40,PER,Q3276823
document_110205.html,Parri,158,163,PER,Q471315
document_110208.html,Movimento Laureati,58,76,ORG,Q3866579
document_110213.html,Roma,52,56,LOC,Q220
document_110213.html,Laureati Cattolici,84,102,ORG,Q3866579
document_110213.html,Unioni Professionali,111,131,ORG,NIL
document_110220.html,Laureati Cattolici,130,148,ORG,Q3866579
document_110220.html,Laureati,523,531,ORG,Q3866579
document_110220.html,Roma,566,570,LOC,Q220
document_110220.html,Laureati Cattolici,631,649,ORG,Q3866579
document_110220.html,Unioni Professionali Cattoliche,658,689,ORG,NIL
document_110220.html,Laureati,912,920,ORG,Q3866579
document_110220.html,Italia,984,990,LOC,Q38
document_110222.html,Università,17,27,ORG,Q3918
document_110226.html,Movimento,280,289,ORG,Q3866579
document_121003.html,partito socialista italiano,79,106,ORG,Q590750
document_121005.html,Grassi,351,357,PER,Q2544332
document_121005.html,Basso,362,367,PER,Q3229281
document_121005.html,Cevolotto,373,382,PER,Q3848440
document_121019.html,Marchesi,119,127,PER,Q3686190
document_121020.html,Presidente,75,85,PER,Q4003498
document_121020.html,Commissione,123,134,ORG,Q3684787
document_121020.html,Presidente,233,243,PER,Q4003498
document_121024.html,La Pira,78,85,PER,Q543393
document_121024.html,Basso,158,163,PER,Q3229281
document_121024.html,Marchesi,169,177,PER,Q3686190
document_121024.html,La Pira,382,389,PER,Q543393
document_121027.html,Corsanego,65,74,PER,Q3651483
document_121028.html,Basso,70,75,PER,Q3229281
document_121028.html,La Pira,196,203,PER,Q543393
document_121032.html,Lucifero,102,110,PER,Q3938910
document_121032.html,Lucifero,400,408,PER,Q3938910
document_121035.html,Lucifero,152,160,PER,Q3938910
document_121038.html,Lombardi,204,212,PER,Q17285084
document_121039.html,Commissione,82,93,ORG,Q3684787
document_121040.html,Marchesi,239,247,PER,Q3686190
document_121040.html,Marchesi,639,647,PER,Q3686190
document_121043.html,Marchesi,84,92,PER,Q3686190
document_121048.html,Corona,79,85,PER,Q3604352
document_121051.html,democrazia cristiana,161,181,ORG,Q815348
document_121054.html,Presidente,73,83,PER,Q4003498
document_121054.html,Grassi,104,110,PER,Q2544332
document_121057.html,Basso,110,115,PER,Q3229281
document_121057.html,Italia,258,264,LOC,Q38
document_121057.html,Basso,422,427,PER,Q3229281
document_121059.html,commissione,50,61,ORG,Q3684787
document_121067.html,Lelio Basso,562,573,PER,Q3229281
document_121068.html,Grassi,160,166,PER,Q2544332
document_121068.html,Dossetti,747,755,PER,Q370039
document_121077.html,Cevolotto,95,104,PER,Q3848440
document_121078.html,Chiesa,130,136,ORG,Q34651
document_121078.html,Democrazia Cristiana,321,341,ORG,Q815348
document_121080.html,Tristan Tzara,74,87,PER,Q16409
document_121082.html,Togliatti,188,197,PER,Q310158
document_121084.html,commissione dei 75,69,87,ORG,Q3684787
document_121084.html,costituente,92,103,ORG,Q1053185
document_121086.html,Commissione,135,146,ORG,Q3684787
document_121087.html,Cevolotto,145,154,PER,Q3848440
document_121087.html,Togliatti,206,215,PER,Q310158
document_121088.html,Cevolotto,198,207,PER,Q3848440
document_121088.html,Terracini,983,992,PER,Q4003497
document_121093.html,Nobile,208,214,PER,Q291200
document_121093.html,Consulta araldica,660,677,ORG,Q1822839
document_121095.html,Leone,74,79,PER,Q1235
document_121096.html,Federici,73,81,PER,Q3847268
document_121097.html,commissione dei 75,19,37,ORG,Q3684787
document_121097.html,Chiesa,76,82,ORG,Q34651
document_121099.html,Rossi,100,105,PER,Q3894432
document_121100.html,Nobile,286,292,PER,Q291200
document_121100.html,Terracini,296,305,PER,Q4003497
document_121107.html,Assemblea costituente,39,60,ORG,Q1053185
document_121107.html,commissione dei settantacinque,161,191,ORG,Q3684787
document_121107.html,Assemblea costituente,243,264,ORG,Q1053185
document_121107.html,Assemblea,1158,1167,ORG,Q1053185
document_121109.html,Assemblea costituente,35,56,ORG,Q1053185
document_121110.html,Partito socialista italiano,61,88,ORG,Q590750
document_121112.html,Democrazia Cristiana,190,210,ORG,Q815348
document_121115.html,Togliatti,181,190,PER,Q310158
document_121115.html,Lucifero,354,362,PER,Q3938910
document_121124.html,Leone,75,80,PER,Q1235
document_121124.html,Bettiol,86,93,PER,Q3770116
document_121124.html,presidente della sottocommissione,154,187,PER,Q4003498
document_121127.html,Lozza,80,85,PER,Q19678130
document_121127.html,Italia,188,194,LOC,Q38
document_121127.html,Franceschini,446,458,PER,Q20085830
document_121127.html,Italia,676,682,LOC,Q38
document_121127.html,Franceschini,906,918,PER,Q20085830
document_121134.html,Democrazia cristiana,489,509,ORG,Q815348
document_121135.html,Sullo,244,249,PER,Q3745884
document_121137.html,Costituente,3,14,ORG,Q1900755
document_121137.html,Chiesa,242,248,ORG,Q34651
document_121142.html,Ferdinando Vegas,67,83,PER,Q21587924
document_121143.html,PCI,64,67,ORG,Q461886
document_121143.html,Firenze,98,105,LOC,Q2044
document_121143.html,Togliatti,113,122,PER,Q310158
document_121145.html,Assemblea costituente,107,128,ORG,Q1053185
document_121151.html,Barbieri,69,77,PER,Q98105531
document_121151.html,Ulisse Pucci,82,94,PER,NIL
document_121152.html,Italia,1068,1074,LOC,Q38
document_121153.html,Röpke,4,9,PER,Q62444
document_121153.html,Röpke,814,819,PER,Q62444
document_121154.html,Lippmann,9,17,PER,Q316568
document_121154.html,Röpke,115,120,PER,Q62444
document_121154.html,A,186,187,PER,Q316568
document_121154.html,Lippmann,577,585,PER,Q316568
document_121155.html,Adelchi Baratono,34,50,PER,Q3605170
document_121158.html,Assemblea,201,210,ORG,Q1053185
document_121160.html,presidente,30,40,PER,Q4003497
document_121161.html,Presidente,29,39,PER,Q4003497
document_121161.html,Lussu,412,417,PER,Q694799
document_121161.html,Lussu,450,455,PER,Q694799
document_121161.html,Targetti,661,669,PER,Q3742688
document_121161.html,Lussu,778,783,PER,Q694799
document_121161.html,Presidente,864,874,PER,Q4003497
document_121164.html,Presidente,24,34,PER,Q4003497
document_121164.html,Zuccarini,109,118,PER,Q50772684
document_121164.html,Gronchi,205,212,PER,Q1241
document_121164.html,Assemblea,305,314,ORG,Q1053185
document_121165.html,Cristo,488,494,PER,Q302
document_121166.html,Tomaso Smith,88,100,PER,Q3992576
document_121168.html,Togliatti,85,94,PER,Q310158
document_121168.html,Presidente,390,400,PER,Q4003497
document_121168.html,Assemblea,409,418,ORG,Q1053185
document_121170.html,Commissione,58,69,ORG,Q3684787
document_121170.html,Targetti,189,197,PER,Q3742688
document_121173.html,Corte costituzionale,142,162,ORG,Q981005
document_121173.html,Alta Corte,238,248,ORG,Q981005
document_121174.html,Presidente,10,20,PER,Q4003497
document_121174.html,Arata,182,187,PER,Q3770006
document_121174.html,Corte di garanzia costituzionale,474,506,ORG,Q981005
document_121174.html,Corte,585,590,ORG,Q981005
document_121176.html,Presidente,399,409,PER,Q4003497
document_121177.html,Presidente,16,26,PER,Q4003497
document_121180.html,Assemblea costituente,71,92,ORG,Q1053185
document_121182.html,A.C. Jemolo,38,49,PER,Q3624507
document_121186.html,Assemblea costituente,100,121,ORG,Q1053185
document_121186.html,Corte costituzionale,174,194,ORG,Q981005
document_121186.html,Condorelli,353,363,PER,Q3884899
document_121187.html,Italia,715,721,LOC,Q38
document_121188.html,Commissione,306,317,ORG,Q3684787
document_121188.html,Assemblea plenaria,327,345,ORG,Q1053185
document_121188.html,Chiesa,926,932,ORG,Q34651
document_121188.html,Italia,1452,1458,LOC,Q38
document_121188.html,democrazia cristiana,1677,1697,ORG,Q815348
document_121194.html,Riccardo Bauer,86,100,PER,Q3430358
document_121197.html,Aja,140,143,LOC,NIL
document_121197.html,Chiesa,1245,1251,ORG,Q34651
document_121199.html,Porzio,73,79,PER,Q3767969
document_121199.html,Fiera del Levante,127,144,ORG,Q3744601
document_121199.html,Bari,164,168,LOC,Q3519
document_121201.html,Cremaschi,1293,1302,PER,Q3659225
document_121204.html,Bari,84,88,LOC,Q3519
document_121207.html,Consiglio superiore dell’emigrazione,75,111,ORG,NIL
document_121207.html,Italia,323,329,LOC,Q38
document_121210.html,relatore,25,33,PER,Q65496139
document_121214.html,O.E.C.E.,649,657,ORG,Q3057312
document_121214.html,Ufficio Internazionale del Lavoro,665,698,ORG,Q54129
document_121217.html,Ella,83,87,PER,Q3848905
document_121217.html,Luciano Magrini,198,213,PER,Q28801839
document_121218.html,Fiera del Levante,119,136,ORG,Q3744601
document_121220.html,Roma,139,143,LOC,Q220
document_121221.html,Bardonecchia,42,54,LOC,Q9039
document_121221.html,Francia,204,211,LOC,Q142
document_121221.html,Milano,267,273,LOC,Q490
document_121222.html,Europa,73,79,LOC,Q46
document_121222.html,Italia,182,188,LOC,Q38
document_121224.html,Comune,90,96,LOC,Q3519
document_121224.html,FUCI,314,318,ORG,Q3091708
document_121225.html,Comune,26,32,LOC,Q3519
document_121225.html,FUCI,245,249,ORG,Q3091708
document_121231.html,Ambrosini,17,26,PER,Q3758629
document_121235.html,Chiesa,29,35,ORG,Q34651
document_121235.html,Chiesa,176,182,ORG,Q34651
document_121235.html,Chiesa,643,649,ORG,Q34651
document_121238.html,Italia,89,95,LOC,Q38
document_121238.html,Maria Montessori,167,183,PER,Q131117
document_121238.html,Italia,279,285,LOC,Q38
document_121240.html,Presidente,10,20,PER,Q1241
document_121240.html,Costituente,206,217,ORG,Q1053185
document_121240.html,Maria Montessori,263,279,PER,Q131117
document_121240.html,Maria Jervolino,458,473,PER,Q3847238
document_121240.html,Costituente,610,621,ORG,Q1053185
document_121240.html,Costituente,745,756,ORG,Q1053185
document_121242.html,Russo Perez,72,83,PER,Q16658125
document_121242.html,Lupis,89,94,PER,Q3770843
document_121244.html,Istituto italiano per l’Africa,99,129,ORG,NIL
document_121245.html,Italia,37,43,LOC,Q38
document_121256.html,Istituto,2,10,ORG,NIL
document_121257.html,Presidente,10,20,PER,Q3742688
document_121257.html,Italia,342,348,LOC,Q38
document_122010.html,Marchesi,54,62,PER,Q3686190
document_122012.html,Polesine,152,160,LOC,Q1242205
document_122012.html,Nenni,298,303,PER,Q539486
document_122015.html,Jervolino,124,133,PER,Q3617176
document_122015.html,Ruggero Lombardi,137,153,PER,Q104832781
document_122015.html,Jervolino,215,224,PER,Q3617176
document_122016.html,Marchesi,48,56,PER,Q3686190
document_122016.html,Cessi,62,67,PER,Q2159467
document_122018.html,Maria Montessori,78,94,PER,Q131117
document_122018.html,Maria Montessori,279,295,PER,Q131117
document_122019.html,Pajetta,15,22,PER,Q3762932
document_122022.html,Malvestiti,215,225,PER,Q1370804
document_122022.html,Mezzogiorno,369,380,LOC,Q207989
document_122022.html,Reggio Calabria,497,512,LOC,Q8471
document_122022.html,Battipaglia,513,524,LOC,Q80652
document_122022.html,Foggia,610,616,LOC,Q13464
document_122022.html,Pescara,617,624,LOC,Q2704
document_122022.html,Pescara,633,640,LOC,Q2704
document_122022.html,Sulmona,641,648,LOC,Q50157
document_122022.html,Sardegna,694,702,LOC,Q1462
document_122022.html,Ministro,738,746,PER,Q1370804
document_122022.html,Italia,784,790,LOC,Q38
document_122023.html,Ministro dell’interno,117,138,PER,Q367342
document_122023.html,democrazia cristiana,168,188,ORG,Q815348
document_122023.html,Ministro dell’interno,370,391,PER,Q367342
document_122024.html,Presidente,138,148,PER,Q1241
document_122026.html,Laconi,85,91,PER,Q3933023
document_122028.html,Russo,125,130,PER,Q3659814
document_122034.html,Leone,334,339,PER,Q1235
document_122034.html,Corte Costituzionale,349,369,ORG,Q981005
document_122035.html,Lozza,58,63,PER,Q19678130
document_122035.html,Presidente,106,116,PER,Q139055
document_122036.html,Fanfani,134,141,PER,Q273228
document_122036.html,Ministro,208,216,PER,Q273228
document_122036.html,Fanfani,570,577,PER,Q273228
document_122036.html,Egli,708,712,PER,Q273228
document_122041.html,De Gasperi,458,468,PER,Q153832
document_122044.html,Presidente,7,17,PER,Q1241
document_122044.html,Giuseppe Bettiol,111,127,PER,Q3770116
document_122048.html,Togliatti,76,85,PER,Q310158
document_122048.html,Togliatti,116,125,PER,Q310158
document_122049.html,Luzzatto,105,113,PER,Q3838895
document_122049.html,Latanza,174,181,PER,Q27467947
