doc_id,surface_form,start_pos,end_pos,type
https://digitalzibaldone.net/node/p1794_1,Coti,230,234,PER
https://digitalzibaldone.net/node/p1794_1,Senofonte,274,283,PER
https://digitalzibaldone.net/node/p1794_1,Eλληνικῶν ἱστοριῶν,336,354,WORK
https://digitalzibaldone.net/node/p1822_1,Dureau Delamalle,618,634,PER
https://digitalzibaldone.net/node/p1831_1,settentrionali,234,248,PER
https://digitalzibaldone.net/node/p1831_1,Europa,310,316,LOC
https://digitalzibaldone.net/node/p1831_1,Nord,332,336,LOC
https://digitalzibaldone.net/node/p1831_1,settentrione,372,384,LOC
https://digitalzibaldone.net/node/p1831_1,climi temperati,470,485,LOC
https://digitalzibaldone.net/node/p1831_1,p. 1859. fine,514,527,WORK
https://digitalzibaldone.net/node/p1858_1,Copernico,20,29,PER
https://digitalzibaldone.net/node/p1858_1,Aristarco di Samo,292,309,PER
https://digitalzibaldone.net/node/p1858_1,Card. di Cusa,315,328,PER
https://digitalzibaldone.net/node/p1867_1,Remigio Fiorentino,1937,1955,PER
https://digitalzibaldone.net/node/p1867_1,Guicciardini,1980,1992,PER
https://digitalzibaldone.net/node/p1950_1,Staël,220,225,PER
https://digitalzibaldone.net/node/p1980_1,Celso,396,401,PER
https://digitalzibaldone.net/node/p1980_1,sull'orig. della medicina,402,427,WORK
https://digitalzibaldone.net/node/p1987_1,Omero,282,287,PER
https://digitalzibaldone.net/node/p1999_2,nazione francese,29,45,LOC
https://digitalzibaldone.net/node/p1999_2,nazione francese,131,147,PER
https://digitalzibaldone.net/node/p1999_2,società,381,388,WORK
https://digitalzibaldone.net/node/p1999_2,nazione francese,1078,1094,LOC
https://digitalzibaldone.net/node/p1999_2,società,1187,1194,WORK
https://digitalzibaldone.net/node/p1999_2,società,1630,1637,WORK
https://digitalzibaldone.net/node/p2001_1,Francia,27,34,LOC
https://digitalzibaldone.net/node/p2001_1,lingua,79,85,WORK
https://digitalzibaldone.net/node/p2001_1,parole antiche,88,102,WORK
https://digitalzibaldone.net/node/p2708_1,Cartesio,0,8,PER
https://digitalzibaldone.net/node/p2708_1,peripatetici,34,46,PER
https://digitalzibaldone.net/node/p2708_1,Newton,426,432,PER
https://digitalzibaldone.net/node/p2708_1,Platone,591,598,PER
https://digitalzibaldone.net/node/p2711_1,California,1276,1286,LOC
https://digitalzibaldone.net/node/p2735_1,Cicero,944,950,PER
https://digitalzibaldone.net/node/p2771_1,Caro lett. 20. vol. 1. principio,241,273,WORK
https://digitalzibaldone.net/node/p2771_1,Giugno,452,458,LOC
https://digitalzibaldone.net/node/p2778_1,Dorica,1132,1138,LOC
https://digitalzibaldone.net/node/p2778_1,Eoli,1203,1207,LOC
https://digitalzibaldone.net/node/p2778_1,Lexic,1592,1597,WORK
https://digitalzibaldone.net/node/p2778_1,Ammon. de Different. vocabulor,1690,1720,WORK
https://digitalzibaldone.net/node/p2778_1,ἐϑέλω,1829,1834,WORK
https://digitalzibaldone.net/node/p2779_2,Gramm. di Pad.,477,491,WORK
https://digitalzibaldone.net/node/p2825_2,Etimologico,47,58,WORK
https://digitalzibaldone.net/node/p2825_2,Eustazio,388,396,PER
https://digitalzibaldone.net/node/p2825_2,Mustoxidi,559,568,PER
https://digitalzibaldone.net/node/p2825_2,Scinà,577,582,PER
https://digitalzibaldone.net/node/p2836_1,Urbis,45,50,LOC
https://digitalzibaldone.net/node/p2836_1,Georg,107,112,WORK
https://digitalzibaldone.net/node/p2840_1,letteratura greca,784,801,LOC
https://digitalzibaldone.net/node/p2840_1,Ennio,919,924,PER
https://digitalzibaldone.net/node/p2840_1,Lucrezio,972,980,PER
https://digitalzibaldone.net/node/p2840_1,Catone,1005,1011,PER
https://digitalzibaldone.net/node/p2840_1,Cincio,1013,1019,PER
https://digitalzibaldone.net/node/p2875_1,inglese,77,84,LOC
https://digitalzibaldone.net/node/p2875_1,tedesco,436,443,LOC
https://digitalzibaldone.net/node/p2875_1,latina,553,559,LOC
https://digitalzibaldone.net/node/p2875_1,Germania,728,736,LOC
https://digitalzibaldone.net/node/p2882_1,Ammiano,288,295,PER
https://digitalzibaldone.net/node/p2882_1,Ammiano,325,332,PER
https://digitalzibaldone.net/node/p2882_1,Festo,628,633,PER
https://digitalzibaldone.net/node/p2882_1,S. Agostino,980,991,PER
https://digitalzibaldone.net/node/p2882_1,Ispagna,1250,1257,LOC
https://digitalzibaldone.net/node/p2882_1,Glossar. Cang,1379,1392,WORK
https://digitalzibaldone.net/node/p2882_1,Tasca,1679,1684,PER
https://digitalzibaldone.net/node/p2882_1,Luglio,1690,1696,LOC
https://digitalzibaldone.net/node/p2923_3,Corticelli,152,162,PER
https://digitalzibaldone.net/node/p2923_3,Cicerone,404,412,PER
https://digitalzibaldone.net/node/p2923_3,Attica,414,420,WORK
https://digitalzibaldone.net/node/p2923_3,Belle,564,569,WORK
https://digitalzibaldone.net/node/p2923_3,Bene habeo,572,582,WORK
https://digitalzibaldone.net/node/p2923_3,Bene habet,705,715,WORK
https://digitalzibaldone.net/node/p2923_3,Quis hic habet,1085,1099,WORK
https://digitalzibaldone.net/node/p2923_3,Δὲν ἔχει,1649,1657,WORK
https://digitalzibaldone.net/node/p2932_1,Pistus,0,6,PER
https://digitalzibaldone.net/node/p2932_1,Gloss,1245,1250,WORK
https://digitalzibaldone.net/node/p2932_1,Varrone,1398,1405,PER
https://digitalzibaldone.net/node/p2932_1,Forcellini,1824,1834,PER
https://digitalzibaldone.net/node/p2935_2,Forcellini,43,53,PER
https://digitalzibaldone.net/node/p2935_2,Caespitator,57,68,WORK
https://digitalzibaldone.net/node/p2935_2,Glossario,74,83,WORK
https://digitalzibaldone.net/node/p2935_2,Cespitare,87,96,WORK
https://digitalzibaldone.net/node/p2965_1,fanciullo,20,29,PER
https://digitalzibaldone.net/node/p2965_1,gioventù,111,119,PER
https://digitalzibaldone.net/node/p2965_1,vecchiezza,237,247,PER
https://digitalzibaldone.net/node/p2965_1,persona giovane,334,349,PER
https://digitalzibaldone.net/node/p2965_1,persona vecchia,416,431,PER
https://digitalzibaldone.net/node/p2965_1,paesi meridionali,868,885,LOC
https://digitalzibaldone.net/node/p2965_1,Alfieri,966,973,PER
https://digitalzibaldone.net/node/p2965_1,Vita,984,988,WORK
https://digitalzibaldone.net/node/p2983_2,Cervello,14,22,PER
https://digitalzibaldone.net/node/p2983_2,cervelle,48,56,PER
https://digitalzibaldone.net/node/p2983_2,cerebrum,62,70,PER
https://digitalzibaldone.net/node/p2983_2,Crivello,89,97,PER
https://digitalzibaldone.net/node/p2983_2,cribellum,99,108,PER
https://digitalzibaldone.net/node/p2983_2,cribrum,150,157,PER
https://digitalzibaldone.net/node/p2983_2,cribrare,227,235,WORK
https://digitalzibaldone.net/node/p2983_2,cerebello,422,431,PER
https://digitalzibaldone.net/node/p2983_2,Trivello,434,442,PER
https://digitalzibaldone.net/node/p2983_2,trivella,445,453,PER
https://digitalzibaldone.net/node/p2983_2,Forcellini,888,898,PER
https://digitalzibaldone.net/node/p2983_2,Glossario,904,913,WORK
https://digitalzibaldone.net/node/p2987_1,volgo,23,28,PER
https://digitalzibaldone.net/node/p2987_1,discorso familiare spagnuolo,34,62,LOC
https://digitalzibaldone.net/node/p2987_1,Historia del famoso Predicador Fray Gerundio de Campazas,146,202,WORK
https://digitalzibaldone.net/node/p2987_1,Bastian Borrego,237,252,PER
https://digitalzibaldone.net/node/p3001_1,Gloss.,172,178,WORK
https://digitalzibaldone.net/node/p3006_1,Suso,7,11,PER
https://digitalzibaldone.net/node/p3006_1,Forcellini,69,79,PER
https://digitalzibaldone.net/node/p3006_1,Gloss,98,103,PER
https://digitalzibaldone.net/node/p3053_1,pausa,27,32,PER
https://digitalzibaldone.net/node/p3053_1,Glossar,359,366,WORK
https://digitalzibaldone.net/node/p3053_1,Luglio,373,379,LOC
https://digitalzibaldone.net/node/p3055_1,Cicerone,762,770,PER
https://digitalzibaldone.net/node/p3055_1,Phaedr,919,925,WORK
https://digitalzibaldone.net/node/p3055_1,Manheim,927,934,LOC
https://digitalzibaldone.net/node/p3057_1,S. Gio. Crisost.,148,164,PER
https://digitalzibaldone.net/node/p3057_1,Montfaucon,344,354,PER
https://digitalzibaldone.net/node/p3057_1,B. V.,370,375,PER
https://digitalzibaldone.net/node/p3060_2,Porgo,0,5,WORK
https://digitalzibaldone.net/node/p3060_2,Festo,119,124,PER
https://digitalzibaldone.net/node/p3060_2,Luglio,131,137,LOC
https://digitalzibaldone.net/node/p3071_1,Richelet,249,257,PER
https://digitalzibaldone.net/node/p3071_1,Gellio,529,535,PER
https://digitalzibaldone.net/node/p3071_1,Glossar.,585,593,WORK
https://digitalzibaldone.net/node/p3071_1,Luglio,637,643,LOC
https://digitalzibaldone.net/node/p3072_3,Lucio Silla,149,160,PER
https://digitalzibaldone.net/node/p3072_3,G. Mario,217,225,PER
https://digitalzibaldone.net/node/p3072_3,Augusto,297,304,PER
https://digitalzibaldone.net/node/p3072_3,Bern. Davanzati,391,406,PER
https://digitalzibaldone.net/node/p3072_3,Cosimo primo,451,463,PER
https://digitalzibaldone.net/node/p3073_3,lat. abortio,78,90,WORK
https://digitalzibaldone.net/node/p3073_3,lat. abortare,174,187,WORK
https://digitalzibaldone.net/node/p3073_3,Gloss.,214,220,WORK
https://digitalzibaldone.net/node/p3073_3,Agosto,238,244,LOC
https://digitalzibaldone.net/node/p3077_1,Perticari,677,686,PER
https://digitalzibaldone.net/node/p3077_1,Forcell,782,789,PER
https://digitalzibaldone.net/node/p3094_1,Cellini,244,251,PER
https://digitalzibaldone.net/node/p3094_1,Bembo,328,333,PER
https://digitalzibaldone.net/node/p3103_1,Omero,50,55,PER
https://digitalzibaldone.net/node/p3103_1,Isocrate,675,683,PER
https://digitalzibaldone.net/node/p3103_1,Frinico,1501,1508,PER
https://digitalzibaldone.net/node/p3103_1,Longino,1707,1714,PER
https://digitalzibaldone.net/node/p3103_1,Plut.,1809,1814,PER
https://digitalzibaldone.net/node/p3103_1,Strabo,1834,1840,PER
https://digitalzibaldone.net/node/p3103_1,Herodot.,1994,2002,PER
https://digitalzibaldone.net/node/p3103_1,Eliano,2167,2173,PER
https://digitalzibaldone.net/node/p3103_1,Bentley,2353,2360,PER
https://digitalzibaldone.net/node/p3137_2,Omero,98,103,PER
https://digitalzibaldone.net/node/p3137_2,Ettore,2104,2110,PER
https://digitalzibaldone.net/node/p3137_2,Achille,3301,3308,PER
https://digitalzibaldone.net/node/p3141_1,Eneide,46,52,WORK
https://digitalzibaldone.net/node/p3141_1,Eroi de' Barbari,164,180,WORK
https://digitalzibaldone.net/node/p3141_1,Gerusalemme,187,198,WORK
https://digitalzibaldone.net/node/p3141_1,Argante,261,268,PER
https://digitalzibaldone.net/node/p3141_1,Clorinda,270,278,PER
https://digitalzibaldone.net/node/p3141_1,Solimano,280,288,PER
https://digitalzibaldone.net/node/p3141_1,Gerusalemme,964,975,LOC
https://digitalzibaldone.net/node/p3143_1,Omero,108,113,PER
https://digitalzibaldone.net/node/p3169_1,Weller,35,41,PER
https://digitalzibaldone.net/node/p3169_1,Santa Chiara,109,121,PER
https://digitalzibaldone.net/node/p3202_1,Esiodo,867,873,PER
https://digitalzibaldone.net/node/p3202_1,Riganti,1235,1242,PER
https://digitalzibaldone.net/node/p3202_1,Ermogene,1523,1531,PER
https://digitalzibaldone.net/node/p3202_1,Cancellieri,1586,1597,PER
https://digitalzibaldone.net/node/p3235_2,Platone,0,7,PER
https://digitalzibaldone.net/node/p3235_2,Sofista,12,19,WORK
https://digitalzibaldone.net/node/p3235_2,Astio,49,54,WORK
https://digitalzibaldone.net/node/p3235_2,Plat.,64,69,WORK
https://digitalzibaldone.net/node/p3235_2,Lips.,70,75,LOC
https://digitalzibaldone.net/node/p3235_2,Timeo,1453,1458,WORK
https://digitalzibaldone.net/node/p3235_2,Lessico Platonico,1466,1483,WORK
https://digitalzibaldone.net/node/p3235_2,Fabric. B. G.,1492,1505,WORK
https://digitalzibaldone.net/node/p3282_1,Giulio Cesare,1107,1120,PER
https://digitalzibaldone.net/node/p3282_1,Svetonio,1137,1145,PER
https://digitalzibaldone.net/node/p3283_2,fissare,71,78,PER
https://digitalzibaldone.net/node/p3283_2,figo,108,112,PER
https://digitalzibaldone.net/node/p3283_2,fitto,153,158,WORK
https://digitalzibaldone.net/node/p3283_2,affittare,167,176,WORK
https://digitalzibaldone.net/node/p3283_2,affiches,469,477,WORK
https://digitalzibaldone.net/node/p3283_2,Gloss,754,759,WORK
https://digitalzibaldone.net/node/p3284_1,Perticari,66,75,PER
https://digitalzibaldone.net/node/p3284_1,latino,136,142,LOC
https://digitalzibaldone.net/node/p3312_2,Patulus,0,7,PER
https://digitalzibaldone.net/node/p3312_2,patus,32,37,PER
https://digitalzibaldone.net/node/p3312_2,S. Isidoro,332,342,PER
https://digitalzibaldone.net/node/p3312_2,Forcellini,351,361,PER
https://digitalzibaldone.net/node/p3349_2,giusto,14,20,PER
https://digitalzibaldone.net/node/p3349_2,ingiusto,28,36,PER
https://digitalzibaldone.net/node/p3349_2,buono,42,47,PER
https://digitalzibaldone.net/node/p3349_2,cattivo,54,61,PER
https://digitalzibaldone.net/node/p3349_2,legislatore,150,161,PER
https://digitalzibaldone.net/node/p3349_2,legge,366,371,WORK
https://digitalzibaldone.net/node/p3349_2,Voltaire,570,578,PER
https://digitalzibaldone.net/node/p3350_3,Forc,38,42,WORK
https://digitalzibaldone.net/node/p3357_3,Forcell.,773,781,PER
https://digitalzibaldone.net/node/p3365_1,Voltaire,451,459,PER
https://digitalzibaldone.net/node/p3365_1,Frédéric II,509,520,PER
https://digitalzibaldone.net/node/p3365_1,Cirey,574,579,LOC
https://digitalzibaldone.net/node/p3365_1,Prusse,640,646,LOC
https://digitalzibaldone.net/node/p3403_1,Floro,1229,1234,PER
https://digitalzibaldone.net/node/p3411_1,monarchia,62,71,WORK
https://digitalzibaldone.net/node/p3411_1,Aristotele,365,375,PER
https://digitalzibaldone.net/node/p3465_1,Chiese,867,873,LOC
https://digitalzibaldone.net/node/p3491_3,Rousseau,494,502,PER
https://digitalzibaldone.net/node/p3541_1,Forcellini,346,356,WORK
https://digitalzibaldone.net/node/p3541_1,periculor,408,417,PER
https://digitalzibaldone.net/node/p3541_1,periclitor,503,513,PER
https://digitalzibaldone.net/node/p3541_2,Aristot.,107,115,PER
https://digitalzibaldone.net/node/p3541_2,Crusca,248,254,WORK
https://digitalzibaldone.net/node/p3546_1,città piccola,7,20,LOC
https://digitalzibaldone.net/node/p3546_1,città grande,882,894,LOC
https://digitalzibaldone.net/node/p3568_2,Aristot.,175,183,PER
https://digitalzibaldone.net/node/p3568_2,Polit.,184,190,WORK
https://digitalzibaldone.net/node/p3569_2,Forcellini,597,607,PER
https://digitalzibaldone.net/node/p3569_2,Erodoto,1355,1362,PER
https://digitalzibaldone.net/node/p3569_2,Lessicografi,1391,1403,PER
https://digitalzibaldone.net/node/p3579_1,Spagna,82,88,LOC
https://digitalzibaldone.net/node/p3579_1,Vandali,112,119,PER
https://digitalzibaldone.net/node/p3579_1,Ostrogoti,128,137,PER
https://digitalzibaldone.net/node/p3579_1,Goti,224,228,PER
https://digitalzibaldone.net/node/p3579_1,Longobardi,232,242,PER
https://digitalzibaldone.net/node/p3579_1,Averroe,2233,2240,PER
https://digitalzibaldone.net/node/p3593_1,Tasso,14,19,PER
https://digitalzibaldone.net/node/p3593_1,Ugone,283,288,PER
https://digitalzibaldone.net/node/p3593_1,Goffredo,291,299,PER
https://digitalzibaldone.net/node/p3593_1,Rinaldo,311,318,PER
