doc_id,start_pos,end_pos,surface,type,identifier,score
document_141027.html,123,134,Mezzogiorno,LOC,Q207989,-0.09465004503726959
document_141027.html,137,143,Italia,LOC,Q38,-0.10667268186807632
document_141036.html,6,15,Aldo Moro,PER,Q171834,-0.08505719900131226
document_141036.html,28,35,Sassari,LOC,Q13629,-0.08890083432197571
document_141036.html,77,85,Sardegna,LOC,Q1462,-0.08390691876411438
document_141036.html,247,258,Mezzogiorno,LOC,Q207989,-0.09301891177892685
document_141036.html,261,267,Italia,LOC,Q38,-0.11077085882425308
document_141061.html,121,124,Aja,LOC,Q36600,-0.1277170330286026
document_141061.html,200,211,Lussemburgo,LOC,Q32,-0.10041698068380356
document_141061.html,252,268,Maurice Schumann,PER,Q282882,-0.16688330471515656
document_141061.html,356,360,Moro,PER,Q171834,-0.08715341240167618
document_141061.html,361,369,Schumann,PER,Q282882,-0.11675462126731873
document_141061.html,498,506,Schumann,PER,Q282882,-0.13269394636154175
document_141094.html,199,202,Aja,LOC,Q36600,-0.15003852546215057
document_141094.html,234,240,Europa,LOC,Q46,-0.11339826881885529
document_141095.html,13,34,République Arabe Unie,LOC,Q170468,-0.15252231061458588
document_141095.html,87,92,Cairo,LOC,Q85,-0.20537661015987396
document_141099.html,30,39,Aldo Moro,PER,Q171834,-0.08524710685014725
document_141099.html,52,59,Brescia,LOC,Q6221,-0.09769730269908905
document_141104.html,293,331,Comitato dei Rappresentanti Permanenti,ORG,Q780116,-0.18147121369838715
document_141104.html,470,478,Comunità,ORG,Q52847,-0.21018260717391968
document_141114.html,53,59,Camera,ORG,Q841424,-0.08435339480638504
document_141114.html,82,89,Governo,ORG,Q3773971,-0.1670766919851303
document_141114.html,163,168,Libia,LOC,Q1016,-0.18400868773460388
document_141155.html,0,4,Moro,PER,Q171834,-0.0778585746884346
document_141155.html,46,53,Israele,LOC,Q801,-0.08321768045425415
document_141155.html,180,187,Knesset,LOC,Q133396,-0.09190154075622559
document_141155.html,206,217,Gerusalemme,LOC,Q1218,-0.08843886852264404
document_141155.html,498,509,Gerusalemme,LOC,Q1218,-0.08724721521139145
document_141168.html,226,231,Ghana,LOC,Q117,-0.08826570212841034
document_141193.html,103,113,Bouteflika,PER,Q57308,-0.062410082668066025
document_141193.html,173,180,Algérie,LOC,Q262,-0.09249558299779892
document_141213.html,146,151,Nixon,PER,Q9588,-0.1013086810708046
document_141225.html,52,61,Consiglio,ORG,Q8896,-0.12277133017778397
document_141225.html,178,186,Comunità,ORG,Q52847,-0.2505587935447693
document_141226.html,38,42,Moro,PER,Q171834,-0.07234541326761246
document_141226.html,162,167,Mosca,LOC,Q649,-0.13223761320114136
document_141226.html,176,184,Varsavia,LOC,Q270,-0.18718481063842773
document_141226.html,219,226,Berlino,LOC,Q64,-0.09192301332950592
document_141226.html,275,281,Europa,LOC,Q46,-0.10174264013767242
document_141226.html,373,380,Berlino,LOC,Q64,-0.09093181043863297
document_141254.html,52,68,Governo italiano,ORG,Q3773971,-0.09221405535936356
document_141254.html,104,110,Africa,LOC,Q15,-0.12978096306324005
document_141254.html,303,320,Fiera Campionaria,ORG,Q2524205,-0.08962447941303253
document_141254.html,324,330,Milano,LOC,Q490,-0.09165341407060623
document_141270.html,111,131,Cancelliere Federale,PER,Q4970706,-0.1088002547621727
document_141270.html,132,144,Willy Brandt,PER,Q2514,-0.08140455931425095
document_141271.html,25,29,Moro,PER,Q171834,-0.08742955327033997
document_141271.html,58,69,Lussemburgo,LOC,Q32,-0.12618331611156464
document_141271.html,207,211,NATO,ORG,Q7184,-0.07730909436941147
document_141271.html,217,221,Bonn,LOC,Q586,-0.0928562581539154
document_141271.html,461,469,Comunità,ORG,Q52847,-0.2595321536064148
document_141276.html,310,326,Governo italiano,ORG,Q3773971,-0.09625899791717529
document_141276.html,480,488,Cariglia,PER,Q601298,-1.3339228630065918
document_141276.html,685,701,Governo italiano,ORG,Q3773971,-0.09731574356555939
document_141276.html,922,927,Malta,LOC,Q233,-0.09556660056114197
document_141276.html,1009,1015,Canada,LOC,Q16,-0.09963186085224152
document_141294.html,73,82,Aldo Moro,PER,Q171834,-0.0849829837679863
document_141294.html,137,176,partito socialista democratico italiano,ORG,Q665335,-0.08788563311100006
document_141302.html,167,187,Democrazia Cristiana,ORG,Q815348,-0.07508652657270432
document_141304.html,279,299,Democrazia Cristiana,ORG,Q815348,-0.07563919574022293
document_142010.html,266,282,Salvador Allende,PER,Q440,-0.0781739205121994
document_142022.html,73,92,Parlamento italiano,ORG,Q1117578,-0.09886357933282852
document_142035.html,352,356,Moro,PER,Q171834,-0.0876295194029808
document_142035.html,492,499,Francia,LOC,Q142,-0.1041048988699913
document_142035.html,502,508,Italia,LOC,Q38,-0.12115214020013809
document_142035.html,672,686,unione europea,ORG,Q458,-0.08086966723203659
document_142036.html,13,17,Moro,PER,Q171834,-0.07168355584144592
document_142036.html,268,274,Italia,LOC,Q38,-0.13800595700740814
document_142036.html,377,385,Comunità,ORG,Q52847,-0.48748618364334106
document_142036.html,458,462,Moro,PER,Q171834,-0.06659001857042313
document_142036.html,744,765,Parlamento britannico,ORG,Q11010,-0.09243477135896683
document_142047.html,58,64,Africa,LOC,Q15,-0.09913203120231628
document_142047.html,91,95,Moro,PER,Q171834,-0.10377930849790573
document_142047.html,211,217,Africa,LOC,Q15,-0.09848017990589142
document_142051.html,160,165,Malta,LOC,Q233,-0.10290675610303879
document_142051.html,279,284,Paese,LOC,Q233,-0.2573988139629364
document_142061.html,32,41,Togliatti,PER,Q310158,-0.060211699455976486
document_142061.html,125,136,Costituente,ORG,Q1053185,-0.0952489897608757
document_142061.html,425,434,Togliatti,PER,Q310158,-0.0639207512140274
document_142061.html,646,655,Togliatti,PER,Q310158,-0.061737868934869766
document_142061.html,692,694,DC,ORG,Q815348,-0.08670901507139206
document_142061.html,1102,1123,Assemblea costituente,ORG,Q1053185,-0.07321930676698685
document_142087.html,133,137,Roma,LOC,Q220,-0.10603010654449463
document_142087.html,385,391,Canadà,LOC,Q16,-0.09374739974737167
document_142087.html,401,407,Italia,LOC,Q38,-0.12219515442848206
document_142120.html,84,95,Mezzogiorno,LOC,Q207989,-0.09867116063833237
document_142145.html,219,239,Democrazia Cristiana,ORG,Q815348,-0.07306073606014252
document_142145.html,540,547,Fanfani,PER,Q273228,-0.061774350702762604
document_142145.html,556,560,Moro,PER,Q171834,-0.11077799648046494
document_142145.html,569,574,Rumor,PER,Q316288,-0.08030175417661667
document_142145.html,600,609,Andreotti,PER,Q50005,-0.06572119891643524
document_142145.html,619,626,Taviani,PER,Q1379277,-0.06349561363458633
document_142145.html,763,770,De Mita,PER,Q316226,-0.07049182057380676
document_142145.html,780,787,Marcora,PER,Q3767639,-0.44366276264190674
document_142145.html,814,821,Cossiga,PER,Q1230,-0.08833269774913788
document_142162.html,33,42,Aldo Moro,PER,Q171834,-0.0859840139746666
document_142162.html,55,60,Lucca,LOC,Q13373,-0.10327768325805664
document_142162.html,134,154,Democrazia Cristiana,ORG,Q815348,-0.07302296906709671
document_142162.html,746,766,Democrazia Cristiana,ORG,Q815348,-0.07242745161056519
document_142186.html,56,67,Stati Uniti,LOC,Q30,-0.08641752600669861
document_142221.html,381,388,Kappler,PER,Q61861,-0.18439042568206787
document_142222.html,24,28,D.C.,ORG,Q815348,-0.12160497158765793
document_110090.html,27,49,Presidente Roos[e]velt,PER,Q8007,-0.09430887550115585
document_110090.html,919,927,Betlemme,LOC,Q5776,-0.07537422329187393
document_110106.html,30,45,Luigi Lavitrano,PER,Q1493618,-0.08460117876529694
document_110106.html,65,72,Palermo,LOC,Q2656,-0.1626741588115692
document_110106.html,335,341,Italia,LOC,Q38,-0.108763188123703
document_110106.html,388,392,Fuci,ORG,Q3091708,-0.15464170277118683
document_110143.html,27,33,Italia,LOC,Q38,-0.10607154667377472
document_110155.html,65,71,Italia,LOC,Q38,-0.13409371674060822
document_110155.html,624,630,Italia,LOC,Q38,-0.11768342554569244
document_110167.html,64,72,Germania,LOC,Q183,-0.15833653509616852
document_121034.html,13,17,Moro,PER,Q171834,-0.3436338007450104
document_121034.html,71,76,Basso,PER,Q3229281,-0.2889276444911957
document_121104.html,188,194,Italia,LOC,Q38,-0.14147061109542847
document_121239.html,431,437,Italia,LOC,Q38,-0.1068812757730484
document_122004.html,335,343,Ministro,PER,Q83307,-0.2438463270664215
document_122004.html,469,475,Senato,ORG,Q633872,-0.12382825464010239
document_122004.html,493,499,Camera,ORG,Q841424,-0.10013566166162491
document_122004.html,828,836,Ministro,PER,Q83307,-0.1859123855829239
document_122004.html,1422,1430,Ministro,PER,Q83307,-0.14771556854248047
document_122004.html,1606,1614,Ministro,PER,Q83307,-0.13433738052845
document_131120.html,29,31,DC,ORG,Q815348,-0.09114200621843338
document_131120.html,36,40,Moro,PER,Q171834,-0.08326801657676697
document_131120.html,191,193,DC,ORG,Q815348,-0.09517581015825272
document_131120.html,400,404,Moro,PER,Q171834,-0.06804494559764862
document_131120.html,467,469,DC,ORG,Q815348,-0.10030065476894379
document_131120.html,636,638,DC,ORG,Q815348,-0.08738108724355698
document_131120.html,816,821,Paese,LOC,Q38,-0.17930352687835693
document_131120.html,874,876,DC,ORG,Q815348,-0.09257514029741287
document_132047.html,164,169,Malta,LOC,Q233,-0.11384288966655731
document_132117.html,32,41,Aldo Moro,PER,Q171834,-0.0859052762389183
document_132117.html,57,64,Firenze,LOC,Q2044,-0.09503671526908875
document_132117.html,180,187,Firenze,LOC,Q2044,-0.10060542076826096
document_132172.html,159,168,Aldo Moro,PER,Q171834,-0.08846390247344971
document_132172.html,495,499,Moro,PER,Q171834,-0.09296393394470215
document_132256.html,3,14,Alberobello,LOC,Q51812,-0.08086889982223511
document_132256.html,162,171,Aldo Moro,PER,Q171834,-0.08807692676782608
document_132256.html,236,250,Maria Badaloni,PER,Q28030773,-0.08334878832101822
document_132256.html,517,521,Moro,PER,Q171834,-0.09287139028310776
document_132296.html,322,338,Union Valdotaine,ORG,Q370936,-0.14045950770378113
document_132296.html,940,959,Consiglio regionale,ORG,Q2993782,-0.18693852424621582
document_141009.html,101,104,PCI,ORG,Q461886,-0.14381617307662964
document_141046.html,45,53,Comunità,ORG,Q52847,-0.42385134100914
document_141203.html,56,62,Italia,LOC,Q38,-0.11792154610157013
document_141203.html,165,169,Moro,PER,Q171834,-0.1692713052034378
document_141203.html,223,235,Villa Madama,LOC,Q1267485,-0.09381997585296631
document_141239.html,105,109,Moro,PER,Q171834,-0.08580231666564941
document_141239.html,158,184,Comunità economica europea,ORG,Q52847,-0.06502918154001236
document_141239.html,269,276,Turchia,LOC,Q43,-0.0853724405169487
document_141249.html,6,15,Aldo Moro,PER,Q171834,-0.08418449014425278
document_141249.html,28,49,San Giovanni in Fiore,LOC,Q53969,-0.08775238692760468
document_141249.html,70,79,Catanzaro,LOC,Q3883,-0.08639786392450333
document_141249.html,82,89,Cosenza,LOC,Q13619,-0.0857754573225975
document_141249.html,450,457,Partiti,ORG,Q7278,-0.10192105919122696
document_141249.html,1168,1188,Democrazia Cristiana,ORG,Q815348,-0.07877545058727264
document_141249.html,1247,1251,Moro,PER,Q171834,-0.07186272740364075
document_141249.html,1350,1370,Democrazia Cristiana,ORG,Q815348,-0.0792706161737442
document_141249.html,1556,1563,Governo,ORG,Q7188,-0.13571909070014954
document_142041.html,121,138,Santiago del Cile,LOC,Q2887,-0.09163259714841843
document_142053.html,13,17,Moro,PER,Q171834,-0.06681915372610092
document_142053.html,47,55,Varsavia,LOC,Q270,-0.08016269654035568
document_142053.html,202,208,Europa,LOC,Q46,-0.09813756495714188
document_142053.html,382,385,Usa,LOC,Q30,-0.09134311974048615
document_142053.html,388,392,Urss,LOC,Q15180,-0.09145861119031906
document_142073.html,140,146,Senato,ORG,Q633872,-0.16592225432395935
document_142073.html,153,159,Camera,ORG,Q841424,-0.10057058185338974
document_142073.html,943,953,De Martino,PER,Q1379919,-0.31189092993736267
document_142083.html,4,20,Governo italiano,ORG,Q3773971,-0.09084177017211914
document_142083.html,85,91,Italia,LOC,Q38,-0.11730413138866425
document_142083.html,122,135,Nazioni Unite,ORG,Q1065,-0.08080503344535828
document_142083.html,197,211,Organizzazione,ORG,Q1065,-0.07333756238222122
document_142116.html,4,10,Italia,LOC,Q38,-0.13928958773612976
document_142116.html,125,129,Roma,LOC,Q220,-0.09965399652719498
document_142160.html,33,42,Aldo Moro,PER,Q171834,-0.08540883660316467
document_142160.html,55,62,Trieste,LOC,Q546,-0.08718495070934296
document_142160.html,82,97,Vittorio Veneto,LOC,Q47578,-0.07828712463378906
document_142160.html,151,171,Democrazia Cristiana,ORG,Q815348,-0.07707909494638443
document_142160.html,354,374,Democrazia Cristiana,ORG,Q815348,-0.07661766558885574
document_142160.html,913,933,Democrazia Cristiana,ORG,Q815348,-0.07425673305988312
document_110032.html,24,40,Tommaso d’Aquino,PER,Q9438,-0.08187802135944366
document_110032.html,62,78,Azione Cattolica,ORG,Q3318304,-0.08062028139829636
document_110032.html,188,199,San Tommaso,PER,Q9438,-0.08767854422330856
document_110034.html,49,56,Firenze,LOC,Q2044,-0.09257446229457855
document_110088.html,905,925,democrazia cristiana,ORG,Q815348,-0.08369468152523041
document_110088.html,1583,1590,Pio XII,PER,Q2604,-0.0831124559044838
document_110114.html,114,120,Italia,LOC,Q38,-0.15568393468856812
document_121012.html,13,17,Moro,PER,Q171834,-0.13584810495376587
document_121021.html,13,17,Moro,PER,Q171834,-0.1595139503479004
document_121021.html,334,341,La Pira,PER,Q543393,-0.1311313807964325
document_121021.html,363,368,Basso,PER,Q3229281,-0.3388853073120117
document_121029.html,13,17,Moro,PER,Q171834,-0.3989821970462799
document_121029.html,144,152,Dossetti,PER,Q370039,-0.2561241090297699
document_121149.html,141,147,Italia,LOC,Q38,-0.12494935095310211
document_121149.html,462,468,Italia,LOC,Q38,-0.12115077674388885
document_121196.html,3,5,DC,ORG,Q815348,-0.0887206643819809
document_131084.html,19,23,D.C.,ORG,Q815348,-0.08880279213190079
document_131084.html,235,239,D.C.,ORG,Q815348,-0.0901104286313057
document_131084.html,513,519,Italia,LOC,Q38,-0.10915115475654602
document_131092.html,6,10,Moro,PER,Q171834,-0.07173311710357666
document_131092.html,198,204,Napoli,LOC,Q2634,-0.09847099334001541
document_131092.html,315,319,Moro,PER,Q171834,-0.06966089457273483
document_131092.html,723,729,Napoli,LOC,Q2634,-0.09553273022174835
document_131092.html,1043,1047,D.C.,ORG,Q815348,-0.08423291891813278
document_131092.html,1204,1208,D.C.,ORG,Q815348,-0.08569427579641342
document_131092.html,1573,1577,D.C.,ORG,Q815348,-0.12386327236890793
document_132086.html,14,18,Roma,LOC,Q220,-0.09581180661916733
document_132086.html,83,89,Italia,LOC,Q38,-0.11320798844099045
document_132086.html,137,141,Nato,ORG,Q7184,-0.07132008671760559
document_132086.html,151,167,Governo italiano,ORG,Q3773971,-0.08991897106170654
document_132115.html,131,140,Aldo Moro,PER,Q171834,-0.08568915724754333
document_132115.html,237,241,AIMC,ORG,Q3626589,-0.283537894487381
document_132173.html,64,79,Cesare Battisti,PER,Q78782,-0.10762437433004379
document_132173.html,99,105,Trento,LOC,Q3376,-0.09504352509975433
document_132173.html,357,365,Battisti,PER,Q78782,-0.336372435092926
document_132173.html,407,415,Battisti,PER,Q78782,-0.4409906566143036
document_132194.html,36,43,Gorizia,LOC,Q6596,-0.08750561624765396
document_132194.html,1054,1061,Oslavia,LOC,Q979837,-0.09330710768699646
document_132194.html,1111,1119,Sabotino,LOC,Q3861947,-0.09597077965736389
document_132194.html,1198,1205,Gorizia,LOC,Q6596,-0.08481922000646591
document_132194.html,1524,1530,Isonzo,LOC,Q202760,-0.08433442562818527
document_132194.html,1567,1574,Oslavia,LOC,Q979837,-0.09199009090662003
document_132194.html,1791,1799,Sabotino,LOC,Q3861947,-0.09242472052574158
document_132194.html,1802,1809,Gorizia,LOC,Q6596,-0.08698669075965881
document_132194.html,1921,1927,Italia,LOC,Q38,-0.13218174874782562
document_132264.html,45,47,Dc,ORG,Q815348,-0.06696850061416626
document_132264.html,368,374,Italia,LOC,Q38,-0.10858182609081268
document_132264.html,1070,1090,Democrazia Cristiana,ORG,Q815348,-0.07440058141946793
document_141172.html,49,65,Governo italiano,ORG,Q3773971,-0.10582548379898071
document_141172.html,250,258,Djakarta,LOC,Q3630,-0.11859940737485886
document_141180.html,69,85,Governo italiano,ORG,Q3773971,-0.08783013373613358
document_141180.html,150,154,Roma,LOC,Q220,-0.10390906780958176
document_141206.html,3,11,Comunità,ORG,Q52847,-0.10059422254562378
document_141206.html,103,129,Comunità Economica Europea,ORG,Q52847,-0.07261651754379272
document_141206.html,138,145,Turchia,LOC,Q43,-0.08581353724002838
document_141245.html,25,29,Moro,PER,Q171834,-0.17848360538482666
document_141245.html,87,112,Repubblica araba egiziana,LOC,Q79,-0.08160914480686188
