doc_id,surface,start_pos,end_pos,type,identifier
document_131055.html,Della Porta,742,753,PER,Q3771907
document_131055.html,D.C.,1127,1131,ORG,Q815348
document_131055.html,D.C.,1357,1361,ORG,Q815348
document_131071.html,Partito socialista,529,547,ORG,Q590750
document_131079.html,Scaglia,243,250,PER,Q3766748
document_131101.html,Democrazia,93,103,ORG,Q815348
document_131130.html,Presidente,83,93,PER,Q273228
document_131161.html,Partito Socialista Italiano,141,168,ORG,Q590750
document_132014.html,Partito,84,91,ORG,Q815348
document_132035.html,sindaco,77,84,PER,Q3749537
document_132035.html,Angelini,427,435,PER,Q3749537
document_132035.html,Sparapani,492,501,PER,Q110819813
document_132035.html,Delle Fave,666,676,PER,Q4003375
document_132076.html,Presidente della Repubblica,151,178,PER,Q1240
document_132080.html,Coltivatori Diretti,112,131,ORG,Q3682549
document_132080.html,Coltivatori Diretti,231,250,ORG,Q3682549
document_132080.html,Bonomi,277,283,PER,Q3893797
document_132083.html,Almirante,1104,1113,PER,Q1236400
document_132087.html,Stati Uniti,111,122,LOC,Q30
document_132089.html,Stati Uniti,132,143,LOC,Q30
document_132089.html,Stati Uniti,1296,1307,LOC,Q30
document_132091.html,Presidente,131,141,PER,Q9640
document_132091.html,Stati Uniti,191,202,LOC,Q30
document_132092.html,Stati Uniti,176,187,LOC,Q30
document_132092.html,Stati Uniti,481,492,LOC,Q30
document_132095.html,Poeta,313,318,PER,Q5679
document_132099.html,partito,385,392,ORG,Q815348
document_132124.html,Stambolic,174,183,PER,Q115471
document_132127.html,Presidente,173,183,PER,Q3558039
document_132139.html,partito socialista,601,619,ORG,Q590750
document_132141.html,Presidente della Repubblica,81,108,PER,Q1238
document_132144.html,Rumor,821,826,PER,Q316288
document_132144.html,De Martino,828,838,PER,Q1379919
document_132144.html,La Malfa,849,857,PER,Q1248333
document_132147.html,Sindaco,127,134,PER,Q98446077
document_132149.html,Presidente,69,79,PER,Q155928
document_132170.html,Cancelliere Federale,54,74,PER,Q2496
document_132174.html,Presidente,278,288,PER,Q596724
document_132208.html,Origlia,365,372,PER,Q58011054
document_132214.html,Confederazione dei Coltivatori Diretti,202,240,ORG,Q3682549
document_132217.html,Presidente del Senato,597,618,PER,Q562209
document_132217.html,Gava,1038,1042,PER,Q1499564
document_132217.html,Lami Starnuti,1048,1061,PER,Q3719089
document_132224.html,vicepresidente,130,144,PER,Q209989
document_132251.html,Presidente,160,170,PER,Q3558039
document_141002.html,Stefano Brun,194,206,PER,Q55226044
document_141002.html,Presidente,370,380,PER,Q105839097
document_141002.html,Stagni,410,416,PER,Q105839097
document_141002.html,Stefano Brun,496,508,PER,Q55226044
document_141031.html,Taviani,38,45,PER,Q1379277
document_141053.html,Continente,183,193,LOC,Q828
document_141053.html,Istituto Italo-Latinoamericano,243,273,ORG,Q605682
document_141058.html,Presidente,62,72,PER,Q273228
document_141058.html,Giraudo,145,152,PER,Q3767386
document_141082.html,Joseph Sisco,190,202,PER,Q521462
document_141082.html,Stati Uniti,252,263,LOC,Q30
document_141084.html,Bulgaria,83,91,LOC,Q219
document_141097.html,Bruxelles,104,113,LOC,Q239
document_141108.html,Gran Bretagna,276,289,LOC,Q145
document_141111.html,Ella,114,118,PER,Q6395370
document_141120.html,Sovrano,215,222,PER,Q128245
document_141136.html,Imperatore,107,117,PER,Q41178
document_141142.html,Ella,130,134,PER,Q128976
document_141163.html,Ministro degli Esteri,365,386,PER,Q456527
document_141164.html,Ella,114,118,PER,Q452310
document_141201.html,Rome,50,54,LOC,Q220
document_141209.html,Segretario Politico,98,117,PER,Q434786
document_141210.html,Gran Bretagna,167,180,LOC,Q145
document_141210.html,Geoffrey Rippon,204,219,PER,Q5534874
document_141210.html,Gran Bretagna,365,378,LOC,Q145
document_141214.html,Lei,327,330,PER,Q2408989
document_141214.html,Ella,381,385,PER,Q2408989
document_141217.html,Comunità,109,117,ORG,Q52847
document_141218.html,Nunzio Apostolico,97,114,PER,Q592957
document_141227.html,Vostra Eccellenza,251,268,PER,Q307237
document_141250.html,Sindaco,88,95,PER,Q3838522
document_141254.html,Fiera Campionaria,359,376,ORG,Q2524205
document_141261.html,Capo dello Stato,388,404,PER,Q1235
document_141267.html,Governatore Generale,61,81,PER,Q356756
document_141267.html,Primo Ministro,94,108,PER,Q167307
document_141270.html,Repubblica Federale Tedesca,98,125,LOC,Q713750
document_141275.html,Presidente del Consiglio,241,265,PER,Q50005
document_141279.html,Segretario Generale,273,292,PER,Q1260
document_141279.html,organizzazione,301,315,ORG,Q1065
document_141286.html,Partito Socialista,365,383,ORG,Q590750
document_141321.html,Verde,131,136,PER,Q3659944
document_141321.html,Verde,1016,1021,PER,Q3659944
document_141321.html,Amendola,1249,1257,PER,Q939831
document_141321.html,Firpo,1329,1334,PER,Q169708
document_142002.html,Presidente del Consiglio,1172,1196,PER,Q50005
document_142002.html,Segretario del Partito,1258,1280,PER,Q434786
document_142005.html,Bruxelles,1010,1019,LOC,Q239
document_142011.html,Presidente,151,161,PER,Q3938911
document_142011.html,re Gustavo,236,246,PER,Q52878
document_142028.html,ministro degli esteri,194,215,PER,Q57555
document_142031.html,Fondo monetario internazionale,705,735,ORG,Q7804
document_142031.html,Ocse,741,745,ORG,Q41550
document_142031.html,Onu,814,817,ORG,Q1065
document_142035.html,Ella,161,165,PER,Q12960
document_142035.html,lei,324,327,PER,Q12960
document_142035.html,Francia,533,540,LOC,Q142
document_142035.html,Italia,543,549,LOC,Q38
document_142047.html,OUA,804,807,ORG,Q356928
document_142064.html,Presidente della Repubblica,83,110,PER,Q1235
document_142066.html,Comunità Europea,192,208,ORG,Q458
document_142066.html,Ella,308,312,PER,Q66107
document_142080.html,Primo Ministro di Australia,133,160,PER,Q23333
document_142080.html,Capo del Governo,380,396,PER,Q23333
document_142091.html,re Feisal,79,88,PER,Q217167
document_142091.html,vostra eccellenza,827,844,PER,Q208301
document_142097.html,Segretario politico,99,118,PER,Q273228
document_142097.html,Segretario politico,425,444,PER,Q273228
document_142131.html,dell’Ovest,100,110,LOC,Q27496
document_142131.html,Europa dell’Est,114,129,LOC,Q27468
document_142131.html,Europa Occidentale,233,251,LOC,Q27496
document_142131.html,Europa Orientale,350,366,LOC,Q27468
document_142131.html,Occidente,632,641,LOC,Q160381
document_142145.html,Piccioni,416,424,PER,Q343323
document_142145.html,Cingolani,449,458,PER,Q3848450
document_142145.html,Tupini,482,488,PER,Q4003498
document_142145.html,Colombo,613,620,PER,Q312058
document_142145.html,Marcora,810,817,PER,Q3767639
document_142145.html,Morlino,827,834,PER,Q674952
document_142145.html,Cossiga,844,851,PER,Q1230
document_142146.html,Presidente,55,65,PER,Q180195
document_142147.html,Presidente,49,59,PER,Q1233
document_142154.html,Presidente,47,57,PER,Q1233
document_142186.html,Stati Uniti,66,77,LOC,Q30
document_142191.html,Roma,723,727,LOC,Q220
document_142203.html,presidente del consiglio,154,178,PER,Q50005
document_142203.html,governatore della Banca d’Italia,223,255,PER,Q1056557
document_142219.html,De Gasperi,93,103,PER,Q153832
document_142250.html,Amendola,123,131,PER,Q939831
