doc_id,surface,start_pos,end_pos,identifier,type,alias,score
document_121218.html,Fiera del Levante,204,221,Q3744601,ORG,Fiera del Levante,141.46319580078125
document_121225.html,FUCI,273,277,Q3091708,ORG,Federazione universitaria cattolica italiana,154.09719848632812
document_121235.html,Chiesa,50,56,Q34651,ORG,Chiesa (comunità),118.53861999511719
document_121239.html,Società per l’organizzazione internazionale,141,184,Q3963401,ORG,Società italiana per l'organizzazione internazionale,159.573974609375
document_121239.html,Italia,533,539,Q38,LOC,Italia,102.99667358398438
document_122019.html,Pajetta,59,66,Q3762932,PER,Gian Carlo Pajetta,140.10939025878906
document_122036.html,Fanfani,194,201,Q273228,PER,Amintore Fanfani,127.13910675048828
document_122036.html,Fanfani,630,637,Q273228,PER,Amintore Fanfani,133.46566772460938
document_122041.html,De Gasperi,503,513,Q153832,PER,Alcide De Gasperi,154.20452880859375
document_122048.html,Togliatti,192,201,Q310158,PER,Palmiro Togliatti,118.9647216796875
document_122048.html,Togliatti,232,241,Q310158,PER,Palmiro Togliatti,119.2418212890625
document_122061.html,democrazia cristiana,181,201,Q815348,ORG,Democrazia Cristiana,130.15765380859375
document_122077.html,DC,139,141,Q815348,ORG,Democrazia Cristiana,119.90850830078125
document_122077.html,DC,175,177,Q815348,ORG,Democrazia Cristiana,114.21448516845703
document_131008.html,Sicilia,101,108,Q1460,LOC,Sicilia,111.87974548339844
document_131010.html,Comunità Economica Europea,349,375,Q52847,ORG,Comunità economica europea,121.59774780273438
document_131016.html,Democrazia Cristiana,26,46,Q815348,ORG,Democrazia Cristiana,126.6361083984375
document_131016.html,De Gasperi,129,139,Q153832,PER,Alcide De Gasperi,142.3926239013672
document_131016.html,Democrazia Cristiana,437,457,Q815348,ORG,Democrazia Cristiana,135.3290252685547
document_131016.html,Italia,1129,1135,Q38,LOC,Italia,102.36146545410156
document_131021.html,Democrazia Cristiana,798,818,Q815348,ORG,Democrazia Cristiana,121.5799560546875
document_131021.html,D.C.,832,836,Q815348,ORG,Democrazia Cristiana,147.83432006835938
document_131021.html,D.C.,911,915,Q815348,ORG,Democrazia Cristiana,149.74742126464844
document_131024.html,D.C.,231,235,Q815348,ORG,Democrazia Cristiana,148.14230346679688
document_131024.html,D.C.,400,404,Q815348,ORG,Democrazia Cristiana,146.56752014160156
document_131025.html,Gonella,258,265,Q1553555,PER,Guido Gonella,129.50572204589844
document_131025.html,Democrazia Cristiana,398,418,Q815348,ORG,Democrazia Cristiana,138.0321807861328
document_131025.html,Democrazia Cristiana,963,983,Q815348,ORG,Democrazia Cristiana,128.0848388671875
document_131030.html,Democrazia Cristiana,343,363,Q815348,ORG,Democrazia Cristiana,129.02420043945312
document_131030.html,D.C.,699,703,Q815348,ORG,Democrazia Cristiana,142.3133087158203
document_131045.html,Fanfani,199,206,Q273228,PER,Amintore Fanfani,136.53472900390625
document_131045.html,DC,345,347,Q815348,ORG,Democrazia Cristiana,114.88713836669922
document_131047.html,Fanfani,107,114,Q273228,PER,Amintore Fanfani,129.36692810058594
document_131047.html,Democrazia Cristiana,491,511,Q815348,ORG,Democrazia Cristiana,129.15292358398438
document_131052.html,PCI,1631,1634,Q461886,ORG,Partito Comunista Italiano,119.09146881103516
document_131055.html,Signorello,416,426,Q3876364,PER,Nicola Signorello,137.72535705566406
document_131055.html,Italia,709,715,Q38,LOC,Italia,105.06261444091797
document_131055.html,Italia,1440,1446,Q38,LOC,Italia,105.023681640625
document_131059.html,Partito comunista,157,174,Q461886,ORG,Partito Comunista Italiano,128.72879028320312
document_131059.html,Democrazia Cristiana,281,301,Q815348,ORG,Democrazia Cristiana,127.24063110351562
document_131071.html,Milano,669,675,Q490,LOC,Milano,108.2357406616211
document_131090.html,Firenze,189,196,Q2044,LOC,Firenze,108.22221374511719
document_131090.html,DC,295,297,Q815348,ORG,Democrazia Cristiana,116.7891845703125
document_131090.html,DC,832,834,Q815348,ORG,Democrazia Cristiana,114.11582946777344
document_131098.html,Napoli,237,243,Q2634,LOC,Napoli,109.55029296875
document_131098.html,DC,321,323,Q815348,ORG,Democrazia Cristiana,118.08488464355469
document_131098.html,D.C.,536,540,Q815348,ORG,Democrazia Cristiana,161.08016967773438
document_131098.html,DC,662,664,Q815348,ORG,Democrazia Cristiana,118.8763427734375
document_131098.html,Napoli,951,957,Q2634,LOC,Napoli,112.31314086914062
document_131099.html,DC,117,119,Q815348,ORG,Democrazia Cristiana,128.76890563964844
document_131101.html,Napoli,119,125,Q2634,LOC,Napoli,112.16138458251953
document_131118.html,Cittadella,31,41,Q6671,LOC,Cittadella (Italia),122.92041015625
document_131118.html,D.C.,81,85,Q815348,ORG,Democrazia Cristiana,164.2685089111328
document_131118.html,Veneto,165,171,Q1243,LOC,Veneto,114.24653625488281
document_131118.html,D.C.,219,223,Q815348,ORG,Democrazia Cristiana,155.3298797607422
document_131118.html,D.C.,359,363,Q815348,ORG,Democrazia Cristiana,158.20724487304688
document_131120.html,DC,217,219,Q815348,ORG,Democrazia Cristiana,111.49870300292969
document_131120.html,DC,493,495,Q815348,ORG,Democrazia Cristiana,113.78848266601562
document_131120.html,DC,662,664,Q815348,ORG,Democrazia Cristiana,112.55181884765625
document_131120.html,DC,900,902,Q815348,ORG,Democrazia Cristiana,114.2803955078125
document_131122.html,Italia,54,60,Q38,LOC,Italia,103.37199401855469
document_131122.html,Democrazia Cristiana,374,394,Q815348,ORG,Democrazia Cristiana,134.24661254882812
document_131130.html,democrazia cristiana,339,359,Q815348,ORG,Democrazia Cristiana,128.76231384277344
document_131130.html,Togliatti,373,382,Q310158,PER,Palmiro Togliatti,123.63082885742188
document_131130.html,partito comunista,596,613,Q461886,ORG,Partito Comunista Italiano,123.8348159790039
document_131135.html,Democrazia Cristiana,144,164,Q815348,ORG,Democrazia Cristiana,133.22805786132812
document_131135.html,Democrazia Cristiana,297,317,Q815348,ORG,Democrazia Cristiana,133.94830322265625
document_131143.html,Democrazia Cristiana,196,216,Q815348,ORG,Democrazia Cristiana,127.70085144042969
document_131143.html,partito comunista,544,561,Q461886,ORG,Partito Comunista Italiano,125.75663757324219
document_131143.html,partito comunista,786,803,Q461886,ORG,Partito Comunista Italiano,122.41741943359375
document_131144.html,Democrazia Cristiana,148,168,Q815348,ORG,Democrazia Cristiana,126.44692993164062
document_131144.html,Italia,209,215,Q38,LOC,Italia,105.17816162109375
document_131148.html,Democrazia Cristiana,152,172,Q815348,ORG,Democrazia Cristiana,131.24501037597656
document_131148.html,Democrazia Cristiana,363,383,Q815348,ORG,Democrazia Cristiana,131.33944702148438
document_131148.html,Democrazia Cristiana,523,543,Q815348,ORG,Democrazia Cristiana,130.66969299316406
document_131148.html,Democrazia Cristiana,630,650,Q815348,ORG,Democrazia Cristiana,127.65728759765625
document_131160.html,Leone,142,147,Q1235,PER,Giovanni Leone,136.61549377441406
document_131163.html,D.C.,323,327,Q815348,ORG,Democrazia Cristiana,149.47393798828125
document_131163.html,Democrazia Cristiana,422,442,Q815348,ORG,Democrazia Cristiana,131.51962280273438
document_131163.html,partito comunista,546,563,Q461886,ORG,Partito Comunista Italiano,133.16012573242188
document_131163.html,D.C.,588,592,Q815348,ORG,Democrazia Cristiana,148.42926025390625
document_132010.html,Mario Missiroli,279,294,Q3848827,PER,Mario Missiroli (giornalista),207.36598205566406
document_132010.html,Salizzoni,606,615,Q3617210,PER,Angelo Salizzoni,158.1786651611328
document_132011.html,Italia,67,73,Q38,LOC,Italia,103.02006530761719
document_132011.html,Italia,726,732,Q38,LOC,Italia,104.36654663085938
document_132011.html,Italia,1130,1136,Q38,LOC,Italia,105.02212524414062
document_132014.html,Dc,1031,1033,Q815348,ORG,Democrazia Cristiana,112.80616760253906
document_132014.html,Dc,1391,1393,Q815348,ORG,Democrazia Cristiana,113.6160659790039
document_132022.html,Bari,83,87,Q3519,LOC,Bari,117.17991638183594
document_132022.html,Dc,199,201,Q815348,ORG,Democrazia Cristiana,118.61902618408203
document_132022.html,Dc,394,396,Q815348,ORG,Democrazia Cristiana,116.56523132324219
document_132022.html,Bari,409,413,Q3519,LOC,Bari,115.52783203125
document_132022.html,Dc,825,827,Q815348,ORG,Democrazia Cristiana,113.3421401977539
document_132022.html,Dc,965,967,Q815348,ORG,Democrazia Cristiana,114.64096069335938
document_132026.html,Nazioni Unite,313,326,Q1065,ORG,Organizzazione delle Nazioni Unite,118.74996185302734
document_132026.html,alleanza,708,716,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,117.76458740234375
document_132026.html,alleanza,963,971,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,116.82412719726562
document_132031.html,Italia,231,237,Q38,LOC,Italia,102.1005630493164
document_132031.html,Africa,270,276,Q15,LOC,Africa,109.01875305175781
document_132031.html,Addis Abeba,347,358,Q3624,LOC,Addis Abeba,138.88311767578125
document_132031.html,Italia,496,502,Q38,LOC,Italia,102.20174407958984
document_132035.html,Ancona,88,94,Q3415,LOC,Ancona,108.532470703125
document_132035.html,Ancona,176,182,Q3415,LOC,Ancona,109.51747131347656
document_132035.html,Ancona,886,892,Q3415,LOC,Ancona,109.9893569946289
document_132052.html,Italia,1262,1268,Q38,LOC,Italia,103.18397521972656
document_132069.html,Milano,143,149,Q490,LOC,Milano,106.26478576660156
document_132069.html,Milano,240,246,Q490,LOC,Milano,104.9959716796875
document_132073.html,Bari,176,180,Q3519,LOC,Bari,108.74699401855469
document_132079.html,Dc,109,111,Q815348,ORG,Democrazia Cristiana,125.65420532226562
document_132079.html,Dc,957,959,Q815348,ORG,Democrazia Cristiana,115.3124771118164
document_132081.html,Sud Vietnam,1579,1590,Q180573,LOC,Vietnam del Sud,130.53256225585938
document_132083.html,Partito comunista,1822,1839,Q461886,ORG,Partito Comunista Italiano,121.74636840820312
document_132087.html,Johnson,89,96,Q9640,PER,Lyndon B. Johnson,129.96868896484375
document_132087.html,Fanfani,171,178,Q273228,PER,Amintore Fanfani,136.62368774414062
document_132087.html,Johnson,609,616,Q9640,PER,Lyndon B. Johnson,127.62447357177734
document_132089.html,Johnson,187,194,Q9640,PER,Lyndon B. Johnson,129.0318145751953
document_132089.html,Fanfani,285,292,Q273228,PER,Amintore Fanfani,128.32537841796875
document_132091.html,signora Johnson,239,254,Q233648,PER,Lady Bird Johnson,134.79786682128906
document_132091.html,Italia,356,362,Q38,LOC,Italia,106.11792755126953
document_132091.html,Boston,580,586,Q100,LOC,Boston,107.02685546875
document_132092.html,Fanfani,162,169,Q273228,PER,Amintore Fanfani,126.5443115234375
document_132092.html,Johnson,257,264,Q9640,PER,Lyndon B. Johnson,129.16348266601562
document_132092.html,Italia,468,474,Q38,LOC,Italia,103.48519897460938
document_132099.html,Democrazia Cristiana,141,161,Q815348,ORG,Democrazia Cristiana,143.75503540039062
document_132099.html,partito,202,209,Q815348,ORG,Democrazia Cristiana,126.19157409667969
document_132099.html,Emilio Rubbi,259,271,Q3724516,PER,Emilio Rubbi,182.0958251953125
document_132099.html,Dc,302,304,Q815348,ORG,Democrazia Cristiana,123.479248046875
document_132099.html,Dc,564,566,Q815348,ORG,Democrazia Cristiana,119.10771179199219
document_132099.html,Bologna,917,924,Q1891,LOC,Bologna,109.23611450195312
document_132099.html,Dc,1017,1019,Q815348,ORG,Democrazia Cristiana,114.05337524414062
document_132117.html,Firenze,176,183,Q2044,LOC,Firenze,108.02848052978516
document_132117.html,Firenze,299,306,Q2044,LOC,Firenze,104.9895248413086
document_132122.html,Fanfani,117,124,Q273228,PER,Amintore Fanfani,127.26404571533203
document_132124.html,Jugoslavia,99,109,Q36704,LOC,Jugoslavia,109.53353881835938
document_132127.html,Elisabetta Conci,230,246,Q3723216,PER,Elisabetta Conci,205.62600708007812
document_132136.html,Fanfani,339,346,Q273228,PER,Amintore Fanfani,133.64212036132812
document_132136.html,Fanfani,981,988,Q273228,PER,Amintore Fanfani,131.18673706054688
document_132139.html,socialdemocratico,632,649,Q665335,ORG,Partito Socialista Democratico Italiano,122.08760833740234
document_132139.html,Democrazia Cristiana,1536,1556,Q815348,ORG,Democrazia Cristiana,118.41075897216797
document_132144.html,Tanassi,840,847,Q3849140,PER,Mario Tanassi,149.13290405273438
document_132147.html,Brescia,138,145,Q6221,LOC,Brescia,104.00884246826172
document_132147.html,Brescia,272,279,Q6221,LOC,Brescia,100.64952087402344
document_132147.html,Italia,332,338,Q38,LOC,Italia,101.04095458984375
document_132149.html,Comitato Olimpico Internazionale,84,116,Q40970,ORG,Comitato Olimpico Internazionale,198.09146118164062
document_132151.html,Italia,175,181,Q38,LOC,Italia,101.98167419433594
document_132151.html,Italia,238,244,Q38,LOC,Italia,102.65608215332031
document_132166.html,Brindisi,146,154,Q13496,LOC,Brindisi,109.19615936279297
document_132166.html,Napoli,227,233,Q2634,LOC,Napoli,110.20565795898438
document_132170.html,Fanfani,133,140,Q273228,PER,Amintore Fanfani,133.4379119873047
document_132171.html,Berlino,306,313,Q64,LOC,Berlino,104.19612884521484
document_132174.html,Coni,293,297,Q1114833,ORG,Comitato olimpico nazionale italiano,140.67518615722656
document_132180.html,Belgirate,133,142,Q23247,LOC,Belgirate,131.5054473876953
document_132180.html,Italia,1552,1558,Q38,LOC,Italia,103.75454711914062
document_132181.html,Alto Adige,608,618,Q15124,LOC,Provincia autonoma di Bolzano,123.20014953613281
document_132207.html,Milano,182,188,Q490,LOC,Milano,106.38992309570312
document_132208.html,Milano,353,359,Q490,LOC,Milano,105.33162689208984
document_132208.html,Milano,494,500,Q490,LOC,Milano,107.29937744140625
document_132208.html,Milano,527,533,Q490,LOC,Milano,107.48746490478516
document_132210.html,Italia,316,322,Q38,LOC,Italia,102.04806518554688
document_132214.html,Paolo Bonomi,323,335,Q3893797,PER,Paolo Bonomi,218.12002563476562
document_132224.html,Roma,286,290,Q220,LOC,Roma,107.92639923095703
document_132237.html,Sicilia,102,109,Q1460,LOC,Sicilia,105.80828857421875
document_132240.html,Catania,123,130,Q1903,LOC,Catania,112.54347229003906
document_132240.html,Sicilia,172,179,Q1460,LOC,Sicilia,110.10929870605469
document_132240.html,Sicilia,759,766,Q1460,LOC,Sicilia,104.71617889404297
document_132251.html,Gaetano Martino,203,218,Q139055,PER,Gaetano Martino,160.39303588867188
document_132257.html,Cuneo,62,67,Q5968,LOC,Cuneo,115.36521911621094
document_132257.html,Giovanni Giraudo,231,247,Q3767386,PER,Giovanni Giraudo,170.8366241455078
document_132257.html,Cuneo,406,411,Q5968,LOC,Cuneo,112.42340850830078
document_132259.html,Italia,708,714,Q38,LOC,Italia,101.99124908447266
document_132259.html,Firenze,736,743,Q2044,LOC,Firenze,103.92440795898438
document_132263.html,Democrazia Cristiana,142,162,Q815348,LOC,Democrazia Cristiana,144.29954528808594
document_132263.html,Rumor,409,414,Q316288,PER,Mariano Rumor,136.779052734375
document_132264.html,Dc,141,143,Q815348,ORG,Democrazia Cristiana,115.06676483154297
document_132264.html,Italia,464,470,Q38,LOC,Italia,104.269287109375
document_132264.html,Democrazia Cristiana,1166,1186,Q815348,ORG,Democrazia Cristiana,127.70700073242188
document_132292.html,CONI,916,920,Q1114833,ORG,Comitato olimpico nazionale italiano,142.47860717773438
document_132294.html,Italia,901,907,Q38,LOC,Italia,103.81976318359375
document_132299.html,Foggia,148,154,Q13464,LOC,Foggia,105.69534301757812
document_132299.html,Italia,307,313,Q38,LOC,Italia,100.87796783447266
document_132303.html,Democrazia Cristiana,288,308,Q815348,ORG,Democrazia Cristiana,125.59269714355469
document_132305.html,Palermo,83,90,Q2656,LOC,Palermo,111.43247985839844
document_132305.html,Sicilia,241,248,Q1460,LOC,Sicilia,102.35565948486328
document_141002.html,Unione italiana delle Camere di Commercio,309,350,Q21236933,ORG,"Unione italiana delle Camere di commercio, industria, artigianato e agricoltura",194.92410278320312
document_141031.html,Gaspari,101,108,Q3932481,PER,Remo Gaspari,134.22119140625
document_141053.html,America Latina,378,392,Q12585,LOC,America Latina,118.40280151367188
document_141064.html,alleanza,215,223,Q7184,ORG,Organizzazione del Trattato dell'Atlantico del Nord,129.78326416015625
document_141064.html,Europa,419,425,Q46,LOC,Europa,105.54947662353516
document_141065.html,Consiglio d’Europa,185,203,Q8908,ORG,Consiglio d'Europa,134.59310913085938
document_141065.html,Grecia,598,604,Q41,LOC,Grecia,115.81166076660156
document_141065.html,Consiglio d’Europa,609,627,Q8908,ORG,Consiglio d'Europa,129.60694885253906
document_141065.html,Grecia,763,769,Q41,LOC,Grecia,112.63572692871094
document_141069.html,Comunità europea,110,126,Q52847,ORG,Comunità economica europea,116.749267578125
document_141082.html,Medio Oriente,176,189,Q7204,LOC,Medio Oriente,116.51324462890625
document_141082.html,Roma,266,270,Q220,LOC,Roma,107.61795043945312
document_141082.html,Graham Martin,271,284,Q724360,PER,Graham Martin,161.74319458007812
document_141084.html,Italia,165,171,Q38,LOC,Italia,104.04745483398438
document_141084.html,Bulgaria,177,185,Q219,LOC,Bulgaria,107.79264831542969
document_141087.html,Turchia,78,85,Q43,LOC,Turchia,104.54053497314453
document_141087.html,Italia,171,177,Q38,LOC,Italia,104.58081817626953
document_141091.html,Cambogia,306,314,Q424,LOC,Cambogia,111.21757507324219
document_141096.html,Roma,111,115,Q220,LOC,Roma,107.09207916259766
document_141108.html,Europa,128,134,Q46,LOC,Europa,102.9255142211914
document_141108.html,Italia,143,149,Q38,LOC,Italia,103.13201904296875
document_141108.html,Comunità europea,330,346,Q52847,ORG,Comunità economica europea,114.07453918457031
document_141108.html,Italia,468,474,Q38,LOC,Italia,104.64222717285156
document_141108.html,Europa,557,563,Q46,LOC,Europa,105.04815673828125
document_141108.html,Europa,1124,1130,Q46,LOC,Europa,105.5877685546875
document_141114.html,Libia,233,238,Q1016,LOC,Libia,107.43692016601562
document_141118.html,Tunisie,120,127,Q948,LOC,Tunisia,109.64236450195312
document_141119.html,Mediterraneo,116,128,Q4918,LOC,Mar Mediterraneo,115.24104309082031
document_141119.html,Medio Oriente,279,292,Q7204,LOC,Medio Oriente,110.62379455566406
document_141120.html,Teheran,74,81,Q3616,LOC,Teheran,113.13236236572266
document_141136.html,Etiopia,120,127,Q115,LOC,Etiopia,106.25541687011719
document_141136.html,Hailé Selassié I,129,145,Q41178,PER,Hailé Selassié,202.6259765625
document_141136.html,Italia,153,159,Q38,LOC,Italia,103.11083984375
document_141140.html,Indonesia,290,299,Q252,LOC,Indonesia,105.32888793945312
document_141140.html,Italia,304,310,Q38,LOC,Italia,102.65754699707031
document_141149.html,Istituto Italo Latino-americano,259,290,Q605682,ORG,Istituto italo-latino americano,196.21728515625
document_141149.html,Organizzazione degli Stati Americani,300,336,Q123759,ORG,Organizzazione degli Stati americani,148.1297149658203
document_141149.html,Roma,400,404,Q220,LOC,Roma,108.11588287353516
document_141149.html,America Latina,445,459,Q12585,LOC,America Latina,119.84025573730469
document_141149.html,Medellin,538,546,Q48278,LOC,Medellín,126.54884338378906
document_141149.html,Colombia,548,556,Q739,LOC,Colombia,107.4287109375
document_141154.html,Israele,197,204,Q801,LOC,Israele,107.66860961914062
document_141155.html,Israele,108,115,Q801,LOC,Israele,110.58781433105469
document_141155.html,Gerusalemme,268,279,Q1218,LOC,Gerusalemme,104.04839324951172
document_141155.html,Gerusalemme,560,571,Q1218,LOC,Gerusalemme,104.39529418945312
document_141163.html,Roma,114,118,Q220,LOC,Roma,106.90418243408203
document_141163.html,Italia,421,427,Q38,LOC,Italia,103.82063293457031
document_141163.html,Ottawa,535,541,Q1930,LOC,Ottawa,119.12461853027344
document_141163.html,Roma,599,603,Q220,LOC,Roma,108.15411376953125
document_141169.html,Kinshasa,159,167,Q3838,LOC,Kinshasa,125.561279296875
document_141169.html,Italia,251,257,Q38,LOC,Italia,101.61872863769531
document_141169.html,Repubblica Democratica del Congo,263,295,Q974,LOC,Repubblica Democratica del Congo,162.78663635253906
document_141171.html,Libia,89,94,Q1016,LOC,Libia,108.71748352050781
document_141173.html,Roma,117,121,Q220,LOC,Roma,108.14066314697266
document_141173.html,Medio Oriente,162,175,Q7204,LOC,Medio Oriente,113.79901123046875
document_141181.html,Africa,130,136,Q15,LOC,Africa,108.86979675292969
document_141181.html,Continente africano,324,343,Q15,LOC,Africa,118.80577850341797
document_141189.html,Bari,80,84,Q3519,LOC,Bari,113.68525695800781
document_141189.html,Italia,181,187,Q38,LOC,Italia,102.11769104003906
document_141189.html,Democrazia Cristiana,614,634,Q815348,ORG,Democrazia Cristiana,121.33653259277344
document_141192.html,Irlanda,224,231,Q27,LOC,Irlanda,107.3754653930664
document_141193.html,Bouteflika,153,163,Q57308,PER,Abdelaziz Bouteflika,188.06541442871094
document_141193.html,Algérie,223,230,Q262,LOC,Algeria,123.96559143066406
document_141195.html,Algérie,100,107,Q262,LOC,Algeria,114.92222595214844
document_141209.html,Democrazia Cristiana,197,217,Q815348,ORG,Democrazia Cristiana,130.08734130859375
document_141209.html,Democrazia Cristiana,595,615,Q815348,ORG,Democrazia Cristiana,129.32803344726562
document_141210.html,Comunità Economiche Europee,384,411,Q52847,ORG,Comunità economica europea,138.29331970214844
document_141211.html,Nixon,248,253,Q9588,PER,Richard Nixon,110.20590209960938
document_141211.html,Pechino,306,313,Q956,LOC,Pechino,108.76348876953125
document_141211.html,Berlino,355,362,Q64,LOC,Berlino,109.2373046875
