doc_id,start_pos,end_pos,surface,type,identifier,wiki_title,answer,score
https://digitalzibaldone.net/node/p1104_1,650,659,la Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.20589097974902235
https://digitalzibaldone.net/node/p1105_1,234,248,il Forcellini.,WORK,NIL,il Forcellini.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1105_3,260,264,Aen.,WORK,NIL,Aen.,"```json {""wikipedia_page"":""Aeneide"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1105_3,313,327,lido Siciliano,LOC,NIL,lido Siciliano,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1105_3,1017,1020,En.,WORK,Q5292,Enciclopedia,"```json {""wikipedia_page"":""Enciclopedia"", ""wikidata_id"":""Q5292""} ```",0.08110413831571972
https://digitalzibaldone.net/node/p1139_1,678,686,Palamede,PER,NIL,Palamede,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,688,693,Plin.,PER,NIL,Plin.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,758,765,Servius,PER,NIL,Servius,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,766,773,ad Aen.,WORK,NIL,ad Aen.,"```json { ""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,793,800,Fabric.,PER,NIL,Fabric.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,801,806,B. G.,WORK,NIL,B. G.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,839,847,Hofmanno,PER,NIL,Hofmanno,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1217_1,57,68,Vocabolario,WORK,NIL,Vocabolario,"```json { ""wikipedia_page"": ""Vocabolario"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1230_1,162,168,Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.3985452383531534
https://digitalzibaldone.net/node/p1230_1,458,464,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.23091293886898126
https://digitalzibaldone.net/node/p1230_1,528,547,M. Pace da Certaldo,PER,NIL,M. Pace da Certaldo,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1230_1,793,810,Vincenzo Lancetti,PER,NIL,Vincenzo Lancetti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,870,876,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.302044236490166
https://digitalzibaldone.net/node/p1230_1,983,989,Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.13573088724107735
https://digitalzibaldone.net/node/p1230_1,1094,1100,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.31027407351991837
https://digitalzibaldone.net/node/p1230_1,1147,1158,Il Du Cange,WORK,NIL,Il Du Cange,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1290_1,731,737,Morery,PER,NIL,Morery,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1290_1,739,768,Grand dictionnaire historique,WORK,NIL,Grand dictionnaire historique,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1290_1,807,815,Prideaux,PER,NIL,Prideaux,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1290_1,821,827,Vossio,PER,NIL,Vossio,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1313_1,239,247,Proposta,WORK,NIL,Proposta,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1329_1,356,364,Lancetti,PER,NIL,Lancetti,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1329_1,368,373,Monti,PER,NIL,Monti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1329_1,380,388,Proposta,WORK,NIL,Proposta,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1366_1,323,329,Grecia,LOC,Q41,Grecia,"```json {""wikipedia_page"":""Grecia"", ""wikidata_id"":""Q41""} ```",0.6181827705745138
https://digitalzibaldone.net/node/p1366_1,590,598,Proposta,WORK,NIL,Proposta,"```json {""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL""} ```",0
https://digitalzibaldone.net/node/p1378_1,790,797,Segneri,PER,NIL,Segneri,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1445_1,129,135,Thomas,PER,NIL,Thomas,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1445_1,136,156,Essai sur les Eloges,WORK,NIL,Essai sur les Eloges,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1445_1,210,217,Meursio,PER,NIL,Meursio,"```json { ""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL"" } ```",0
https://digitalzibaldone.net/node/p1447_3,408,421,"Vit. Plotini,",WORK,NIL,"Vit. Plotini,","```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1450_1,1012,1022,il Rinaldo,WORK,Q3792913,Il Rinaldo,"```json {""wikipedia_page"":""Il Rinaldo"", ""wikidata_id"":""Q3792913""} ```",0.9266223203602191
https://digitalzibaldone.net/node/p1454_1,561,565,vita,WORK,NIL,vita,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1501_1,373,379,spagne,LOC,NIL,spagne,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1601_1,653,664,Montesquieu,PER,NIL,Montesquieu,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1601_1,665,673,Grandeur,WORK,NIL,Grandeur,"```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1659_1,514,521,Wieland,PER,NIL,Wieland,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1659_1,1064,1073,Perticari,PER,NIL,Perticari,"```json {""wikipedia_page"":"""",""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1659_1,1822,1830,Salviati,PER,NIL,Salviati,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1671_1,1099,1106,Lusiade,WORK,NIL,Lusiade,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1678_1,383,388,monti,PER,NIL,monti,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1678_1,390,398,Proposta,WORK,NIL,Proposta,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1678_1,637,643,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.19742122188200179
https://digitalzibaldone.net/node/p1678_1,691,697,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.1617756833566006
https://digitalzibaldone.net/node/p1678_1,751,757,Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.4285940448842265
https://digitalzibaldone.net/node/p1699_2,1323,1334,Veterinaria,WORK,NIL,Veterinaria,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1699_2,1391,1396,Cioni,PER,NIL,Cioni,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1699_2,1408,1418,G. Capponi,PER,NIL,G. Capponi,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1794_1,230,251,Coti re de' Paflagoni,PER,NIL,Coti re de' Paflagoni,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1794_1,335,354,῾Eλληνικῶν ἱστοριῶν,WORK,NIL,῾Eλληνικῶν ἱστοριῶν,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1822_1,605,614,Sallustio,WORK,Q7170,Gaio Sallustio Crispo,"```json { ""wikipedia_page"": ""Gaio Sallustio Crispo"", ""wikidata_id"": ""Q7170"" } ```",0.9433944148701204
https://digitalzibaldone.net/node/p1822_1,618,634,Dureau Delamalle,PER,Q677943,Adolphe Dureau de la Malle,"```json {""wikipedia_page"":""Adolphe Dureau de la Malle"", ""wikidata_id"":""Q677943""} ```",0.9717862046771004
https://digitalzibaldone.net/node/p1858_1,315,328,Card. di Cusa,PER,NIL,Card. di Cusa,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1867_1,1937,1955,Remigio Fiorentino,PER,NIL,Remigio Fiorentino,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1950_1,220,225,Staël,PER,NIL,Staël,"```json {""wikipedia_page"":"""",""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1980_1,402,427,sull'orig. della medicina,WORK,NIL,sull'orig. della medicina,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2735_1,880,893,impero latino,LOC,NIL,impero latino,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2771_1,241,245,Caro,PER,NIL,Caro,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2778_1,1690,1696,Ammon.,PER,NIL,Ammon.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2778_1,1742,1747,Plat.,PER,NIL,Plat.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2778_1,1753,1760,Demost.,PER,NIL,Demost.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2779_2,487,491,Pad.,LOC,NIL,Pad.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p2825_2,577,582,Scinà,PER,Q3713240,Domenico Scinà,"```json {""wikipedia_page"":""Domenico Scinà"", ""wikidata_id"":""Q3713240""} ```",0.9950137477212284
https://digitalzibaldone.net/node/p2836_1,107,113,Georg.,WORK,Q1398,Publio Virgilio Marone,"```json {""wikipedia_page"":""Publio Virgilio Marone"", ""wikidata_id"":""Q1398""} ```",0.012246015188466552
https://digitalzibaldone.net/node/p2840_1,1013,1019,Cincio,PER,NIL,Cincio,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p2882_1,300,308,Forcell.,WORK,NIL,Forcell.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2882_1,628,633,Festo,PER,Q1451726,Elio Festo Aftonio,"```json { ""wikipedia_page"": ""Elio Festo Aftonio"", ""wikidata_id"": ""Q1451726"" } ```",0.9672064520387522
https://digitalzibaldone.net/node/p2882_1,880,888,Forcell.,WORK,NIL,Forcell.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2882_1,1376,1387,il Glossar.,WORK,NIL,il Glossar.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2882_1,1388,1393,Cang.,PER,NIL,Cang.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2882_1,1664,1672,Glossar.,WORK,NIL,Glossar.,"Il contesto del testo indica che <ENT>Glossar.</ENT> si riferisce a un'opera di riferimento, probabilmente un glossario o un dizionario che fornisce spiegazioni e definizioni di termini. Non c'è alcuna menzione di un glossario specifico tra i candidati. ```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2923_3,152,162,Corticelli,PER,Q3609944,Alessandro Corticelli,"```json { ""wikipedia_page"": ""Alessandro Corticelli"", ""wikidata_id"": ""Q3609944"" } ```",0.8514290622001356
https://digitalzibaldone.net/node/p2923_3,414,420,Attica,LOC,Q311733,Tito Pomponio Attico,"```json { ""wikipedia_page"": ""Tito Pomponio Attico"", ""wikidata_id"": ""Q311733"" } ```",0.703692442825134
https://digitalzibaldone.net/node/p2932_1,826,833,Diomede,PER,Q208256,Diomede,"```json { ""wikipedia_page"": ""Diomede"", ""wikidata_id"": ""Q208256"" } ```",0.02915746597368202
https://digitalzibaldone.net/node/p2932_1,1245,1251,Gloss.,WORK,Q1132324,Glossa,"```json {""wikipedia_page"":""Glossa"", ""wikidata_id"":""Q1132324""} ```",0.3709552036743359
https://digitalzibaldone.net/node/p2932_1,1754,1765,il Glossar.,WORK,NIL,il Glossar.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2932_1,1870,1875,R. R.,WORK,NIL,R. R.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2935_2,71,83,il Glossario,WORK,NIL,il Glossario,"```json {""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL""} ```",0
https://digitalzibaldone.net/node/p2965_1,984,988,Vita,WORK,NIL,Vita,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2983_2,508,514,Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.20183668164615562
https://digitalzibaldone.net/node/p2983_2,885,898,il Forcellini,WORK,NIL,il Forcellini,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p2983_2,901,913,il Glossario,WORK,NIL,il Glossario,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2987_1,237,252,Bastian Borrego,PER,NIL,Bastian Borrego,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p2996_1,833,838,Forc.,PER,NIL,Forc.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3001_1,126,134,Forcell.,WORK,NIL,Forcell.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3001_1,172,178,Gloss.,WORK,NIL,Gloss.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3006_1,69,79,Forcellini,WORK,Q550353,Egidio Forcellini,"```json {""wikipedia_page"":""Egidio Forcellini"", ""wikidata_id"":""Q550353""} ```",0.8505893935556521
https://digitalzibaldone.net/node/p3006_1,98,104,Gloss.,WORK,NIL,Gloss.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3037_3,504,514,S. Giacomo,PER,NIL,S. Giacomo,"```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3053_1,263,271,Forcell.,WORK,NIL,Forcell.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3053_1,356,367,il Glossar.,WORK,NIL,il Glossar.,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3055_1,905,915,Desbillons,PER,NIL,Desbillons,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3055_1,919,926,Phaedr.,WORK,NIL,Phaedr.,"```json {""wikipedia_page"":"""",""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3055_1,927,934,Manheim,LOC,NIL,Manheim,"```json { ""wikipedia_page"":"""", ""wikidata_id"":""NIL"" } ```",0
https://digitalzibaldone.net/node/p3057_1,330,339,Chrysost.,PER,NIL,Chrysost.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3057_1,344,354,Montfaucon,PER,NIL,Montfaucon,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3060_2,79,87,Forcell.,WORK,NIL,Forcell.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3071_1,249,257,Richelet,PER,NIL,Richelet,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3071_1,262,266,Diz.,WORK,NIL,Diz.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3071_1,529,535,Gellio,PER,NIL,Gellio,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3071_1,582,593,il Glossar.,WORK,NIL,il Glossar.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3072_3,391,406,Bern. Davanzati,PER,NIL,Bern. Davanzati,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3073_3,214,220,Gloss.,WORK,NIL,Gloss.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3077_1,782,790,Forcell.,WORK,NIL,Forcell.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3103_1,924,934,Panegirico,WORK,NIL,Panegirico,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3103_1,949,955,Battie,PER,NIL,Battie,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,956,983,Isocr. Oratt. 7. et epistt.,WORK,NIL,Isocr. Oratt. 7. et epistt.,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,984,994,Cantabrig.,LOC,NIL,Cantabrig.,"```json { ""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,1600,1605,Dario,PER,NIL,Dario,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3103_1,1857,1866,Aristoph.,PER,NIL,Aristoph.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3103_1,2106,2112,Tzetz.,PER,NIL,Tzetz.,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,2113,2118,Chil.,WORK,NIL,Chil.,"```json { ""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,2175,2179,Var.,WORK,NIL,Var.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,2299,2306,Fabric.,PER,NIL,Fabric.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3103_1,2307,2312,B. G.,WORK,NIL,B. G.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3103_1,2335,2341,Meurs.,PER,NIL,Meurs.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3103_1,2353,2360,Bentley,PER,NIL,Bentley,"```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3141_1,261,268,Argante,PER,NIL,Argante,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3141_1,270,278,Clorinda,PER,Q17992775,Clorinda,"```json {""wikipedia_page"":""Clorinda"", ""wikidata_id"":""Q17992775""} ```",0.2024050521738278
https://digitalzibaldone.net/node/p3141_1,300,307,Argante,PER,NIL,Argante,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3141_1,900,907,Argante,PER,NIL,Argante,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3169_1,35,41,Weller,PER,NIL,Weller,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3169_1,49,54,Lips.,LOC,NIL,Lips.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3202_1,801,807,Caluso,PER,NIL,Caluso,"```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3202_1,814,821,Lettera,WORK,Q995950,Epistole,"```json { ""wikipedia_page"": ""Epistole"", ""wikidata_id"": ""Q995950"" } ```",0.4651582834596306
https://digitalzibaldone.net/node/p3202_1,834,838,Vita,WORK,NIL,Vita,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3202_1,1523,1531,Ermogene,PER,NIL,Ermogene,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3235_2,49,54,Astio,PER,NIL,Astio,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3235_2,70,75,Lips.,LOC,NIL,Lips.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3235_2,300,304,Ast.,PER,NIL,Ast.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p3235_2,794,800,Astius,PER,NIL,Astius,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p3235_2,1453,1458,Timeo,PER,Q371884,Timeo (dialogo),"```json {""wikipedia_page"":""Timeo (dialogo)"", ""wikidata_id"":""Q371884""} ```",0.94039438096274
https://digitalzibaldone.net/node/p3235_2,1492,1499,Fabric.,PER,NIL,Fabric.,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
