doc_id,start_pos,end_pos,surface,type,identifier,wiki_title,answer,score
https://digitalzibaldone.net/node/p1040_1,1622,1629,Francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.998622075976336
https://digitalzibaldone.net/node/p1042_2,333,339,Gallie,LOC,Q38060,Gallia,"```json { ""wikipedia_page"": ""Gallia"", ""wikidata_id"": ""Q38060"" } ```",0.9297058030228378
https://digitalzibaldone.net/node/p1042_2,442,448,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9993193237870104
https://digitalzibaldone.net/node/p1042_2,632,638,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9922173774981086
https://digitalzibaldone.net/node/p1042_2,965,971,Gallie,LOC,Q38060,Gallia,"```json { ""wikipedia_page"": ""Gallia"", ""wikidata_id"": ""Q38060"" } ```",0.9716434947517041
https://digitalzibaldone.net/node/p1042_2,1171,1178,Francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.9977262420493596
https://digitalzibaldone.net/node/p1045_2,3,10,Francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.9974989217085335
https://digitalzibaldone.net/node/p1045_2,595,606,inghilterra,LOC,Q21,Inghilterra,"```json {""wikipedia_page"":""Inghilterra"", ""wikidata_id"":""Q21""} ```",0.9495966587584767
https://digitalzibaldone.net/node/p1045_2,741,747,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9950240091873227
https://digitalzibaldone.net/node/p1045_2,888,894,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9995060964306267
https://digitalzibaldone.net/node/p1045_2,997,1008,Shakespeare,PER,Q692,William Shakespeare,"```json {""wikipedia_page"":""William Shakespeare"", ""wikidata_id"":""Q692""} ```",0.9935595987868292
https://digitalzibaldone.net/node/p1045_2,1074,1081,Francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.9713996232709794
https://digitalzibaldone.net/node/p1048_2,902,913,Castelvetro,PER,Q936665,Lodovico Castelvetro,"```json {""wikipedia_page"":""Lodovico Castelvetro"", ""wikidata_id"":""Q936665""} ```",0.9964854010369417
https://digitalzibaldone.net/node/p1049_1,300,306,Orazio,PER,Q6197,Quinto Orazio Flacco,"```json { ""wikipedia_page"": ""Quinto Orazio Flacco"", ""wikidata_id"": ""Q6197"" } ```",0.9911896778732808
https://digitalzibaldone.net/node/p1052_3,59,63,Cic.,PER,Q1541,Marco Tullio Cicerone,"```json { ""wikipedia_page"": ""Marco Tullio Cicerone"", ""wikidata_id"": ""Q1541"" } ```",0.9355019392634483
https://digitalzibaldone.net/node/p1052_3,74,86,de Senectute,WORK,Q1051232,Cato Maior de senectute,"```json {""wikipedia_page"":""Cato Maior de senectute"", ""wikidata_id"":""Q1051232""} ```",0.3458486143003057
https://digitalzibaldone.net/node/p1054_2,146,152,Sulzer,PER,Q116036,Johann Georg Sulzer,"```json {""wikipedia_page"":""Johann Georg Sulzer"", ""wikidata_id"":""Q116036""} ```",0.9837812838461294
https://digitalzibaldone.net/node/p1054_2,347,387,Saggio sugli Errori popol. degli antichi,WORK,NIL,Saggio sugli Errori popol. degli antichi,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1055_2,170,179,Compendio,WORK,NIL,Compendio,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1055_2,183,188,Locke,PER,Q9353,John Locke,"```json { ""wikipedia_page"": ""John Locke"", ""wikidata_id"": ""Q9353"" } ```",0.9708810147087601
https://digitalzibaldone.net/node/p1055_2,190,197,Venezia,LOC,Q641,Venezia,"```json {""wikipedia_page"":""Venezia"", ""wikidata_id"":""Q641""} ```",0.9919916789150091
https://digitalzibaldone.net/node/p1056_3,425,433,Cicerone,PER,Q1541,Marco Tullio Cicerone,"```json {""wikipedia_page"":""Marco Tullio Cicerone"", ""wikidata_id"":""Q1541""} ```",0.9987757689230573
https://digitalzibaldone.net/node/p1056_3,441,447,Plauto,PER,Q47160,Tito Maccio Plauto,"```json {""wikipedia_page"": ""Tito Maccio Plauto"", ""wikidata_id"": ""Q47160""} ```",0.9857182396298885
https://digitalzibaldone.net/node/p1065_3,544,575,Scelta di Opuscoli interessanti,WORK,NIL,Scelta di Opuscoli interessanti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1065_3,577,583,Milano,LOC,Q490,Milano,"```json {""wikipedia_page"":""Milano"", ""wikidata_id"":""Q490""} ```",0.980433262938205
https://digitalzibaldone.net/node/p1104_1,502,513,Franciosini,PER,Q1767444,Lorenzo Franciosini,"```json {""wikipedia_page"": ""Lorenzo Franciosini"", ""wikidata_id"": ""Q1767444""} ```",0.942792328561776
https://digitalzibaldone.net/node/p1104_1,637,642,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"":""Dante Alighieri"", ""wikidata_id"":""Q1067""} ```",0.9952408582154201
https://digitalzibaldone.net/node/p1105_3,250,258,Virgilio,PER,Q1398,Publio Virgilio Marone,"```json {""wikipedia_page"":""Publio Virgilio Marone"", ""wikidata_id"":""Q1398""} ```",0.9976006743241967
https://digitalzibaldone.net/node/p1139_1,823,833,il Lessico,WORK,NIL,il Lessico,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,1249,1276,Annali di Scienze e lettere,WORK,NIL,Annali di Scienze e lettere,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,1278,1284,Milano,LOC,Q490,Milano,"```json { ""wikipedia_page"": ""Milano"", ""wikidata_id"": ""Q490"" } ```",0.9884922120212484
https://digitalzibaldone.net/node/p1148_1,28,38,Forcellini,PER,Q550353,Egidio Forcellini,"```json { ""wikipedia_page"": ""Egidio Forcellini"", ""wikidata_id"": ""Q550353"" } ```",0.987623809152779
https://digitalzibaldone.net/node/p1213_1,42,48,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.993280499140734
https://digitalzibaldone.net/node/p1213_1,352,358,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9995250995882585
https://digitalzibaldone.net/node/p1213_1,1018,1024,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.995686734630392
https://digitalzibaldone.net/node/p1213_1,1515,1521,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9997022097980018
https://digitalzibaldone.net/node/p1213_1,1696,1702,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9995761637748551
https://digitalzibaldone.net/node/p1213_1,1716,1722,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9993193237870104
https://digitalzibaldone.net/node/p1213_1,1779,1785,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9995550889731948
https://digitalzibaldone.net/node/p1213_1,2090,2096,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9994900446325101
https://digitalzibaldone.net/node/p1213_1,2370,2376,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9995662445478395
https://digitalzibaldone.net/node/p1230_1,23,33,Forcellini,PER,Q550353,Egidio Forcellini,"```json {""wikipedia_page"": ""Egidio Forcellini"", ""wikidata_id"": ""Q550353""} ```",0.9252110189080216
https://digitalzibaldone.net/node/p1230_1,186,191,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"":""Dante Alighieri"", ""wikidata_id"":""Q1067""} ```",0.9864961803319091
https://digitalzibaldone.net/node/p1230_1,203,211,Soderini,PER,Q1102344,Giovan Vettorio Soderini,"```json {""wikipedia_page"": ""Giovan Vettorio Soderini"", ""wikidata_id"": ""Q1102344""} ```",0.8772017832302919
https://digitalzibaldone.net/node/p1230_1,435,451,Storie Pistolesi,WORK,NIL,Storie Pistolesi,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,484,516,Storia della Guerra di Semifonte,WORK,NIL,Storia della Guerra di Semifonte,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,549,556,Firenze,LOC,Q2044,Firenze,"```json { ""wikipedia_page"": ""Firenze"", ""wikidata_id"": ""Q2044"" } ```",0.999696724331524
https://digitalzibaldone.net/node/p1230_1,771,789,Lettera a V. Monti,WORK,NIL,Lettera a V. Monti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,894,900,Milano,LOC,Q490,Milano,"```json {""wikipedia_page"":""Milano"", ""wikidata_id"":""Q490""} ```",0.9995142020943942
https://digitalzibaldone.net/node/p1233_1,92,98,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9996315606408832
https://digitalzibaldone.net/node/p1256_2,106,111,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9955604685389392
https://digitalzibaldone.net/node/p1256_2,164,173,Raffaello,PER,Q5597,Raffaello Sanzio,"```json { ""wikipedia_page"": ""Raffaello Sanzio"", ""wikidata_id"": ""Q5597"" } ```",0.9963931470154322
https://digitalzibaldone.net/node/p1256_2,1083,1088,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9967517212651561
https://digitalzibaldone.net/node/p1260_2,160,167,Alfieri,PER,Q296244,Vittorio Alfieri,"```json {""wikipedia_page"":""Vittorio Alfieri"", ""wikidata_id"":""Q296244""} ```",0.9313720123112447
https://digitalzibaldone.net/node/p1270_2,815,827,Sir W. Jones,PER,Q273969,William Jones (filologo),"```json {""wikipedia_page"":""William Jones (filologo)"", ""wikidata_id"":""Q273969""} ```",0.9442849696023028
https://digitalzibaldone.net/node/p1290_1,795,801,Calmet,PER,Q767668,Agostino Calmet,"```json {""wikipedia_page"":""Agostino Calmet"", ""wikidata_id"":""Q767668""} ```",0.7582459943758756
https://digitalzibaldone.net/node/p1290_1,1184,1190,Bibbia,WORK,Q1845,Bibbia,"```json {""wikipedia_page"":""Bibbia"", ""wikidata_id"":""Q1845""} ```",0.9827142200563652
https://digitalzibaldone.net/node/p1292_1,108,113,Monti,PER,Q723643,Vincenzo Monti,"```json {""wikipedia_page"":""Vincenzo Monti"", ""wikidata_id"":""Q723643""} ```",0.980138802121859
https://digitalzibaldone.net/node/p1302_1,910,917,Gravina,PER,Q727363,Gian Vincenzo Gravina,"```json { ""wikipedia_page"": ""Gian Vincenzo Gravina"", ""wikidata_id"": ""Q727363"" } ```",0.657404230783534
https://digitalzibaldone.net/node/p1313_1,135,151,Daniello Bartoli,PER,Q2283604,Daniello Bartoli,"```json { ""wikipedia_page"": ""Daniello Bartoli"", ""wikidata_id"": ""Q2283604"" } ```",0.9995992687608747
https://digitalzibaldone.net/node/p1313_1,232,237,Monti,PER,Q723643,Vincenzo Monti,"```json { ""wikipedia_page"": ""Vincenzo Monti"", ""wikidata_id"": ""Q723643"" } ```",0.9934268002829666
https://digitalzibaldone.net/node/p1313_1,605,612,Bartoli,PER,Q2283604,Daniello Bartoli,"```json { ""wikipedia_page"": ""Daniello Bartoli"", ""wikidata_id"": ""Q2283604"" } ```",0.3970683713166231
https://digitalzibaldone.net/node/p1313_1,1070,1075,Dante,PER,Q1067,Dante Alighieri,"```json { ""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067"" } ```",0.9916297889865187
https://digitalzibaldone.net/node/p1327_1,101,110,Marmontel,PER,Q379923,Jean-François Marmontel,"```json {""wikipedia_page"":""Jean-François Marmontel"", ""wikidata_id"":""Q379923""} ```",0.8382871984759752
https://digitalzibaldone.net/node/p1329_1,48,54,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.999417721391868
https://digitalzibaldone.net/node/p1329_1,306,312,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9993338396379406
https://digitalzibaldone.net/node/p1336_2,412,417,Monti,PER,Q723643,Vincenzo Monti,"```json { ""wikipedia_page"":""Vincenzo Monti"", ""wikidata_id"":""Q723643"" } ```",0.9948740581950042
https://digitalzibaldone.net/node/p1350_1,163,169,Sulzer,PER,Q116036,Johann Georg Sulzer,"```json { ""wikipedia_page"": ""Johann Georg Sulzer"", ""wikidata_id"": ""Q116036"" } ```",0.2231484274133968
https://digitalzibaldone.net/node/p1350_1,202,208,Milano,LOC,Q490,Milano,"```json { ""wikipedia_page"": ""Milano"", ""wikidata_id"": ""Q490"" } ```",0.97757601560771
https://digitalzibaldone.net/node/p1350_1,305,308,ib.,WORK,NIL,ib.,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1366_1,14,19,Dante,PER,Q1067,Dante Alighieri,"```json { ""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067"" } ```",0.9960498427354774
https://digitalzibaldone.net/node/p1366_1,21,26,Petr.,PER,Q1401,Francesco Petrarca,"```json { ""wikipedia_page"": ""Francesco Petrarca"", ""wikidata_id"": ""Q1401"" } ```",0.5802378082646199
https://digitalzibaldone.net/node/p1366_1,27,32,Bocc.,PER,Q1402,Giovanni Boccaccio,"```json { ""wikipedia_page"": ""Giovanni Boccaccio"", ""wikidata_id"": ""Q1402"" } ```",0.7515341204622507
https://digitalzibaldone.net/node/p1366_1,293,298,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9981875454860009
https://digitalzibaldone.net/node/p1366_1,511,516,Omero,PER,Q6691,Omero,"```json { ""wikipedia_page"": ""Omero"", ""wikidata_id"": ""Q6691"" } ```",0.9992176066280181
https://digitalzibaldone.net/node/p1366_1,547,552,Monti,PER,Q723643,Vincenzo Monti,"```json {""wikipedia_page"":""Vincenzo Monti"", ""wikidata_id"":""Q723643""} ```",0.9892737989095631
https://digitalzibaldone.net/node/p1366_1,684,689,Omero,PER,Q6691,Omero,"```json { ""wikipedia_page"": ""Omero"", ""wikidata_id"": ""Q6691"" } ```",0.9994690542317801
https://digitalzibaldone.net/node/p1366_1,723,728,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067""} ```",0.9947989237650754
https://digitalzibaldone.net/node/p1366_1,737,742,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"":""Dante Alighieri"", ""wikidata_id"":""Q1067""} ```",0.9937083605487034
https://digitalzibaldone.net/node/p1366_1,781,786,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9304921603303182
https://digitalzibaldone.net/node/p1378_1,721,726,Gelli,PER,Q518160,Giovan Battista Gelli,"```json { ""wikipedia_page"": ""Giovan Battista Gelli"", ""wikidata_id"": ""Q518160"" } ```",0.9782000891609465
https://digitalzibaldone.net/node/p1378_1,728,733,Circe,WORK,NIL,Circe,"```json {""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL""} ```",0
https://digitalzibaldone.net/node/p1378_1,798,807,Incredulo,WORK,NIL,Incredulo,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1445_1,248,279,de Festis Graecorum o Romanorum,WORK,NIL,de Festis Graecorum o Romanorum,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1447_3,398,406,Porfirio,PER,Q203445,Porfirio,"```json { ""wikipedia_page"": ""Porfirio"", ""wikidata_id"": ""Q203445"" } ```",0.9973286032332281
https://digitalzibaldone.net/node/p1450_1,1027,1032,Tasso,PER,Q168962,Torquato Tasso,"```json {""wikipedia_page"":""Torquato Tasso"", ""wikidata_id"":""Q168962""} ```",0.9985030370217022
https://digitalzibaldone.net/node/p1450_1,1058,1068,Metastasio,PER,Q29473,Pietro Metastasio,"```json {""wikipedia_page"":""Pietro Metastasio"", ""wikidata_id"":""Q29473""} ```",0.9814487512493139
https://digitalzibaldone.net/node/p1450_1,1076,1083,Alfieri,PER,Q296244,Vittorio Alfieri,"```json {""wikipedia_page"":""Vittorio Alfieri"", ""wikidata_id"":""Q296244""} ```",0.9856154505608665
https://digitalzibaldone.net/node/p1454_1,529,536,Alfieri,PER,Q296244,Vittorio Alfieri,"```json {""wikipedia_page"":""Vittorio Alfieri"", ""wikidata_id"":""Q296244""} ```",0.9767054259071537
https://digitalzibaldone.net/node/p1468_1,92,100,Cartesio,PER,Q9191,Cartesio,"```json {""wikipedia_page"": ""Cartesio"", ""wikidata_id"": ""Q9191""} ```",0.9795993542645405
https://digitalzibaldone.net/node/p1468_1,822,828,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9930705305575405
https://digitalzibaldone.net/node/p1487_1,328,334,Sulzer,PER,Q116036,Johann Georg Sulzer,"```json {""wikipedia_page"":""Johann Georg Sulzer"", ""wikidata_id"":""Q116036""} ```",0.7716746804664752
https://digitalzibaldone.net/node/p1501_1,387,394,francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.9990732021778932
https://digitalzibaldone.net/node/p1501_1,399,405,italia,LOC,Q38,Italia,"```json { ""wikipedia_page"": ""Italia"", ""wikidata_id"": ""Q38"" } ```",0.9995612998798277
https://digitalzibaldone.net/node/p1515_1,208,214,italia,LOC,Q38,Italia,"```json { ""wikipedia_page"": ""Italia"", ""wikidata_id"": ""Q38"" } ```",0.9997715308712136
https://digitalzibaldone.net/node/p1515_1,220,226,spagna,LOC,Q29,Spagna,"```json { ""wikipedia_page"": ""Spagna"", ""wikidata_id"": ""Q29"" } ```",0.9999317229709533
https://digitalzibaldone.net/node/p1515_1,232,243,inghilterra,LOC,Q21,Inghilterra,"```json { ""wikipedia_page"": ""Inghilterra"", ""wikidata_id"": ""Q21"" } ```",0.998676133656955
https://digitalzibaldone.net/node/p1557_1,104,109,Omero,PER,Q6691,Omero,"```json { ""wikipedia_page"": ""Omero"", ""wikidata_id"": ""Q6691"" } ```",0.8630813436031948
https://digitalzibaldone.net/node/p1589_2,829,836,Bologna,LOC,Q1891,Bologna,"```json {""wikipedia_page"":""Bologna"", ""wikidata_id"":""Q1891""} ```",0.997298581223633
https://digitalzibaldone.net/node/p1601_1,602,607,Celso,PER,Q312420,Aulo Cornelio Celso,"```json {""wikipedia_page"":""Aulo Cornelio Celso"", ""wikidata_id"":""Q312420""} ```",0.938918607397432
https://digitalzibaldone.net/node/p1601_1,856,861,Celso,PER,Q312420,Aulo Cornelio Celso,"```json {""wikipedia_page"":""Aulo Cornelio Celso"", ""wikidata_id"":""Q312420""} ```",0.9838182068281028
https://digitalzibaldone.net/node/p1650_1,363,368,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9978375792473797
https://digitalzibaldone.net/node/p1659_1,1041,1046,Dante,PER,Q1067,Dante Alighieri,"```json { ""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067"" } ```",0.9884562534166532
https://digitalzibaldone.net/node/p1659_1,1048,1056,Petrarca,PER,Q1401,Francesco Petrarca,"```json { ""wikipedia_page"": ""Francesco Petrarca"", ""wikidata_id"": ""Q1401"" } ```",0.9990458180673557
https://digitalzibaldone.net/node/p1671_1,421,429,Germania,LOC,Q183,Germania,"```json {""wikipedia_page"":""Germania"", ""wikidata_id"":""Q183""} ```",0.9902723622132479
https://digitalzibaldone.net/node/p1671_1,1046,1052,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9877235187168729
https://digitalzibaldone.net/node/p1671_1,1084,1092,Sismondi,PER,Q124073,Jean Charles Léonard Simonde de Sismondi,"```json { ""wikipedia_page"": ""Jean Charles Léonard Simonde de Sismondi"", ""wikidata_id"": ""Q124073"" } ```",0.6855324221835625
https://digitalzibaldone.net/node/p1671_1,1137,1148,Gerusalemme,WORK,Q1053313,Gerusalemme liberata,"```json { ""wikipedia_page"": ""Gerusalemme liberata"", ""wikidata_id"": ""Q1053313"" } ```",0.9730121305348461
https://digitalzibaldone.net/node/p1671_1,1240,1245,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.999181253098223
https://digitalzibaldone.net/node/p1671_1,1251,1259,Virgilio,PER,Q1398,Publio Virgilio Marone,"```json {""wikipedia_page"":""Publio Virgilio Marone"", ""wikidata_id"":""Q1398""} ```",0.9940519981375675
https://digitalzibaldone.net/node/p1671_1,1321,1331,il Furioso,WORK,Q48922,Orlando furioso,"```json {""wikipedia_page"":""Orlando furioso"", ""wikidata_id"":""Q48922""} ```",0.5136289135773113
https://digitalzibaldone.net/node/p1671_1,1340,1351,il Goffredo,WORK,NIL,il Goffredo,"```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1671_1,1993,1999,iliade,WORK,Q8275,Iliade,"```json { ""wikipedia_page"": ""Iliade"", ""wikidata_id"": ""Q8275"" } ```",0.944353015586053
https://digitalzibaldone.net/node/p1671_1,2004,2011,odissea,WORK,Q35160,Odissea,"```json { ""wikipedia_page"": ""Odissea"", ""wikidata_id"": ""Q35160"" } ```",0.994638240037606
https://digitalzibaldone.net/node/p1671_1,2036,2042,Eneide,WORK,Q60220,Eneide,"```json { ""wikipedia_page"": ""Eneide"", ""wikidata_id"": ""Q60220"" } ```",0.9964436338557842
https://digitalzibaldone.net/node/p1671_1,2151,2157,iliade,WORK,Q8275,Iliade,"```json {""wikipedia_page"":""Iliade"", ""wikidata_id"":""Q8275""} ```",0.9990004186336126
https://digitalzibaldone.net/node/p1671_1,2175,2181,Eneide,WORK,Q60220,Eneide,"```json {""wikipedia_page"":""Eneide"", ""wikidata_id"":""Q60220""} ```",0.9994039857342149
https://digitalzibaldone.net/node/p1678_1,358,364,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9993338396379406
https://digitalzibaldone.net/node/p1699_2,1338,1345,Vegezio,PER,Q4298,Publio Vegezio Renato,"```json { ""wikipedia_page"": ""Publio Vegezio Renato"", ""wikidata_id"": ""Q4298"" } ```",0.9757033567819596
https://digitalzibaldone.net/node/p1699_2,1398,1405,Lettera,WORK,NIL,Lettera,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1699_2,1425,1434,Pelagonio,PER,Q788340,Pelagonio,"```json {""wikipedia_page"":""Pelagonio"", ""wikidata_id"":""Q788340""} ```",0.997260470525988
