doc_id,start_pos,end_pos,surface,type,identifier,wiki_title,answer,score
https://digitalzibaldone.net/node/p1045_2,3,10,Francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.9974989217085335
https://digitalzibaldone.net/node/p1045_2,595,606,inghilterra,LOC,Q21,Inghilterra,"```json {""wikipedia_page"":""Inghilterra"", ""wikidata_id"":""Q21""} ```",0.9495966587584767
https://digitalzibaldone.net/node/p1045_2,741,747,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9950240091873227
https://digitalzibaldone.net/node/p1045_2,804,810,Andrès,PER,NIL,Andrès,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1045_2,888,894,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9995060964306267
https://digitalzibaldone.net/node/p1045_2,997,1008,Shakespeare,PER,Q692,William Shakespeare,"```json {""wikipedia_page"":""William Shakespeare"", ""wikidata_id"":""Q692""} ```",0.9935595987868292
https://digitalzibaldone.net/node/p1045_2,1074,1081,Francia,LOC,Q142,Francia,"```json {""wikipedia_page"":""Francia"", ""wikidata_id"":""Q142""} ```",0.9713996232709794
https://digitalzibaldone.net/node/p1048_2,902,913,Castelvetro,PER,Q936665,Lodovico Castelvetro,"```json {""wikipedia_page"":""Lodovico Castelvetro"", ""wikidata_id"":""Q936665""} ```",0.9964854010369417
https://digitalzibaldone.net/node/p1049_1,300,306,Orazio,PER,Q6197,Quinto Orazio Flacco,"```json { ""wikipedia_page"": ""Quinto Orazio Flacco"", ""wikidata_id"": ""Q6197"" } ```",0.9911896778732808
https://digitalzibaldone.net/node/p1052_3,59,63,Cic.,PER,Q1541,Marco Tullio Cicerone,"```json { ""wikipedia_page"": ""Marco Tullio Cicerone"", ""wikidata_id"": ""Q1541"" } ```",0.9355019392634483
https://digitalzibaldone.net/node/p1052_3,74,86,de Senectute,WORK,Q1051232,Cato Maior de senectute,"```json {""wikipedia_page"":""Cato Maior de senectute"", ""wikidata_id"":""Q1051232""} ```",0.3458486143003057
https://digitalzibaldone.net/node/p1054_2,146,152,Sulzer,PER,Q116036,Johann Georg Sulzer,"```json {""wikipedia_page"":""Johann Georg Sulzer"", ""wikidata_id"":""Q116036""} ```",0.9837812838461294
https://digitalzibaldone.net/node/p1054_2,330,340,Forcellini,WORK,NIL,Forcellini,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1054_2,347,387,Saggio sugli Errori popol. degli antichi,WORK,NIL,Saggio sugli Errori popol. degli antichi,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1055_2,128,133,Soave,PER,NIL,Soave,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1055_2,170,179,Compendio,WORK,NIL,Compendio,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1055_2,183,188,Locke,PER,Q9353,John Locke,"```json { ""wikipedia_page"": ""John Locke"", ""wikidata_id"": ""Q9353"" } ```",0.9708810147087601
https://digitalzibaldone.net/node/p1055_2,190,197,Venezia,LOC,Q641,Venezia,"```json {""wikipedia_page"":""Venezia"", ""wikidata_id"":""Q641""} ```",0.9919916789150091
https://digitalzibaldone.net/node/p1056_3,425,433,Cicerone,PER,Q1541,Marco Tullio Cicerone,"```json {""wikipedia_page"":""Marco Tullio Cicerone"", ""wikidata_id"":""Q1541""} ```",0.9987757689230573
https://digitalzibaldone.net/node/p1056_3,441,447,Plauto,PER,Q47160,Tito Maccio Plauto,"```json {""wikipedia_page"": ""Tito Maccio Plauto"", ""wikidata_id"": ""Q47160""} ```",0.9857182396298885
https://digitalzibaldone.net/node/p1056_3,453,461,Terenzio,PER,NIL,Terenzio,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1065_3,544,575,Scelta di Opuscoli interessanti,WORK,NIL,Scelta di Opuscoli interessanti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1065_3,577,583,Milano,LOC,Q490,Milano,"```json {""wikipedia_page"":""Milano"", ""wikidata_id"":""Q490""} ```",0.980433262938205
https://digitalzibaldone.net/node/p1104_1,502,513,Franciosini,PER,Q1767444,Lorenzo Franciosini,"```json {""wikipedia_page"": ""Lorenzo Franciosini"", ""wikidata_id"": ""Q1767444""} ```",0.942792328561776
https://digitalzibaldone.net/node/p1104_1,637,642,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"":""Dante Alighieri"", ""wikidata_id"":""Q1067""} ```",0.9952408582154201
https://digitalzibaldone.net/node/p1104_1,650,659,la Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.20589097974902235
https://digitalzibaldone.net/node/p1105_1,234,248,il Forcellini.,WORK,NIL,il Forcellini.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1105_3,250,258,Virgilio,PER,Q1398,Publio Virgilio Marone,"```json {""wikipedia_page"":""Publio Virgilio Marone"", ""wikidata_id"":""Q1398""} ```",0.9976006743241967
https://digitalzibaldone.net/node/p1105_3,260,264,Aen.,WORK,NIL,Aen.,"```json {""wikipedia_page"":""Aeneide"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1105_3,313,327,lido Siciliano,LOC,NIL,lido Siciliano,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1105_3,1017,1020,En.,WORK,Q5292,Enciclopedia,"```json {""wikipedia_page"":""Enciclopedia"", ""wikidata_id"":""Q5292""} ```",0.08110413831571972
https://digitalzibaldone.net/node/p1139_1,678,686,Palamede,PER,NIL,Palamede,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,688,693,Plin.,PER,NIL,Plin.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,758,765,Servius,PER,NIL,Servius,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,766,773,ad Aen.,WORK,NIL,ad Aen.,"```json { ""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,793,800,Fabric.,PER,NIL,Fabric.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,801,806,B. G.,WORK,NIL,B. G.,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,823,833,il Lessico,WORK,NIL,il Lessico,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,839,847,Hofmanno,PER,NIL,Hofmanno,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1139_1,1249,1276,Annali di Scienze e lettere,WORK,NIL,Annali di Scienze e lettere,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1139_1,1278,1284,Milano,LOC,Q490,Milano,"```json { ""wikipedia_page"": ""Milano"", ""wikidata_id"": ""Q490"" } ```",0.9884922120212484
https://digitalzibaldone.net/node/p1148_1,28,38,Forcellini,PER,Q550353,Egidio Forcellini,"```json { ""wikipedia_page"": ""Egidio Forcellini"", ""wikidata_id"": ""Q550353"" } ```",0.987623809152779
https://digitalzibaldone.net/node/p1213_1,42,48,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.993280499140734
https://digitalzibaldone.net/node/p1213_1,352,358,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9995250995882585
https://digitalzibaldone.net/node/p1213_1,1018,1024,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.995686734630392
https://digitalzibaldone.net/node/p1213_1,1515,1521,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9997022097980018
https://digitalzibaldone.net/node/p1213_1,1696,1702,europa,LOC,Q46,Europa,"```json {""wikipedia_page"":""Europa"", ""wikidata_id"":""Q46""} ```",0.9995761637748551
https://digitalzibaldone.net/node/p1213_1,1716,1722,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9993193237870104
https://digitalzibaldone.net/node/p1213_1,1779,1785,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9995550889731948
https://digitalzibaldone.net/node/p1213_1,2090,2096,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9994900446325101
https://digitalzibaldone.net/node/p1213_1,2370,2376,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9995662445478395
https://digitalzibaldone.net/node/p1217_1,57,68,Vocabolario,WORK,NIL,Vocabolario,"```json { ""wikipedia_page"": ""Vocabolario"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1230_1,23,33,Forcellini,PER,Q550353,Egidio Forcellini,"```json {""wikipedia_page"": ""Egidio Forcellini"", ""wikidata_id"": ""Q550353""} ```",0.9252110189080216
https://digitalzibaldone.net/node/p1230_1,162,168,Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.3985452383531534
https://digitalzibaldone.net/node/p1230_1,186,191,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"":""Dante Alighieri"", ""wikidata_id"":""Q1067""} ```",0.9864961803319091
https://digitalzibaldone.net/node/p1230_1,203,211,Soderini,PER,Q1102344,Giovan Vettorio Soderini,"```json {""wikipedia_page"": ""Giovan Vettorio Soderini"", ""wikidata_id"": ""Q1102344""} ```",0.8772017832302919
https://digitalzibaldone.net/node/p1230_1,435,451,Storie Pistolesi,WORK,NIL,Storie Pistolesi,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,458,464,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.23091293886898126
https://digitalzibaldone.net/node/p1230_1,484,516,Storia della Guerra di Semifonte,WORK,NIL,Storia della Guerra di Semifonte,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,528,547,M. Pace da Certaldo,PER,NIL,M. Pace da Certaldo,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1230_1,549,556,Firenze,LOC,Q2044,Firenze,"```json { ""wikipedia_page"": ""Firenze"", ""wikidata_id"": ""Q2044"" } ```",0.999696724331524
https://digitalzibaldone.net/node/p1230_1,771,789,Lettera a V. Monti,WORK,NIL,Lettera a V. Monti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,793,810,Vincenzo Lancetti,PER,NIL,Vincenzo Lancetti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1230_1,870,876,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.302044236490166
https://digitalzibaldone.net/node/p1230_1,894,900,Milano,LOC,Q490,Milano,"```json {""wikipedia_page"":""Milano"", ""wikidata_id"":""Q490""} ```",0.9995142020943942
https://digitalzibaldone.net/node/p1230_1,983,989,Crusca,WORK,Q338489,Accademia della Crusca,"```json { ""wikipedia_page"": ""Accademia della Crusca"", ""wikidata_id"": ""Q338489"" } ```",0.13573088724107735
https://digitalzibaldone.net/node/p1230_1,1094,1100,Crusca,WORK,Q338489,Accademia della Crusca,"```json {""wikipedia_page"":""Accademia della Crusca"", ""wikidata_id"":""Q338489""} ```",0.31027407351991837
https://digitalzibaldone.net/node/p1230_1,1147,1158,Il Du Cange,WORK,NIL,Il Du Cange,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1233_1,92,98,europa,LOC,Q46,Europa,"```json { ""wikipedia_page"": ""Europa"", ""wikidata_id"": ""Q46"" } ```",0.9996315606408832
https://digitalzibaldone.net/node/p1256_2,106,111,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9955604685389392
https://digitalzibaldone.net/node/p1256_2,164,173,Raffaello,PER,Q5597,Raffaello Sanzio,"```json { ""wikipedia_page"": ""Raffaello Sanzio"", ""wikidata_id"": ""Q5597"" } ```",0.9963931470154322
https://digitalzibaldone.net/node/p1256_2,1083,1088,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9967517212651561
https://digitalzibaldone.net/node/p1260_2,160,167,Alfieri,PER,Q296244,Vittorio Alfieri,"```json {""wikipedia_page"":""Vittorio Alfieri"", ""wikidata_id"":""Q296244""} ```",0.9313720123112447
https://digitalzibaldone.net/node/p1270_2,815,827,Sir W. Jones,PER,Q273969,William Jones (filologo),"```json {""wikipedia_page"":""William Jones (filologo)"", ""wikidata_id"":""Q273969""} ```",0.9442849696023028
https://digitalzibaldone.net/node/p1290_1,731,737,Morery,PER,NIL,Morery,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1290_1,739,768,Grand dictionnaire historique,WORK,NIL,Grand dictionnaire historique,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1290_1,795,801,Calmet,PER,Q767668,Agostino Calmet,"```json {""wikipedia_page"":""Agostino Calmet"", ""wikidata_id"":""Q767668""} ```",0.7582459943758756
https://digitalzibaldone.net/node/p1290_1,807,815,Prideaux,PER,NIL,Prideaux,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1290_1,821,827,Vossio,PER,NIL,Vossio,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1290_1,1184,1190,Bibbia,WORK,Q1845,Bibbia,"```json {""wikipedia_page"":""Bibbia"", ""wikidata_id"":""Q1845""} ```",0.9827142200563652
https://digitalzibaldone.net/node/p1292_1,108,113,Monti,PER,Q723643,Vincenzo Monti,"```json {""wikipedia_page"":""Vincenzo Monti"", ""wikidata_id"":""Q723643""} ```",0.980138802121859
https://digitalzibaldone.net/node/p1302_1,910,917,Gravina,PER,Q727363,Gian Vincenzo Gravina,"```json { ""wikipedia_page"": ""Gian Vincenzo Gravina"", ""wikidata_id"": ""Q727363"" } ```",0.657404230783534
https://digitalzibaldone.net/node/p1313_1,135,151,Daniello Bartoli,PER,Q2283604,Daniello Bartoli,"```json { ""wikipedia_page"": ""Daniello Bartoli"", ""wikidata_id"": ""Q2283604"" } ```",0.9995992687608747
https://digitalzibaldone.net/node/p1313_1,232,237,Monti,PER,Q723643,Vincenzo Monti,"```json { ""wikipedia_page"": ""Vincenzo Monti"", ""wikidata_id"": ""Q723643"" } ```",0.9934268002829666
https://digitalzibaldone.net/node/p1313_1,239,247,Proposta,WORK,NIL,Proposta,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1313_1,605,612,Bartoli,PER,Q2283604,Daniello Bartoli,"```json { ""wikipedia_page"": ""Daniello Bartoli"", ""wikidata_id"": ""Q2283604"" } ```",0.3970683713166231
https://digitalzibaldone.net/node/p1313_1,1070,1075,Dante,PER,Q1067,Dante Alighieri,"```json { ""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067"" } ```",0.9916297889865187
https://digitalzibaldone.net/node/p1327_1,101,110,Marmontel,PER,Q379923,Jean-François Marmontel,"```json {""wikipedia_page"":""Jean-François Marmontel"", ""wikidata_id"":""Q379923""} ```",0.8382871984759752
https://digitalzibaldone.net/node/p1329_1,48,54,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.999417721391868
https://digitalzibaldone.net/node/p1329_1,306,312,italia,LOC,Q38,Italia,"```json {""wikipedia_page"":""Italia"", ""wikidata_id"":""Q38""} ```",0.9993338396379406
https://digitalzibaldone.net/node/p1329_1,356,364,Lancetti,PER,NIL,Lancetti,"```json { ""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1329_1,368,373,Monti,PER,NIL,Monti,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1329_1,380,388,Proposta,WORK,NIL,Proposta,"```json {""wikipedia_page"":""NIL"", ""wikidata_id"":""NIL""} ```",0
https://digitalzibaldone.net/node/p1336_2,412,417,Monti,PER,Q723643,Vincenzo Monti,"```json { ""wikipedia_page"":""Vincenzo Monti"", ""wikidata_id"":""Q723643"" } ```",0.9948740581950042
https://digitalzibaldone.net/node/p1350_1,163,169,Sulzer,PER,Q116036,Johann Georg Sulzer,"```json { ""wikipedia_page"": ""Johann Georg Sulzer"", ""wikidata_id"": ""Q116036"" } ```",0.2231484274133968
https://digitalzibaldone.net/node/p1350_1,202,208,Milano,LOC,Q490,Milano,"```json { ""wikipedia_page"": ""Milano"", ""wikidata_id"": ""Q490"" } ```",0.97757601560771
https://digitalzibaldone.net/node/p1350_1,305,308,ib.,WORK,NIL,ib.,"```json { ""wikipedia_page"": """", ""wikidata_id"": ""NIL"" } ```",0
https://digitalzibaldone.net/node/p1366_1,14,19,Dante,PER,Q1067,Dante Alighieri,"```json { ""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067"" } ```",0.9960498427354774
https://digitalzibaldone.net/node/p1366_1,21,26,Petr.,PER,Q1401,Francesco Petrarca,"```json { ""wikipedia_page"": ""Francesco Petrarca"", ""wikidata_id"": ""Q1401"" } ```",0.5802378082646199
https://digitalzibaldone.net/node/p1366_1,27,32,Bocc.,PER,Q1402,Giovanni Boccaccio,"```json { ""wikipedia_page"": ""Giovanni Boccaccio"", ""wikidata_id"": ""Q1402"" } ```",0.7515341204622507
https://digitalzibaldone.net/node/p1366_1,293,298,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9981875454860009
https://digitalzibaldone.net/node/p1366_1,323,329,Grecia,LOC,Q41,Grecia,"```json {""wikipedia_page"":""Grecia"", ""wikidata_id"":""Q41""} ```",0.6181827705745138
https://digitalzibaldone.net/node/p1366_1,511,516,Omero,PER,Q6691,Omero,"```json { ""wikipedia_page"": ""Omero"", ""wikidata_id"": ""Q6691"" } ```",0.9992176066280181
https://digitalzibaldone.net/node/p1366_1,547,552,Monti,PER,Q723643,Vincenzo Monti,"```json {""wikipedia_page"":""Vincenzo Monti"", ""wikidata_id"":""Q723643""} ```",0.9892737989095631
https://digitalzibaldone.net/node/p1366_1,590,598,Proposta,WORK,NIL,Proposta,"```json {""wikipedia_page"": ""NIL"", ""wikidata_id"": ""NIL""} ```",0
https://digitalzibaldone.net/node/p1366_1,684,689,Omero,PER,Q6691,Omero,"```json { ""wikipedia_page"": ""Omero"", ""wikidata_id"": ""Q6691"" } ```",0.9994690542317801
https://digitalzibaldone.net/node/p1366_1,723,728,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"": ""Dante Alighieri"", ""wikidata_id"": ""Q1067""} ```",0.9947989237650754
https://digitalzibaldone.net/node/p1366_1,737,742,Dante,PER,Q1067,Dante Alighieri,"```json {""wikipedia_page"":""Dante Alighieri"", ""wikidata_id"":""Q1067""} ```",0.9937083605487034
https://digitalzibaldone.net/node/p1366_1,781,786,Omero,PER,Q6691,Omero,"```json {""wikipedia_page"":""Omero"", ""wikidata_id"":""Q6691""} ```",0.9304921603303182
