doc_id,start_pos,end_pos,type,identifier,score
document_142011.html,236,246,PER,Q52878,-2.8576736450195312
document_142011.html,250,256,LOC,Q34,-2.8576736450195312
document_142018.html,212,218,LOC,Q1447,-3.980722427368164
document_142028.html,220,226,LOC,Q817,-5.4966254234313965
document_142028.html,264,268,LOC,Q220,-5.4966254234313965
document_142028.html,474,480,LOC,Q38,-5.4966254234313965
document_142028.html,793,799,LOC,Q46,-5.4966254234313965
document_142031.html,106,116,LOC,Q61,-3.204181671142578
document_142031.html,363,373,LOC,Q61,-3.204181671142578
document_142031.html,705,735,ORG,Q7804,-3.204181671142578
document_142031.html,741,745,ORG,Q41550,-3.204181671142578
document_142031.html,814,817,ORG,Q1065,-3.204181671142578
document_142035.html,533,540,LOC,Q142,-2.655426263809204
document_142035.html,543,549,LOC,Q38,-2.655426263809204
document_142047.html,93,99,LOC,Q15,-1.3969230651855469
document_142047.html,246,252,LOC,Q15,-1.3969230651855469
document_142066.html,92,98,LOC,Q38,-4.753777027130127
document_142066.html,139,151,LOC,Q4918,-4.753777027130127
document_142066.html,441,445,LOC,Q48,-4.753777027130127
document_142066.html,536,540,LOC,Q220,-4.753777027130127
document_142080.html,198,204,LOC,Q38,-2.6238434314727783
document_142091.html,79,88,PER,Q217167,-2.7531847953796387
document_142091.html,194,208,LOC,Q851,-2.7531847953796387
document_142091.html,360,366,LOC,Q38,-2.7531847953796387
document_142097.html,361,381,ORG,Q815348,-3.3695857524871826
document_142103.html,99,119,ORG,Q815348,-3.0041656494140625
document_142103.html,407,427,ORG,Q815348,-3.0041656494140625
document_142131.html,100,110,LOC,Q27496,-4.456155300140381
document_142131.html,114,129,LOC,Q27468,-4.456155300140381
document_142131.html,233,251,LOC,Q27496,-4.456155300140381
document_142131.html,254,270,LOC,Q15180,-4.456155300140381
document_142131.html,350,366,LOC,Q27468,-4.456155300140381
document_142131.html,632,641,LOC,Q160381,-4.456155300140381
document_142131.html,648,656,LOC,Q17,-4.456155300140381
document_142145.html,249,269,ORG,Q815348,-13.28505802154541
document_142145.html,570,577,PER,Q273228,-13.28505802154541
document_142145.html,586,590,PER,Q171834,-13.28505802154541
document_142145.html,599,604,PER,Q316288,-13.28505802154541
document_142145.html,613,620,PER,Q312058,-13.28505802154541
document_142145.html,630,639,PER,Q50005,-13.28505802154541
document_142145.html,649,656,PER,Q1379277,-13.28505802154541
document_142145.html,793,800,PER,Q316226,-13.28505802154541
document_142145.html,810,817,PER,Q3767639,-13.28505802154541
document_142145.html,844,851,PER,Q1230,-13.28505802154541
document_142160.html,88,95,LOC,Q546,-4.74383544921875
document_142160.html,115,130,LOC,Q47578,-4.74383544921875
document_142160.html,184,204,ORG,Q815348,-4.74383544921875
document_142160.html,387,407,ORG,Q815348,-4.74383544921875
document_142160.html,946,966,ORG,Q815348,-4.74383544921875
document_142170.html,112,132,ORG,Q815348,-4.857350826263428
document_142170.html,218,238,ORG,Q815348,-4.857350826263428
document_142170.html,279,285,LOC,Q38,-4.857350826263428
document_142170.html,785,805,ORG,Q815348,-4.857350826263428
document_142172.html,37,57,ORG,Q815348,-3.1323232650756836
document_142172.html,413,433,ORG,Q815348,-3.1323232650756836
document_142175.html,145,165,ORG,Q815348,-2.002863645553589
document_142175.html,184,201,ORG,Q461886,-2.002863645553589
document_142178.html,112,114,ORG,Q815348,-2.660914182662964
document_142178.html,343,345,ORG,Q815348,-2.660914182662964
document_142186.html,66,77,LOC,Q30,-5.088991165161133
document_142191.html,723,727,LOC,Q220,-2.2371678352355957
document_142191.html,1171,1179,ORG,Q52847,-2.2371678352355957
document_142203.html,297,327,ORG,Q7804,-7.5882673263549805
document_142203.html,351,357,LOC,Q38,-7.5882673263549805
document_142203.html,451,457,LOC,Q38,-7.5882673263549805
document_142203.html,1050,1080,ORG,Q7804,-7.5882673263549805
document_142215.html,753,765,LOC,Q4918,-3.2724714279174805
document_142215.html,783,794,LOC,Q7204,-3.2724714279174805
document_142215.html,1058,1074,ORG,Q52847,-3.2724714279174805
document_142218.html,23,43,ORG,Q815348,-3.6776678562164307
document_142218.html,459,479,ORG,Q815348,-3.6776678562164307
document_142219.html,93,103,PER,Q153832,-0.009792253375053406
document_142233.html,152,178,ORG,Q461886,-4.987977981567383
document_142233.html,190,200,PER,Q164995,-4.987977981567383
document_142233.html,268,288,ORG,Q815348,-4.987977981567383
document_142247.html,287,295,PER,Q1228,-0.08848121762275696
document_142250.html,844,852,PER,Q314004,-4.925348281860352
