doc_id,start_pos,end_pos,type,identifier,score
document_132217.html,989,993,PER,Q388031,-8.9968900680542
document_132217.html,999,1012,PER,Q353752,-8.9968900680542
document_132224.html,46,60,PER,Q42178,-3.1408870220184326
document_132251.html,99,109,PER,Q30461,-0.04556304216384888
document_132263.html,319,324,PER,Q878352,-6.417238235473633
document_141002.html,103,115,PER,Q3972401,-7.156880855560303
document_141002.html,279,289,PER,Q30461,-7.156880855560303
document_141002.html,319,325,PER,Q3659869,-7.156880855560303
document_141002.html,405,417,PER,Q1874605,-7.156880855560303
document_141031.html,19,26,PER,Q351697,-3.0309810638427734
document_141031.html,82,89,PER,Q1279996,-3.0309810638427734
document_141053.html,105,115,LOC,Q5107,-3.339850664138794
document_141058.html,7,17,PER,Q332711,-12.831442832946777
document_141058.html,90,97,PER,Q1424393,-12.831442832946777
document_141064.html,177,185,ORG,Q878249,-6.910205841064453
document_141087.html,133,139,LOC,Q172579,-1.5557260513305664
document_141097.html,54,63,LOC,Q9005,-4.627469062805176
document_141108.html,201,214,LOC,Q23666,-6.44540548324585
document_141111.html,73,77,PER,Q365341,-2.7712950706481934
document_141120.html,167,174,PER,Q2304859,-4.55072021484375
document_141136.html,34,44,PER,Q39018,-3.6351816654205322
document_141142.html,61,65,PER,Q12309788,-2.4601802825927734
document_141163.html,303,324,PER,Q7330070,-4.944251537322998
document_141164.html,48,52,PER,Q3723475,-2.3557965755462646
document_141209.html,3,22,PER,Q1553195,-3.636702537536621
document_141210.html,83,96,LOC,Q23666,-8.777928352355957
document_141210.html,281,294,LOC,Q23666,-8.777928352355957
document_141214.html,254,257,PER,Q3900271,-2.4103455543518066
document_141214.html,308,312,PER,Q3900271,-2.4103455543518066
document_141218.html,54,71,PER,Q157037,-3.740560531616211
document_141227.html,175,192,PER,Q1067610,-3.404463529586792
document_141249.html,1524,1531,ORG,Q7278,-3.3148884773254395
document_141250.html,25,32,PER,Q30185,-3.6322102546691895
document_141261.html,312,328,PER,Q332711,-1.632365345954895
document_141261.html,407,414,LOC,Q16110,-1.632365345954895
document_141267.html,7,27,PER,Q17632013,-2.245387554168701
document_141267.html,40,54,PER,Q11100027,-2.245387554168701
document_141270.html,47,74,LOC,Q183,-0.15136590600013733
document_141275.html,210,234,PER,Q796897,-2.1252317428588867
document_141279.html,231,250,PER,Q6501749,-9.115869522094727
document_141279.html,259,273,ORG,Q43229,-9.115869522094727
document_141321.html,73,78,PER,Q25636457,-2.7911229133605957
document_141321.html,958,963,PER,Q65936166,-2.7911229133605957
document_141321.html,1191,1199,PER,Q1345358,-2.7911229133605957
document_141321.html,1271,1276,PER,Q3767242,-2.7911229133605957
document_142002.html,1130,1154,PER,Q796897,-1.4681227207183838
document_142002.html,1216,1238,PER,Q6501749,-1.4681227207183838
document_142005.html,928,937,LOC,Q9005,-4.7979736328125
document_142011.html,95,105,PER,Q332711,-2.9089996814727783
document_142011.html,180,190,PER,Q52890,-2.9089996814727783
document_142018.html,52,67,PER,Q3620115,-3.9220950603485107
document_142028.html,168,189,PER,Q7330070,-5.496617794036865
document_142035.html,120,124,PER,Q171834,-2.6554248332977295
document_142035.html,283,286,PER,Q38,-2.6554248332977295
document_142047.html,769,772,ORG,Q7159,-1.3969208002090454
document_142064.html,40,67,PER,Q332711,-2.629856824874878
document_142066.html,128,144,ORG,Q52847,-4.834052085876465
document_142066.html,244,248,PER,Q365341,-4.834052085876465
document_142080.html,91,118,PER,Q1549251,-2.723262310028076
document_142080.html,338,354,PER,Q2285706,-2.723262310028076
document_142091.html,795,812,PER,Q1067610,-2.7531869411468506
document_142097.html,60,79,PER,Q1553195,-2.91162109375
document_142097.html,386,405,PER,Q1553195,-2.91162109375
document_142145.html,372,377,PER,Q3437992,-13.285056114196777
document_142145.html,386,394,PER,Q1665575,-13.285056114196777
document_142145.html,403,410,PER,Q19287014,-13.285056114196777
document_142145.html,419,428,PER,Q27895099,-13.285056114196777
document_142145.html,437,443,PER,Q27986848,-13.285056114196777
document_142145.html,452,458,PER,Q2261742,-13.285056114196777
document_142145.html,797,804,PER,Q320611,-13.285056114196777
document_142145.html,831,839,PER,Q3725808,-13.285056114196777
document_142145.html,849,857,PER,Q1048,-13.285056114196777
document_142146.html,11,21,PER,Q332711,-1.2617270946502686
document_142147.html,8,18,PER,Q30461,-2.2169339656829834
document_142149.html,19,25,PER,Q34296,-1.9275538921356201
document_142154.html,8,18,PER,Q796897,-1.91586172580719
document_142203.html,103,127,PER,Q796897,-7.588285446166992
document_142203.html,155,163,PER,Q16561047,-7.588285446166992
document_142203.html,172,204,PER,Q3773751,-7.588285446166992
document_142219.html,30,38,PER,Q2253617,-0.013796284794807434
document_142250.html,70,78,PER,Q1345358,-4.925347805023193
document_142250.html,89,100,PER,Q458014,-4.925347805023193
document_142250.html,389,397,PER,Q1345358,-4.925347805023193
document_142250.html,438,449,PER,Q458014,-4.925347805023193
document_142250.html,632,640,PER,Q1898633,-4.925347805023193
