doc_id,start_pos,end_pos,type,identifier,score
document_131016.html,106,116,PER,Q153832,-3.6191351413726807
document_131016.html,414,434,ORG,Q815348,-3.6191351413726807
document_131016.html,1106,1112,LOC,Q38,-3.6191351413726807
document_131021.html,751,771,ORG,Q815348,-3.784792900085449
document_131021.html,785,789,ORG,Q815348,-3.784792900085449
document_131021.html,864,868,ORG,Q815348,-3.784792900085449
document_131024.html,198,202,ORG,Q815348,-2.3137705326080322
document_131024.html,367,371,ORG,Q815348,-2.3137705326080322
document_131025.html,372,392,ORG,Q815348,-4.541412353515625
document_131025.html,937,957,ORG,Q815348,-4.541412353515625
document_131030.html,295,315,ORG,Q815348,-2.4187021255493164
document_131030.html,438,442,ORG,Q815348,-2.4187021255493164
document_131030.html,651,655,ORG,Q815348,-2.4187021255493164
document_131045.html,135,142,PER,Q273228,-3.186688184738159
document_131045.html,281,283,ORG,Q815348,-3.186688184738159
document_131047.html,60,67,PER,Q273228,-3.4166128635406494
document_131047.html,444,464,ORG,Q815348,-3.4166128635406494
document_131052.html,1586,1589,ORG,Q461886,-2.4322383403778076
document_131055.html,619,625,LOC,Q38,-2.84354567527771
document_131055.html,1037,1041,ORG,Q815348,-2.84354567527771
document_131055.html,1267,1271,ORG,Q815348,-2.84354567527771
document_131055.html,1350,1356,LOC,Q38,-2.84354567527771
document_131059.html,136,153,ORG,Q461886,-2.9114267826080322
document_131059.html,260,280,ORG,Q815348,-2.9114267826080322
document_131071.html,492,510,ORG,Q590750,-5.010698318481445
document_131071.html,632,638,LOC,Q490,-5.010698318481445
document_131090.html,147,154,LOC,Q2044,-4.628118991851807
document_131090.html,253,255,ORG,Q815348,-4.628118991851807
document_131090.html,790,792,ORG,Q815348,-4.628118991851807
document_131098.html,173,179,LOC,Q2634,-3.6440792083740234
document_131098.html,257,259,ORG,Q815348,-3.6440792083740234
document_131098.html,472,476,ORG,Q815348,-3.6440792083740234
document_131098.html,598,600,ORG,Q815348,-3.6440792083740234
document_131098.html,887,893,LOC,Q2634,-3.6440792083740234
document_131099.html,55,57,ORG,Q815348,-3.170224905014038
document_131101.html,61,71,ORG,Q815348,-4.133190155029297
document_131101.html,87,93,LOC,Q2634,-4.133190155029297
document_131118.html,2,12,LOC,Q6671,-3.301062822341919
document_131118.html,52,56,ORG,Q815348,-3.301062822341919
document_131118.html,136,142,LOC,Q1243,-3.301062822341919
document_131118.html,190,194,ORG,Q815348,-3.301062822341919
document_131118.html,330,334,ORG,Q815348,-3.301062822341919
document_131120.html,191,193,ORG,Q815348,-3.5589420795440674
document_131120.html,467,469,ORG,Q815348,-3.5589420795440674
document_131120.html,636,638,ORG,Q815348,-3.5589420795440674
document_131120.html,874,876,ORG,Q815348,-3.5589420795440674
document_131122.html,25,31,LOC,Q38,-3.310199022293091
document_131122.html,345,365,ORG,Q815348,-3.310199022293091
document_131130.html,281,301,ORG,Q815348,-2.664921283721924
document_131130.html,315,324,PER,Q310158,-2.664921283721924
document_131135.html,105,125,ORG,Q815348,-3.0715980529785156
document_131135.html,258,278,ORG,Q815348,-3.0715980529785156
document_131143.html,150,170,ORG,Q815348,-2.46505069732666
document_131144.html,126,146,ORG,Q815348,-2.919300079345703
document_131144.html,187,193,LOC,Q38,-2.919300079345703
document_131148.html,132,152,ORG,Q815348,-4.563011169433594
document_131148.html,343,363,ORG,Q815348,-4.563011169433594
document_131148.html,503,523,ORG,Q815348,-4.563011169433594
document_131148.html,610,630,ORG,Q815348,-4.563011169433594
document_131161.html,110,137,ORG,Q590750,-3.3125579357147217
document_131163.html,282,286,ORG,Q815348,-3.2766568660736084
document_131163.html,381,401,ORG,Q815348,-3.2766568660736084
document_131163.html,505,522,ORG,Q461886,-3.2766568660736084
document_131163.html,547,551,ORG,Q815348,-3.2766568660736084
document_132010.html,192,207,PER,Q3848827,-9.449708938598633
document_132011.html,25,31,LOC,Q38,-3.7497520446777344
document_132011.html,684,690,LOC,Q38,-3.7497520446777344
document_132011.html,1088,1094,LOC,Q38,-3.7497520446777344
document_132014.html,999,1001,ORG,Q815348,-3.285320520401001
document_132014.html,1359,1361,ORG,Q815348,-3.285320520401001
document_132022.html,2,6,LOC,Q3519,-3.363246440887451
document_132022.html,118,120,ORG,Q815348,-3.363246440887451
document_132022.html,313,315,ORG,Q815348,-3.363246440887451
document_132022.html,328,332,LOC,Q3519,-3.363246440887451
document_132022.html,744,746,ORG,Q815348,-3.363246440887451
document_132022.html,884,886,ORG,Q815348,-3.363246440887451
document_132026.html,255,268,ORG,Q1065,-4.768697738647461
document_132031.html,126,132,LOC,Q38,-2.9928572177886963
document_132031.html,165,171,LOC,Q15,-2.9928572177886963
document_132031.html,242,253,LOC,Q3624,-2.9928572177886963
document_132031.html,391,397,LOC,Q38,-2.9928572177886963
document_132035.html,35,41,LOC,Q3415,-4.153573513031006
document_132035.html,123,129,LOC,Q3415,-4.153573513031006
document_132035.html,833,839,LOC,Q3415,-4.153573513031006
document_132052.html,1172,1178,LOC,Q38,-2.5444858074188232
document_132069.html,49,55,LOC,Q490,-3.2434067726135254
document_132069.html,146,152,LOC,Q490,-3.2434067726135254
document_132073.html,67,71,LOC,Q3519,-3.729423999786377
document_132079.html,58,60,ORG,Q815348,-2.4348080158233643
document_132079.html,906,908,ORG,Q815348,-2.4348080158233643
document_132081.html,1503,1514,LOC,Q180573,-3.303596258163452
document_132087.html,25,32,PER,Q9640,-3.2867677211761475
document_132087.html,47,58,LOC,Q30,-3.2867677211761475
document_132087.html,107,114,PER,Q273228,-3.2867677211761475
document_132087.html,545,552,PER,Q9640,-3.2867677211761475
document_132089.html,27,38,LOC,Q30,-4.978066921234131
document_132089.html,82,89,PER,Q9640,-4.978066921234131
document_132089.html,180,187,PER,Q273228,-4.978066921234131
document_132089.html,1191,1202,LOC,Q30,-4.978066921234131
document_132091.html,67,78,LOC,Q30,-8.933666229248047
document_132091.html,232,238,LOC,Q38,-8.933666229248047
document_132091.html,456,462,LOC,Q100,-8.933666229248047
document_132092.html,99,106,PER,Q273228,-3.0618479251861572
document_132092.html,113,124,LOC,Q30,-3.0618479251861572
document_132092.html,194,201,PER,Q9640,-3.0618479251861572
document_132092.html,405,411,LOC,Q38,-3.0618479251861572
document_132092.html,418,429,LOC,Q30,-3.0618479251861572
document_132099.html,110,130,ORG,Q815348,-3.385582208633423
document_132099.html,228,240,PER,Q3724516,-3.385582208633423
document_132099.html,271,273,ORG,Q815348,-3.385582208633423
document_132099.html,533,535,ORG,Q815348,-3.385582208633423
document_132099.html,886,893,LOC,Q1891,-3.385582208633423
document_132099.html,986,988,ORG,Q815348,-3.385582208633423
document_132117.html,57,64,LOC,Q2044,-2.806583881378174
document_132117.html,180,187,LOC,Q2044,-2.806583881378174
document_132122.html,69,76,PER,Q273228,-2.9652304649353027
document_132124.html,39,49,LOC,Q36704,-4.524753570556641
document_132127.html,168,184,PER,Q3723216,-11.69100570678711
document_132136.html,224,231,PER,Q273228,-3.348329782485962
document_132136.html,866,873,PER,Q273228,-3.348329782485962
document_132139.html,531,549,ORG,Q590750,-4.5403218269348145
document_132139.html,562,579,ORG,Q665335,-4.5403218269348145
document_132139.html,1466,1486,ORG,Q815348,-4.5403218269348145
document_132144.html,753,758,PER,Q316288,-7.726505279541016
document_132147.html,96,103,LOC,Q6221,-3.3262112140655518
document_132147.html,230,237,LOC,Q6221,-3.3262112140655518
document_132147.html,290,296,LOC,Q38,-3.3262112140655518
document_132149.html,20,52,ORG,Q40970,-4.117853164672852
document_132151.html,79,85,LOC,Q38,-3.17889666557312
document_132151.html,142,148,LOC,Q38,-3.17889666557312
document_132166.html,79,87,LOC,Q13496,-4.5882344245910645
document_132166.html,160,166,LOC,Q2634,-4.5882344245910645
document_132170.html,86,93,PER,Q273228,-3.041818380355835
document_132171.html,218,225,LOC,Q64,-5.246959686279297
document_132174.html,193,197,ORG,Q1114833,-3.429039239883423
document_132180.html,55,64,LOC,Q23247,-4.428657531738281
document_132180.html,1474,1480,LOC,Q38,-4.428657531738281
document_132181.html,558,568,LOC,Q15124,-2.7140703201293945
document_132207.html,77,83,LOC,Q490,-2.4028522968292236
document_132208.html,209,215,LOC,Q490,-3.2952914237976074
document_132208.html,350,356,LOC,Q490,-3.2952914237976074
document_132208.html,383,389,LOC,Q490,-3.2952914237976074
document_132210.html,255,261,LOC,Q38,-3.7969276905059814
document_132214.html,215,227,PER,Q3893797,-8.248636245727539
document_132224.html,202,206,LOC,Q220,-3.1408870220184326
document_132237.html,15,22,LOC,Q1460,-2.503709316253662
document_132240.html,55,62,LOC,Q1903,-4.414564609527588
document_132240.html,104,111,LOC,Q1460,-4.414564609527588
document_132240.html,691,698,LOC,Q1460,-4.414564609527588
document_132251.html,142,157,PER,Q139055,-0.04556304216384888
document_132257.html,2,7,LOC,Q5968,-1.0539600849151611
document_132257.html,171,187,PER,Q3767386,-1.0539600849151611
document_132257.html,346,351,LOC,Q5968,-1.0539600849151611
document_132259.html,619,625,LOC,Q38,-3.4871885776519775
document_132259.html,647,654,LOC,Q2044,-3.4871885776519775
document_132263.html,52,72,LOC,Q815348,-6.417238235473633
document_132264.html,45,47,ORG,Q815348,-4.637864589691162
document_132264.html,368,374,LOC,Q38,-4.637864589691162
document_132264.html,1070,1090,ORG,Q815348,-4.637864589691162
document_132292.html,809,813,ORG,Q1114833,-2.618098020553589
document_132294.html,818,824,LOC,Q38,-4.715811729431152
document_132299.html,46,52,LOC,Q13464,-3.0823774337768555
document_132299.html,205,211,LOC,Q38,-3.0823774337768555
document_132303.html,208,228,ORG,Q815348,-3.060577869415283
document_132305.html,2,9,LOC,Q2656,-4.937484264373779
document_132305.html,160,167,LOC,Q1460,-4.937484264373779
document_141002.html,218,259,ORG,Q21236933,-7.156880855560303
document_141053.html,165,195,ORG,Q605682,-3.339850664138794
document_141053.html,300,314,LOC,Q12585,-3.339850664138794
document_141064.html,381,387,LOC,Q46,-6.910205841064453
document_141065.html,146,164,ORG,Q8908,-5.520906925201416
document_141065.html,559,565,LOC,Q41,-5.520906925201416
document_141065.html,570,588,ORG,Q8908,-5.520906925201416
document_141065.html,724,730,LOC,Q41,-5.520906925201416
document_141069.html,47,63,ORG,Q52847,-4.304820537567139
document_141082.html,129,142,LOC,Q7204,-2.0206923484802246
document_141082.html,143,155,PER,Q521462,-2.0206923484802246
document_141082.html,205,216,LOC,Q30,-2.0206923484802246
document_141082.html,219,223,LOC,Q220,-2.0206923484802246
document_141082.html,224,237,PER,Q724360,-2.0206923484802246
document_141084.html,27,35,LOC,Q219,-4.152374267578125
document_141084.html,109,115,LOC,Q38,-4.152374267578125
document_141084.html,121,129,LOC,Q219,-4.152374267578125
document_141087.html,40,47,LOC,Q43,-1.5557260513305664
document_141091.html,243,251,LOC,Q424,-2.744133472442627
document_141096.html,45,49,LOC,Q220,-3.8911914825439453
document_141108.html,53,59,LOC,Q46,-6.44540548324585
document_141108.html,68,74,LOC,Q38,-6.44540548324585
document_141108.html,255,271,ORG,Q52847,-6.44540548324585
document_141108.html,393,399,LOC,Q38,-6.44540548324585
document_141108.html,482,488,LOC,Q46,-6.44540548324585
document_141108.html,1049,1055,LOC,Q46,-6.44540548324585
document_141114.html,163,168,LOC,Q1016,-2.7640044689178467
document_141118.html,25,32,LOC,Q948,-3.4232499599456787
document_141119.html,78,90,LOC,Q4918,-9.795720100402832
document_141119.html,241,254,LOC,Q7204,-9.795720100402832
document_141120.html,26,33,LOC,Q3616,-4.55072021484375
document_141136.html,47,54,LOC,Q115,-3.6351816654205322
document_141136.html,56,72,PER,Q41178,-3.6351816654205322
document_141136.html,80,86,LOC,Q38,-3.6351816654205322
document_141140.html,189,198,LOC,Q252,-2.7709310054779053
document_141140.html,203,209,LOC,Q38,-2.7709310054779053
document_141149.html,170,201,ORG,Q605682,-4.203500747680664
document_141149.html,211,247,ORG,Q123759,-4.203500747680664
document_141149.html,311,315,LOC,Q220,-4.203500747680664
document_141149.html,356,370,LOC,Q12585,-4.203500747680664
document_141149.html,449,457,LOC,Q48278,-4.203500747680664
document_141149.html,459,467,LOC,Q739,-4.203500747680664
document_141154.html,149,156,LOC,Q801,-4.487751007080078
document_141155.html,46,53,LOC,Q801,-5.034417629241943
document_141155.html,206,217,LOC,Q1218,-5.034417629241943
document_141155.html,498,509,LOC,Q1218,-5.034417629241943
document_141163.html,52,56,LOC,Q220,-4.944251537322998
document_141163.html,359,365,LOC,Q38,-4.944251537322998
document_141163.html,473,479,LOC,Q1930,-4.944251537322998
document_141163.html,537,541,LOC,Q220,-4.944251537322998
document_141169.html,83,91,LOC,Q3838,-0.07649248838424683
document_141169.html,175,181,LOC,Q38,-0.07649248838424683
document_141169.html,187,219,LOC,Q974,-0.07649248838424683
document_141171.html,22,27,LOC,Q1016,-2.7333250045776367
document_141173.html,66,70,LOC,Q220,-12.535125732421875
document_141173.html,111,124,LOC,Q7204,-12.535125732421875
document_141181.html,49,55,LOC,Q15,-0.06933879852294922
document_141181.html,243,262,LOC,Q15,-0.06933879852294922
document_141189.html,28,32,LOC,Q3519,-3.7822539806365967
document_141189.html,129,135,LOC,Q38,-3.7822539806365967
document_141189.html,562,582,ORG,Q815348,-3.7822539806365967
document_141192.html,158,165,LOC,Q27,-3.3826019763946533
document_141193.html,103,113,PER,Q57308,-4.541954517364502
document_141193.html,173,180,LOC,Q262,-4.541954517364502
document_141195.html,13,20,LOC,Q262,-3.0957114696502686
document_141201.html,12,16,LOC,Q220,-2.4929111003875732
document_141209.html,102,122,ORG,Q815348,-3.636702537536621
document_141209.html,500,520,ORG,Q815348,-3.636702537536621
document_141210.html,120,135,PER,Q5534874,-8.777928352355957
document_141210.html,300,327,ORG,Q52847,-8.777928352355957
document_141211.html,201,206,PER,Q9588,-5.113214492797852
document_141211.html,259,266,LOC,Q956,-5.113214492797852
document_141211.html,308,315,LOC,Q64,-5.113214492797852
document_141214.html,177,186,PER,Q5597,-2.4103455543518066
document_141214.html,272,279,LOC,Q1861,-2.4103455543518066
document_141217.html,18,26,ORG,Q52847,-1.946950912475586
document_141227.html,217,223,LOC,Q38,-3.404463529586792
document_141239.html,158,184,ORG,Q52847,-5.377169609069824
document_141239.html,269,276,LOC,Q43,-5.377169609069824
document_141246.html,57,63,LOC,Q38,-3.9944067001342773
document_141246.html,143,147,LOC,Q220,-3.9944067001342773
document_141247.html,28,32,LOC,Q220,-3.2879185676574707
document_141247.html,212,219,LOC,Q40,-3.2879185676574707
document_141247.html,224,230,LOC,Q38,-3.2879185676574707
document_141249.html,28,49,LOC,Q53969,-3.3148884773254395
document_141249.html,70,79,LOC,Q3883,-3.3148884773254395
document_141249.html,82,89,LOC,Q13619,-3.3148884773254395
document_141249.html,1168,1188,ORG,Q815348,-3.3148884773254395
document_141249.html,1350,1370,ORG,Q815348,-3.3148884773254395
document_141254.html,104,110,LOC,Q15,-5.239943504333496
document_141254.html,303,320,ORG,Q2524205,-5.239943504333496
document_141254.html,324,330,LOC,Q490,-5.239943504333496
document_141259.html,52,59,LOC,Q116592,-4.3781843185424805
document_141270.html,132,144,PER,Q2514,-0.15136590600013733
document_141279.html,17,25,LOC,Q217169,-9.115869522094727
document_141279.html,93,106,ORG,Q1065,-9.115869522094727
document_141279.html,854,862,LOC,Q217169,-9.115869522094727
document_141283.html,621,641,ORG,Q815348,-3.318652391433716
document_141286.html,182,202,ORG,Q815348,-4.278855800628662
document_141286.html,331,349,ORG,Q590750,-4.278855800628662
document_141297.html,36,52,LOC,Q11708,-9.174805641174316
document_141297.html,914,927,LOC,Q7204,-9.174805641174316
document_141321.html,1212,1221,PER,Q332709,-2.7911229133605957
document_142002.html,387,407,ORG,Q815348,-1.4681227207183838
document_142002.html,989,1009,ORG,Q815348,-1.4681227207183838
document_142004.html,29,36,LOC,Q546,-3.40952205657959
document_142004.html,90,94,ORG,Q815348,-3.40952205657959
document_142004.html,183,187,ORG,Q815348,-3.40952205657959
document_142004.html,1030,1034,ORG,Q815348,-3.40952205657959
document_142005.html,942,951,LOC,Q174,-4.7979736328125
document_142005.html,957,968,LOC,Q3624,-4.7979736328125
document_142005.html,974,978,LOC,Q220,-4.7979736328125
document_142010.html,266,282,PER,Q440,-0.13984471559524536
document_142011.html,194,200,LOC,Q34,-2.9089996814727783
document_142018.html,156,162,LOC,Q1447,-3.9220950603485107
document_142028.html,194,200,LOC,Q817,-5.496617794036865
document_142028.html,238,242,LOC,Q220,-5.496617794036865
document_142028.html,448,454,LOC,Q38,-5.496617794036865
document_142028.html,767,773,LOC,Q46,-5.496617794036865
document_142031.html,51,61,LOC,Q61,-3.204179048538208
document_142031.html,308,318,LOC,Q61,-3.204179048538208
document_142031.html,650,680,ORG,Q7804,-3.204179048538208
document_142031.html,686,690,ORG,Q41550,-3.204179048538208
document_142031.html,759,762,ORG,Q1065,-3.204179048538208
document_142035.html,492,499,LOC,Q142,-2.6554248332977295
document_142035.html,502,508,LOC,Q38,-2.6554248332977295
document_142047.html,58,64,LOC,Q15,-1.3969208002090454
document_142047.html,211,217,LOC,Q15,-1.3969208002090454
document_142066.html,28,34,LOC,Q38,-4.834052085876465
document_142066.html,75,87,LOC,Q4918,-4.834052085876465
document_142066.html,377,381,LOC,Q48,-4.834052085876465
document_142066.html,472,476,LOC,Q220,-4.834052085876465
document_142080.html,156,162,LOC,Q38,-2.723262310028076
document_142091.html,47,56,PER,Q217167,-2.7531869411468506
document_142091.html,162,176,LOC,Q851,-2.7531869411468506
document_142091.html,328,334,LOC,Q38,-2.7531869411468506
document_142097.html,322,342,ORG,Q815348,-2.91162109375
document_142103.html,63,83,ORG,Q815348,-2.9697611331939697
document_142103.html,371,391,ORG,Q815348,-2.9697611331939697
document_142131.html,47,57,LOC,Q27496,-4.456160545349121
document_142131.html,61,76,LOC,Q27468,-4.456160545349121
document_142131.html,180,198,LOC,Q27496,-4.456160545349121
document_142131.html,201,217,LOC,Q15180,-4.456160545349121
document_142131.html,297,313,LOC,Q27468,-4.456160545349121
document_142131.html,579,588,LOC,Q160381,-4.456160545349121
document_142131.html,595,603,LOC,Q17,-4.456160545349121
document_142145.html,219,239,ORG,Q815348,-13.285056114196777
document_142145.html,540,547,PER,Q273228,-13.285056114196777
document_142145.html,556,560,PER,Q171834,-13.285056114196777
document_142145.html,569,574,PER,Q316288,-13.285056114196777
document_142145.html,583,590,PER,Q312058,-13.285056114196777
document_142145.html,600,609,PER,Q50005,-13.285056114196777
document_142145.html,619,626,PER,Q1379277,-13.285056114196777
document_142145.html,763,770,PER,Q316226,-13.285056114196777
document_142145.html,780,787,PER,Q3767639,-13.285056114196777
document_142145.html,814,821,PER,Q1230,-13.285056114196777
document_142160.html,55,62,LOC,Q546,-4.743839263916016
document_142160.html,82,97,LOC,Q47578,-4.743839263916016
document_142160.html,151,171,ORG,Q815348,-4.743839263916016
document_142160.html,354,374,ORG,Q815348,-4.743839263916016
document_142160.html,913,933,ORG,Q815348,-4.743839263916016
document_142170.html,62,82,ORG,Q815348,-4.857351303100586
document_142170.html,168,188,ORG,Q815348,-4.857351303100586
document_142170.html,229,235,LOC,Q38,-4.857351303100586
document_142170.html,735,755,ORG,Q815348,-4.857351303100586
document_142172.html,3,23,ORG,Q815348,-3.645684003829956
document_142172.html,379,399,ORG,Q815348,-3.645684003829956
document_142178.html,89,91,ORG,Q815348,-3.0657143592834473
document_142178.html,320,322,ORG,Q815348,-3.0657143592834473
document_142186.html,56,67,LOC,Q30,-5.065042972564697
document_142191.html,683,687,LOC,Q220,-2.2371678352355957
document_142191.html,1131,1139,ORG,Q52847,-2.2371678352355957
document_142203.html,246,276,ORG,Q7804,-7.588285446166992
document_142203.html,300,306,LOC,Q38,-7.588285446166992
document_142203.html,400,406,LOC,Q38,-7.588285446166992
document_142203.html,999,1029,ORG,Q7804,-7.588285446166992
document_142215.html,706,718,LOC,Q4918,-3.2724714279174805
document_142215.html,736,747,LOC,Q7204,-3.2724714279174805
document_142215.html,1011,1027,ORG,Q52847,-3.2724714279174805
document_142218.html,3,23,ORG,Q815348,-4.281631946563721
document_142218.html,439,459,ORG,Q815348,-4.281631946563721
document_142219.html,45,55,PER,Q153832,-0.013796284794807434
document_142233.html,120,146,ORG,Q461886,-0.09314949065446854
document_142233.html,158,168,PER,Q164995,-0.09314949065446854
document_142233.html,236,256,ORG,Q815348,-0.09314949065446854
document_142247.html,242,250,PER,Q1228,-0.09097591787576675
document_142250.html,791,799,PER,Q314004,-4.925347805023193
