doc_id,surface,start_pos,end_pos,type,identifier,score
document_110220.html,Laureati,912,920,ORG,NIL,0.04
document_110220.html,Italia,984,990,LOC,Q38,99.97
document_121003.html,partito socialista italiano,79,106,ORG,Q665335,75.56
document_121012.html,Moro,13,17,PER,Q171834,99.82
document_121012.html,Lombardi,45,53,PER,NIL,36.09
document_121020.html,Moro,13,17,PER,Q171834,99.52
document_121020.html,Presidente,75,85,PER,Q171834,51.64
document_121020.html,Commissione,123,134,ORG,Q2986700,33.64
document_121020.html,Presidente,233,243,PER,Q171834,67.35
document_121021.html,Moro,13,17,PER,Q171834,99.49
document_121021.html,La Pira,334,341,PER,NIL,49.34
document_121021.html,Basso,363,368,PER,Q309938,74.86
document_121024.html,Moro,13,17,PER,Q171834,98.73
document_121024.html,La Pira,78,85,PER,Q543393,79.94
document_121024.html,Basso,158,163,PER,Q309938,82.44
document_121024.html,Marchesi,169,177,PER,NIL,29.41
document_121024.html,La Pira,382,389,PER,Q543393,80.09
document_121029.html,Moro,13,17,PER,Q171834,97.44
document_121029.html,Dossetti,144,152,PER,Q370039,36.61
document_121034.html,Moro,13,17,PER,Q171834,99.16
document_121034.html,Basso,71,76,PER,Q309938,93.31
document_121043.html,Moro,13,17,PER,Q171834,97.35
document_121043.html,Marchesi,84,92,PER,NIL,19.07
document_121087.html,Moro,13,17,PER,Q171834,98.86
document_121087.html,Cevolotto,145,154,PER,NIL,15.26
document_121087.html,Togliatti,206,215,PER,Q310158,99.96
document_121088.html,Moro,13,17,PER,Q171834,99.19
document_121088.html,Cevolotto,198,207,PER,NIL,12.79
document_121088.html,Terracini,983,992,PER,Q4003497,91.18
document_121093.html,Moro,13,17,PER,Q171834,96.25
document_121093.html,Nobile,208,214,PER,Q291200,32.19
document_121093.html,Consulta araldica,660,677,ORG,Q1822839,99.96
document_121097.html,Chiesa,76,82,ORG,Q9592,75.19
document_121097.html,Moro,111,115,PER,Q171834,99.95
document_121104.html,Italia,188,194,LOC,Q38,91.21
document_121109.html,Assemblea costituente,35,56,ORG,NIL,98.25
document_121134.html,Democrazia cristiana,489,509,ORG,Q815348,99.86
document_121134.html,Italia,818,824,LOC,Q38,71.28
document_121142.html,Ferdinando Vegas,67,83,PER,Q21587924,49.43
document_121149.html,Italia,141,147,LOC,Q38,97.23
document_121149.html,Italia,462,468,LOC,Q38,99.48
document_121155.html,Adelchi Baratono,34,50,PER,Q3605170,99.99
document_121170.html,Commissione,58,69,ORG,Q2986700,57.3
document_121170.html,Targetti,189,197,PER,NIL,27.21
document_121186.html,Assemblea costituente,100,121,ORG,NIL,98.93
document_121186.html,Corte costituzionale,174,194,ORG,NIL,95.95
document_121186.html,Condorelli,353,363,PER,NIL,18.06
document_121196.html,DC,3,5,ORG,Q815348,99.96
document_121217.html,Luciano Magrini,198,213,PER,Q28801839,99.91
document_121217.html,Il Mondo,256,264,ORG,Q3792807,99.68
document_121238.html,Italia,89,95,LOC,Q38,99.39
document_121238.html,Maria Montessori,167,183,PER,Q131117,99.81
document_121238.html,Italia,279,285,LOC,Q38,99.68
document_121238.html,Paese,356,361,LOC,Q38,99.7
document_121239.html,Società per l’organizzazione internazionale,39,82,ORG,NIL,98.89
document_121239.html,Italia,431,437,LOC,Q38,99.47
document_121245.html,Italia,37,43,LOC,Q38,90.68
document_122004.html,Commissione,149,160,ORG,Q2986700,92.06
document_122004.html,Ministro,335,343,PER,Q1575872,4.0
document_122004.html,Senato,469,475,ORG,Q633872,84.54
document_122004.html,Camera,493,499,ORG,Q841424,99.85
document_122004.html,Ministero,504,513,ORG,Q1575872,29.27
document_122004.html,Ministro,828,836,PER,Q1575872,23.28
document_122004.html,Ministro,1422,1430,PER,NIL,15.51
document_122004.html,Marchesi,1454,1462,PER,NIL,26.76
document_122004.html,Ministero,1510,1519,ORG,Q1575872,15.03
document_122004.html,Ministro,1606,1614,PER,NIL,43.85
document_122012.html,Polesine,152,160,LOC,Q1242205,99.91
document_122012.html,Nenni,298,303,PER,Q539486,96.27
document_122018.html,Maria Montessori,78,94,PER,Q131117,99.81
document_122018.html,Parlamento,207,217,ORG,NIL,35.23
document_122018.html,Maria Montessori,279,295,PER,Q131117,99.84
document_122033.html,Covelli,246,253,PER,NIL,66.4
document_122034.html,Camera dei Deputati,63,82,ORG,Q841424,99.91
document_122034.html,Camera,300,306,ORG,Q841424,99.85
document_122034.html,Leone,334,339,PER,Q1235,96.37
document_122034.html,Corte Costituzionale,349,369,ORG,NIL,96.11
document_122034.html,Assemblea,407,416,ORG,NIL,80.84
document_122034.html,Camera,461,467,ORG,Q841424,99.72
document_122034.html,Camera,709,715,ORG,Q841424,98.65
document_122034.html,Parlamento,955,965,ORG,NIL,79.98
document_122034.html,Camera,1055,1061,ORG,Q841424,99.76
document_122034.html,Parlamento,1181,1191,ORG,NIL,67.07
document_122044.html,Presidente,7,17,PER,Q3770116,60.75
document_122044.html,Giuseppe Bettiol,111,127,PER,Q3770116,100.0
document_122067.html,Mattei,68,74,PER,NIL,2.66
document_131006.html,Sicilia,26,33,LOC,Q1460,99.1
document_131006.html,Palermo,48,55,LOC,Q2656,100.0
document_131034.html,Moro,6,10,PER,Q171834,99.67
document_131034.html,Partito,394,401,ORG,Q47729,99.77
document_131034.html,D.C.,447,451,ORG,Q815348,95.78
document_131034.html,D.C.,663,667,ORG,Q815348,64.22
document_131058.html,Moro,45,49,PER,Q171834,99.94
document_131058.html,Partito comunista,264,281,ORG,Q461886,71.42
document_131067.html,DC,649,651,ORG,Q815348,99.92
document_131067.html,DC,1192,1194,ORG,Q815348,99.95
document_131067.html,DC,1326,1328,ORG,Q815348,99.94
document_131072.html,Presidente del Consiglio,49,73,PER,Q187336,33.84
document_131072.html,Morlino,434,441,PER,Q25126063,41.99
document_131084.html,D.C.,19,23,ORG,Q815348,79.95
document_131084.html,D.C.,235,239,ORG,Q815348,37.4
document_131084.html,Paese,392,397,LOC,Q38,99.02
document_131084.html,Italia,513,519,LOC,Q38,99.47
document_131087.html,Napoli,53,59,LOC,Q2634,100.0
document_131087.html,D.C.,106,110,ORG,Q815348,72.4
document_131087.html,D.C.,452,456,ORG,Q815348,43.31
document_131087.html,Napoli,486,492,LOC,Q2634,99.99
document_131092.html,Moro,6,10,PER,Q171834,99.95
document_131092.html,Partito,79,86,ORG,Q47729,50.31
document_131092.html,Napoli,198,204,LOC,Q2634,100.0
document_131092.html,Moro,315,319,PER,Q171834,99.95
document_131092.html,Partito,628,635,ORG,Q47729,53.8
document_131092.html,Napoli,723,729,LOC,Q2634,100.0
document_131092.html,Partito,1004,1011,ORG,Q47729,90.61
document_131092.html,D.C.,1043,1047,ORG,Q815348,57.62
document_131092.html,D.C.,1204,1208,ORG,Q815348,64.91
document_131092.html,D.C.,1573,1577,ORG,NIL,19.05
document_131106.html,Roma,133,137,LOC,Q220,100.0
document_131106.html,Napoli,139,145,LOC,Q2634,100.0
document_131106.html,Bari,147,151,LOC,Q3519,100.0
document_131106.html,Pisa,153,157,LOC,Q13375,100.0
document_131106.html,Foggia,159,165,LOC,Q13464,100.0
document_131106.html,Paese,582,587,LOC,Q38,99.93
document_131111.html,Berloffa,176,184,PER,NIL,34.68
document_131111.html,Roma,754,758,LOC,Q220,100.0
document_131111.html,Partito,1793,1800,ORG,Q47729,86.93
document_131117.html,D.C.,3,7,ORG,NIL,5.63
document_131119.html,Padova,2,8,LOC,Q617,100.0
document_131119.html,Aldo Moro,89,98,PER,Q171834,100.0
document_131119.html,Perugia,175,182,LOC,Q3437,100.0
document_131119.html,Moro,270,274,PER,Q171834,100.0
document_131120.html,DC,29,31,ORG,Q815348,99.86
document_131120.html,Moro,36,40,PER,Q171834,99.95
document_131120.html,Teatro Nuovo,118,130,ORG,NIL,86.22
document_131120.html,DC,191,193,ORG,Q815348,99.82
document_131120.html,Moro,400,404,PER,Q171834,99.97
document_131120.html,DC,467,469,ORG,Q815348,99.79
document_131120.html,DC,636,638,ORG,Q815348,99.83
document_131120.html,Paese,816,821,LOC,Q38,99.86
document_131120.html,DC,874,876,ORG,Q815348,99.84
document_131126.html,DC,534,536,ORG,Q815348,99.93
document_131126.html,Partito,980,987,ORG,Q47729,96.8
document_131126.html,Napoli,1626,1632,LOC,Q2634,99.99
document_131128.html,Democrazia Cristiana,19,39,ORG,Q815348,99.37
document_131128.html,Nazioni Unite,486,499,ORG,Q1065,99.17
document_131128.html,Alleanza,925,933,ORG,NIL,72.6
document_131130.html,Presidente,25,35,PER,Q310158,22.22
document_131130.html,Governo,220,227,ORG,NIL,20.32
document_131130.html,democrazia cristiana,281,301,ORG,Q815348,95.74
document_131130.html,Togliatti,315,324,PER,Q310158,99.97
document_131130.html,Governo,428,435,ORG,NIL,52.75
document_131130.html,partito comunista,538,555,ORG,Q461886,78.51
document_132006.html,Sommo Pontefice,25,40,PER,Q19546,98.82
document_132006.html,Terrasanta,44,54,LOC,Q48175,93.39
document_132006.html,Chiesa,331,337,ORG,Q34651,66.34
document_132006.html,Chiesa,476,482,ORG,Q34651,56.74
document_132011.html,Italia,25,31,LOC,Q38,99.14
document_132011.html,Paese,127,132,LOC,Q38,99.79
document_132011.html,Italia,684,690,LOC,Q38,97.59
document_132011.html,Italia,1088,1094,LOC,Q38,96.46
document_132028.html,Rai,39,42,ORG,Q19616,100.0
document_132028.html,Governo,135,142,ORG,Q7188,28.54
document_132047.html,Malta,164,169,LOC,Q233,99.98
document_132065.html,IRI,167,170,ORG,Q1674879,99.86
document_132065.html,Alitalia,177,185,ORG,Q153975,97.4
document_132065.html,Carandini,311,320,PER,Q2846314,35.7
document_132073.html,Aldo Moro,32,41,PER,Q171834,100.0
document_132073.html,Bari,67,71,LOC,Q3519,98.96
document_132086.html,Roma,14,18,LOC,Q220,100.0
document_132086.html,Italia,83,89,LOC,Q38,99.97
document_132086.html,Nato,137,141,ORG,NIL,99.89
document_132086.html,Governo italiano,151,167,ORG,Q3773971,98.93
document_132108.html,Togni,175,180,PER,NIL,22.86
document_132109.html,Asahi,50,55,ORG,NIL,32.47
document_132109.html,Italia,193,199,LOC,Q38,99.2
document_132109.html,Giappone,292,300,LOC,Q17,99.95
document_132115.html,Badaloni,39,47,PER,NIL,27.01
document_132115.html,Aldo Moro,131,140,PER,Q171834,100.0
document_132115.html,AIMC,237,241,ORG,NIL,6.08
document_132117.html,Aldo Moro,32,41,PER,Q171834,100.0
document_132117.html,Firenze,57,64,LOC,Q2044,99.98
document_132117.html,Sindaco,169,176,PER,Q171834,75.02
document_132117.html,Firenze,180,187,LOC,Q2044,99.94
document_132124.html,Jugoslavia,39,49,LOC,Q36704,93.78
document_132124.html,Stambolic,114,123,PER,NIL,62.52
document_132165.html,Bari,54,58,LOC,Q3519,99.97
document_132165.html,Bari,216,220,LOC,Q3519,99.98
document_132165.html,Bari,317,321,LOC,Q3519,99.5
document_132165.html,Governo,406,413,ORG,Q7188,25.21
document_132165.html,Paese,523,528,LOC,Q38,99.5
document_132165.html,Italia,814,820,LOC,Q38,98.79
document_132165.html,Mezzogiorno,1147,1158,LOC,Q132710289,98.51
document_132165.html,Italia,1161,1167,LOC,Q38,97.16
document_132165.html,Governo,1272,1279,ORG,Q3773971,59.63
document_132171.html,Berlino,218,225,LOC,Q64,99.99
document_132172.html,Ice,122,125,ORG,NIL,1.19
document_132172.html,Aldo Moro,159,168,PER,Q171834,100.0
document_132172.html,Istituto,228,236,ORG,NIL,0.55
document_132172.html,Tolloy,442,448,PER,NIL,78.64
document_132172.html,Ice,471,474,ORG,NIL,0.79
document_132172.html,Donati,481,487,PER,Q2094666,40.25
document_132172.html,Moro,495,499,PER,Q171834,100.0
document_132172.html,Governo,554,561,ORG,Q3112298,46.75
document_132172.html,Governo,779,786,ORG,Q3112299,25.22
document_132173.html,Cesare Battisti,64,79,PER,Q78782,98.85
document_132173.html,Trento,99,105,LOC,Q3376,99.94
document_132173.html,Battisti,357,365,PER,NIL,95.49
document_132173.html,Battisti,407,415,PER,NIL,99.03
document_132179.html,Parlamento italiano,444,463,ORG,NIL,97.87
document_132179.html,Governo,611,618,ORG,Q7188,48.31
document_132179.html,Governo,748,755,ORG,Q7188,44.59
document_132179.html,Parlamento,769,779,ORG,NIL,71.94
document_132179.html,Almirante,819,828,PER,NIL,3.75
document_132179.html,Governo,875,882,ORG,Q7188,38.23
document_132179.html,Alto Adige,983,993,LOC,Q15124,98.98
document_132179.html,Camera,1080,1086,ORG,Q841424,99.84
document_132183.html,Aldo Moro,32,41,PER,Q171834,100.0
document_132183.html,Arcivescovo,128,139,PER,Q171834,80.79
document_132183.html,Salerno,299,306,LOC,Q1083,100.0
document_132183.html,Menna,342,347,PER,NIL,19.06
document_132194.html,Gorizia,36,43,LOC,Q6596,100.0
document_132194.html,Paese,263,268,LOC,Q38,97.0
document_132194.html,Oslavia,1054,1061,LOC,Q979837,57.11
document_132194.html,Sabotino,1111,1119,LOC,Q3861947,99.38
document_132194.html,Pogdora,1125,1132,LOC,NIL,68.79
document_132194.html,Gorizia,1198,1205,LOC,Q6596,100.0
document_132194.html,Patria italiana,1392,1407,ORG,Q38,87.69
document_132194.html,Isonzo,1524,1530,LOC,Q202760,99.95
document_132194.html,Oslavia,1567,1574,LOC,Q979837,91.16
document_132194.html,Sabotino,1791,1799,LOC,Q3861947,99.97
document_132194.html,Gorizia,1802,1809,LOC,Q6596,100.0
document_132194.html,Italia,1921,1927,LOC,Q38,99.9
document_132198.html,Firenze,2,9,LOC,Q2044,99.99
document_132198.html,Aldo Moro,44,53,PER,Q171834,100.0
document_132198.html,Bargellini,77,87,PER,NIL,68.35
document_132198.html,Governo,178,185,ORG,Q3112298,38.39
document_132198.html,Firenze,216,223,LOC,Q2044,99.98
document_132223.html,Governo italiano,95,111,ORG,Q3773971,84.5
document_132223.html,Italia,206,212,LOC,Q38,99.7
document_132230.html,Consiglio nazionale,176,195,ORG,Q676078,83.49
document_132230.html,Paese,398,403,LOC,Q38,99.38
document_132230.html,Rumor,505,510,PER,Q316288,98.21
document_132230.html,Consiglio,685,694,ORG,Q48220862,1.85
document_132230.html,Segretario,773,783,PER,NIL,4.7
document_132230.html,Partito,868,875,ORG,Q47729,91.98
document_132232.html,Codogno,19,26,LOC,Q42298,100.0
document_132256.html,Alberobello,3,14,LOC,Q51812,100.0
document_132256.html,Aldo Moro,162,171,PER,Q171834,100.0
document_132256.html,Maria Badaloni,236,250,PER,Q28030773,99.9
document_132256.html,Moro,517,521,PER,Q171834,100.0
document_132256.html,Paese,1103,1108,LOC,Q38,49.03
document_132257.html,Cuneo,2,7,LOC,Q5968,99.97
document_132257.html,Aldo Moro,41,50,PER,Q171834,100.0
document_132257.html,Giovanni Giraudo,171,187,PER,Q3767386,99.99
document_132257.html,Provincia,251,260,ORG,Q15091,83.5
document_132257.html,Moro,289,293,PER,Q171834,100.0
document_132257.html,Cuneo,346,351,LOC,Q5968,99.45
document_132264.html,Dc,45,47,ORG,Q815348,89.47
document_132264.html,Italia,368,374,LOC,Q38,99.75
document_132264.html,Partito,716,723,ORG,Q47729,99.3
document_132264.html,Democrazia Cristiana,1070,1090,ORG,Q815348,99.82
document_132272.html,Democrazia Cristiana,235,255,ORG,Q815348,99.96
document_132274.html,Tremelloni,77,87,PER,NIL,76.87
document_132274.html,Ministero della Difesa,125,147,ORG,Q1855201,98.68
document_132289.html,Governo,203,210,ORG,NIL,26.28
document_132289.html,Massimo Pilotti,387,402,PER,Q3851409,99.96
document_132289.html,Gaetano Azzariti,410,426,PER,Q3756893,99.97
document_132289.html,Andrea Torrente,435,450,PER,NIL,88.12
document_132296.html,Regione,166,173,LOC,Q1222,98.77
document_132296.html,Union Valdotaine,322,338,ORG,Q370936,57.97
document_132296.html,Consiglio regionale,940,959,ORG,Q2993782,96.99
document_132296.html,Stato,1021,1026,ORG,NIL,32.54
document_132296.html,Regione,1114,1121,LOC,Q1222,98.59
document_132296.html,Consiglio regionale,1182,1201,ORG,Q3687386,57.16
document_141002.html,Stefano Brun,103,115,PER,NIL,99.96
document_141002.html,Unione italiana delle Camere di Commercio,218,259,ORG,NIL,62.07
document_141002.html,Presidente,279,289,PER,NIL,27.83
document_141002.html,Stagni,319,325,PER,NIL,38.55
document_141002.html,Stefano Brun,405,417,PER,NIL,99.97
document_141009.html,PCI,101,104,ORG,Q1428001,51.2
document_141016.html,Democrazia Cristiana,648,668,ORG,Q815348,99.96
document_141027.html,Caltanissetta,2,15,LOC,Q13680,99.98
document_141027.html,Aldo Moro,23,32,PER,Q171834,100.0
document_141027.html,Democrazia Cristiana,62,82,ORG,Q815348,99.92
document_141027.html,Mezzogiorno,123,134,LOC,Q132710289,99.89
document_141027.html,Italia,137,143,LOC,Q38,99.78
document_141031.html,Taviani,19,26,PER,Q351697,57.25
document_141031.html,Gaspari,82,89,PER,NIL,42.59
document_141036.html,Aldo Moro,6,15,PER,Q171834,100.0
document_141036.html,Sassari,28,35,LOC,Q13629,99.99
document_141036.html,Sardegna,77,85,LOC,Q1462,100.0
document_141036.html,Mezzogiorno,247,258,LOC,Q132710289,99.86
document_141036.html,Italia,261,267,LOC,Q38,93.33
document_141036.html,Paese,1050,1055,LOC,Q38,74.2
document_141046.html,Comunità,45,53,ORG,NIL,16.22
document_141046.html,Jugoslavia,62,72,LOC,Q83286,75.84
document_141046.html,Paese,184,189,LOC,Q36704,87.78
document_141046.html,Governo,234,241,ORG,Q15180,37.71
document_141061.html,Aja,121,124,LOC,Q15,68.62
document_141061.html,Bruxelles,181,190,LOC,Q9005,82.0
document_141061.html,Lussemburgo,200,211,LOC,Q1842,68.37
document_141061.html,Maurice Schumann,252,268,PER,Q282882,99.96
document_141061.html,Moro,356,360,PER,Q171834,99.85
document_141061.html,Schumann,361,369,PER,Q282882,99.99
document_141061.html,Schumann,498,506,PER,Q282882,99.96
document_141094.html,Aja,199,202,LOC,Q36600,68.93
document_141094.html,Europa,234,240,LOC,Q46,99.99
document_141095.html,République Arabe Unie,13,34,LOC,Q170468,78.0
document_141095.html,Cairo,87,92,LOC,Q85,97.77
document_141095.html,Ministre,267,275,PER,Q3385971,9.82
document_141097.html,Bruxelles,54,63,LOC,Q239,99.96
document_141099.html,Aldo Moro,30,39,PER,Q171834,100.0
document_141099.html,Brescia,52,59,LOC,Q6221,99.98
document_141104.html,Commissione,79,90,ORG,Q8880,85.8
document_141104.html,Comitato dei Rappresentanti Permanenti,293,331,ORG,Q780116,56.38
document_141104.html,Comunità,470,478,ORG,Q458,70.16
document_141114.html,Camera,53,59,ORG,Q841424,99.96
document_141114.html,Governo,82,89,ORG,Q3773971,44.47
document_141114.html,Libia,163,168,LOC,Q1016,98.97
document_141155.html,Moro,0,4,PER,Q171834,98.66
document_141155.html,Israele,46,53,LOC,Q801,100.0
document_141155.html,Knesset,180,187,LOC,Q133396,100.0
document_141155.html,Parlamento,192,202,ORG,Q133396,98.03
document_141155.html,Gerusalemme,206,217,LOC,Q1218,99.99
document_141155.html,Gerusalemme,498,509,LOC,Q1218,99.99
document_141168.html,Ghana,226,231,LOC,Q117,100.0
document_141172.html,Governo italiano,49,65,ORG,Q3773971,97.47
document_141172.html,Governo indonesiano,206,225,ORG,Q252,94.14
document_141172.html,Djakarta,250,258,LOC,Q3630,99.01
document_141180.html,Governo italiano,69,85,ORG,Q3773971,73.52
document_141180.html,Roma,150,154,LOC,Q220,100.0
document_141193.html,Bouteflika,103,113,PER,Q57308,96.74
document_141193.html,Algérie,173,180,LOC,Q262,96.65
document_141203.html,Italia,56,62,LOC,Q38,94.62
document_141203.html,ministro federale austriaco degli Esteri,67,107,PER,NIL,5.51
document_141203.html,Moro,165,169,PER,Q171834,93.55
document_141203.html,Villa Madama,223,235,LOC,Q1267485,99.97
document_141206.html,Comunità,3,11,ORG,Q52847,94.49
document_141206.html,Comunità Economica Europea,103,129,ORG,Q52847,96.46
document_141206.html,Turchia,138,145,LOC,Q43,99.99
document_141213.html,Nixon,146,151,PER,Q9588,99.99
document_141225.html,Consiglio,52,61,ORG,Q8896,70.8
document_141225.html,Comunità,178,186,ORG,Q458,62.64
document_141226.html,Moro,38,42,PER,Q171834,99.86
document_141226.html,Mosca,162,167,LOC,Q649,98.8
document_141226.html,Varsavia,176,184,LOC,Q270,99.57
document_141226.html,Berlino,219,226,LOC,Q64,99.99
document_141226.html,Europa,275,281,LOC,Q46,100.0
document_141226.html,Berlino,373,380,LOC,Q64,100.0
document_141239.html,Moro,105,109,PER,Q171834,99.93
document_141239.html,Comunità economica europea,158,184,ORG,Q52847,99.94
document_141239.html,Turchia,269,276,LOC,Q43,99.99
document_141245.html,Moro,25,29,PER,Q171834,72.9
document_141245.html,Repubblica araba egiziana,87,112,LOC,Q79,99.99
document_141245.html,RAE,114,117,LOC,Q79,99.5
document_141245.html,Mohamed Abdal Marzaban,120,142,PER,NIL,41.65
document_141245.html,Farnesina,178,187,ORG,Q1423801,87.46
document_141245.html,Italia,215,221,LOC,Q38,100.0
document_141245.html,RAE,224,227,LOC,Q79,99.68
document_141245.html,Ripamonti,513,522,PER,NIL,33.24
document_141245.html,Pedini,558,564,PER,NIL,37.78
document_141245.html,Picardi,598,605,PER,NIL,36.84
document_141245.html,ministero degli Esteri,638,660,ORG,Q789842,34.01
document_141245.html,Gaja,674,678,PER,NIL,25.15
document_141245.html,Cairo,833,838,LOC,NIL,91.41
document_141249.html,Aldo Moro,6,15,PER,Q171834,100.0
document_141249.html,San Giovanni in Fiore,28,49,LOC,Q53969,99.99
document_141249.html,Catanzaro,70,79,LOC,Q3883,99.96
document_141249.html,Cosenza,82,89,LOC,Q13619,100.0
document_141249.html,Partiti,450,457,ORG,Q47729,98.75
document_141249.html,Democrazia Cristiana,1168,1188,ORG,Q815348,99.87
document_141249.html,Moro,1247,1251,PER,Q171834,99.95
document_141249.html,Democrazia Cristiana,1350,1370,ORG,Q815348,99.96
document_141249.html,Governo,1556,1563,ORG,Q7188,91.31
document_141249.html,Paese,1567,1572,LOC,Q38,98.85
document_141254.html,Governo italiano,52,68,ORG,Q3773971,86.99
document_141254.html,Africa,104,110,LOC,Q15,99.81
document_141254.html,Fiera Campionaria,303,320,ORG,Q2524205,99.35
document_141254.html,Milano,324,330,LOC,Q490,99.99
document_141259.html,Aldo Moro,39,48,PER,Q171834,100.0
document_141259.html,Cassino,52,59,LOC,Q116592,99.99
document_141267.html,Governatore Generale,7,27,PER,Q53844829,18.1
document_141267.html,Primo Ministro,40,54,PER,NIL,15.56
document_141269.html,Comunità,78,86,ORG,Q15180,24.93
document_141269.html,Comunità,294,302,ORG,NIL,4.98
document_141270.html,Repubblica Federale Tedesca,47,74,LOC,Q183,98.35
document_141270.html,Cancelliere Federale,111,131,PER,Q4970706,82.51
document_141270.html,Willy Brandt,132,144,PER,Q2514,99.99
document_141271.html,Moro,25,29,PER,Q171834,99.34
document_141271.html,Lussemburgo,58,69,LOC,Q1842,87.9
document_141271.html,Consiglio ministeriale,178,200,ORG,NIL,53.16
document_141271.html,NATO,207,211,ORG,NIL,99.9
document_141271.html,Bonn,217,221,LOC,Q586,100.0
document_141271.html,MEC,358,361,ORG,Q6866855,10.35
document_141271.html,Comunità,461,469,ORG,Q458,77.14
document_141276.html,Governo maltese,111,126,ORG,Q233,86.53
document_141276.html,Governo italiano,310,326,ORG,Q3773971,97.97
document_141276.html,Bemporad,466,474,PER,NIL,25.92
document_141276.html,Cariglia,480,488,PER,NIL,31.05
document_141276.html,Governo maltese,542,557,ORG,Q233,53.83
document_141276.html,Governo italiano,685,701,ORG,Q3773971,97.19
document_141276.html,Malta,922,927,LOC,Q233,100.0
document_141276.html,Repubblica federale tedesca,975,1002,LOC,Q183,97.96
document_141276.html,Canada,1009,1015,LOC,Q16,100.0
