doc_id,surface,start_pos,end_pos,type,identifier,score
document_131058.html,Partito comunista,264,281,ORG,Q461886,71.42
document_131067.html,DC,649,651,ORG,Q815348,99.92
document_131067.html,DC,1192,1194,ORG,Q815348,99.95
document_131067.html,DC,1326,1328,ORG,Q815348,99.94
document_131087.html,Napoli,53,59,LOC,Q2634,100.0
document_131087.html,D.C.,106,110,ORG,Q815348,72.4
document_131087.html,D.C.,452,456,ORG,Q815348,43.31
document_131087.html,Napoli,486,492,LOC,Q2634,99.99
document_131106.html,Roma,133,137,LOC,Q220,100.0
document_131106.html,Napoli,139,145,LOC,Q2634,100.0
document_131106.html,Bari,147,151,LOC,Q3519,100.0
document_131106.html,Pisa,153,157,LOC,Q13375,100.0
document_131106.html,Foggia,159,165,LOC,Q13464,100.0
document_131106.html,Paese,582,587,LOC,Q38,99.93
document_131111.html,Roma,754,758,LOC,Q220,100.0
document_131119.html,Padova,2,8,LOC,Q617,100.0
document_131119.html,Aldo Moro,89,98,PER,Q171834,100.0
document_131119.html,Perugia,175,182,LOC,Q3437,100.0
document_131119.html,Moro,270,274,PER,Q171834,100.0
document_131126.html,DC,534,536,ORG,Q815348,99.93
document_131126.html,Napoli,1626,1632,LOC,Q2634,99.99
document_131128.html,Democrazia Cristiana,19,39,ORG,Q815348,99.37
document_131128.html,Nazioni Unite,486,499,ORG,Q1065,99.17
document_131130.html,democrazia cristiana,281,301,ORG,Q815348,95.74
document_131130.html,Togliatti,315,324,PER,Q310158,99.97
document_131130.html,partito comunista,538,555,ORG,Q461886,78.51
document_132006.html,Terrasanta,44,54,LOC,Q48175,93.39
document_132011.html,Italia,25,31,LOC,Q38,99.14
document_132011.html,Paese,127,132,LOC,Q38,99.79
document_132011.html,Italia,684,690,LOC,Q38,97.59
document_132011.html,Italia,1088,1094,LOC,Q38,96.46
document_132028.html,Rai,39,42,ORG,Q19616,100.0
document_132065.html,IRI,167,170,ORG,Q1674879,99.86
document_132065.html,Alitalia,177,185,ORG,Q153975,97.4
document_132073.html,Aldo Moro,32,41,PER,Q171834,100.0
document_132073.html,Bari,67,71,LOC,Q3519,98.96
document_132109.html,Italia,193,199,LOC,Q38,99.2
document_132109.html,Giappone,292,300,LOC,Q17,99.95
document_132124.html,Jugoslavia,39,49,LOC,Q36704,93.78
document_132165.html,Bari,54,58,LOC,Q3519,99.97
document_132165.html,Bari,216,220,LOC,Q3519,99.98
document_132165.html,Bari,317,321,LOC,Q3519,99.5
document_132165.html,Paese,523,528,LOC,Q38,99.5
document_132165.html,Italia,814,820,LOC,Q38,98.79
document_132165.html,Italia,1161,1167,LOC,Q38,97.16
document_132165.html,Governo,1272,1279,ORG,Q3773971,59.63
document_132171.html,Berlino,218,225,LOC,Q64,99.99
document_132179.html,Alto Adige,983,993,LOC,Q15124,98.98
document_132179.html,Camera,1080,1086,ORG,Q841424,99.84
document_132183.html,Aldo Moro,32,41,PER,Q171834,100.0
document_132183.html,Salerno,299,306,LOC,Q1083,100.0
document_132198.html,Firenze,2,9,LOC,Q2044,99.99
document_132198.html,Aldo Moro,44,53,PER,Q171834,100.0
document_132198.html,Firenze,216,223,LOC,Q2044,99.98
document_132223.html,Governo italiano,95,111,ORG,Q3773971,84.5
document_132223.html,Italia,206,212,LOC,Q38,99.7
document_132230.html,Paese,398,403,LOC,Q38,99.38
document_132230.html,Rumor,505,510,PER,Q316288,98.21
document_132232.html,Codogno,19,26,LOC,Q42298,100.0
document_132257.html,Cuneo,2,7,LOC,Q5968,99.97
document_132257.html,Aldo Moro,41,50,PER,Q171834,100.0
document_132257.html,Giovanni Giraudo,171,187,PER,Q3767386,99.99
document_132257.html,Moro,289,293,PER,Q171834,100.0
document_132257.html,Cuneo,346,351,LOC,Q5968,99.45
document_132272.html,Democrazia Cristiana,235,255,ORG,Q815348,99.96
document_132274.html,Ministero della Difesa,125,147,ORG,Q1855201,98.68
document_132289.html,Massimo Pilotti,387,402,PER,Q3851409,99.96
document_132289.html,Gaetano Azzariti,410,426,PER,Q3756893,99.97
document_141016.html,Democrazia Cristiana,648,668,ORG,Q815348,99.96
document_141027.html,Caltanissetta,2,15,LOC,Q13680,99.98
document_141027.html,Aldo Moro,23,32,PER,Q171834,100.0
document_141027.html,Democrazia Cristiana,62,82,ORG,Q815348,99.92
document_141027.html,Italia,137,143,LOC,Q38,99.78
document_141036.html,Aldo Moro,6,15,PER,Q171834,100.0
document_141036.html,Sassari,28,35,LOC,Q13629,99.99
document_141036.html,Sardegna,77,85,LOC,Q1462,100.0
document_141036.html,Italia,261,267,LOC,Q38,93.33
document_141036.html,Paese,1050,1055,LOC,Q38,74.2
document_141061.html,Maurice Schumann,252,268,PER,Q282882,99.96
document_141061.html,Moro,356,360,PER,Q171834,99.85
document_141061.html,Schumann,361,369,PER,Q282882,99.99
document_141061.html,Schumann,498,506,PER,Q282882,99.96
document_141094.html,Aja,199,202,LOC,Q36600,68.93
document_141094.html,Europa,234,240,LOC,Q46,99.99
document_141095.html,République Arabe Unie,13,34,LOC,Q170468,78.0
document_141095.html,Cairo,87,92,LOC,Q85,97.77
document_141099.html,Aldo Moro,30,39,PER,Q171834,100.0
document_141099.html,Brescia,52,59,LOC,Q6221,99.98
document_141104.html,Comitato dei Rappresentanti Permanenti,293,331,ORG,Q780116,56.38
document_141114.html,Camera,53,59,ORG,Q841424,99.96
document_141114.html,Governo,82,89,ORG,Q3773971,44.47
document_141114.html,Libia,163,168,LOC,Q1016,98.97
document_141155.html,Moro,0,4,PER,Q171834,98.66
document_141155.html,Israele,46,53,LOC,Q801,100.0
document_141155.html,Knesset,180,187,LOC,Q133396,100.0
document_141155.html,Parlamento,192,202,ORG,Q133396,98.03
document_141155.html,Gerusalemme,206,217,LOC,Q1218,99.99
document_141155.html,Gerusalemme,498,509,LOC,Q1218,99.99
document_141168.html,Ghana,226,231,LOC,Q117,100.0
document_141193.html,Bouteflika,103,113,PER,Q57308,96.74
document_141193.html,Algérie,173,180,LOC,Q262,96.65
document_141213.html,Nixon,146,151,PER,Q9588,99.99
document_141225.html,Consiglio,52,61,ORG,Q8896,70.8
document_141226.html,Moro,38,42,PER,Q171834,99.86
document_141226.html,Mosca,162,167,LOC,Q649,98.8
document_141226.html,Varsavia,176,184,LOC,Q270,99.57
document_141226.html,Berlino,219,226,LOC,Q64,99.99
document_141226.html,Europa,275,281,LOC,Q46,100.0
document_141226.html,Berlino,373,380,LOC,Q64,100.0
document_141254.html,Governo italiano,52,68,ORG,Q3773971,86.99
document_141254.html,Africa,104,110,LOC,Q15,99.81
document_141254.html,Fiera Campionaria,303,320,ORG,Q2524205,99.35
document_141254.html,Milano,324,330,LOC,Q490,99.99
document_141270.html,Cancelliere Federale,111,131,PER,Q4970706,82.51
document_141270.html,Willy Brandt,132,144,PER,Q2514,99.99
document_141271.html,Moro,25,29,PER,Q171834,99.34
document_141271.html,Consiglio ministeriale,178,200,ORG,NIL,53.16
document_141271.html,Bonn,217,221,LOC,Q586,100.0
document_141276.html,Governo italiano,310,326,ORG,Q3773971,97.97
document_141276.html,Governo italiano,685,701,ORG,Q3773971,97.19
document_141276.html,Malta,922,927,LOC,Q233,100.0
document_141276.html,Canada,1009,1015,LOC,Q16,100.0
document_141294.html,Aldo Moro,73,82,PER,Q171834,100.0
document_141294.html,partito socialista democratico italiano,137,176,ORG,Q665335,99.1
document_141302.html,Democrazia Cristiana,167,187,ORG,Q815348,99.95
document_141304.html,Democrazia Cristiana,279,299,ORG,Q815348,99.93
document_141304.html,Paese,325,330,LOC,Q38,97.73
document_142010.html,Salvador Allende,266,282,PER,Q440,100.0
document_142035.html,Moro,352,356,PER,Q171834,99.94
document_142035.html,Francia,492,499,LOC,Q142,99.89
document_142035.html,Italia,502,508,LOC,Q38,99.98
document_142035.html,unione europea,672,686,ORG,Q458,99.88
document_142036.html,Moro,13,17,PER,Q171834,99.93
document_142036.html,Italia,268,274,LOC,Q38,96.71
document_142036.html,Moro,458,462,PER,Q171834,99.92
document_142036.html,Parlamento britannico,744,765,ORG,Q11010,99.94
document_142047.html,Africa,58,64,LOC,Q15,100.0
document_142047.html,Moro,91,95,PER,Q171834,99.44
document_142047.html,Africa,211,217,LOC,Q15,100.0
document_142051.html,Malta,160,165,LOC,Q233,99.96
document_142051.html,Paese,279,284,LOC,Q233,92.62
document_142061.html,Togliatti,32,41,PER,Q310158,99.93
document_142061.html,Togliatti,425,434,PER,Q310158,99.93
document_142061.html,Togliatti,646,655,PER,Q310158,99.95
document_142061.html,DC,692,694,ORG,Q815348,99.86
document_142087.html,Roma,133,137,LOC,Q220,99.99
document_142087.html,Canadà,385,391,LOC,Q16,96.72
document_142087.html,Italia,401,407,LOC,Q38,99.9
document_142128.html,Badioli,255,262,PER,NIL,30.94
document_142128.html,Badioli,472,479,PER,NIL,36.31
document_142145.html,Democrazia Cristiana,219,239,ORG,Q815348,99.99
document_142145.html,Fanfani,540,547,PER,Q273228,99.06
document_142145.html,Moro,556,560,PER,Q171834,97.07
document_142145.html,Rumor,569,574,PER,Q316288,99.97
document_142145.html,Andreotti,600,609,PER,Q50005,97.12
document_142145.html,Taviani,619,626,PER,Q1379277,95.65
document_142145.html,De Mita,763,770,PER,Q316226,93.28
document_142145.html,Cossiga,814,821,PER,Q1230,99.68
document_142162.html,Aldo Moro,33,42,PER,Q171834,100.0
document_142162.html,Lucca,55,60,LOC,Q13373,99.99
document_142162.html,Savona,62,68,LOC,Q13320,90.11
document_142162.html,Democrazia Cristiana,134,154,ORG,Q815348,99.92
document_142162.html,Democrazia Cristiana,746,766,ORG,Q815348,99.96
document_142186.html,Stati Uniti,56,67,LOC,Q30,99.99
document_142221.html,Kappler,381,388,PER,Q61861,61.98
document_110090.html,Presidente Roos[e]velt,27,49,PER,Q8007,67.92
document_110090.html,Betlemme,919,927,LOC,Q5776,99.94
document_110106.html,Luigi Lavitrano,30,45,PER,Q1493618,99.99
document_110106.html,Palermo,65,72,LOC,Q2656,99.6
document_110106.html,Italia,335,341,LOC,Q38,92.37
document_110143.html,Italia,27,33,LOC,Q38,99.96
document_110155.html,Italia,65,71,LOC,Q38,98.58
document_110155.html,Italia,624,630,LOC,Q38,98.6
document_110167.html,Germania,64,72,LOC,Q183,99.13
document_121034.html,Moro,13,17,PER,Q171834,99.16
document_121104.html,Italia,188,194,LOC,Q38,91.21
document_121239.html,Italia,431,437,LOC,Q38,99.47
document_122004.html,Senato,469,475,ORG,Q633872,84.54
document_122004.html,Camera,493,499,ORG,Q841424,99.85
document_131120.html,DC,29,31,ORG,Q815348,99.86
document_131120.html,Moro,36,40,PER,Q171834,99.95
document_131120.html,DC,191,193,ORG,Q815348,99.82
document_131120.html,Moro,400,404,PER,Q171834,99.97
document_131120.html,DC,467,469,ORG,Q815348,99.79
document_131120.html,DC,636,638,ORG,Q815348,99.83
document_131120.html,Paese,816,821,LOC,Q38,99.86
document_131120.html,DC,874,876,ORG,Q815348,99.84
document_132047.html,Malta,164,169,LOC,Q233,99.98
document_132117.html,Aldo Moro,32,41,PER,Q171834,100.0
document_132117.html,Firenze,57,64,LOC,Q2044,99.98
document_132117.html,Firenze,180,187,LOC,Q2044,99.94
document_132172.html,Aldo Moro,159,168,PER,Q171834,100.0
document_132172.html,Moro,495,499,PER,Q171834,100.0
document_132256.html,Alberobello,3,14,LOC,Q51812,100.0
document_132256.html,Aldo Moro,162,171,PER,Q171834,100.0
document_132256.html,Maria Badaloni,236,250,PER,Q28030773,99.9
document_132256.html,Moro,517,521,PER,Q171834,100.0
document_132256.html,Paese,1103,1108,LOC,Q38,49.03
document_132296.html,Regione,166,173,LOC,Q1222,98.77
document_132296.html,Union Valdotaine,322,338,ORG,Q370936,57.97
document_132296.html,Consiglio regionale,940,959,ORG,Q2993782,96.99
document_141046.html,Paese,184,189,LOC,Q36704,87.78
document_141203.html,Italia,56,62,LOC,Q38,94.62
document_141203.html,Moro,165,169,PER,Q171834,93.55
document_141203.html,Villa Madama,223,235,LOC,Q1267485,99.97
document_141239.html,Moro,105,109,PER,Q171834,99.93
document_141239.html,Comunità economica europea,158,184,ORG,Q52847,99.94
document_141239.html,Turchia,269,276,LOC,Q43,99.99
document_141249.html,Aldo Moro,6,15,PER,Q171834,100.0
document_141249.html,San Giovanni in Fiore,28,49,LOC,Q53969,99.99
document_141249.html,Catanzaro,70,79,LOC,Q3883,99.96
document_141249.html,Cosenza,82,89,LOC,Q13619,100.0
document_141249.html,Democrazia Cristiana,1168,1188,ORG,Q815348,99.87
document_141249.html,Moro,1247,1251,PER,Q171834,99.95
document_141249.html,Democrazia Cristiana,1350,1370,ORG,Q815348,99.96
document_141249.html,Governo,1556,1563,ORG,Q7188,91.31
document_141249.html,Paese,1567,1572,LOC,Q38,98.85
document_142041.html,Santiago del Cile,121,138,LOC,Q2887,99.99
document_142053.html,Moro,13,17,PER,Q171834,99.94
document_142053.html,Varsavia,47,55,LOC,Q270,99.99
document_142053.html,Europa,202,208,LOC,Q46,100.0
document_142053.html,Usa,382,385,LOC,Q30,100.0
document_142053.html,Urss,388,392,LOC,Q15180,99.96
document_142073.html,Senato,140,146,ORG,Q633872,93.06
document_142073.html,Camera,153,159,ORG,Q841424,99.9
document_142083.html,Governo italiano,4,20,ORG,Q3773971,98.45
document_142083.html,Italia,85,91,LOC,Q38,99.62
document_142083.html,Nazioni Unite,122,135,ORG,Q1065,99.86
document_142083.html,Organizzazione,197,211,ORG,Q1065,99.83
document_142116.html,Italia,4,10,LOC,Q38,97.47
document_142116.html,Roma,125,129,LOC,Q220,100.0
document_142160.html,Aldo Moro,33,42,PER,Q171834,100.0
document_142160.html,Trieste,55,62,LOC,Q546,100.0
document_142160.html,Vittorio Veneto,82,97,LOC,Q47578,99.99
document_142160.html,Democrazia Cristiana,151,171,ORG,Q815348,99.98
document_142160.html,Democrazia Cristiana,354,374,ORG,Q815348,99.98
document_142160.html,Paese,463,468,LOC,Q38,98.33
document_142160.html,Democrazia Cristiana,913,933,ORG,Q815348,99.9
document_110032.html,Tommaso d’Aquino,24,40,PER,Q9438,100.0
document_110032.html,Azione Cattolica,62,78,ORG,Q3318304,99.82
document_110032.html,San Tommaso,188,199,PER,Q9438,99.99
document_110034.html,Firenze,49,56,LOC,Q2044,100.0
document_110088.html,democrazia cristiana,905,925,ORG,Q815348,99.68
document_110088.html,Pio XII,1583,1590,PER,Q2604,99.98
document_110114.html,Italia,114,120,LOC,Q38,99.46
document_121012.html,Moro,13,17,PER,Q171834,99.82
document_121021.html,Moro,13,17,PER,Q171834,99.49
document_121029.html,Moro,13,17,PER,Q171834,97.44
document_121029.html,Dossetti,144,152,PER,Q370039,36.61
document_121149.html,Italia,141,147,LOC,Q38,97.23
document_121149.html,Italia,462,468,LOC,Q38,99.48
document_121196.html,DC,3,5,ORG,Q815348,99.96
document_131084.html,D.C.,19,23,ORG,Q815348,79.95
document_131084.html,D.C.,235,239,ORG,Q815348,37.4
document_131084.html,Paese,392,397,LOC,Q38,99.02
document_131084.html,Italia,513,519,LOC,Q38,99.47
document_131092.html,Moro,6,10,PER,Q171834,99.95
document_131092.html,Napoli,198,204,LOC,Q2634,100.0
document_131092.html,Moro,315,319,PER,Q171834,99.95
document_131092.html,Napoli,723,729,LOC,Q2634,100.0
document_131092.html,D.C.,1043,1047,ORG,Q815348,57.62
document_131092.html,D.C.,1204,1208,ORG,Q815348,64.91
document_132086.html,Roma,14,18,LOC,Q220,100.0
document_132086.html,Italia,83,89,LOC,Q38,99.97
document_132086.html,Governo italiano,151,167,ORG,Q3773971,98.93
document_132115.html,Aldo Moro,131,140,PER,Q171834,100.0
document_132173.html,Cesare Battisti,64,79,PER,Q78782,98.85
document_132173.html,Trento,99,105,LOC,Q3376,99.94
document_132194.html,Gorizia,36,43,LOC,Q6596,100.0
document_132194.html,Paese,263,268,LOC,Q38,97.0
document_132194.html,Oslavia,1054,1061,LOC,Q979837,57.11
document_132194.html,Sabotino,1111,1119,LOC,Q3861947,99.38
document_132194.html,Gorizia,1198,1205,LOC,Q6596,100.0
document_132194.html,Patria italiana,1392,1407,ORG,Q38,87.69
document_132194.html,Isonzo,1524,1530,LOC,Q202760,99.95
document_132194.html,Oslavia,1567,1574,LOC,Q979837,91.16
document_132194.html,Sabotino,1791,1799,LOC,Q3861947,99.97
document_132194.html,Gorizia,1802,1809,LOC,Q6596,100.0
document_132194.html,Italia,1921,1927,LOC,Q38,99.9
document_132264.html,Dc,45,47,ORG,Q815348,89.47
document_132264.html,Italia,368,374,LOC,Q38,99.75
document_132264.html,Democrazia Cristiana,1070,1090,ORG,Q815348,99.82
document_141097.html,Bruxelles,54,63,LOC,Q239,99.96
document_141172.html,Governo italiano,49,65,ORG,Q3773971,97.47
document_141172.html,Djakarta,250,258,LOC,Q3630,99.01
document_141180.html,Governo italiano,69,85,ORG,Q3773971,73.52
document_141180.html,Roma,150,154,LOC,Q220,100.0
document_141206.html,Comunità,3,11,ORG,Q52847,94.49
document_141206.html,Comunità Economica Europea,103,129,ORG,Q52847,96.46
document_141206.html,Turchia,138,145,LOC,Q43,99.99
document_141245.html,Moro,25,29,PER,Q171834,72.9
document_141245.html,Repubblica araba egiziana,87,112,LOC,Q79,99.99
document_141245.html,RAE,114,117,LOC,Q79,99.5
document_141245.html,Mohamed Abdal Marzaban,120,142,PER,NIL,41.65
document_141245.html,Farnesina,178,187,ORG,Q1423801,87.46
document_141245.html,Italia,215,221,LOC,Q38,100.0
document_141245.html,RAE,224,227,LOC,Q79,99.68
document_141245.html,ministero degli Esteri,638,660,ORG,Q789842,34.01
document_141259.html,Aldo Moro,39,48,PER,Q171834,100.0
document_141259.html,Cassino,52,59,LOC,Q116592,99.99
document_142149.html,Governo britannico,88,106,ORG,Q6063,99.18
document_142170.html,Democrazia Cristiana,62,82,ORG,Q815348,99.98
document_142170.html,Democrazia Cristiana,168,188,ORG,Q815348,99.98
document_142170.html,Italia,229,235,LOC,Q38,97.88
document_142170.html,Democrazia Cristiana,735,755,ORG,Q815348,99.97
document_142209.html,Andria,11,17,LOC,Q13486,100.0
document_142209.html,Moro,18,22,PER,Q171834,99.85
document_142209.html,Democrazia cristiana,243,263,ORG,Q815348,89.28
