doc_id,surface,start_pos,end_pos,identifier,type,alias,score
https://digitalzibaldone.net/node/p2728_1,Ippocrate,1354,1363,Q5264,PER,Ippocrate,132.1180419921875
https://digitalzibaldone.net/node/p2728_1,Varrone,1629,1636,Q206119,PER,Marco Terenzio Varrone,124.34799194335938
https://digitalzibaldone.net/node/p2728_1,Vegezio,1638,1645,Q4298,PER,Publio Vegezio Renato,134.69363403320312
https://digitalzibaldone.net/node/p2728_1,Columella,1647,1656,Q318317,PER,Lucio Giunio Moderato Columella,133.73422241210938
https://digitalzibaldone.net/node/p2728_1,Galileo,1671,1678,Q307,PER,Galileo Galilei,120.71659851074219
https://digitalzibaldone.net/node/p2728_1,Giordani,1766,1774,Q1092339,PER,Pietro Giordani,131.5750732421875
https://digitalzibaldone.net/node/p2728_1,Buffon,1812,1818,Q229264,PER,Georges-Louis Leclerc de Buffon,126.08036804199219
https://digitalzibaldone.net/node/p2728_1,Buffon,2656,2662,Q229264,PER,Georges-Louis Leclerc de Buffon,119.12483978271484
https://digitalzibaldone.net/node/p2728_1,Buffon,3153,3159,Q229264,PER,Georges-Louis Leclerc de Buffon,116.66445922851562
https://digitalzibaldone.net/node/p2728_1,Bailly,2201,2207,Q1685301,PER,Jean Sylvain Bailly,113.64298248291016
https://digitalzibaldone.net/node/p2731_1,Speroni,192,199,Q352663,PER,Sperone Speroni,146.1450958251953
https://digitalzibaldone.net/node/p2731_1,Buffon,787,793,Q229264,PER,Georges-Louis Leclerc de Buffon,117.04608917236328
https://digitalzibaldone.net/node/p2731_2,Tacito,147,153,Q2161,PER,Publio Cornelio Tacito,117.51167297363281
https://digitalzibaldone.net/node/p2731_2,Vespasiano,176,186,Q1419,PER,Vespasiano,107.92109680175781
https://digitalzibaldone.net/node/p2731_2,Vespasiano,503,513,Q1419,PER,Vespasiano,119.13947296142578
https://digitalzibaldone.net/node/p2731_2,Dione,331,336,Q185223,PER,Cassio Dione,142.62811279296875
https://digitalzibaldone.net/node/p2731_2,Erodiano,338,346,Q313056,PER,Erodiano,126.29266357421875
https://digitalzibaldone.net/node/p2731_2,Procopio,429,437,Q186153,PER,Procopio di Cesarea,156.35171508789062
https://digitalzibaldone.net/node/p2731_2,Agazia,439,445,Q233136,PER,Agazia,132.37586975097656
https://digitalzibaldone.net/node/p2731_2,Zosimo,447,453,Q226858,PER,Zosimo (storico),144.68252563476562
https://digitalzibaldone.net/node/p2731_2,Ammiano,679,686,Q172198,PER,Ammiano Marcellino,129.908203125
https://digitalzibaldone.net/node/p2731_2,Orosio,720,726,Q311456,PER,Paolo Orosio,122.93634033203125
https://digitalzibaldone.net/node/p2731_2,Erodoto,952,959,Q26825,PER,Erodoto,114.50520324707031
https://digitalzibaldone.net/node/p2734_1,Italia,642,648,Q38,LOC,Italia,103.74498748779297
https://digitalzibaldone.net/node/p2734_1,Maffei,314,320,Q1587432,PER,Scipione Maffei,137.56295776367188
https://digitalzibaldone.net/node/p2734_1,Omero,722,727,Q6691,PER,Omero,122.48121643066406
https://digitalzibaldone.net/node/p2734_1,Menandro,732,740,Q118992,PER,Menandro,122.64205932617188
https://digitalzibaldone.net/node/p2735_1,Cic.,374,378,Q1541,PER,Marco Tullio Cicerone,141.51895141601562
https://digitalzibaldone.net/node/p2735_1,Cicerone,944,952,Q1541,PER,Marco Tullio Cicerone,137.02713012695312
https://digitalzibaldone.net/node/p2735_1,Orat. pro Archia poeta,380,402,Q3922215,WORK,Pro Archia poeta,181.1934814453125
https://digitalzibaldone.net/node/p2738_1,Chateaubriand,199,212,Q49767,PER,François-René de Chateaubriand,141.50927734375
https://digitalzibaldone.net/node/p2738_1,Chateaubriand,606,619,Q49767,PER,François-René de Chateaubriand,129.85704040527344
https://digitalzibaldone.net/node/p2739_1,Cic.,181,185,Q1541,PER,Marco Tullio Cicerone,141.52691650390625
https://digitalzibaldone.net/node/p2740_1,Simonide,423,431,Q273003,PER,Simonide,140.2283172607422
https://digitalzibaldone.net/node/p2740_1,Imperatore Claudio,459,477,Q1411,PER,Claudio,129.0813446044922
https://digitalzibaldone.net/node/p2740_1,Palamede,4198,4206,Q252387,PER,Palamede,142.3736114501953
https://digitalzibaldone.net/node/p2757_1,Romae,513,518,Q220,LOC,Roma,148.4424285888672
https://digitalzibaldone.net/node/p2757_1,Cassiodoro,181,191,Q192365,PER,Cassiodoro,130.0482177734375
https://digitalzibaldone.net/node/p2757_2,Virgilio,846,854,Q1398,PER,Publio Virgilio Marone,124.85424041748047
https://digitalzibaldone.net/node/p2759_2,Omero,57,62,Q6691,PER,Omero,109.5770034790039
https://digitalzibaldone.net/node/p2759_2,Omero,972,977,Q6691,PER,Omero,123.29938507080078
https://digitalzibaldone.net/node/p2759_2,Virgilio,76,84,Q1398,PER,Publio Virgilio Marone,122.84705352783203
https://digitalzibaldone.net/node/p2759_2,Enea,508,512,Q82732,PER,Enea,134.0413818359375
https://digitalzibaldone.net/node/p2759_2,Enea,564,568,Q82732,PER,Enea,130.5189208984375
https://digitalzibaldone.net/node/p2759_2,Pallante,734,742,Q2048018,PER,Pallante (Evandro),139.57240295410156
https://digitalzibaldone.net/node/p2759_2,Rutuli,765,771,Q579014,PER,Rutuli,144.25009155273438
https://digitalzibaldone.net/node/p2759_2,Menelao,998,1005,Q171839,PER,Menelao,137.34933471679688
https://digitalzibaldone.net/node/p2759_2,Agamennone,1070,1080,Q128176,PER,Agamennone,126.96235656738281
https://digitalzibaldone.net/node/p2759_2,Eneide,540,546,Q60220,WORK,Eneide,127.74531555175781
https://digitalzibaldone.net/node/p2761_1,Omero,101,106,Q6691,PER,Omero,113.23133850097656
https://digitalzibaldone.net/node/p2761_1,Omero,541,546,Q6691,PER,Omero,117.63225555419922
https://digitalzibaldone.net/node/p2761_1,Omero,862,867,Q6691,PER,Omero,114.22499084472656
https://digitalzibaldone.net/node/p2761_1,Virgilio,154,162,Q1398,PER,Publio Virgilio Marone,127.90908813476562
https://digitalzibaldone.net/node/p2761_1,Virgilio,375,383,Q1398,PER,Publio Virgilio Marone,121.99627685546875
https://digitalzibaldone.net/node/p2761_1,Virgilio,654,662,Q1398,PER,Publio Virgilio Marone,125.31248474121094
https://digitalzibaldone.net/node/p2761_1,Enea,233,237,Q82732,PER,Enea,125.53103637695312
https://digitalzibaldone.net/node/p2761_1,Enea,430,434,Q82732,PER,Enea,130.61383056640625
https://digitalzibaldone.net/node/p2761_1,Enea,745,749,Q82732,PER,Enea,130.37347412109375
https://digitalzibaldone.net/node/p2762_1,Omero,20,25,Q6691,PER,Omero,109.530029296875
https://digitalzibaldone.net/node/p2762_1,Omero,737,742,Q6691,PER,Omero,116.29336547851562
https://digitalzibaldone.net/node/p2762_1,Omero,1701,1706,Q6691,PER,Omero,116.09957122802734
https://digitalzibaldone.net/node/p2762_1,Omero,1912,1917,Q6691,PER,Omero,114.62042236328125
https://digitalzibaldone.net/node/p2762_1,Omero,1968,1973,Q6691,PER,Omero,116.80729675292969
https://digitalzibaldone.net/node/p2762_1,Omero,2096,2101,Q6691,PER,Omero,115.45712280273438
https://digitalzibaldone.net/node/p2762_1,Omero,2695,2700,Q6691,PER,Omero,118.3775405883789
https://digitalzibaldone.net/node/p2762_1,Virgilio,520,528,Q1398,PER,Publio Virgilio Marone,123.5615234375
https://digitalzibaldone.net/node/p2762_1,Virgilio,2338,2346,Q1398,PER,Publio Virgilio Marone,130.0093994140625
https://digitalzibaldone.net/node/p2762_1,Enea,1120,1124,Q82732,PER,Enea,129.71395874023438
https://digitalzibaldone.net/node/p2762_1,Enea,1613,1617,Q82732,PER,Enea,130.20294189453125
https://digitalzibaldone.net/node/p2762_1,Enea,1814,1818,Q82732,PER,Enea,128.68637084960938
https://digitalzibaldone.net/node/p2762_1,Enea,2375,2379,Q82732,PER,Enea,129.5261688232422
https://digitalzibaldone.net/node/p2762_1,Didone,2529,2535,Q905162,PER,Didone,140.82717895507812
https://digitalzibaldone.net/node/p2762_1,Chateaubriand,2587,2600,Q49767,PER,François-René de Chateaubriand,139.16287231445312
https://digitalzibaldone.net/node/p2762_1,Luciano,2715,2722,Q177847,PER,Luciano di Samosata,129.54669189453125
https://digitalzibaldone.net/node/p2765_1,Omero,55,60,Q6691,PER,Omero,114.49150085449219
https://digitalzibaldone.net/node/p2767_1,Omero,7,12,Q6691,PER,Omero,110.5899658203125
https://digitalzibaldone.net/node/p2767_1,Omero,1520,1525,Q6691,PER,Omero,117.892333984375
https://digitalzibaldone.net/node/p2767_1,Omero,1840,1845,Q6691,PER,Omero,115.45304870605469
https://digitalzibaldone.net/node/p2767_1,Omero,2262,2267,Q6691,PER,Omero,117.66040802001953
https://digitalzibaldone.net/node/p2767_1,Priamo,24,30,Q170473,PER,Priamo,136.10597229003906
https://digitalzibaldone.net/node/p2767_1,Priamo,463,469,Q170473,PER,Priamo,129.15306091308594
https://digitalzibaldone.net/node/p2767_1,Priamo,494,500,Q170473,PER,Priamo,129.2132568359375
https://digitalzibaldone.net/node/p2767_1,Priamo,591,597,Q170473,PER,Priamo,132.78125
https://digitalzibaldone.net/node/p2767_1,Achille,42,49,Q41746,PER,Achille,119.10055541992188
https://digitalzibaldone.net/node/p2767_1,Achille,300,307,Q41746,PER,Achille,124.00787353515625
https://digitalzibaldone.net/node/p2767_1,Achille,1059,1066,Q41746,PER,Achille,125.73062133789062
https://digitalzibaldone.net/node/p2767_1,Achille,1571,1578,Q41746,PER,Achille,122.54541778564453
https://digitalzibaldone.net/node/p2767_1,Achille,1722,1729,Q41746,PER,Achille,125.96781921386719
https://digitalzibaldone.net/node/p2767_1,Achille,2298,2305,Q41746,PER,Achille,119.51322937011719
https://digitalzibaldone.net/node/p2767_1,Achille,2523,2530,Q41746,PER,Achille,122.0188217163086
https://digitalzibaldone.net/node/p2767_1,Patroclo,553,561,Q186271,PER,Patroclo,126.61687469482422
https://digitalzibaldone.net/node/p2767_1,Giove,813,818,Q4649,PER,Giove (divinità),128.56248474121094
https://digitalzibaldone.net/node/p2770_1,Omero,22,27,Q6691,PER,Omero,111.11680603027344
https://digitalzibaldone.net/node/p2771_1,Caro,241,245,Q566851,PER,Annibale Caro,128.9121856689453
https://digitalzibaldone.net/node/p2776_1,Cic.,2113,2117,Q1541,PER,Marco Tullio Cicerone,141.8826904296875
https://digitalzibaldone.net/node/p2782_1,italia,89,95,Q38,LOC,Italia,103.46387481689453
https://digitalzibaldone.net/node/p2782_1,italia,370,376,Q38,LOC,Italia,120.58087921142578
https://digitalzibaldone.net/node/p2782_1,italia,719,725,Q38,LOC,Italia,105.74162292480469
https://digitalzibaldone.net/node/p2782_1,francia,293,300,Q142,LOC,Francia,113.45402526855469
https://digitalzibaldone.net/node/p2783_1,francia,109,116,Q142,LOC,Francia,108.43443298339844
https://digitalzibaldone.net/node/p2783_1,Perticari,736,745,Q3769747,PER,Giulio Perticari,134.2976837158203
https://digitalzibaldone.net/node/p2786_1,Tucidide,1814,1822,Q41683,PER,Tucidide,128.8082275390625
https://digitalzibaldone.net/node/p2786_1,Platone,1828,1835,Q859,PER,Platone,122.3441162109375
https://digitalzibaldone.net/node/p2786_1,odissea,643,650,Q35160,WORK,Odissea,133.385009765625
https://digitalzibaldone.net/node/p2786_1,odissea,766,773,Q35160,WORK,Odissea,139.4024658203125
https://digitalzibaldone.net/node/p2786_1,teogonia,670,678,Q156498,WORK,Teogonia (Esiodo),150.00144958496094
https://digitalzibaldone.net/node/p2786_1,Teogonia,812,820,Q156498,WORK,Teogonia (Esiodo),167.7342071533203
https://digitalzibaldone.net/node/p2788_1,Omero,879,884,Q6691,PER,Omero,112.12264251708984
https://digitalzibaldone.net/node/p2788_1,Omero,1143,1148,Q6691,PER,Omero,117.23789978027344
https://digitalzibaldone.net/node/p2788_1,Sofocle,1414,1421,Q7235,PER,Sofocle,157.34353637695312
https://digitalzibaldone.net/node/p2788_1,odissea,799,806,Q35160,WORK,Odissea,126.7120361328125
https://digitalzibaldone.net/node/p2788_1,Odiss.,908,914,Q35160,WORK,Odissea,131.34405517578125
https://digitalzibaldone.net/node/p2788_1,Iliade,968,974,Q8275,WORK,Iliade,121.09970092773438
https://digitalzibaldone.net/node/p2790_1,Esiodo,509,515,Q44233,PER,Esiodo,127.44297790527344
https://digitalzibaldone.net/node/p2790_1,Nereo,537,542,Q189527,PER,Nereo,125.31198120117188
https://digitalzibaldone.net/node/p2790_1,Omero,1219,1224,Q6691,PER,Omero,121.8228988647461
https://digitalzibaldone.net/node/p2790_1,Dante,1264,1269,Q1067,PER,Dante Alighieri,114.78349304199219
https://digitalzibaldone.net/node/p2790_1,Monti,1290,1295,Q723643,PER,Vincenzo Monti,132.68153381347656
https://digitalzibaldone.net/node/p2790_1,Iliade,427,433,Q8275,WORK,Iliade,119.77102661132812
https://digitalzibaldone.net/node/p2790_1,Iliade,1442,1448,Q8275,WORK,Iliade,120.99014282226562
https://digitalzibaldone.net/node/p2790_1,odiss.,1378,1384,Q35160,WORK,Odissea,142.9442138671875
https://digitalzibaldone.net/node/p2790_1,odissea,1479,1486,Q35160,WORK,Odissea,125.54835510253906
https://digitalzibaldone.net/node/p2791_1,odissea,198,205,Q35160,WORK,Odissea,132.67388916015625
https://digitalzibaldone.net/node/p2792_1,Omero,300,305,Q6691,PER,Omero,112.07829284667969
https://digitalzibaldone.net/node/p2792_1,Omero,665,670,Q6691,PER,Omero,114.50940704345703
https://digitalzibaldone.net/node/p2792_1,Esiodo,310,316,Q44233,PER,Esiodo,128.9937744140625
https://digitalzibaldone.net/node/p2792_1,Luciano,861,868,Q177847,PER,Luciano di Samosata,129.81732177734375
https://digitalzibaldone.net/node/p2792_1,odissea,498,505,Q35160,WORK,Odissea,121.2398681640625
https://digitalzibaldone.net/node/p2793_2,Porfirio,2553,2561,Q203445,PER,Porfirio,119.91793823242188
https://digitalzibaldone.net/node/p2799_1,Sesto Empirico,710,724,Q236594,PER,Sesto Empirico,172.33645629882812
https://digitalzibaldone.net/node/p2804_1,Tebe,2200,2204,Q11225429,LOC,Tebe (città greca antica),118.97544860839844
https://digitalzibaldone.net/node/p2804_1,Teseo,2171,2176,Q1320718,PER,Teseo,115.06797790527344
https://digitalzibaldone.net/node/p2804_1,Edipo,2187,2192,Q130890,PER,Edipo,116.51951599121094
https://digitalzibaldone.net/node/p2809_1,Torino,1203,1209,Q495,LOC,Torino,114.23577117919922
https://digitalzibaldone.net/node/p2809_1,Gabriel Giolito de' Ferrari,1365,1392,Q1490296,PER,Gabriele Giolito de' Ferrari,209.17791748046875
https://digitalzibaldone.net/node/p2809_1,Paolo Manuzio,1513,1526,Q941151,PER,Paolo Manuzio,175.06578063964844
https://digitalzibaldone.net/node/p2811_1,Omero,199,204,Q6691,PER,Omero,115.73182678222656
https://digitalzibaldone.net/node/p2811_1,Plutarco,247,255,Q41523,PER,Plutarco,143.73207092285156
https://digitalzibaldone.net/node/p2813_1,Virgilio,1146,1154,Q1398,PER,Publio Virgilio Marone,123.10445404052734
https://digitalzibaldone.net/node/p2815_1,Eneide,406,412,Q60220,WORK,Eneide,142.67416381835938
https://digitalzibaldone.net/node/p2815_1,Georg.,440,446,Q674439,WORK,Georgiche,148.16595458984375
https://digitalzibaldone.net/node/p2819_2,Cicerone,333,341,Q1541,PER,Marco Tullio Cicerone,130.86135864257812
https://digitalzibaldone.net/node/p2820_3,Stazio,724,730,Q243203,PER,Publio Papinio Stazio,158.26986694335938
https://digitalzibaldone.net/node/p2821_3,Catone,43,49,Q180081,PER,Marco Porcio Catone,129.11273193359375
https://digitalzibaldone.net/node/p2821_3,Catone,1376,1382,Q180081,PER,Marco Porcio Catone,132.26397705078125
https://digitalzibaldone.net/node/p2821_3,Catone,1463,1469,Q180081,PER,Marco Porcio Catone,133.29437255859375
https://digitalzibaldone.net/node/p2825_1,Augustodunensis,28,43,Q543586,PER,Onorio Augustodunense,160.59742736816406
https://digitalzibaldone.net/node/p2825_2,Mustoxidi,559,568,Q902399,PER,Andrea Mustoxidi,195.15269470214844
https://digitalzibaldone.net/node/p2829_1,Chateaubriand,1373,1386,Q49767,PER,François-René de Chateaubriand,143.9392852783203
https://digitalzibaldone.net/node/p2835_2,Plauto,82,88,Q47160,PER,Tito Maccio Plauto,148.373046875
https://digitalzibaldone.net/node/p2836_2,Petrarca,3220,3228,Q1401,PER,Francesco Petrarca,112.37229919433594
https://digitalzibaldone.net/node/p2836_2,Petrarca,3356,3364,Q1401,PER,Francesco Petrarca,110.54891967773438
https://digitalzibaldone.net/node/p2836_2,Petrarca,4133,4141,Q1401,PER,Francesco Petrarca,110.59658813476562
https://digitalzibaldone.net/node/p2836_2,Petrarca,4186,4194,Q1401,PER,Francesco Petrarca,110.45319366455078
https://digitalzibaldone.net/node/p2836_2,Boccaccio,3967,3976,Q1402,PER,Giovanni Boccaccio,111.6043930053711
https://digitalzibaldone.net/node/p2836_2,Caro,4926,4930,Q566851,PER,Annibale Caro,126.18917846679688
https://digitalzibaldone.net/node/p2840_1,Lucrezio,972,980,Q47154,PER,Tito Lucrezio Caro,129.17591857910156
https://digitalzibaldone.net/node/p2840_1,Catone,1005,1011,Q180081,PER,Marco Porcio Catone,131.35235595703125
https://digitalzibaldone.net/node/p2842_1,Venanzio Fortunato,165,183,Q44934,PER,Venanzio Fortunato,151.73753356933594
https://digitalzibaldone.net/node/p2842_1,Giordani,1737,1745,Q1092339,PER,Pietro Giordani,130.65614318847656
https://digitalzibaldone.net/node/p2845_1,Omero,502,507,Q6691,PER,Omero,116.17794799804688
https://digitalzibaldone.net/node/p2845_1,Ariosto,514,521,Q48900,PER,Ludovico Ariosto,121.12218475341797
https://digitalzibaldone.net/node/p2845_1,Shakespeare,526,537,Q692,PER,William Shakespeare,110.99359130859375
https://digitalzibaldone.net/node/p2852_1,la traduzione de' Settanta,1798,1824,Q29334,WORK,Septuaginta,164.473876953125
https://digitalzibaldone.net/node/p2859_1,Canova,1994,2000,Q5547,PER,Antonio Canova,132.7980499267578
https://digitalzibaldone.net/node/p2864_3,Simmaco,174,181,Q355720,PER,Quinto Aurelio Simmaco,148.24752807617188
https://digitalzibaldone.net/node/p2865_1,Floro,78,83,Q316483,PER,Floro,123.51609802246094
https://digitalzibaldone.net/node/p2865_1,Giusto de' Conti,171,187,Q3771771,PER,Giusto de' Conti,141.17138671875
https://digitalzibaldone.net/node/p2865_1,Angelo di Costanzo,220,238,Q2849524,PER,Angelo di Costanzo,169.94012451171875
https://digitalzibaldone.net/node/p2866_1,Senofonte,790,799,Q129772,PER,Senofonte,104.62483215332031
https://digitalzibaldone.net/node/p2866_1,Platone,809,816,Q859,PER,Platone,114.89950561523438
https://digitalzibaldone.net/node/p2866_1,Socratica,907,916,Q913,PER,Socrate,131.13206481933594
https://digitalzibaldone.net/node/p2869_1,Francia,2915,2922,Q142,LOC,Francia,108.30094909667969
https://digitalzibaldone.net/node/p2869_1,Francia,3404,3411,Q142,LOC,Francia,110.3988037109375
https://digitalzibaldone.net/node/p2869_1,Provenza,2982,2990,Q101081,LOC,Provenza,119.71955871582031
https://digitalzibaldone.net/node/p2869_1,Perticari,1705,1714,Q3769747,PER,Giulio Perticari,137.93492126464844
https://digitalzibaldone.net/node/p2869_1,Perticari,3106,3115,Q3769747,PER,Giulio Perticari,135.94895935058594
https://digitalzibaldone.net/node/p2875_1,inghilterra,711,722,Q21,LOC,Inghilterra,109.97361755371094
https://digitalzibaldone.net/node/p2875_1,Germania,728,736,Q183,LOC,Germania,110.49559783935547
https://digitalzibaldone.net/node/p2876_2,Macrobio,328,336,Q313934,PER,Ambrogio Teodosio Macrobio,151.21038818359375
https://digitalzibaldone.net/node/p2876_2,Virgilio,423,431,Q1398,PER,Publio Virgilio Marone,121.62642669677734
https://digitalzibaldone.net/node/p2876_2,Virgilio,2389,2397,Q1398,PER,Publio Virgilio Marone,124.59806823730469
https://digitalzibaldone.net/node/p2876_2,Virgilio,2676,2684,Q1398,PER,Publio Virgilio Marone,128.40972900390625
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1148,1156,Q47163,PER,Marco Vitruvio Pollione,160.0703125
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1384,1392,Q47163,PER,Marco Vitruvio Pollione,162.32186889648438
https://digitalzibaldone.net/node/p2876_2,Vitruvio,1647,1655,Q47163,PER,Marco Vitruvio Pollione,144.10458374023438
https://digitalzibaldone.net/node/p2876_2,Censorino,1180,1189,Q707449,PER,Censorino,151.33001708984375
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1211,1227,Q348408,PER,Marziano Capella,151.12173461914062
https://digitalzibaldone.net/node/p2876_2,Marziano Capella,1414,1430,Q348408,PER,Marziano Capella,157.17225646972656
https://digitalzibaldone.net/node/p2876_2,Apuleio,1355,1362,Q170512,PER,Apuleio,143.847900390625
https://digitalzibaldone.net/node/p2876_2,Apuleio,2066,2073,Q170512,PER,Apuleio,139.60011291503906
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1485,1502,Q82778,PER,Plinio il Vecchio,158.70162963867188
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1579,1596,Q82778,PER,Plinio il Vecchio,164.67947387695312
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1814,1831,Q82778,PER,Plinio il Vecchio,167.7023162841797
https://digitalzibaldone.net/node/p2876_2,Plinio il vecchio,1988,2005,Q82778,PER,Plinio il Vecchio,169.7733154296875
https://digitalzibaldone.net/node/p2876_2,Plinio,1638,1644,Q82778,PER,Plinio il Vecchio,145.04576110839844
https://digitalzibaldone.net/node/p2876_2,Columella,1947,1956,Q318317,PER,Lucio Giunio Moderato Columella,144.61065673828125
https://digitalzibaldone.net/node/p2876_2,Columella,2154,2163,Q318317,PER,Lucio Giunio Moderato Columella,140.77772521972656
https://digitalzibaldone.net/node/p2876_2,Ausonio,2178,2185,Q234593,PER,Decimo Magno Ausonio,139.73849487304688
https://digitalzibaldone.net/node/p2876_2,Ovidio,2772,2778,Q7198,PER,Publio Ovidio Nasone,123.31209564208984
https://digitalzibaldone.net/node/p2876_2,Cicerone,2839,2847,Q1541,PER,Marco Tullio Cicerone,133.96640014648438
https://digitalzibaldone.net/node/p2876_2,Cic.,2866,2870,Q1541,PER,Marco Tullio Cicerone,134.95944213867188
https://digitalzibaldone.net/node/p2876_2,Eneide,2433,2439,Q60220,WORK,Eneide,129.20068359375
https://digitalzibaldone.net/node/p2879_2,Italia,327,333,Q38,LOC,Italia,109.75038146972656
https://digitalzibaldone.net/node/p2879_2,italia,1900,1906,Q38,LOC,Italia,105.65106201171875
https://digitalzibaldone.net/node/p2879_2,Dionigi d'Alicarnasso,244,265,Q26204,PER,Dionigi di Alicarnasso,190.74778747558594
https://digitalzibaldone.net/node/p2881_1,Milano,187,193,Q490,LOC,Milano,104.97425079345703
https://digitalzibaldone.net/node/p2881_1,Argo,282,286,Q189901,LOC,Argo (Grecia),125.08304595947266
https://digitalzibaldone.net/node/p2881_1,Italia,326,332,Q38,LOC,Italia,103.87664794921875
https://digitalzibaldone.net/node/p2881_1,Sicilia,448,455,Q1460,LOC,Sicilia,104.39268493652344
https://digitalzibaldone.net/node/p2881_1,Dionigi d'Alicarnasso,44,65,Q26204,PER,Dionigi di Alicarnasso,199.31610107421875
https://digitalzibaldone.net/node/p2881_1,Pietro Giordani,75,90,Q1092339,PER,Pietro Giordani,164.87672424316406
https://digitalzibaldone.net/node/p2881_1,Ellanico Lesbiese,237,254,Q504744,PER,Ellanico di Lesbo,243.93443298339844
https://digitalzibaldone.net/node/p2882_1,Ammiano,288,295,Q172198,PER,Ammiano Marcellino,129.1242218017578
https://digitalzibaldone.net/node/p2882_1,Ammiano,325,332,Q172198,PER,Ammiano Marcellino,133.08712768554688
