doc_id,start_pos,end_pos,surface,type,identifier,score
https://digitalzibaldone.net/node/p1104_1,637,642,Dante,PER,Q1067,-0.08433227241039276
https://digitalzibaldone.net/node/p1104_1,650,659,la Crusca,WORK,Q1067,-0.5355018973350525
https://digitalzibaldone.net/node/p1105_1,237,247,Forcellini,WORK,Q48832071,-1.9149433374404907
https://digitalzibaldone.net/node/p1105_3,250,258,Virgilio,PER,Q1398,-0.06797794252634048
https://digitalzibaldone.net/node/p1105_3,260,264,Aen.,WORK,Q1398,-0.35004550218582153
https://digitalzibaldone.net/node/p1105_3,313,327,lido Siciliano,LOC,Q207104,-0.4665248692035675
https://digitalzibaldone.net/node/p1105_3,1017,1020,En.,WORK,Q720535,-0.6055450439453125
https://digitalzibaldone.net/node/p1139_1,678,686,Palamede,PER,Q252387,-0.09701628237962723
https://digitalzibaldone.net/node/p1139_1,688,693,Plin.,PER,Q82778,-0.07480496913194656
https://digitalzibaldone.net/node/p1139_1,758,765,Servius,PER,Q2613930,-0.9477571249008179
https://digitalzibaldone.net/node/p1139_1,793,800,Fabric.,PER,Q18011357,-0.8010517954826355
https://digitalzibaldone.net/node/p1139_1,801,806,B. G.,WORK,Q672803,-0.8437843918800354
https://digitalzibaldone.net/node/p1139_1,839,847,Hofmanno,PER,Q68800,-0.7049949765205383
https://digitalzibaldone.net/node/p1139_1,1249,1276,Annali di Scienze e lettere,WORK,Q3098897,-0.5452651977539062
https://digitalzibaldone.net/node/p1139_1,1278,1284,Milano,LOC,Q490,-0.09277813881635666
https://digitalzibaldone.net/node/p1139_1,1368,1375,Giapeto,PER,Q219195,-0.1474708914756775
https://digitalzibaldone.net/node/p1148_1,28,38,Forcellini,PER,Q48832071,-1.9093844890594482
https://digitalzibaldone.net/node/p1213_1,42,48,europa,LOC,Q46,-0.09265553951263428
https://digitalzibaldone.net/node/p1213_1,352,358,europa,LOC,Q46,-0.09081529080867767
https://digitalzibaldone.net/node/p1213_1,1018,1024,europa,LOC,Q46,-0.1680479347705841
https://digitalzibaldone.net/node/p1213_1,1515,1521,europa,LOC,Q46,-0.0948866456747055
https://digitalzibaldone.net/node/p1213_1,1696,1702,europa,LOC,Q46,-0.12787343561649323
https://digitalzibaldone.net/node/p1213_1,1716,1722,italia,LOC,Q38,-0.1832326501607895
https://digitalzibaldone.net/node/p1213_1,1779,1785,italia,LOC,Q38,-0.12338980287313461
https://digitalzibaldone.net/node/p1217_1,57,68,Vocabolario,WORK,Q4015907,-0.313254177570343
https://digitalzibaldone.net/node/p1230_1,23,33,Forcellini,PER,Q48832071,-1.9307498931884766
https://digitalzibaldone.net/node/p1230_1,162,168,Crusca,WORK,Q188672,-0.19991175830364227
https://digitalzibaldone.net/node/p1230_1,186,191,Dante,PER,Q1067,-0.08112715184688568
https://digitalzibaldone.net/node/p1230_1,203,211,Soderini,PER,Q2420669,-0.1121099442243576
https://digitalzibaldone.net/node/p1230_1,458,464,Crusca,WORK,Q188672,-0.3041591942310333
https://digitalzibaldone.net/node/p1230_1,484,503,Storia della Guerra,WORK,Q192781,-0.16943827271461487
https://digitalzibaldone.net/node/p1230_1,507,516,Semifonte,PER,Q3955018,-0.09449490904808044
https://digitalzibaldone.net/node/p1230_1,528,535,M. Pace,PER,Q13107280,-1.8023571968078613
https://digitalzibaldone.net/node/p1230_1,549,556,Firenze,LOC,Q2044,-0.09780140221118927
https://digitalzibaldone.net/node/p1230_1,781,789,V. Monti,PER,Q723643,-0.12307234108448029
https://digitalzibaldone.net/node/p1230_1,793,810,Vincenzo Lancetti,PER,Q43899870,-0.9393056631088257
https://digitalzibaldone.net/node/p1230_1,894,900,Milano,LOC,Q490,-0.09886089712381363
https://digitalzibaldone.net/node/p1230_1,980,989,la Crusca,WORK,Q338489,-0.35320645570755005
https://digitalzibaldone.net/node/p1230_1,1094,1100,Crusca,WORK,Q338489,-0.2643339931964874
https://digitalzibaldone.net/node/p1230_1,1150,1158,Du Cange,PER,Q442240,-0.09775703400373459
https://digitalzibaldone.net/node/p1233_1,92,98,europa,LOC,Q46,-0.09455129504203796
https://digitalzibaldone.net/node/p1233_1,379,390,Vocabolario,WORK,Q4015907,-0.24333588778972626
https://digitalzibaldone.net/node/p1256_2,106,111,Omero,PER,Q6691,-0.08614303916692734
https://digitalzibaldone.net/node/p1256_2,164,173,Raffaello,PER,Q5597,-0.08956065028905869
https://digitalzibaldone.net/node/p1256_2,1083,1088,Omero,PER,Q6691,-0.08559825271368027
https://digitalzibaldone.net/node/p1260_2,160,167,Alfieri,PER,Q296244,-0.07378939539194107
https://digitalzibaldone.net/node/p1260_2,179,183,Vita,WORK,Q3,-0.23135361075401306
https://digitalzibaldone.net/node/p1270_2,815,827,Sir W. Jones,PER,Q273969,-0.19622498750686646
https://digitalzibaldone.net/node/p1290_1,731,737,Morery,PER,Q289139,-1.5145796537399292
https://digitalzibaldone.net/node/p1290_1,739,768,Grand dictionnaire historique,WORK,Q1385501,-0.4615248143672943
https://digitalzibaldone.net/node/p1290_1,795,801,Calmet,PER,Q767668,-0.13729198276996613
https://digitalzibaldone.net/node/p1290_1,807,815,Prideaux,PER,Q3402865,-0.565449595451355
https://digitalzibaldone.net/node/p1290_1,821,827,Vossio,PER,Q785925,-1.225469708442688
https://digitalzibaldone.net/node/p1292_1,108,113,Monti,PER,Q723643,-0.3445858657360077
https://digitalzibaldone.net/node/p1302_1,910,917,Gravina,PER,Q602054,-0.14913389086723328
https://digitalzibaldone.net/node/p1313_1,135,151,Daniello Bartoli,PER,Q2283604,-0.0922747403383255
https://digitalzibaldone.net/node/p1313_1,232,237,Monti,PER,Q723643,-0.347397118806839
https://digitalzibaldone.net/node/p1313_1,239,247,Proposta,WORK,Q3924026,-0.8488779067993164
https://digitalzibaldone.net/node/p1313_1,605,612,Bartoli,PER,Q2283604,-0.0897359773516655
https://digitalzibaldone.net/node/p1313_1,1070,1075,Dante,PER,Q1067,-0.08083025366067886
https://digitalzibaldone.net/node/p1327_1,101,110,Marmontel,PER,Q379923,-0.2535891532897949
https://digitalzibaldone.net/node/p1329_1,48,54,italia,LOC,Q38,-0.09933966398239136
https://digitalzibaldone.net/node/p1329_1,306,312,italia,LOC,Q38,-0.1016615703701973
https://digitalzibaldone.net/node/p1329_1,356,364,Lancetti,PER,Q3826642,-0.8401550054550171
https://digitalzibaldone.net/node/p1329_1,368,373,Monti,PER,Q723643,-0.09287267178297043
https://digitalzibaldone.net/node/p1329_1,380,388,Proposta,WORK,Q3924026,-0.645518958568573
https://digitalzibaldone.net/node/p1336_2,412,417,Monti,PER,Q723643,-0.1924864500761032
https://digitalzibaldone.net/node/p1336_2,418,426,Proposta,WORK,Q3924026,-0.6886279582977295
https://digitalzibaldone.net/node/p1350_1,163,169,Sulzer,PER,Q670100,-0.4509318470954895
https://digitalzibaldone.net/node/p1350_1,177,198,Opuscoli interessanti,WORK,Q3831784,-0.9288994073867798
https://digitalzibaldone.net/node/p1350_1,202,208,Milano,LOC,Q490,-0.09078973531723022
https://digitalzibaldone.net/node/p1366_1,14,19,Dante,PER,Q1067,-0.07960522919893265
https://digitalzibaldone.net/node/p1366_1,21,32,Petr. Bocc.,PER,Q47491358,-1.576725959777832
https://digitalzibaldone.net/node/p1366_1,293,298,Omero,PER,Q6691,-0.09545639902353287
https://digitalzibaldone.net/node/p1366_1,323,329,Grecia,LOC,Q41,-0.13758188486099243
https://digitalzibaldone.net/node/p1366_1,511,516,Omero,PER,Q6691,-0.0980667918920517
https://digitalzibaldone.net/node/p1366_1,547,552,Monti,PER,Q723643,-0.15099383890628815
https://digitalzibaldone.net/node/p1366_1,684,689,Omero,PER,Q6691,-0.09655489772558212
https://digitalzibaldone.net/node/p1366_1,723,728,Dante,PER,Q1067,-0.08171647042036057
https://digitalzibaldone.net/node/p1366_1,737,742,Dante,PER,Q1067,-0.08357921987771988
https://digitalzibaldone.net/node/p1366_1,781,786,Omero,PER,Q6691,-0.09556244313716888
https://digitalzibaldone.net/node/p1378_1,721,726,Gelli,PER,Q1499745,-0.7644786238670349
https://digitalzibaldone.net/node/p1378_1,728,733,Circe,WORK,Q187602,-0.10929600894451141
https://digitalzibaldone.net/node/p1378_1,739,744,Dial.,WORK,Q9453,-0.4911803901195526
https://digitalzibaldone.net/node/p1378_1,790,797,Segneri,PER,Q1057722,-0.5272176265716553
https://digitalzibaldone.net/node/p1378_1,798,807,Incredulo,WORK,Q3149975,-0.23364968597888947
https://digitalzibaldone.net/node/p1445_1,129,135,Thomas,PER,Q9438,-0.39701685309410095
https://digitalzibaldone.net/node/p1445_1,136,156,Essai sur les Eloges,WORK,Q249697,-0.7638103365898132
https://digitalzibaldone.net/node/p1445_1,210,217,Meursio,PER,Q547901,-0.827923595905304
https://digitalzibaldone.net/node/p1447_3,398,406,Porfirio,PER,Q203445,-0.08062087744474411
https://digitalzibaldone.net/node/p1450_1,1015,1022,Rinaldo,WORK,Q767249,-0.16873958706855774
https://digitalzibaldone.net/node/p1450_1,1027,1032,Tasso,PER,Q168962,-0.07627945393323898
https://digitalzibaldone.net/node/p1450_1,1058,1068,Metastasio,PER,Q29473,-0.07938331365585327
https://digitalzibaldone.net/node/p1450_1,1076,1083,Alfieri,PER,Q296244,-0.07148568332195282
https://digitalzibaldone.net/node/p1454_1,529,536,Alfieri,PER,Q296244,-0.0707254633307457
https://digitalzibaldone.net/node/p1468_1,92,100,Cartesio,PER,Q9191,-0.08806417137384415
https://digitalzibaldone.net/node/p1468_1,822,828,europa,LOC,Q46,-0.08863675594329834
https://digitalzibaldone.net/node/p1487_1,328,334,Sulzer,PER,Q116036,-0.4174775183200836
https://digitalzibaldone.net/node/p1501_1,373,379,spagne,LOC,Q29,-0.08856689184904099
https://digitalzibaldone.net/node/p1501_1,387,394,francia,LOC,Q150,-0.17963892221450806
https://digitalzibaldone.net/node/p1501_1,399,405,italia,LOC,Q38,-0.16761691868305206
https://digitalzibaldone.net/node/p1515_1,208,214,italia,LOC,Q38,-0.12092271447181702
https://digitalzibaldone.net/node/p1515_1,220,226,spagna,LOC,Q29,-0.09146039187908173
https://digitalzibaldone.net/node/p1515_1,232,243,inghilterra,LOC,Q21,-0.08772525191307068
https://digitalzibaldone.net/node/p1557_1,104,109,Omero,PER,Q6691,-0.08761731535196304
https://digitalzibaldone.net/node/p1589_2,817,825,Commedia,WORK,Q40831,-0.2273496836423874
https://digitalzibaldone.net/node/p1589_2,829,836,Bologna,LOC,Q1891,-0.09131631255149841
https://digitalzibaldone.net/node/p1601_1,602,607,Celso,PER,Q312420,-0.12012330442667007
https://digitalzibaldone.net/node/p1601_1,653,664,Montesquieu,PER,Q15975,-0.07585267722606659
https://digitalzibaldone.net/node/p1601_1,665,673,Grandeur,WORK,Q1208295,-0.7423722743988037
https://digitalzibaldone.net/node/p1601_1,856,861,Celso,PER,Q312420,-0.13515761494636536
https://digitalzibaldone.net/node/p1650_1,363,368,Omero,PER,Q6691,-0.08601956069469452
https://digitalzibaldone.net/node/p1659_1,514,521,Wieland,PER,Q154010,-0.0736016258597374
https://digitalzibaldone.net/node/p1659_1,1041,1046,Dante,PER,Q1067,-0.07980149239301682
https://digitalzibaldone.net/node/p1659_1,1048,1056,Petrarca,PER,Q1401,-0.07660507410764694
https://digitalzibaldone.net/node/p1659_1,1064,1073,Perticari,PER,Q1401,-0.7713491916656494
https://digitalzibaldone.net/node/p1671_1,421,429,Germania,LOC,Q183,-0.10698091983795166
https://digitalzibaldone.net/node/p1671_1,1046,1052,europa,LOC,Q46,-0.09830448031425476
https://digitalzibaldone.net/node/p1671_1,1084,1092,Sismondi,PER,Q124073,-0.07203131169080734
https://digitalzibaldone.net/node/p1671_1,1099,1106,Lusiade,WORK,Q781898,-0.6786397099494934
https://digitalzibaldone.net/node/p1671_1,1137,1148,Gerusalemme,WORK,Q1218,-0.08406108617782593
https://digitalzibaldone.net/node/p1671_1,1240,1245,Omero,PER,Q6691,-0.08587098866701126
https://digitalzibaldone.net/node/p1671_1,1251,1259,Virgilio,PER,Q1398,-0.06918851286172867
https://digitalzibaldone.net/node/p1671_1,1324,1331,Furioso,WORK,Q25397472,-1.0970258712768555
https://digitalzibaldone.net/node/p1671_1,1343,1351,Goffredo,WORK,Q1311598,-0.16727149486541748
https://digitalzibaldone.net/node/p1678_1,358,364,italia,LOC,Q38,-0.1077486127614975
https://digitalzibaldone.net/node/p1678_1,637,643,Crusca,WORK,Q188672,-0.2005888670682907
https://digitalzibaldone.net/node/p1678_1,691,697,Crusca,WORK,Q188672,-0.1939098834991455
https://digitalzibaldone.net/node/p1678_1,748,757,la Crusca,WORK,Q188672,-0.5444651246070862
https://digitalzibaldone.net/node/p1699_2,1320,1334,la Veterinaria,WORK,Q170201,-0.6958984732627869
https://digitalzibaldone.net/node/p1699_2,1338,1345,Vegezio,PER,Q4298,-0.06171472743153572
https://digitalzibaldone.net/node/p1699_2,1391,1396,Cioni,PER,Q529974,-0.3729633688926697
https://digitalzibaldone.net/node/p1699_2,1408,1418,G. Capponi,PER,Q3657794,-0.4044603109359741
https://digitalzibaldone.net/node/p1699_2,1425,1434,Pelagonio,PER,Q788340,-0.090477854013443
https://digitalzibaldone.net/node/p1717_1,0,6,Mελέτη,PER,Q3274174,-0.5354034304618835
https://digitalzibaldone.net/node/p1717_1,37,46,Apoftegma,WORK,Q619658,-0.0953347310423851
https://digitalzibaldone.net/node/p1717_1,61,70,Periandro,PER,Q328793,-0.07887174189090729
https://digitalzibaldone.net/node/p1720_1,200,208,Cartesio,PER,Q9191,-0.08722636848688126
https://digitalzibaldone.net/node/p1773_1,447,452,Adamo,PER,Q70899,-0.0942864865064621
https://digitalzibaldone.net/node/p1794_1,157,165,Agesilao,PER,Q271850,-0.1513264775276184
https://digitalzibaldone.net/node/p1794_1,193,202,Senofonte,PER,Q129772,-0.08556623011827469
https://digitalzibaldone.net/node/p1794_1,230,234,Coti,PER,Q3695894,-0.14255788922309875
https://digitalzibaldone.net/node/p1794_1,274,283,Senofonte,PER,Q129772,-0.08480244129896164
https://digitalzibaldone.net/node/p1794_1,336,354,Eλληνικῶν ἱστοριῶν,WORK,Q665934,-0.5477036833763123
https://digitalzibaldone.net/node/p1822_1,605,614,Sallustio,PER,Q7170,-0.05747898295521736
https://digitalzibaldone.net/node/p1822_1,618,634,Dureau Delamalle,PER,Q2629249,-2.0376875400543213
https://digitalzibaldone.net/node/p1831_1,310,316,Europa,LOC,Q46,-0.10280673950910568
https://digitalzibaldone.net/node/p1858_1,20,29,Copernico,PER,Q619,-0.08593735098838806
https://digitalzibaldone.net/node/p1858_1,279,288,Pittagora,PER,Q2705569,-0.9100330471992493
https://digitalzibaldone.net/node/p1858_1,292,309,Aristarco di Samo,PER,Q140188,-0.07785623520612717
https://digitalzibaldone.net/node/p1858_1,315,328,Card. di Cusa,PER,Q1048,-0.7947944402694702
https://digitalzibaldone.net/node/p1867_1,1881,1893,Guicciardini,PER,Q44601,-0.09866272658109665
https://digitalzibaldone.net/node/p1950_1,220,225,Staël,PER,Q470551,-0.4539854824542999
https://digitalzibaldone.net/node/p1980_1,396,401,Celso,PER,Q315370,-0.1870369017124176
https://digitalzibaldone.net/node/p1980_1,402,427,sull'orig. della medicina,WORK,Q315370,-0.2179585099220276
https://digitalzibaldone.net/node/p1987_1,282,287,Omero,PER,Q6691,-0.0857820063829422
https://digitalzibaldone.net/node/p1999_2,1609,1616,Francia,LOC,Q142,-0.10178088396787643
https://digitalzibaldone.net/node/p2001_1,27,34,Francia,LOC,Q142,-0.10394664108753204
https://digitalzibaldone.net/node/p2708_1,0,8,Cartesio,PER,Q9191,-0.09192955493927002
https://digitalzibaldone.net/node/p2708_1,171,179,Cartesio,PER,Q9191,-0.09259281307458878
https://digitalzibaldone.net/node/p2708_1,426,432,Newton,PER,Q935,-0.08201729506254196
https://digitalzibaldone.net/node/p2708_1,591,598,Platone,PER,Q859,-0.08843514323234558
https://digitalzibaldone.net/node/p2711_1,1276,1286,California,LOC,Q99,-0.10248830914497375
https://digitalzibaldone.net/node/p2735_1,374,378,Cic.,PER,Q1541,-0.14775675535202026
https://digitalzibaldone.net/node/p2735_1,380,396,Orat. pro Archia,WORK,Q3922215,-0.7111356258392334
https://digitalzibaldone.net/node/p2735_1,944,952,Cicerone,PER,Q1541,-0.07817762345075607
https://digitalzibaldone.net/node/p2771_1,241,245,Caro,PER,Q204064,-0.2939860224723816
https://digitalzibaldone.net/node/p2779_2,142,147,sisto,PER,Q14834499,-0.21074366569519043
https://digitalzibaldone.net/node/p2779_2,477,483,Gramm.,WORK,Q451286,-0.4274495244026184
https://digitalzibaldone.net/node/p2779_2,487,491,Pad.,PER,Q276173,-0.4457092583179474
https://digitalzibaldone.net/node/p2825_2,388,396,Eustazio,PER,Q453465,-0.11004676669836044
https://digitalzibaldone.net/node/p2825_2,522,532,Φυσιολόγος,WORK,Q521,-0.27811357378959656
https://digitalzibaldone.net/node/p2825_2,535,543,Epifanio,PER,Q313922,-0.14577654004096985
https://digitalzibaldone.net/node/p2825_2,559,568,Mustoxidi,PER,Q1522109,-2.001972198486328
https://digitalzibaldone.net/node/p2825_2,577,582,Scinà,PER,Q1219227,-1.7134549617767334
https://digitalzibaldone.net/node/p2825_2,589,622,Collezione di vari aneddoti greci,WORK,Q193206,-1.1997617483139038
https://digitalzibaldone.net/node/p2836_1,107,113,Georg.,PER,Q674439,-0.1818636953830719
https://digitalzibaldone.net/node/p2840_1,919,924,Ennio,PER,Q1343364,-0.49046269059181213
https://digitalzibaldone.net/node/p2840_1,972,980,Lucrezio,PER,Q47154,-0.06160688400268555
https://digitalzibaldone.net/node/p2840_1,1005,1011,Catone,PER,Q180081,-0.10150641947984695
https://digitalzibaldone.net/node/p2840_1,1013,1019,Cincio,PER,Q1952825,-1.553837537765503
https://digitalzibaldone.net/node/p2875_1,711,722,inghilterra,LOC,Q21,-0.10428822040557861
https://digitalzibaldone.net/node/p2875_1,728,736,Germania,LOC,Q183,-0.10374818742275238
https://digitalzibaldone.net/node/p2882_1,288,295,Ammiano,PER,Q3614416,-0.21127860248088837
https://digitalzibaldone.net/node/p2882_1,300,308,Forcell.,WORK,Q213678,-0.7966957688331604
https://digitalzibaldone.net/node/p2882_1,325,332,Ammiano,PER,Q172198,-0.22925107181072235
https://digitalzibaldone.net/node/p2882_1,628,633,Festo,PER,Q249707,-0.10683099925518036
https://digitalzibaldone.net/node/p2882_1,880,888,Forcell.,WORK,Q1970197,-0.8738024830818176
https://digitalzibaldone.net/node/p2882_1,980,991,S. Agostino,PER,Q8018,-0.10327713191509247
https://digitalzibaldone.net/node/p2882_1,1250,1257,Ispagna,LOC,Q29,-0.10060031712055206
https://digitalzibaldone.net/node/p2882_1,1274,1281,Ammiano,PER,Q172198,-0.13577261567115784
https://digitalzibaldone.net/node/p2882_1,1379,1387,Glossar.,WORK,Q1132324,-0.2679125964641571
https://digitalzibaldone.net/node/p2882_1,1388,1393,Cang.,PER,Q23309776,-1.5283896923065186
https://digitalzibaldone.net/node/p2882_1,1664,1672,Glossar.,WORK,Q3772464,-0.4596624970436096
https://digitalzibaldone.net/node/p2923_3,152,162,Corticelli,PER,Q3694796,-0.36946365237236023
https://digitalzibaldone.net/node/p2923_3,404,412,Cicerone,PER,Q1541,-0.07771614193916321
https://digitalzibaldone.net/node/p2923_3,414,420,Attica,LOC,Q122443,-0.13551099598407745
https://digitalzibaldone.net/node/p2923_3,552,560,Forcell.,WORK,Q3293507,-1.1297481060028076
https://digitalzibaldone.net/node/p2932_1,399,407,Forcell.,WORK,Q2253,-1.5717668533325195
https://digitalzibaldone.net/node/p2932_1,715,722,Varrone,PER,Q206119,-0.07183292508125305
https://digitalzibaldone.net/node/p2932_1,725,731,Plinio,PER,Q82778,-0.08483198285102844
https://digitalzibaldone.net/node/p2932_1,826,833,Diomede,PER,Q208256,-0.1153504028916359
https://digitalzibaldone.net/node/p2932_1,869,875,Persio,PER,Q332785,-0.07584776729345322
https://digitalzibaldone.net/node/p2932_1,887,895,Forcell.,WORK,Q3293507,-1.3750181198120117
https://digitalzibaldone.net/node/p2932_1,1060,1067,Anonimo,PER,Q308859,-0.26039838790893555
https://digitalzibaldone.net/node/p2932_1,1069,1089,de re architectonica,WORK,Q331011,-1.6164271831512451
https://digitalzibaldone.net/node/p2932_1,1165,1173,Vitruvio,PER,Q47163,-0.05845063924789429
https://digitalzibaldone.net/node/p2932_1,1245,1251,Gloss.,WORK,Q1132324,-0.2850745916366577
https://digitalzibaldone.net/node/p2932_1,1398,1405,Varrone,PER,Q206119,-0.0893537625670433
https://digitalzibaldone.net/node/p2935_2,43,53,Forcellini,WORK,Q1495276,-1.6636501550674438
https://digitalzibaldone.net/node/p2935_2,74,83,Glossario,WORK,Q859161,-0.24287979304790497
https://digitalzibaldone.net/node/p2965_1,966,973,Alfieri,PER,Q296244,-0.07022421807050705
https://digitalzibaldone.net/node/p2983_2,455,463,Forcell.,WORK,Q48832071,-1.1176279783248901
https://digitalzibaldone.net/node/p2983_2,508,514,Crusca,WORK,Q188672,-0.21104298532009125
https://digitalzibaldone.net/node/p2983_2,888,898,Forcellini,WORK,Q48832071,-1.6392145156860352
https://digitalzibaldone.net/node/p2983_2,904,913,Glossario,WORK,Q3772464,-0.4531862735748291
https://digitalzibaldone.net/node/p2987_1,146,154,Historia,WORK,Q1036886,-0.35505303740501404
https://digitalzibaldone.net/node/p2987_1,177,202,Fray Gerundio de Campazas,PER,Q8962728,-0.28683987259864807
https://digitalzibaldone.net/node/p2987_1,237,252,Bastian Borrego,PER,Q718511,-2.1868948936462402
https://digitalzibaldone.net/node/p2996_1,758,766,Forcell.,WORK,Q3747949,-0.7011294364929199
https://digitalzibaldone.net/node/p3001_1,172,178,Gloss.,WORK,Q26972580,-1.5308964252471924
https://digitalzibaldone.net/node/p3006_1,69,79,Forcellini,WORK,Q1436657,-0.48291584849357605
https://digitalzibaldone.net/node/p3006_1,98,104,Gloss.,WORK,Q1132324,-0.7710430026054382
