doc_id,surface,start_pos,end_pos,type,identifier
document_110024.html,Associazione,1016,1028,ORG,Q3091708
document_110025.html,Paolo Bonatelli,60,75,PER,NIL
document_110025.html,Masnovo,379,386,PER,Q54925054
document_110025.html,Bonatelli,441,450,PER,NIL
document_110027.html,Fuci,75,79,ORG,Q3091708
document_110027.html,Associazioni,207,219,ORG,Q3091708
document_110029.html,S. Paolo,79,87,PER,Q9200
document_110029.html,Associazioni,99,111,ORG,Q3091708
document_110029.html,Chiesa,402,408,ORG,Q34651
document_110029.html,Universitari Cattolici,513,535,ORG,Q3091708
document_110034.html,Firenze,66,73,LOC,Q2044
document_110034.html,Gioventù di Azione Cattolica,178,206,ORG,NIL
document_110036.html,Caterina,84,92,PER,Q229190
document_110036.html,Siena,96,101,LOC,Q2751
document_110036.html,Santa,292,297,PER,Q229190
document_110036.html,Italia,598,604,LOC,Q38
document_110036.html,Santa,636,641,PER,Q229190
document_110037.html,Segretario di Stato,73,92,PER,Q918739
document_110037.html,Padre,100,105,PER,Q2604
document_110037.html,Madonna,227,234,PER,Q345
document_110039.html,vaticana,114,122,LOC,Q237
document_110040.html,Associazioni,172,184,ORG,Q3091708
document_110040.html,Associazioni,261,273,ORG,Q3091708
document_110040.html,Fuci,463,467,ORG,Q3091708
document_110040.html,Italia,1360,1366,LOC,Q38
document_110041.html,Fuci,104,108,ORG,Q3091708
document_110041.html,Associazione,200,212,ORG,Q3091708
document_110041.html,Associazione,1129,1141,ORG,Q3091708
document_110041.html,Associazione,1179,1191,ORG,Q3091708
document_110041.html,Fuci,1490,1494,ORG,Q3091708
document_110045.html,Roma,144,148,LOC,Q220
document_110045.html,Associazioni,226,238,ORG,Q3091708
document_110045.html,Italia,259,265,LOC,Q38
document_110047.html,Associazioni,209,221,ORG,Q3091708
document_110050.html,Cristo,51,57,PER,Q302
document_110051.html,Associazioni,33,45,ORG,Q3091708
document_110054.html,Associazioni,84,96,ORG,Q3091708
document_110054.html,S. Vincenzo,155,166,ORG,Q1528836
document_110054.html,S. Vincenzo,443,454,ORG,Q1528836
document_110054.html,S. Vincenzo,596,607,ORG,Q1528836
document_110054.html,Fuci,1087,1091,ORG,Q3091708
document_110054.html,S. Vincenzo,1194,1205,ORG,Q1528836
document_110057.html,Associazioni,72,84,ORG,Q3091708
document_110057.html,Azione Cattolica,102,118,ORG,NIL
document_110057.html,Associazioni,522,534,ORG,Q3091708
document_110060.html,S. Tommaso d’Aquino,73,92,PER,Q9438
document_110060.html,Fuci,96,100,ORG,Q3091708
document_110060.html,Dottore,163,170,PER,Q9438
document_110060.html,Chiesa,177,183,ORG,Q34651
document_110061.html,Fuci,112,116,ORG,Q3091708
document_110061.html,Università,193,203,ORG,Q3918
document_110061.html,Fuci,379,383,ORG,Q3091708
document_110061.html,Associazioni,417,429,ORG,Q3091708
document_110061.html,Associazioni,990,1002,ORG,Q3091708
document_110061.html,Fuci,1192,1196,ORG,Q3091708
document_110063.html,Università Cattolica del Sacro Cuore,84,120,ORG,Q229022
document_110064.html,Padre,39,44,PER,Q2604
document_110064.html,Associazioni,98,110,ORG,Q3091708
document_110064.html,A. C.,128,133,ORG,Q3318304
document_110064.html,Roma,147,151,LOC,Q220
document_110064.html,Laureati di Azione Cattolica,189,217,ORG,Q3866579
document_110064.html,Fuci,250,254,ORG,Q3091708
document_110064.html,Pio XII,277,284,PER,Q2604
document_110064.html,Universitari,337,349,ORG,Q3091708
document_110064.html,A. C.,353,358,ORG,Q3318304
document_110064.html,Padre,366,371,PER,Q2604
document_110064.html,Sommo Pontefice,514,529,PER,Q2604
document_110064.html,Associazioni,561,573,ORG,Q3091708
document_110064.html,Lui,732,735,PER,Q2604
document_110064.html,Associazioni,1048,1060,ORG,Q3091708
document_110064.html,Padre,1067,1072,PER,Q2604
document_110064.html,Associazioni,1342,1354,ORG,Q3091708
document_110065.html,Italia,110,116,LOC,Q38
document_110065.html,Associazioni Universitarie,124,150,ORG,Q3091708
document_110065.html,Azione Cattolica,154,170,ORG,Q3318304
document_110065.html,Padre Santo,288,299,PER,Q2604
document_110065.html,Cristo,555,561,PER,Q302
document_110065.html,Chiesa,622,628,ORG,Q34651
document_110065.html,Azione Cattolica,668,684,ORG,Q3318304
document_110065.html,Beatissimo Padre,727,743,PER,Q2604
document_110065.html,Azione Cattolica,765,781,ORG,Q3318304
document_110065.html,Università,1025,1035,ORG,Q3918
document_110066.html,Sua Santità Pio XII,35,54,PER,Q2604
document_110066.html,Universitari,96,108,ORG,Q3091708
document_110066.html,Laureati,111,119,ORG,Q3866579
document_110066.html,Azione Cattolica,123,139,ORG,Q3318304
document_110066.html,Associazioni,206,218,ORG,Q3091708
document_110066.html,Italia,308,314,LOC,Q38
document_110066.html,Papa,354,358,PER,Q2604
document_110066.html,Universitari,403,415,ORG,Q3091708
document_110066.html,Azione Cattolica,419,435,ORG,Q3318304
document_110066.html,Padre,476,481,PER,Q2604
document_110066.html,Santo Padre,830,841,PER,Q2604
document_110066.html,Chiesa,1143,1149,ORG,NIL
document_110066.html,Capo,1163,1167,PER,Q2604
document_110067.html,Fuci,32,36,ORG,Q3091708
document_110067.html,Roma,164,168,LOC,Q220
document_110067.html,Padre,288,293,PER,Q2604
document_110067.html,Universitari,327,339,ORG,Q3091708
document_110067.html,Laureati,342,350,ORG,Q3866579
document_110067.html,Azione Cattolica,354,370,ORG,Q3318304
document_110067.html,Padre,541,546,PER,Q2604
document_110067.html,papa,954,958,PER,Q2604
document_110067.html,Fuci,963,967,ORG,Q3091708
document_110069.html,Universitari Cattolici,74,96,ORG,Q3091708
document_110070.html,Chiesa,435,441,ORG,Q34651
document_110072.html,Fuci,132,136,ORG,Q3091708
document_110074.html,Università,116,126,ORG,Q3918
document_110074.html,Università,430,440,ORG,Q3918
document_110076.html,Università,57,67,ORG,Q3918
document_110076.html,Università,371,381,ORG,Q3918
document_110078.html,segretario del partito fascista repubblicano,631,675,PER,Q742284
document_110079.html,Europa,645,651,LOC,Q46
document_110081.html,Italia,144,150,LOC,Q38
document_110081.html,forze armate,312,324,ORG,Q8473
document_110082.html,democrazia cristiana,24,44,ORG,Q815348
document_110082.html,Italia,104,110,LOC,Q38
document_110082.html,paese,223,228,LOC,Q38
document_110082.html,partiti,513,520,ORG,Q7278
document_110082.html,paese,671,676,LOC,Q38
document_110085.html,Università,58,68,ORG,Q3918
document_110085.html,Università,450,460,ORG,Q3918
document_110087.html,Italia,30,36,LOC,Q38
document_110087.html,Italia,155,161,LOC,Q38
document_110087.html,Italia,261,267,LOC,Q38
document_110087.html,Mussolini,329,338,PER,Q23559
document_110090.html,Presidente Roos[e]velt,80,102,PER,Q8007
document_110090.html,Betlemme,972,980,LOC,Q5776
document_110092.html,Sforza,67,73,PER,Q463243
document_110092.html,Comitati di liberazione,105,128,ORG,Q547858
document_110092.html,Sforza,187,193,PER,Q463243
document_110092.html,Montevideo,313,323,LOC,Q1335
document_110093.html,Italia,20,26,LOC,Q38
document_110094.html,Comitati di Liberazione,103,126,ORG,Q547858
document_110095.html,Premier,35,42,PER,Q8016
document_110095.html,paese,119,124,LOC,Q38
document_110095.html,Churchill,545,554,PER,Q8016
document_110095.html,Italia,607,613,LOC,Q38
document_110095.html,Forze Armate,690,702,ORG,Q8473
document_110095.html,Roma,734,738,LOC,Q220
document_110095.html,paese,784,789,LOC,Q38
document_110097.html,Italia,91,97,LOC,Q38
document_110099.html,Italia,58,64,LOC,Q38
document_110099.html,Italia,524,530,LOC,Q38
document_110100.html,Italia,30,36,LOC,Q38
document_110100.html,Italia,343,349,LOC,Q38
document_110100.html,Italia,926,932,LOC,Q38
document_110104.html,partito demo-cristiano,92,114,ORG,Q815348
document_110104.html,Associazioni Universitarie,120,146,ORG,Q3091708
document_110104.html,Azione Cattolica,150,166,ORG,Q3318304
document_110104.html,F.U.C.I.,213,221,ORG,Q3091708
document_110104.html,Italia,259,265,LOC,Q38
document_110104.html,Aldo Moro,511,520,PER,Q171834
document_110104.html,Università,527,537,ORG,Q3918
document_110104.html,Bari,541,545,LOC,Q3519
document_110105.html,partiti,401,408,ORG,Q7278
document_110106.html,Luigi Lavitrano,59,74,PER,Q1493618
document_110106.html,Palermo,94,101,LOC,Q2656
document_110106.html,A.C.I.,172,178,ORG,Q3318304
document_110106.html,Associazioni,321,333,ORG,Q3091708
document_110106.html,Italia,364,370,LOC,Q38
document_110106.html,Fuci,417,421,ORG,Q3091708
document_110108.html,Benedetto Croce,59,74,PER,Q192348
document_110108.html,Italia,146,152,LOC,Q38
document_110112.html,Università,150,160,ORG,Q3918
document_110114.html,Italia,127,133,LOC,Q38
document_110123.html,Italia,75,81,LOC,Q38
document_110123.html,Londra,89,95,LOC,Q84
document_110123.html,Austria,210,217,LOC,Q40
document_110123.html,Italia,256,262,LOC,Q38
document_110123.html,Germania,300,308,LOC,Q183
document_110123.html,Alto Adige,390,400,LOC,Q15124
document_110123.html,Isonzo,431,437,LOC,Q202760
document_110123.html,Trieste,439,446,LOC,Q546
document_110123.html,Italia,484,490,LOC,Q38
document_110123.html,Ministro inglese degli Esteri,505,534,PER,Q128995
document_110123.html,Italia,604,610,LOC,Q38
document_110123.html,Inghilterra,718,729,LOC,Q21
document_110123.html,America,737,744,LOC,Q30
document_110123.html,paese,772,777,LOC,Q38
document_110123.html,Giappone,815,823,LOC,Q17
document_110124.html,Italia,112,118,LOC,Q38
document_110124.html,partiti,233,240,ORG,Q7278
document_110125.html,Italia,124,130,LOC,Q38
document_110125.html,Partiti,249,256,ORG,Q7278
document_110125.html,Italia,387,393,LOC,Q38
document_110127.html,Roma,33,37,LOC,Q220
document_110127.html,Roma,380,384,LOC,Q220
document_110127.html,Italia,443,449,LOC,Q38
document_110129.html,Gabriele Pepe,83,96,PER,Q52826362
document_110129.html,Autore,229,235,PER,Q52826362
document_110130.html,capitale,221,229,LOC,Q220
document_110130.html,Roma,338,342,LOC,Q220
document_110130.html,Italia,649,655,LOC,Q38
document_110133.html,Luigi Lavitrano,61,76,PER,Q1493618
document_110133.html,Laureati Cattolici,103,121,ORG,Q3866579
document_110133.html,Sezione,284,291,ORG,Q3866579
document_110134.html,Roma,273,277,LOC,Q220
document_110134.html,Italia,290,296,LOC,Q38
document_110134.html,paese,604,609,LOC,Q38
document_110136.html,Papa,36,40,PER,Q2604
document_110143.html,Italia,36,42,LOC,Q38
document_110144.html,Padre,72,77,PER,Q2604
document_110145.html,Italia,111,117,LOC,Q38
document_110149.html,Partito della sinistra cristiana,43,75,ORG,Q386358
document_110149.html,Italia,131,137,LOC,Q38
document_110152.html,Azione Cattolica,67,83,ORG,Q3318304
document_110152.html,Azione Cattolica,262,278,ORG,Q3318304
document_110152.html,Azione Cattolica,460,476,ORG,Q3318304
document_110153.html,Università Cattolica del S. Cuore,90,123,ORG,Q229022
document_110153.html,Azione Cattolica,133,149,ORG,Q3318304
document_110154.html,Italia,1161,1167,LOC,Q38
document_110155.html,Italia,90,96,LOC,Q38
document_110155.html,Italia,649,655,LOC,Q38
document_110156.html,Lorenzo Barbaro,45,60,PER,Q12951532
document_110156.html,Europa,395,401,LOC,Q46
document_110159.html,Italia,122,128,LOC,Q38
document_110159.html,esercito,467,475,ORG,Q37726
document_110160.html,Sindacati,67,76,ORG,Q178790
document_110160.html,Italia,121,127,LOC,Q38
document_110160.html,Sindacati,224,233,ORG,Q178790
document_110166.html,Italia,47,53,LOC,Q38
document_110167.html,Germania,80,88,LOC,Q183
document_110171.html,Trieste,9,16,LOC,Q546
document_110174.html,democrazia cristiana,104,124,ORG,Q815348
document_110174.html,Giuseppe Sala,128,141,PER,NIL
document_110174.html,Chiesa,394,400,ORG,Q34651
document_110176.html,Italia,35,41,LOC,Q38
document_110176.html,Nord,150,154,LOC,Q4345530
document_110176.html,Sud,167,170,LOC,Q2250397
document_110178.html,Italia,434,440,LOC,Q38
document_110179.html,Italia,83,89,LOC,Q38
document_110181.html,Italia,146,152,LOC,Q38
document_110182.html,Italia,537,543,LOC,Q38
document_110190.html,Laureati,81,89,ORG,Q3866579
document_110190.html,Italia,124,130,LOC,Q38
document_110190.html,Paese,842,847,LOC,Q38
document_110191.html,paese,144,149,LOC,Q38
document_110191.html,Italia,589,595,LOC,Q38
document_110192.html,Chiesa,183,189,ORG,Q34651
document_110194.html,paese,53,58,LOC,Q38
document_110194.html,paese,102,107,LOC,Q38
document_110198.html,Italia,51,57,LOC,Q38
document_110202.html,uomo qualunque,68,82,ORG,Q2275157
document_110205.html,Margadonna,46,56,PER,Q3276823
document_110205.html,Parri,174,179,PER,Q471315
document_110208.html,Movimento Laureati,77,95,ORG,Q3866579
document_110213.html,Roma,83,87,LOC,Q220
document_110213.html,Laureati Cattolici,115,133,ORG,Q3866579
document_110213.html,Unioni Professionali,142,162,ORG,NIL
document_110220.html,Laureati Cattolici,151,169,ORG,Q3866579
document_110220.html,Laureati,544,552,ORG,Q3866579
document_110220.html,Roma,587,591,LOC,Q220
document_110220.html,Laureati Cattolici,652,670,ORG,Q3866579
document_110220.html,Unioni Professionali Cattoliche,679,710,ORG,NIL
document_110220.html,Laureati,933,941,ORG,Q3866579
document_110220.html,Italia,1005,1011,LOC,Q38
document_110222.html,Università,49,59,ORG,Q3918
document_110223.html,Roma,71,75,LOC,Q220
document_110223.html,Movimento,140,149,ORG,Q3866579
document_110223.html,Movimento Laureati,432,450,ORG,Q3866579
document_110225.html,Laureati,46,54,ORG,Q3866579
document_110225.html,Roma,77,81,LOC,Q220
document_110225.html,Movimento,141,150,ORG,Q3866579
document_110226.html,Movimento,320,329,ORG,Q3866579
document_121003.html,partito socialista italiano,116,143,ORG,Q590750
document_121012.html,Lombardi,101,109,PER,Q17285084
document_121019.html,Marchesi,178,186,PER,Q3686190
document_121020.html,Presidente,157,167,PER,Q4003498
document_121020.html,Commissione,205,216,ORG,Q3684787
document_121020.html,Presidente,315,325,PER,Q4003498
document_121024.html,La Pira,152,159,PER,Q543393
document_121024.html,Basso,232,237,PER,Q3229281
document_121024.html,Marchesi,243,251,PER,Q3686190
document_121024.html,La Pira,456,463,PER,Q543393
document_121027.html,Corsanego,142,151,PER,Q3651483
document_121028.html,Basso,127,132,PER,Q3229281
document_121028.html,La Pira,253,260,PER,Q543393
document_121029.html,Dossetti,202,210,PER,Q370039
document_121035.html,Lucifero,223,231,PER,Q3938910
document_121038.html,Lombardi,277,285,PER,Q17285084
document_121039.html,Commissione,125,136,ORG,Q3684787
document_121040.html,Marchesi,314,322,PER,Q3686190
document_121040.html,Marchesi,714,722,PER,Q3686190
document_121043.html,Marchesi,157,165,PER,Q3686190
document_121048.html,Corona,110,116,PER,Q3604352
document_121051.html,democrazia cristiana,186,206,ORG,Q815348
document_121054.html,Presidente,101,111,PER,Q4003498
document_121054.html,Grassi,132,138,PER,Q2544332
document_121057.html,Basso,180,185,PER,Q3229281
document_121057.html,Italia,328,334,LOC,Q38
document_121057.html,Basso,492,497,PER,Q3229281
document_121059.html,commissione,110,121,ORG,Q3684787
document_121061.html,Basso,117,122,PER,Q3229281
document_121061.html,Commissione,305,316,ORG,Q3684787
document_121068.html,Grassi,297,303,PER,Q2544332
document_121068.html,Dossetti,884,892,PER,Q370039
document_121069.html,organizzazione delle Nazioni unite,366,400,ORG,Q1065
document_121077.html,Cevolotto,177,186,PER,Q3848440
document_121078.html,Chiesa,164,170,ORG,Q34651
document_121078.html,Democrazia Cristiana,355,375,ORG,Q815348
document_121080.html,Tristan Tzara,106,119,PER,Q16409
document_121082.html,Togliatti,225,234,PER,Q310158
document_121084.html,commissione dei 75,151,169,ORG,Q3684787
document_121084.html,costituente,175,186,ORG,Q1053185
document_121086.html,Commissione,174,185,ORG,Q3684787
document_121087.html,Cevolotto,194,203,PER,Q3848440
document_121087.html,Togliatti,255,264,PER,Q310158
document_121088.html,Cevolotto,221,230,PER,Q3848440
document_121088.html,Terracini,1006,1015,PER,Q4003497
document_121089.html,Lussu,114,119,PER,Q694799
document_121089.html,Europa,205,211,LOC,Q46
document_121089.html,Lussu,423,428,PER,Q694799
document_121094.html,Leone,390,395,PER,Q1235
document_121095.html,Leone,102,107,PER,Q1235
document_121096.html,Federici,97,105,PER,Q3847268
document_121099.html,Rossi,141,146,PER,Q3894432
document_121100.html,Nobile,312,318,PER,Q291200
document_121100.html,Terracini,322,331,PER,Q4003497
document_121104.html,Italia,219,225,LOC,Q38
document_121109.html,Assemblea costituente,62,83,ORG,Q1053185
document_121110.html,Partito socialista italiano,93,120,ORG,Q590750
document_121112.html,Democrazia Cristiana,262,282,ORG,Q815348
document_121114.html,Assemblea costituente,71,92,ORG,Q1053185
document_121115.html,Togliatti,212,221,PER,Q310158
document_121115.html,Lucifero,385,393,PER,Q3938910
document_121123.html,Ghidini,114,121,PER,Q3779955
document_121123.html,Grassi,169,175,PER,Q2544332
document_121123.html,Perassi,323,330,PER,Q3992572
document_121124.html,Leone,119,124,PER,Q1235
document_121124.html,Bettiol,130,137,PER,Q3770116
document_121124.html,presidente della sottocommissione,198,231,PER,Q4003498
document_121127.html,Lozza,122,127,PER,Q19678130
document_121127.html,Italia,230,236,LOC,Q38
document_121127.html,Franceschini,488,500,PER,Q20085830
document_121127.html,Italia,718,724,LOC,Q38
document_121127.html,Franceschini,948,960,PER,Q20085830
document_121129.html,Chiesa,115,121,ORG,Q34651
document_121130.html,Italia,108,114,LOC,Q38
document_121136.html,Mortati,95,102,PER,Q3695539
document_121142.html,Ferdinando Vegas,97,113,PER,Q21587924
document_121143.html,PCI,94,97,ORG,Q461886
document_121143.html,Firenze,128,135,LOC,Q2044
document_121143.html,Togliatti,143,152,PER,Q310158
document_121145.html,Assemblea costituente,154,175,ORG,Q1053185
document_121149.html,Italia,178,184,LOC,Q38
document_121149.html,Italia,499,505,LOC,Q38
document_121151.html,Barbieri,106,114,PER,Q98105531
document_121151.html,Ulisse Pucci,119,131,PER,NIL
document_121153.html,Röpke,27,32,PER,Q62444
document_121153.html,Röpke,837,842,PER,Q62444
document_121154.html,Lippmann,35,43,PER,Q316568
document_121154.html,Röpke,141,146,PER,Q62444
document_121154.html,A,212,213,PER,Q316568
document_121154.html,Lippmann,603,611,PER,Q316568
document_121155.html,Adelchi Baratono,67,83,PER,Q3605170
document_121156.html,Luigi Sturzo,57,69,PER,Q735770
document_121158.html,Assemblea,258,267,ORG,Q1053185
document_121159.html,Mortati,140,147,PER,Q3695539
document_121159.html,Lucifero,168,176,PER,Q3938910
document_121159.html,Lucifero,296,304,PER,Q3938910
document_121165.html,Cristo,511,517,PER,Q302
document_121166.html,Tomaso Smith,119,131,PER,Q3992576
document_121168.html,Togliatti,126,135,PER,Q310158
document_121168.html,Presidente,431,441,PER,Q4003497
document_121168.html,Assemblea,450,459,ORG,Q1053185
document_121169.html,Coppi,141,146,PER,Q3609942
document_121169.html,Coppi,407,412,PER,Q3609942
document_121170.html,Commissione,128,139,ORG,Q3684787
document_121170.html,Targetti,259,267,PER,Q3742688
document_121173.html,Corte costituzionale,188,208,ORG,Q981005
document_121173.html,Alta Corte,284,294,ORG,Q981005
document_121174.html,Presidente,86,96,PER,Q4003497
document_121174.html,Arata,258,263,PER,Q3770006
document_121174.html,Corte di garanzia costituzionale,550,582,ORG,Q981005
document_121174.html,Corte,661,666,ORG,Q981005
document_121175.html,Benvenuti,179,188,PER,Q3836357
document_121175.html,Laconi,220,226,PER,Q3933023
document_121175.html,Laconi,339,345,PER,Q3933023
document_121175.html,Rossi,1086,1091,PER,NIL
document_121176.html,Presidente,431,441,PER,Q4003497
document_121177.html,Presidente,43,53,PER,Q4003497
document_121181.html,Paese,70,75,LOC,Q38
document_121184.html,Presidente,184,194,PER,Q269425
document_121186.html,Assemblea costituente,130,151,ORG,Q1053185
document_121186.html,Corte costituzionale,204,224,ORG,Q981005
document_121186.html,Condorelli,383,393,PER,Q3884899
document_121188.html,Commissione,336,347,ORG,Q3684787
document_121188.html,Assemblea plenaria,357,375,ORG,Q1053185
document_121188.html,Chiesa,956,962,ORG,Q34651
document_121188.html,Italia,1482,1488,LOC,Q38
document_121188.html,democrazia cristiana,1707,1727,ORG,Q815348
document_121196.html,DC,26,28,ORG,Q815348
document_121197.html,Aja,162,165,LOC,NIL
document_121197.html,Chiesa,1267,1273,ORG,Q34651
document_121199.html,Porzio,139,145,PER,Q3767969
document_121199.html,Fiera del Levante,193,210,ORG,Q3744601
document_121199.html,Bari,230,234,LOC,Q3519
document_121204.html,Bari,179,183,LOC,Q3519
document_121210.html,relatore,118,126,PER,Q65496139
document_121214.html,O.E.C.E.,714,722,ORG,Q3057312
document_121214.html,Ufficio Internazionale del Lavoro,730,763,ORG,Q54129
document_121217.html,Ella,111,115,PER,Q3848905
document_121217.html,Luciano Magrini,226,241,PER,Q28801839
document_121219.html,Fiera del Levante,87,104,ORG,Q3744601
document_121219.html,Puglia,133,139,LOC,Q1447
document_121219.html,Mezzogiorno,172,183,LOC,Q207989
document_121219.html,Fiera del Levante,197,214,ORG,Q3744601
document_121219.html,Fiera,543,548,ORG,Q3744601
document_121219.html,Mezzogiorno,980,991,LOC,Q207989
document_121219.html,Puglia,1009,1015,LOC,Q1447
document_121220.html,Roma,212,216,LOC,Q220
document_121221.html,Bardonecchia,87,99,LOC,Q9039
document_121221.html,Francia,249,256,LOC,Q142
document_121221.html,Milano,312,318,LOC,Q490
document_121222.html,Europa,109,115,LOC,Q46
document_121222.html,Italia,218,224,LOC,Q38
document_121224.html,Comune,144,150,LOC,Q3519
document_121224.html,FUCI,368,372,ORG,Q3091708
document_121229.html,Presidente,49,59,PER,Q139055
document_121230.html,Paese,76,81,LOC,Q38
document_121230.html,Italia,548,554,LOC,Q38
document_121230.html,Paese,1201,1206,LOC,Q38
document_121230.html,continente americano,1278,1298,LOC,Q828
document_121231.html,Ambrosini,65,74,PER,Q3758629
document_121238.html,Italia,162,168,LOC,Q38
document_121238.html,Maria Montessori,240,256,PER,Q131117
document_121238.html,Italia,352,358,LOC,Q38
document_121240.html,Presidente,71,81,PER,Q1241
document_121240.html,Costituente,267,278,ORG,Q1053185
document_121240.html,Maria Montessori,325,341,PER,Q131117
document_121240.html,Maria Jervolino,520,535,PER,Q3847238
document_121240.html,Costituente,672,683,ORG,Q1053185
document_121240.html,Costituente,808,819,ORG,Q1053185
document_121241.html,Maria Montessori,592,608,PER,Q131117
document_121241.html,Italia,657,663,LOC,Q38
document_121241.html,Italia,768,774,LOC,Q38
document_121241.html,Montessori,878,888,PER,Q131117
document_121241.html,Olanda,958,964,LOC,Q55
document_121241.html,Italia,1082,1088,LOC,Q38
document_121241.html,Maria Montessori,1121,1137,PER,Q131117
document_121241.html,Nigeria,1209,1216,LOC,Q1033
document_121241.html,India,1238,1243,LOC,Q668
document_121241.html,Inghilterra,1291,1302,LOC,Q21
document_121242.html,Russo Perez,111,122,PER,Q16658125
document_121242.html,Lupis,128,133,PER,Q3770843
document_121244.html,Istituto italiano per l’Africa,179,209,ORG,NIL
document_121245.html,Italia,58,64,LOC,Q38
document_121255.html,Istituto agronomico per l’Africa italiana,181,222,ORG,Q1631537
document_121255.html,Istituto,416,424,ORG,Q1631537
document_121255.html,Istituto,643,651,ORG,Q1631537
document_121256.html,Istituto,77,85,ORG,NIL
document_121257.html,Presidente,99,109,PER,Q3742688
document_121257.html,Italia,431,437,LOC,Q38
document_122007.html,Calamandrei,158,169,PER,Q1130486
document_122007.html,Targetti,175,183,PER,Q3742688
document_122007.html,Calamandrei,760,771,PER,Q1130486
document_122007.html,Targetti,1308,1316,PER,Q3742688
document_122007.html,Calamandrei,1365,1376,PER,Q1130486
document_122009.html,D.C.,180,184,ORG,Q815348
document_122009.html,Scaglia,904,911,PER,Q3766748
document_122010.html,Marchesi,106,114,PER,Q3686190
document_122011.html,Marchesi,111,119,PER,Q3686190
document_122012.html,Polesine,227,235,LOC,Q1242205
document_122012.html,Nenni,373,378,PER,Q539486
document_122015.html,Jervolino,162,171,PER,Q3617176
document_122015.html,Ruggero Lombardi,175,191,PER,Q104832781
document_122015.html,Jervolino,253,262,PER,Q3617176
document_122016.html,Marchesi,76,84,PER,Q3686190
document_122016.html,Cessi,90,95,PER,Q2159467
document_122017.html,Pella,642,647,PER,Q320963
document_122018.html,Maria Montessori,116,132,PER,Q131117
document_122018.html,Maria Montessori,317,333,PER,Q131117
document_122021.html,Democrazia cristiana,219,239,ORG,Q815348
document_122022.html,Malvestiti,289,299,PER,Q1370804
document_122022.html,Mezzogiorno,443,454,LOC,Q207989
document_122022.html,Reggio Calabria,571,586,LOC,Q8471
document_122022.html,Battipaglia,587,598,LOC,Q80652
document_122022.html,Foggia,684,690,LOC,Q13464
document_122022.html,Pescara,691,698,LOC,Q2704
document_122022.html,Pescara,707,714,LOC,Q2704
document_122022.html,Sulmona,715,722,LOC,Q50157
document_122022.html,Sardegna,768,776,LOC,Q1462
document_122022.html,Ministro,812,820,PER,Q1370804
document_122022.html,Italia,858,864,LOC,Q38
document_122023.html,Ministro dell’interno,175,196,PER,Q367342
document_122023.html,democrazia cristiana,226,246,ORG,Q815348
document_122023.html,Ministro dell’interno,428,449,PER,Q367342
document_122024.html,Presidente,184,194,PER,Q1241
document_122025.html,Preti,134,139,PER,Q3840053
document_122025.html,Bettiol,226,233,PER,Q3770116
document_122026.html,Laconi,161,167,PER,Q3933023
document_122030.html,Presidente,57,67,PER,Q1241
document_122033.html,Covelli,303,310,PER,Q3611381
